m,coco,coco_pct
7,25.0,0.0
6,2.0,0.01
6,8.0,0.0
4,27.0,0.0
12,8.0,0.0
8,5.0,0.0
2,25.0,0.0
2,3.0,0.011
9,8.0,0.0
7,5.0,0.0
8,18.0,0.0
3,7.0,0.0
1,25.0,0.0
10,1.0,0.949
8,7.0,0.0
1,7.0,0.0
12,27.0,0.0
6,25.0,0.0
10,2.0,0.047
11,25.0,0.0
5,1.0,0.936
9,25.0,0.0
6,27.0,0.0
12,25.0,0.0
1,5.0,0.001
3,18.0,0.004
2,7.0,0.0
4,2.0,0.06
1,3.0,0.008
7,2.0,0.003
11,2.0,0.097
9,1.0,0.99
10,3.0,0.004
4,1.0,0.93
3,2.0,0.086
12,18.0,0.0
2,5.0,0.001
7,7.0,0.0
12,2.0,0.137
12,1.0,0.859
9,2.0,0.007
8,1.0,0.999
5,25.0,0.0
1,18.0,0.0
8,27.0,0.0
5,5.0,0.001
3,3.0,0.015
8,8.0,0.0
5,2.0,0.06
6,5.0,0.003
11,1.0,0.899
6,18.0,0.0
3,8.0,0.0
12,7.0,0.0
11,7.0,0.0
1,27.0,0.0
10,7.0,0.0
5,18.0,0.0
8,2.0,0.001
3,27.0,0.003
2,27.0,0.001
10,5.0,0.0
12,3.0,0.003
4,5.0,0.004
9,3.0,0.0
1,2.0,0.161
6,7.0,0.0
1,8.0,0.0
1,1.0,0.83
2,18.0,0.005
4,18.0,0.0
11,5.0,0.0
3,25.0,0.0
9,18.0,0.0
2,1.0,0.878
8,25.0,0.0
7,3.0,0.0
11,8.0,0.0
10,25.0,0.0
5,3.0,0.003
12,5.0,0.0
2,2.0,0.104
10,8.0,0.0
7,1.0,0.997
8,3.0,0.0
6,3.0,0.0
11,3.0,0.003
7,8.0,0.0
5,8.0,0.0
7,27.0,0.0
11,27.0,0.0
9,7.0,0.0
5,7.0,0.0
10,27.0,0.0
6,1.0,0.987
4,7.0,0.0
4,25.0,0.0
9,27.0,0.0
11,18.0,0.002
9,5.0,0.003
4,8.0,0.0
4,3.0,0.005
10,18.0,0.0
3,1.0,0.889
5,27.0,0.0
3,5.0,0.003
7,18.0,0.0
2,8.0,0.001
