m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,15.8,18.6,21.4,18.3,6.0,0.2,6.0
2,16.0,19.1,21.9,20.5,4.0,0.14,4.0
3,16.2,19.0,22.0,24.9,6.0,0.19,6.0
4,17.1,20.0,23.1,24.1,4.0,0.12,2.0
5,18.3,21.1,24.2,30.2,1.0,0.03,0.0
6,19.9,22.5,25.5,29.7,1.0,0.04,0.0
7,21.4,24.0,27.0,38.6,0.0,0.0,0.0
8,22.2,24.6,27.5,36.7,1.0,0.02,0.0
9,21.9,24.4,27.2,27.3,2.0,0.08,1.0
10,21.0,23.6,26.2,20.9,5.0,0.16,3.0
11,19.0,21.7,24.2,20.0,4.0,0.15,3.0
12,16.9,19.8,22.6,16.0,5.0,0.17,9.0
