m,coco,coco_pct
4,4.0,0.034
1,9.0,0.0
2,2.0,0.403
1,3.0,0.238
1,2.0,0.372
11,2.0,0.51
11,9.0,0.0
3,18.0,0.0
12,8.0,0.007
4,23.0,0.0
3,3.0,0.237
3,5.0,0.002
10,14.0,0.0
12,1.0,0.298
6,26.0,0.0
9,14.0,0.0
3,26.0,0.0
4,1.0,0.171
11,1.0,0.175
11,8.0,0.004
7,25.0,0.0
1,8.0,0.008
2,3.0,0.186
1,26.0,0.0
5,25.0,0.0
7,1.0,0.272
4,2.0,0.556
4,5.0,0.0
1,18.0,0.0
7,2.0,0.578
10,7.0,0.018
6,9.0,0.0
7,26.0,0.0
2,18.0,0.0
6,2.0,0.55
2,9.0,0.0
8,18.0,0.0
10,18.0,0.0
8,8.0,0.0
10,26.0,0.0
1,17.0,0.001
1,1.0,0.295
6,25.0,0.0
7,9.0,0.0
9,7.0,0.008
3,2.0,0.498
3,7.0,0.029
9,25.0,0.001
5,3.0,0.186
4,14.0,0.0
1,7.0,0.023
2,23.0,0.0
4,9.0,0.0
5,18.0,0.0
5,8.0,0.0
11,18.0,0.0
12,14.0,0.0
4,18.0,0.0
11,7.0,0.021
11,5.0,0.0
1,23.0,0.0
10,25.0,0.0
5,5.0,0.0
5,17.0,0.0
6,18.0,0.0
1,4.0,0.052
10,8.0,0.009
6,23.0,0.0
2,14.0,0.0
5,9.0,0.0
2,1.0,0.31
9,4.0,0.028
12,9.0,0.0
9,26.0,0.0
10,4.0,0.038
7,14.0,0.0
9,1.0,0.157
12,23.0,0.0
11,3.0,0.238
6,1.0,0.154
8,17.0,0.0
8,7.0,0.003
6,7.0,0.003
9,5.0,0.002
8,1.0,0.297
3,23.0,0.0
12,7.0,0.026
4,26.0,0.0
9,3.0,0.124
2,4.0,0.045
7,3.0,0.13
8,5.0,0.0
12,26.0,0.0
5,4.0,0.04
9,8.0,0.002
1,5.0,0.011
10,2.0,0.523
5,2.0,0.582
11,14.0,0.0
12,3.0,0.22
12,25.0,0.0
10,23.0,0.0
10,1.0,0.216
5,1.0,0.188
1,25.0,0.0
2,17.0,0.002
11,25.0,0.0
5,14.0,0.0
11,23.0,0.0
2,25.0,0.0
6,4.0,0.047
4,7.0,0.009
11,4.0,0.053
7,23.0,0.0
9,2.0,0.678
5,26.0,0.0
12,2.0,0.401
10,17.0,0.0
8,3.0,0.093
10,9.0,0.001
4,25.0,0.0
6,8.0,0.0
8,14.0,0.0
10,5.0,0.002
12,5.0,0.005
10,3.0,0.194
9,23.0,0.0
9,17.0,0.0
2,26.0,0.0
3,1.0,0.188
2,8.0,0.008
7,4.0,0.019
3,14.0,0.0
7,5.0,0.0
4,8.0,0.001
6,17.0,0.0
12,18.0,0.0
2,7.0,0.024
4,3.0,0.228
11,26.0,0.0
8,2.0,0.593
6,14.0,0.0
9,9.0,0.001
8,23.0,0.0
8,25.0,0.0
8,4.0,0.014
5,23.0,0.0
3,9.0,0.0
7,7.0,0.001
5,7.0,0.003
6,5.0,0.0
1,14.0,0.0
11,17.0,0.0
6,3.0,0.246
8,26.0,0.0
2,5.0,0.022
12,4.0,0.043
9,18.0,0.0
12,17.0,0.0
3,8.0,0.006
7,18.0,0.0
3,17.0,0.001
7,17.0,0.0
3,4.0,0.039
3,25.0,0.0
8,9.0,0.0
4,17.0,0.0
7,8.0,0.0
