m,m3,coco,coco_pct
9,1,8.0,0.0
2,2,23.0,0.0
8,2,1.0,0.347
11,1,18.0,0.0
1,2,7.0,0.024
10,3,14.0,0.0
11,3,18.0,0.0
1,2,2.0,0.347
7,2,4.0,0.012
4,2,7.0,0.014
6,1,7.0,0.001
9,2,8.0,0.0
4,3,17.0,0.0
10,1,4.0,0.036
5,1,3.0,0.166
9,2,1.0,0.126
3,1,5.0,0.0
3,3,4.0,0.038
11,1,8.0,0.005
5,1,14.0,0.0
1,1,9.0,0.001
1,2,25.0,0.0
5,2,7.0,0.008
2,1,2.0,0.393
6,2,7.0,0.006
7,3,8.0,0.0
3,1,25.0,0.0
10,2,25.0,0.0
8,3,1.0,0.316
2,1,17.0,0.006
8,2,25.0,0.0
1,2,5.0,0.013
3,2,17.0,0.0
9,3,1.0,0.132
2,3,3.0,0.244
8,3,17.0,0.0
11,1,23.0,0.0
2,2,3.0,0.153
4,1,1.0,0.149
9,3,5.0,0.001
9,1,17.0,0.0
11,1,4.0,0.056
4,1,4.0,0.029
4,3,18.0,0.0
4,2,4.0,0.032
12,2,7.0,0.01
5,3,23.0,0.0
3,2,3.0,0.213
6,1,26.0,0.0
10,2,17.0,0.0
12,3,3.0,0.125
12,3,25.0,0.0
4,3,9.0,0.0
10,1,26.0,0.0
2,1,8.0,0.018
7,2,14.0,0.0
5,1,26.0,0.0
9,1,4.0,0.016
2,3,17.0,0.0
5,3,1.0,0.24
10,2,8.0,0.005
11,2,3.0,0.232
1,3,23.0,0.0
12,3,9.0,0.0
4,2,3.0,0.191
3,3,7.0,0.042
7,1,17.0,0.0
12,2,5.0,0.011
4,3,4.0,0.04
6,3,14.0,0.0
4,2,5.0,0.0
4,1,9.0,0.001
4,1,3.0,0.233
10,1,7.0,0.008
3,2,5.0,0.0
3,3,1.0,0.228
6,1,3.0,0.24
10,2,7.0,0.017
2,1,26.0,0.0
6,2,14.0,0.0
1,1,17.0,0.0
11,3,1.0,0.154
11,1,9.0,0.001
8,1,8.0,0.0
4,2,1.0,0.207
4,2,26.0,0.0
1,2,1.0,0.31
4,3,1.0,0.158
9,2,18.0,0.0
5,3,5.0,0.0
9,2,25.0,0.002
1,3,18.0,0.0
3,3,2.0,0.447
2,1,9.0,0.0
8,1,25.0,0.0
2,1,4.0,0.043
4,1,25.0,0.0
7,1,1.0,0.222
8,3,3.0,0.081
2,2,8.0,0.003
7,3,7.0,0.0
5,2,3.0,0.215
5,1,8.0,0.0
11,1,25.0,0.0
6,2,8.0,0.0
6,1,25.0,0.0
12,1,3.0,0.299
9,1,2.0,0.66
12,2,26.0,0.0
1,2,17.0,0.001
3,2,9.0,0.0
7,2,18.0,0.0
4,3,2.0,0.533
11,1,17.0,0.0
11,3,7.0,0.035
6,2,25.0,0.0
4,2,17.0,0.0
2,2,9.0,0.0
4,1,2.0,0.58
10,2,18.0,0.001
4,1,17.0,0.0
9,2,23.0,0.0
12,1,26.0,0.0
8,1,4.0,0.01
8,3,7.0,0.002
8,2,17.0,0.0
12,2,17.0,0.0
12,1,8.0,0.015
5,1,1.0,0.168
7,1,9.0,0.0
1,2,9.0,0.0
12,2,4.0,0.034
3,2,8.0,0.003
8,1,18.0,0.0
7,1,14.0,0.0
6,3,17.0,0.0
5,3,7.0,0.0
6,1,18.0,0.0
3,3,8.0,0.013
11,2,4.0,0.055
10,1,8.0,0.006
11,2,26.0,0.0
10,1,5.0,0.006
6,2,1.0,0.152
1,3,8.0,0.005
11,2,17.0,0.0
8,2,5.0,0.0
3,3,23.0,0.0
12,2,18.0,0.0
3,3,25.0,0.0
11,3,23.0,0.0
12,1,23.0,0.0
1,1,5.0,0.0
11,1,1.0,0.142
4,3,25.0,0.0
8,1,2.0,0.659
12,3,7.0,0.023
5,2,5.0,0.0
3,1,18.0,0.0
10,3,8.0,0.014
6,2,18.0,0.0
8,3,9.0,0.0
7,2,7.0,0.001
4,1,14.0,0.0
5,1,2.0,0.634
8,1,9.0,0.0
12,2,9.0,0.0
11,1,14.0,0.0
7,3,26.0,0.0
11,3,17.0,0.0
11,2,14.0,0.0
7,3,3.0,0.147
7,1,18.0,0.0
2,1,1.0,0.337
8,2,4.0,0.02
10,2,1.0,0.235
5,3,8.0,0.0
5,3,2.0,0.537
2,3,9.0,0.0
9,3,25.0,0.0
1,1,8.0,0.01
2,2,1.0,0.332
11,2,23.0,0.0
3,1,3.0,0.277
8,1,1.0,0.225
4,3,7.0,0.008
2,3,14.0,0.001
4,3,14.0,0.0
9,3,8.0,0.007
6,1,4.0,0.045
11,1,5.0,0.0
1,1,2.0,0.404
6,2,3.0,0.26
5,2,26.0,0.0
3,3,26.0,0.0
10,3,3.0,0.239
7,2,5.0,0.0
9,1,7.0,0.004
5,3,18.0,0.0
7,2,17.0,0.0
4,1,7.0,0.006
11,2,8.0,0.001
12,3,18.0,0.0
9,1,5.0,0.0
12,3,8.0,0.004
10,3,26.0,0.001
12,3,17.0,0.0
1,1,18.0,0.0
7,3,5.0,0.001
1,3,1.0,0.246
6,3,18.0,0.0
5,2,18.0,0.0
5,2,14.0,0.0
2,2,25.0,0.0
6,3,9.0,0.0
8,3,14.0,0.0
2,1,18.0,0.001
10,2,23.0,0.0
3,2,2.0,0.523
4,2,2.0,0.556
6,3,4.0,0.049
9,2,3.0,0.139
10,3,25.0,0.0
7,3,2.0,0.6
3,1,8.0,0.002
7,2,1.0,0.361
6,2,9.0,0.0
6,1,9.0,0.0
3,3,14.0,0.0
8,3,8.0,0.0
7,3,25.0,0.0
7,1,8.0,0.0
9,2,4.0,0.035
6,3,8.0,0.0
12,1,4.0,0.069
7,3,4.0,0.017
7,2,26.0,0.0
3,1,9.0,0.0
8,2,18.0,0.0
4,2,18.0,0.001
9,1,14.0,0.0
10,2,2.0,0.507
11,3,2.0,0.517
3,3,9.0,0.001
8,1,23.0,0.0
2,1,25.0,0.0
5,2,4.0,0.045
3,1,1.0,0.133
9,1,1.0,0.211
3,1,26.0,0.0
4,1,8.0,0.002
10,3,4.0,0.043
12,2,23.0,0.0
4,3,23.0,0.0
6,3,1.0,0.148
6,1,23.0,0.0
7,1,23.0,0.0
8,1,7.0,0.005
9,3,7.0,0.017
6,1,17.0,0.0
8,3,25.0,0.0
6,2,26.0,0.0
1,3,14.0,0.0
4,3,26.0,0.0
3,3,17.0,0.002
1,3,7.0,0.027
10,2,4.0,0.033
1,2,3.0,0.239
7,3,17.0,0.0
7,2,3.0,0.08
5,1,9.0,0.0
7,1,26.0,0.0
8,1,3.0,0.101
12,3,2.0,0.389
5,1,23.0,0.0
7,3,14.0,0.0
1,1,1.0,0.333
8,2,14.0,0.0
2,3,5.0,0.024
7,1,3.0,0.163
10,2,26.0,0.0
11,2,9.0,0.0
11,3,4.0,0.046
12,3,5.0,0.003
9,3,26.0,0.0
11,3,8.0,0.007
12,2,14.0,0.0
11,3,26.0,0.0
1,1,26.0,0.0
2,1,14.0,0.0
10,3,1.0,0.176
11,2,2.0,0.47
9,3,14.0,0.0
11,1,26.0,0.0
1,2,18.0,0.001
7,3,9.0,0.0
8,2,3.0,0.098
12,3,23.0,0.0
10,2,14.0,0.0
11,2,18.0,0.0
5,2,25.0,0.0
2,2,17.0,0.0
11,3,3.0,0.24
5,1,7.0,0.001
2,3,18.0,0.001
7,1,4.0,0.028
10,2,9.0,0.0
8,2,23.0,0.0
4,3,5.0,0.0
6,2,2.0,0.535
6,2,5.0,0.0
9,3,18.0,0.0
1,3,4.0,0.049
7,1,5.0,0.0
8,3,4.0,0.013
2,3,26.0,0.0
6,3,23.0,0.0
8,2,26.0,0.0
5,3,17.0,0.0
2,3,2.0,0.397
3,2,1.0,0.2
9,2,17.0,0.0
10,2,5.0,0.001
5,3,26.0,0.0
1,1,23.0,0.0
3,1,14.0,0.0
2,2,14.0,0.0
11,1,3.0,0.24
10,3,9.0,0.002
10,1,9.0,0.0
11,1,2.0,0.543
4,1,18.0,0.0
3,2,25.0,0.0
5,3,14.0,0.0
10,2,3.0,0.201
5,1,5.0,0.0
11,2,25.0,0.0
3,2,14.0,0.0
4,2,23.0,0.0
12,2,3.0,0.246
1,1,3.0,0.184
9,1,26.0,0.0
12,2,2.0,0.386
9,1,9.0,0.0
