m,m3,coco,coco_pct
9,1,9.0,0.0
6,3,18.0,0.028
12,3,3.0,0.305
6,2,2.0,0.498
7,3,1.0,0.617
12,1,4.0,0.012
5,1,3.0,0.147
6,3,7.0,0.016
1,2,5.0,0.013
9,3,7.0,0.024
12,2,18.0,0.1
3,2,27.0,0.004
2,3,27.0,0.0
1,1,18.0,0.02
2,3,2.0,0.444
5,3,9.0,0.0
10,1,17.0,0.001
3,1,9.0,0.004
2,2,4.0,0.027
6,2,4.0,0.019
11,3,27.0,0.0
3,3,18.0,0.044
7,2,7.0,0.007
11,2,17.0,0.0
6,1,5.0,0.0
2,1,4.0,0.027
7,1,17.0,0.0
10,2,3.0,0.231
2,3,9.0,0.0
6,1,17.0,0.001
8,1,9.0,0.0
12,2,27.0,0.0
4,3,27.0,0.002
6,3,9.0,0.0
6,2,9.0,0.0
1,1,27.0,0.0
5,2,9.0,0.0
7,3,17.0,0.0
4,2,17.0,0.002
10,2,1.0,0.154
8,1,1.0,0.685
10,2,7.0,0.066
12,2,4.0,0.023
7,2,17.0,0.0
9,1,5.0,0.0
12,3,18.0,0.067
7,2,9.0,0.0
1,1,3.0,0.211
5,2,1.0,0.258
2,2,7.0,0.037
9,2,27.0,0.0
10,1,1.0,0.499
12,2,1.0,0.245
9,2,8.0,0.016
11,3,3.0,0.275
9,3,18.0,0.021
1,1,1.0,0.39
2,2,18.0,0.023
1,3,1.0,0.346
1,2,1.0,0.448
12,1,1.0,0.194
5,1,27.0,0.001
4,1,8.0,0.047
4,2,2.0,0.418
9,3,8.0,0.018
9,3,9.0,0.001
7,1,5.0,0.0
2,2,9.0,0.002
2,1,27.0,0.0
10,1,5.0,0.0
9,3,1.0,0.402
5,1,17.0,0.0
5,3,8.0,0.004
6,1,1.0,0.268
9,2,1.0,0.282
8,3,27.0,0.0
8,1,4.0,0.0
8,1,3.0,0.049
12,1,27.0,0.0
10,2,2.0,0.407
3,3,9.0,0.002
11,3,9.0,0.014
9,3,2.0,0.438
10,3,8.0,0.056
1,1,17.0,0.0
12,3,9.0,0.0
3,2,2.0,0.438
1,1,4.0,0.039
4,3,7.0,0.03
12,2,7.0,0.045
6,1,9.0,0.0
4,1,2.0,0.332
4,1,5.0,0.0
1,2,9.0,0.0
2,3,8.0,0.022
11,3,8.0,0.048
7,1,4.0,0.017
6,3,2.0,0.335
5,1,8.0,0.011
1,1,2.0,0.241
9,1,27.0,0.0
1,3,9.0,0.001
11,3,4.0,0.021
12,1,7.0,0.049
2,1,5.0,0.005
3,1,4.0,0.015
6,2,18.0,0.054
4,2,27.0,0.002
8,2,17.0,0.0
5,3,5.0,0.0
12,3,1.0,0.345
4,2,3.0,0.209
6,3,27.0,0.001
7,1,2.0,0.306
3,3,2.0,0.401
5,1,18.0,0.038
3,2,18.0,0.031
1,2,4.0,0.024
6,3,8.0,0.005
9,2,4.0,0.0
8,2,27.0,0.0
11,1,27.0,0.0
7,2,2.0,0.327
3,1,18.0,0.086
7,3,5.0,0.0
12,3,4.0,0.003
6,1,8.0,0.016
9,2,2.0,0.524
5,2,3.0,0.151
3,3,4.0,0.005
9,1,1.0,0.422
5,3,4.0,0.023
4,2,18.0,0.055
6,1,27.0,0.003
9,3,27.0,0.0
6,2,8.0,0.008
9,1,17.0,0.0
9,2,17.0,0.0
