m,coco,coco_pct
1,3.0,0.136
4,1.0,0.133
8,2.0,0.589
8,17.0,0.002
12,7.0,0.025
1,27.0,0.0
9,5.0,0.014
3,2.0,0.477
1,18.0,0.001
8,4.0,0.014
10,3.0,0.195
11,23.0,0.0
10,8.0,0.02
6,1.0,0.191
3,18.0,0.001
3,25.0,0.001
11,3.0,0.212
9,23.0,0.0
1,7.0,0.034
8,9.0,0.002
2,4.0,0.049
4,27.0,0.0
6,3.0,0.134
4,25.0,0.001
9,9.0,0.002
9,3.0,0.184
12,23.0,0.0
12,3.0,0.151
6,18.0,0.007
7,3.0,0.078
5,7.0,0.049
4,2.0,0.462
4,17.0,0.001
1,26.0,0.0
1,23.0,0.0
9,4.0,0.022
4,8.0,0.027
11,5.0,0.071
11,7.0,0.051
5,17.0,0.002
11,25.0,0.002
9,2.0,0.557
2,27.0,0.0
12,4.0,0.021
11,4.0,0.034
1,4.0,0.023
10,17.0,0.003
3,26.0,0.0
8,18.0,0.004
6,7.0,0.034
4,4.0,0.049
6,23.0,0.0
9,17.0,0.001
3,4.0,0.065
5,1.0,0.124
8,25.0,0.004
2,25.0,0.0
10,9.0,0.008
7,23.0,0.0
5,23.0,0.0
3,1.0,0.11
1,2.0,0.434
4,23.0,0.0
1,8.0,0.009
12,25.0,0.0
12,8.0,0.009
4,3.0,0.202
2,23.0,0.0
6,9.0,0.0
6,5.0,0.028
8,27.0,0.0
6,17.0,0.008
8,1.0,0.265
2,9.0,0.001
10,23.0,0.0
12,5.0,0.102
1,1.0,0.284
6,26.0,0.001
10,1.0,0.137
7,26.0,0.0
1,5.0,0.078
9,25.0,0.005
1,9.0,0.001
12,1.0,0.193
6,8.0,0.015
9,18.0,0.008
3,8.0,0.014
3,7.0,0.062
3,23.0,0.0
10,26.0,0.0
7,2.0,0.481
5,25.0,0.006
3,9.0,0.004
8,7.0,0.016
9,27.0,0.0
5,3.0,0.184
5,5.0,0.039
5,2.0,0.548
10,18.0,0.003
3,27.0,0.0
2,3.0,0.186
8,5.0,0.006
7,27.0,0.0
2,18.0,0.001
7,9.0,0.0
12,26.0,0.0
7,5.0,0.005
2,26.0,0.0
2,2.0,0.369
10,25.0,0.003
9,1.0,0.159
4,9.0,0.002
11,8.0,0.022
5,27.0,0.001
11,1.0,0.124
10,4.0,0.034
5,4.0,0.027
8,8.0,0.006
6,27.0,0.001
6,2.0,0.558
6,4.0,0.019
11,18.0,0.001
12,18.0,0.0
4,26.0,0.0
10,2.0,0.464
4,7.0,0.067
7,25.0,0.007
2,7.0,0.027
3,5.0,0.051
8,3.0,0.092
7,17.0,0.001
6,25.0,0.006
7,7.0,0.011
2,8.0,0.007
7,1.0,0.396
12,27.0,0.0
10,5.0,0.073
2,1.0,0.231
1,25.0,0.002
4,18.0,0.005
3,3.0,0.215
11,2.0,0.481
2,5.0,0.13
12,9.0,0.0
11,26.0,0.0
9,8.0,0.014
11,9.0,0.001
5,8.0,0.014
7,8.0,0.003
7,18.0,0.006
9,7.0,0.035
10,7.0,0.058
11,17.0,0.001
2,17.0,0.0
8,26.0,0.0
11,27.0,0.0
5,9.0,0.002
7,4.0,0.011
5,18.0,0.006
12,2.0,0.499
9,26.0,0.0
8,23.0,0.0
1,17.0,0.0
12,17.0,0.0
3,17.0,0.001
4,5.0,0.051
10,27.0,0.0
5,26.0,0.0
