m,m3,coco,coco_pct
10,2,21.0,0.0
7,3,8.0,0.0
2,3,27.0,0.004
10,1,27.0,0.0
3,1,9.0,0.016
12,3,9.0,0.009
7,3,9.0,0.0
5,1,7.0,0.029
5,1,27.0,0.002
11,1,18.0,0.203
4,3,2.0,0.253
2,1,2.0,0.187
11,3,1.0,0.111
11,1,27.0,0.0
4,2,18.0,0.064
4,1,7.0,0.038
10,1,1.0,0.322
4,3,9.0,0.005
12,3,8.0,0.032
8,2,27.0,0.0
6,1,27.0,0.015
2,3,7.0,0.04
8,2,1.0,0.364
8,3,4.0,0.154
3,2,18.0,0.055
11,2,4.0,0.126
3,2,8.0,0.006
2,2,8.0,0.034
9,2,7.0,0.033
1,1,18.0,0.064
11,1,1.0,0.086
3,3,5.0,0.0
3,1,18.0,0.151
9,2,17.0,0.003
1,1,27.0,0.0
12,1,2.0,0.238
11,3,3.0,0.239
4,1,2.0,0.246
8,1,17.0,0.0
3,3,17.0,0.011
1,1,2.0,0.201
2,1,7.0,0.025
8,2,2.0,0.258
12,1,1.0,0.136
9,1,17.0,0.001
8,2,7.0,0.013
4,3,5.0,0.005
9,3,21.0,0.0
5,2,9.0,0.001
6,1,4.0,0.146
12,1,21.0,0.006
12,3,4.0,0.114
3,3,7.0,0.051
12,1,4.0,0.175
1,2,17.0,0.005
1,2,3.0,0.113
10,2,5.0,0.007
9,1,1.0,0.298
2,2,21.0,0.0
3,3,3.0,0.175
12,3,1.0,0.266
9,1,3.0,0.201
12,1,7.0,0.082
7,1,2.0,0.272
5,3,1.0,0.303
11,3,4.0,0.125
10,1,18.0,0.047
7,2,27.0,0.0
1,3,21.0,0.0
5,3,2.0,0.378
12,1,3.0,0.188
7,1,3.0,0.159
10,1,17.0,0.004
4,3,1.0,0.151
1,1,8.0,0.024
6,3,1.0,0.231
1,1,5.0,0.006
11,1,4.0,0.06
6,3,5.0,0.004
2,1,4.0,0.123
6,3,7.0,0.023
8,2,21.0,0.0
3,2,21.0,0.0
10,1,9.0,0.015
1,3,1.0,0.326
10,3,4.0,0.063
2,1,21.0,0.001
6,2,9.0,0.001
1,3,4.0,0.115
10,1,4.0,0.098
5,3,3.0,0.161
8,2,5.0,0.02
3,1,4.0,0.123
4,1,4.0,0.089
4,1,1.0,0.195
9,2,8.0,0.021
6,2,4.0,0.122
5,2,17.0,0.003
2,3,18.0,0.073
11,3,2.0,0.228
11,2,17.0,0.006
8,2,17.0,0.0
8,1,18.0,0.011
2,1,1.0,0.342
2,2,3.0,0.268
9,2,2.0,0.314
2,3,5.0,0.006
7,2,1.0,0.335
10,2,27.0,0.0
3,3,18.0,0.055
5,2,3.0,0.264
1,2,4.0,0.088
6,1,1.0,0.224
12,2,8.0,0.052
12,2,17.0,0.008
9,1,5.0,0.016
2,2,2.0,0.256
2,3,21.0,0.0
11,3,21.0,0.0
8,1,5.0,0.025
6,3,21.0,0.0
10,1,21.0,0.0
1,2,9.0,0.019
9,1,7.0,0.019
5,2,27.0,0.002
1,2,5.0,0.017
3,3,9.0,0.006
7,1,18.0,0.008
