m,coco,coco_pct
2,3.0,0.146
12,5.0,0.16
7,26.0,0.0
7,7.0,0.042
4,8.0,0.06
4,17.0,0.065
11,5.0,0.127
1,17.0,0.012
8,25.0,0.001
4,1.0,0.163
4,9.0,0.008
3,17.0,0.045
1,7.0,0.161
2,26.0,0.0
11,2.0,0.188
5,7.0,0.093
7,17.0,0.003
8,2.0,0.323
10,18.0,0.019
4,3.0,0.176
5,5.0,0.096
5,26.0,0.0
8,17.0,0.011
5,25.0,0.002
9,3.0,0.168
9,26.0,0.0
8,8.0,0.009
3,25.0,0.001
10,3.0,0.139
10,1.0,0.171
11,17.0,0.061
2,25.0,0.0
5,1.0,0.189
3,9.0,0.013
12,7.0,0.217
3,3.0,0.169
4,25.0,0.005
6,5.0,0.148
8,1.0,0.236
8,9.0,0.001
11,18.0,0.016
4,18.0,0.023
1,26.0,0.0
3,4.0,0.037
11,3.0,0.148
2,5.0,0.118
3,7.0,0.146
10,17.0,0.033
12,2.0,0.137
3,5.0,0.073
1,4.0,0.068
9,8.0,0.019
12,1.0,0.145
2,1.0,0.215
4,26.0,0.0
2,7.0,0.161
1,9.0,0.043
7,18.0,0.001
9,25.0,0.002
6,25.0,0.003
7,8.0,0.008
9,17.0,0.01
12,18.0,0.007
7,4.0,0.088
7,3.0,0.191
10,4.0,0.051
3,8.0,0.066
10,8.0,0.08
1,25.0,0.0
12,25.0,0.0
7,5.0,0.123
8,26.0,0.0
7,9.0,0.001
6,7.0,0.096
5,18.0,0.02
1,3.0,0.113
3,1.0,0.195
12,9.0,0.038
6,26.0,0.0
6,9.0,0.007
9,9.0,0.007
5,9.0,0.011
10,5.0,0.124
6,1.0,0.112
11,26.0,0.0
12,3.0,0.133
10,25.0,0.001
4,5.0,0.098
10,9.0,0.048
7,1.0,0.231
10,7.0,0.169
11,7.0,0.183
6,2.0,0.264
12,26.0,0.0
3,2.0,0.234
7,2.0,0.31
2,4.0,0.066
12,17.0,0.041
10,2.0,0.167
11,8.0,0.086
4,4.0,0.057
11,25.0,0.001
9,18.0,0.008
2,2.0,0.195
8,3.0,0.166
9,2.0,0.296
9,5.0,0.139
1,8.0,0.074
2,18.0,0.014
2,17.0,0.023
2,9.0,0.016
8,7.0,0.036
5,4.0,0.052
5,17.0,0.014
8,18.0,0.002
1,2.0,0.178
4,2.0,0.219
1,5.0,0.134
11,4.0,0.045
11,1.0,0.119
1,1.0,0.206
9,4.0,0.052
1,18.0,0.012
11,9.0,0.027
8,4.0,0.094
5,2.0,0.312
3,18.0,0.022
9,1.0,0.23
4,7.0,0.129
12,8.0,0.07
6,4.0,0.092
6,8.0,0.035
2,8.0,0.047
6,18.0,0.012
6,17.0,0.019
3,26.0,0.0
9,7.0,0.069
12,4.0,0.05
6,3.0,0.213
10,26.0,0.0
5,8.0,0.03
8,5.0,0.12
5,3.0,0.181
7,25.0,0.002
