m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,5.8,10.4,7.9,77.0,15.8,0.07
1,1,1,5.4,9.8,7.4,76.0,14.9,0.07
1,1,2,4.9,9.6,7.4,76.5,16.3,0.03
1,1,3,4.4,9.5,7.0,76.3,16.4,0.0
1,1,4,4.3,9.7,6.9,76.3,17.7,0.07
1,1,5,3.7,9.8,6.9,75.8,18.2,0.1
1,1,6,3.7,9.1,6.6,74.5,18.6,0.07
1,1,7,3.9,9.0,6.7,75.8,17.7,0.03
1,1,8,4.3,9.5,7.2,74.0,19.1,0.03
1,1,9,5.4,10.4,8.3,70.8,18.6,0.03
1,1,10,7.0,11.1,9.5,67.0,18.2,0.07
1,1,11,9.1,13.4,11.6,63.8,17.6,0.03
1,1,12,10.9,14.9,12.8,58.8,15.4,0.03
1,1,13,12.3,15.9,13.9,56.0,13.5,0.03
1,1,14,12.1,15.7,13.9,57.8,15.4,0.1
1,1,15,11.9,15.4,13.6,58.0,13.9,0.07
1,1,16,11.1,14.7,12.9,63.8,15.0,0.07
1,1,17,9.6,13.5,11.3,69.5,11.6,0.07
1,1,18,8.2,12.9,10.6,73.0,10.7,0.07
1,1,19,7.6,11.8,9.6,73.3,11.6,0.07
1,1,20,6.6,11.7,9.1,74.5,13.0,0.03
1,1,21,6.0,11.5,8.6,73.3,13.5,0.03
1,1,22,5.7,11.8,8.6,75.3,14.4,0.07
1,1,23,5.6,11.1,8.2,77.8,14.0,0.07
1,2,0,4.9,10.2,7.8,71.3,17.2,0.0
1,2,1,4.7,9.8,7.6,73.8,17.2,0.03
1,2,2,4.6,9.1,7.1,73.8,16.4,0.0
1,2,3,4.0,8.6,6.6,75.3,16.8,0.1
1,2,4,3.8,8.1,5.9,75.3,17.3,0.03
1,2,5,3.6,8.1,5.8,75.0,19.5,0.03
1,2,6,3.4,8.1,6.0,75.3,19.5,0.03
1,2,7,3.4,7.9,5.6,74.5,19.6,0.03
1,2,8,3.4,8.5,6.1,72.8,20.0,0.03
1,2,9,4.8,9.1,7.0,69.8,20.4,0.03
1,2,10,7.1,10.9,9.2,62.5,19.1,0.03
1,2,11,9.3,12.6,10.9,58.0,15.9,0.07
1,2,12,10.4,14.4,12.3,56.5,14.4,0.07
1,2,13,11.1,14.4,12.9,56.3,16.8,0.07
1,2,14,11.6,14.5,13.1,59.0,17.7,0.07
1,2,15,11.9,14.5,13.0,58.8,16.4,0.03
1,2,16,11.0,13.7,12.2,63.0,15.4,0.03
1,2,17,10.0,12.6,11.1,64.8,13.9,0.03
1,2,18,8.8,12.1,10.3,68.5,12.1,0.1
1,2,19,7.4,11.8,9.5,70.3,11.9,0.07
1,2,20,6.8,11.1,8.8,71.8,11.5,0.07
1,2,21,6.4,10.0,8.2,73.3,13.5,0.07
1,2,22,6.0,10.1,8.1,73.5,13.9,0.07
1,2,23,5.4,10.3,7.9,70.8,14.8,0.07
1,3,0,6.0,11.0,8.9,76.0,13.0,0.0
1,3,1,5.7,10.2,7.9,77.5,14.8,0.09
1,3,2,5.5,10.1,7.8,76.5,13.9,0.06
1,3,3,5.0,10.7,7.3,76.5,14.2,0.03
1,3,4,4.5,10.6,7.3,75.0,17.7,0.03
1,3,5,4.2,10.2,6.9,76.0,19.5,0.0
1,3,6,3.7,9.6,6.6,76.0,16.6,0.0
1,3,7,3.7,10.5,6.4,75.0,16.8,0.0
1,3,8,4.2,10.7,6.8,73.5,16.7,0.0
1,3,9,5.7,12.0,8.8,68.5,17.7,0.0
1,3,10,7.7,14.0,11.4,64.0,16.8,0.0
1,3,11,11.0,15.0,13.4,61.0,15.7,0.03
1,3,12,12.2,16.1,14.2,59.5,15.8,0.0
1,3,13,12.2,16.5,14.4,60.0,18.6,0.0
1,3,14,13.0,16.3,14.6,59.0,18.5,0.06
1,3,15,13.0,16.0,14.5,63.0,18.6,0.03
1,3,16,12.0,15.1,13.8,66.0,16.8,0.03
1,3,17,11.0,14.1,12.8,69.5,14.2,0.03
1,3,18,11.0,13.6,12.0,70.5,13.0,0.03
1,3,19,9.1,13.0,10.9,72.0,10.4,0.0
1,3,20,8.2,13.0,10.3,74.0,11.3,0.03
1,3,21,7.5,12.2,10.2,74.0,10.9,0.06
1,3,22,6.7,12.0,9.3,75.0,12.1,0.06
1,3,23,6.2,11.5,9.4,76.0,11.8,0.06
2,1,0,7.7,12.1,9.8,75.3,12.5,0.1
2,1,1,6.8,11.6,9.3,75.8,13.2,0.13
2,1,2,6.8,10.9,9.0,76.0,13.9,0.1
2,1,3,6.1,10.9,8.6,76.3,16.2,0.1
2,1,4,6.0,10.8,8.9,76.0,17.3,0.13
2,1,5,6.1,10.6,8.7,77.0,16.8,0.1
2,1,6,6.3,10.4,8.5,77.8,16.8,0.1
2,1,7,5.6,10.2,8.1,77.3,15.8,0.07
2,1,8,6.8,11.1,8.6,75.0,18.0,0.1
2,1,9,8.3,12.1,10.4,69.0,17.6,0.1
2,1,10,10.0,14.1,12.4,63.3,16.8,0.1
2,1,11,12.0,15.9,14.1,60.3,13.9,0.13
2,1,12,13.3,16.2,15.2,60.8,15.5,0.2
2,1,13,13.0,16.4,15.0,61.0,17.1,0.07
2,1,14,13.0,16.1,14.7,64.0,18.1,0.03
2,1,15,13.0,15.6,14.4,65.3,19.0,0.03
2,1,16,12.5,15.4,14.1,68.8,18.1,0.03
2,1,17,12.0,14.3,13.3,72.8,15.5,0.03
2,1,18,11.6,13.8,12.6,75.8,13.1,0.03
2,1,19,10.3,13.4,11.8,76.0,11.7,0.03
2,1,20,9.4,13.3,11.3,76.0,11.5,0.13
2,1,21,8.4,13.0,10.7,72.8,12.5,0.1
2,1,22,8.1,12.2,10.1,76.0,10.8,0.1
2,1,23,8.0,12.4,10.1,75.3,11.3,0.1
2,2,0,7.4,11.6,9.5,82.3,9.3,0.03
2,2,1,7.4,11.0,9.3,81.5,11.2,0.0
2,2,2,7.3,11.1,9.4,82.3,10.7,0.03
2,2,3,7.1,11.1,9.3,81.8,13.0,0.0
2,2,4,6.6,11.1,8.8,82.3,13.6,0.07
2,2,5,6.1,10.8,8.7,80.5,13.5,0.07
2,2,6,5.4,10.8,8.6,80.8,14.4,0.07
2,2,7,5.5,10.6,8.2,79.3,13.4,0.07
2,2,8,6.7,11.6,9.1,77.3,15.3,0.03
2,2,9,8.6,13.0,11.1,73.5,14.4,0.03
2,2,10,11.6,14.4,13.0,67.3,13.6,0.07
2,2,11,13.5,15.2,14.4,65.3,13.8,0.03
2,2,12,13.8,15.9,14.8,66.5,14.9,0.07
2,2,13,14.0,15.6,14.7,67.3,18.0,0.07
2,2,14,14.0,15.6,14.6,68.5,17.7,0.03
2,2,15,14.0,15.8,14.5,68.0,17.3,0.07
2,2,16,13.7,15.2,14.3,71.8,16.8,0.03
2,2,17,12.7,14.4,13.6,74.3,14.9,0.03
2,2,18,11.9,13.9,12.9,78.5,12.7,0.07
2,2,19,11.0,13.6,12.3,80.5,11.2,0.07
2,2,20,10.5,13.0,11.5,81.5,8.9,0.03
2,2,21,9.1,12.6,11.0,84.3,7.7,0.03
2,2,22,8.6,11.9,10.1,84.0,8.0,0.0
2,2,23,8.1,11.5,9.7,85.0,7.4,0.07
2,3,0,9.0,12.6,10.8,83.5,9.2,0.18
2,3,1,9.0,11.7,10.0,83.5,11.2,0.18
2,3,2,8.0,11.0,9.5,85.0,11.2,0.15
2,3,3,8.0,11.5,9.7,83.5,12.1,0.11
2,3,4,7.6,11.0,9.5,83.0,13.0,0.15
2,3,5,7.7,10.7,9.5,81.5,13.8,0.07
2,3,6,8.0,10.7,9.6,79.5,13.0,0.07
2,3,7,7.5,10.7,9.5,81.0,14.1,0.04
2,3,8,8.7,11.0,10.3,76.5,14.7,0.11
2,3,9,10.7,13.5,12.1,72.0,14.8,0.07
2,3,10,12.0,15.0,13.8,68.0,15.0,0.07
2,3,11,13.5,15.7,14.7,64.5,15.0,0.07
2,3,12,14.2,15.7,15.1,63.5,18.5,0.07
2,3,13,14.0,16.2,15.2,64.0,18.6,0.07
2,3,14,14.0,16.6,15.2,62.5,19.5,0.18
2,3,15,13.5,16.2,14.7,68.5,18.6,0.15
2,3,16,13.2,15.6,14.6,69.5,17.7,0.15
2,3,17,13.0,14.7,14.1,70.0,14.8,0.18
2,3,18,12.7,14.1,13.6,77.5,13.0,0.18
2,3,19,12.0,13.7,12.9,82.0,11.3,0.11
2,3,20,11.5,13.2,12.3,83.0,10.1,0.11
2,3,21,10.5,13.1,11.9,83.0,11.2,0.07
2,3,22,10.1,13.0,11.6,82.5,9.4,0.22
2,3,23,9.5,12.5,11.1,82.0,9.2,0.22
3,1,0,9.4,13.1,11.5,75.8,12.5,0.13
3,1,1,9.1,12.8,11.0,78.3,13.9,0.17
3,1,2,8.6,12.1,10.5,78.3,12.6,0.13
3,1,3,8.1,11.8,10.0,77.5,14.6,0.17
3,1,4,7.9,11.6,10.0,76.5,13.5,0.2
3,1,5,7.2,11.3,9.5,75.8,13.1,0.17
3,1,6,7.5,12.0,9.8,74.5,15.2,0.1
3,1,7,7.6,12.1,9.7,73.5,15.3,0.13
3,1,8,9.1,13.0,10.9,72.0,15.8,0.13
3,1,9,11.1,14.0,12.7,67.0,17.2,0.17
3,1,10,12.6,15.5,14.3,62.8,16.3,0.2
3,1,11,13.0,16.6,14.9,61.8,19.1,0.17
3,1,12,13.8,16.2,15.1,60.5,21.0,0.2
3,1,13,13.7,16.6,15.4,60.3,22.5,0.13
3,1,14,14.0,16.6,15.3,61.8,21.5,0.13
3,1,15,13.9,16.3,15.1,62.5,21.8,0.1
3,1,16,13.3,16.2,14.6,66.8,20.4,0.13
3,1,17,13.0,15.6,14.3,69.0,19.6,0.1
3,1,18,12.8,14.7,13.8,71.8,19.1,0.07
3,1,19,12.0,14.1,13.2,74.0,15.8,0.1
3,1,20,11.6,13.7,12.8,77.0,14.9,0.1
3,1,21,11.1,13.3,12.6,77.5,12.4,0.13
3,1,22,10.4,13.3,12.0,77.3,12.1,0.13
3,1,23,9.7,13.1,11.5,78.3,12.0,0.2
3,2,0,10.1,13.6,11.9,80.0,11.2,0.0
3,2,1,9.7,13.0,11.5,78.3,10.8,0.0
