m,coco,coco_pct
2,25.0,0.0
9,26.0,0.001
10,26.0,0.001
5,2.0,0.648
3,18.0,0.001
7,26.0,0.0
9,21.0,0.0
9,1.0,0.144
4,1.0,0.142
3,9.0,0.005
3,25.0,0.001
5,26.0,0.0
8,9.0,0.003
1,18.0,0.0
9,8.0,0.015
10,2.0,0.587
4,9.0,0.004
7,5.0,0.001
9,23.0,0.001
8,5.0,0.0
11,18.0,0.002
1,25.0,0.001
6,2.0,0.618
4,18.0,0.001
6,4.0,0.021
6,7.0,0.025
5,8.0,0.011
7,3.0,0.062
8,3.0,0.092
2,9.0,0.002
3,21.0,0.0
3,2.0,0.492
4,5.0,0.003
5,7.0,0.032
12,18.0,0.0
7,9.0,0.0
9,2.0,0.617
2,17.0,0.0
6,3.0,0.1
8,17.0,0.002
2,18.0,0.0
10,1.0,0.143
1,23.0,0.0
8,18.0,0.001
11,26.0,0.0
9,17.0,0.003
6,26.0,0.0
1,4.0,0.034
10,8.0,0.024
12,23.0,0.0
12,25.0,0.0
6,1.0,0.207
8,26.0,0.0
12,26.0,0.0
2,19.0,0.0
8,25.0,0.007
3,26.0,0.0
7,25.0,0.003
6,5.0,0.003
3,1.0,0.173
9,4.0,0.019
2,26.0,0.0
7,19.0,0.0
3,8.0,0.017
7,7.0,0.011
6,19.0,0.0
1,26.0,0.0
1,9.0,0.001
5,21.0,0.0
6,18.0,0.002
2,2.0,0.437
3,17.0,0.001
10,7.0,0.045
8,21.0,0.0
9,25.0,0.01
2,23.0,0.0
12,4.0,0.028
4,21.0,0.0
6,17.0,0.003
5,25.0,0.003
4,19.0,0.0
4,26.0,0.0
10,23.0,0.001
9,19.0,0.0
4,7.0,0.049
11,1.0,0.153
7,21.0,0.0
9,18.0,0.002
5,3.0,0.11
7,1.0,0.384
12,17.0,0.001
4,23.0,0.0
10,21.0,0.0
11,21.0,0.0
1,3.0,0.119
10,5.0,0.002
11,8.0,0.015
8,23.0,0.001
1,19.0,0.0
2,1.0,0.287
5,19.0,0.0
12,3.0,0.105
6,8.0,0.016
4,17.0,0.003
12,8.0,0.011
8,19.0,0.0
2,4.0,0.05
10,18.0,0.003
4,3.0,0.17
11,3.0,0.138
12,9.0,0.003
9,3.0,0.142
10,25.0,0.006
6,25.0,0.004
10,9.0,0.013
8,2.0,0.613
11,23.0,0.0
12,7.0,0.024
5,1.0,0.157
1,5.0,0.008
12,19.0,0.0
4,2.0,0.555
10,3.0,0.146
3,4.0,0.036
11,25.0,0.003
12,2.0,0.542
5,18.0,0.001
9,7.0,0.044
10,4.0,0.025
7,8.0,0.004
5,5.0,0.005
6,9.0,0.002
3,5.0,0.013
1,1.0,0.325
6,21.0,0.0
11,19.0,0.0
11,4.0,0.033
7,17.0,0.001
5,4.0,0.025
8,8.0,0.007
1,8.0,0.011
12,1.0,0.276
2,3.0,0.169
7,18.0,0.001
2,5.0,0.024
5,9.0,0.005
9,9.0,0.005
5,17.0,0.003
10,19.0,0.0
7,4.0,0.009
7,23.0,0.0
3,7.0,0.062
1,7.0,0.029
10,17.0,0.004
8,7.0,0.022
1,17.0,0.002
11,5.0,0.006
4,8.0,0.024
5,23.0,0.0
9,5.0,0.001
11,17.0,0.005
3,3.0,0.2
1,2.0,0.471
2,21.0,0.0
11,9.0,0.003
3,19.0,0.0
11,7.0,0.049
6,23.0,0.0
11,2.0,0.593
12,5.0,0.009
8,1.0,0.236
4,4.0,0.046
4,25.0,0.003
2,7.0,0.028
8,4.0,0.016
2,8.0,0.003
12,21.0,0.0
7,2.0,0.523
1,21.0,0.0
3,23.0,0.0
