m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,5.7,10.7,8.0,74.5,15.7,0.02
1,1,5.2,10.2,7.6,74.0,15.0,0.06
1,2,5.0,9.7,7.1,76.0,15.0,0.03
1,3,4.2,9.7,7.1,76.0,15.9,0.04
1,4,4.2,9.7,6.7,75.5,17.7,0.04
1,5,4.0,9.5,6.6,75.5,19.5,0.04
1,6,3.7,9.2,6.4,75.0,18.6,0.03
1,7,3.7,9.0,6.3,75.0,18.6,0.02
1,8,4.0,9.5,6.5,73.5,18.6,0.02
1,9,5.5,11.0,8.2,69.5,18.6,0.02
1,10,7.5,12.2,9.7,63.5,18.6,0.03
1,11,9.2,13.7,11.5,59.5,16.8,0.04
1,12,10.8,15.1,12.8,58.0,15.7,0.03
1,13,12.0,15.5,13.8,57.0,15.9,0.03
1,14,12.1,15.6,13.9,59.0,16.8,0.07
1,15,12.0,15.2,13.6,60.0,16.8,0.04
1,16,11.2,14.5,12.9,63.5,15.9,0.04
1,17,10.0,13.7,11.9,68.5,13.0,0.04
1,18,9.0,13.1,10.8,70.5,12.1,0.06
1,19,7.7,12.0,10.0,72.0,11.2,0.04
1,20,7.1,11.7,9.5,73.5,11.9,0.04
1,21,6.7,12.0,8.9,73.5,12.1,0.05
1,22,6.5,11.2,8.7,74.5,13.8,0.06
1,23,6.1,10.7,8.4,75.5,13.9,0.06
2,0,7.9,11.7,9.8,81.5,10.3,0.1
2,1,7.5,11.2,9.4,80.0,12.1,0.1
2,2,7.5,11.0,9.4,80.0,12.1,0.09
2,3,7.3,11.1,9.1,80.5,14.2,0.07
2,4,7.0,11.0,9.1,81.0,13.9,0.11
2,5,6.7,10.6,8.9,79.5,13.9,0.08
2,6,6.6,10.5,8.7,79.5,14.8,0.08
2,7,6.1,10.5,8.4,78.5,14.7,0.06
2,8,7.2,11.1,9.1,76.5,15.9,0.08
2,9,9.0,13.0,11.1,72.0,16.0,0.07
2,10,11.5,14.5,12.8,66.5,15.8,0.08
2,11,13.0,15.5,14.4,64.0,13.9,0.08
2,12,14.0,15.7,15.0,64.5,16.0,0.11
2,13,13.7,15.8,14.9,66.0,17.7,0.07
2,14,13.5,16.0,14.8,66.5,17.7,0.08
2,15,13.5,16.0,14.6,66.5,17.7,0.08
2,16,13.0,15.2,14.4,70.0,17.5,0.07
2,17,12.2,14.5,13.6,73.0,15.0,0.08
2,18,12.0,14.0,13.0,77.5,13.0,0.09
2,19,11.0,13.5,12.1,80.0,11.2,0.07
2,20,10.1,13.1,11.6,81.0,10.1,0.09
2,21,9.1,13.0,11.1,81.0,10.3,0.07
2,22,8.4,12.7,10.4,83.0,9.2,0.1
2,23,8.0,12.1,10.0,82.5,9.2,0.13
3,0,9.9,13.2,11.5,77.0,12.1,0.07
3,1,9.6,13.0,11.1,78.0,12.1,0.09
3,2,9.0,13.0,10.9,78.5,12.9,0.06
3,3,8.5,12.7,10.6,78.0,13.0,0.09
3,4,8.6,12.6,10.5,77.5,13.9,0.08
3,5,8.1,12.5,10.1,76.5,14.1,0.1
3,6,8.2,12.5,10.1,76.5,15.0,0.09
3,7,8.5,12.7,10.6,73.5,15.6,0.09
3,8,10.2,14.0,11.9,70.5,16.6,0.09
3,9,12.0,15.1,13.9,66.0,17.5,0.11
3,10,13.2,16.2,14.9,63.0,18.5,0.1
3,11,13.2,16.7,15.5,61.0,19.5,0.12
3,12,14.2,16.7,15.6,60.5,21.3,0.1
3,13,14.1,17.0,15.6,60.0,22.2,0.07
3,14,14.5,17.0,15.8,62.0,21.6,0.11
3,15,14.5,16.7,15.6,63.5,22.2,0.06
3,16,14.0,16.5,15.1,66.5,20.4,0.06
3,17,13.4,16.0,14.8,68.5,19.5,0.05
3,18,13.0,15.0,14.1,72.0,18.6,0.07
3,19,12.5,14.6,13.5,76.5,14.8,0.06
3,20,12.0,14.5,13.2,77.0,13.9,0.1
3,21,11.6,14.1,12.9,78.0,13.0,0.11
3,22,10.7,13.7,12.3,77.5,12.1,0.07
3,23,10.2,13.6,12.0,78.0,11.2,0.08
4,0,12.0,15.2,13.6,77.3,10.3,0.07
4,1,11.6,14.9,13.1,77.8,11.1,0.07
4,2,10.9,15.2,13.1,79.0,11.0,0.08
4,3,10.7,14.8,12.8,78.5,11.6,0.08
4,4,10.6,14.4,12.3,76.5,13.9,0.08
4,5,10.1,14.2,12.0,76.0,13.0,0.03
4,6,10.1,14.5,12.6,73.5,14.8,0.07
4,7,12.1,15.9,13.9,70.3,14.0,0.05
4,8,13.7,17.1,15.6,66.0,14.4,0.08
4,9,14.8,18.5,16.5,61.5,14.9,0.08
4,10,15.6,18.8,16.9,60.0,17.7,0.13
4,11,15.7,18.7,17.3,61.3,19.1,0.13
4,12,15.6,18.9,17.4,61.3,20.4,0.13
4,13,16.1,19.1,17.7,61.5,21.8,0.08
4,14,16.1,19.2,17.6,61.5,21.3,0.13
4,15,15.9,18.9,17.4,62.0,20.9,0.07
4,16,15.6,18.4,17.1,65.5,20.4,0.07
4,17,15.1,17.9,16.6,68.5,19.5,0.02
4,18,14.6,17.2,16.2,69.8,16.8,0.03
4,19,14.2,16.7,15.8,74.5,14.8,0.05
4,20,14.0,16.4,15.3,76.8,13.5,0.07
4,21,13.6,16.2,14.9,78.0,11.9,0.15
4,22,13.2,16.1,14.5,77.3,10.6,0.1
4,23,12.4,15.6,14.0,78.3,10.2,0.08
5,0,15.5,18.0,16.7,79.0,9.4,0.02
5,1,15.2,17.6,16.6,79.0,9.4,0.05
5,2,14.7,17.5,16.1,79.5,10.3,0.05
5,3,14.2,17.2,15.6,79.0,11.0,0.05
5,4,14.2,17.0,15.6,79.0,11.2,0.03
5,5,14.1,17.0,15.4,78.0,11.2,0.03
5,6,15.2,18.1,16.4,73.5,13.0,0.08
5,7,16.6,19.2,17.9,69.0,12.1,0.05
5,8,17.6,21.2,19.4,65.5,13.0,0.09
5,9,18.0,22.2,20.1,62.5,15.0,0.11
5,10,18.7,22.0,20.4,64.0,16.6,0.13
5,11,19.2,22.2,20.7,64.5,18.6,0.13
5,12,19.1,22.2,20.9,63.5,18.6,0.18
5,13,19.7,22.7,21.0,63.5,19.5,0.18
5,14,19.5,22.5,20.8,64.0,20.4,0.11
5,15,19.2,22.2,20.6,65.0,19.5,0.08
5,16,18.6,21.7,20.1,65.5,19.5,0.1
5,17,18.2,21.0,19.7,68.5,19.5,0.08
5,18,18.0,20.6,19.2,71.5,15.9,0.05
5,19,17.2,19.6,18.5,75.0,13.9,0.06
5,20,17.0,19.1,18.2,77.5,11.2,0.04
5,21,16.7,19.0,17.8,78.5,10.3,0.05
5,22,16.2,18.6,17.3,78.5,8.3,0.03
5,23,15.7,18.6,17.4,79.5,8.3,0.03
6,0,19.5,23.4,21.7,78.5,9.2,0.08
6,1,19.1,23.0,21.0,78.8,9.3,0.07
6,2,19.0,22.5,20.6,77.5,9.2,0.09
6,3,18.5,22.4,20.4,77.5,9.6,0.09
6,4,17.9,22.1,20.3,77.0,10.3,0.07
6,5,18.1,22.4,20.4,76.5,10.7,0.07
6,6,19.5,23.0,21.5,71.8,12.1,0.08
6,7,21.1,24.9,23.3,66.5,12.0,0.06
6,8,22.1,26.4,24.2,61.0,12.1,0.07
6,9,22.7,26.6,25.0,64.0,15.7,0.09
6,10,23.0,26.7,25.1,65.0,17.6,0.13
6,11,23.1,27.2,25.3,63.8,18.6,0.13
6,12,23.2,27.6,25.7,63.0,19.1,0.14
6,13,23.5,27.4,25.6,63.3,21.3,0.09
6,14,23.6,27.4,25.6,64.0,20.0,0.06
6,15,23.3,27.3,25.5,64.0,20.4,0.07
6,16,22.9,27.0,25.0,65.5,19.5,0.02
6,17,22.9,26.3,24.5,67.8,17.7,0.03
6,18,22.4,25.8,24.1,69.8,15.9,0.06
6,19,21.8,25.0,23.8,73.0,13.5,0.02
6,20,21.1,24.7,23.1,75.8,12.6,0.06
6,21,20.9,24.2,22.7,78.3,10.7,0.06
6,22,20.9,24.0,22.4,78.0,10.1,0.07
6,23,20.1,23.6,22.2,78.3,8.5,0.08
