m,m3,coco,coco_pct,country,place
7,1,17.0,0.004,nederlandse-antillen,bonaire
7,1,18.0,0.05,nederlandse-antillen,bonaire
7,1,25.0,0.0,nederlandse-antillen,bonaire
7,1,26.0,0.0,nederlandse-antillen,bonaire
7,1,27.0,0.0,nederlandse-antillen,bonaire
7,2,1.0,0.051,nederlandse-antillen,bonaire
7,2,2.0,0.613,nederlandse-antillen,bonaire
7,2,3.0,0.223,nederlandse-antillen,bonaire
7,2,4.0,0.033,nederlandse-antillen,bonaire
7,2,5.0,0.0,nederlandse-antillen,bonaire
7,2,7.0,0.001,nederlandse-antillen,bonaire
7,2,8.0,0.001,nederlandse-antillen,bonaire
7,2,9.0,0.0,nederlandse-antillen,bonaire
7,2,17.0,0.002,nederlandse-antillen,bonaire
7,2,18.0,0.076,nederlandse-antillen,bonaire
7,2,25.0,0.001,nederlandse-antillen,bonaire
7,2,26.0,0.0,nederlandse-antillen,bonaire
7,2,27.0,0.0,nederlandse-antillen,bonaire
7,3,1.0,0.069,nederlandse-antillen,bonaire
7,3,2.0,0.641,nederlandse-antillen,bonaire
7,3,3.0,0.164,nederlandse-antillen,bonaire
7,3,4.0,0.037,nederlandse-antillen,bonaire
7,3,5.0,0.0,nederlandse-antillen,bonaire
7,3,7.0,0.001,nederlandse-antillen,bonaire
7,3,8.0,0.001,nederlandse-antillen,bonaire
7,3,9.0,0.0,nederlandse-antillen,bonaire
7,3,17.0,0.001,nederlandse-antillen,bonaire
7,3,18.0,0.085,nederlandse-antillen,bonaire
7,3,25.0,0.001,nederlandse-antillen,bonaire
7,3,26.0,0.0,nederlandse-antillen,bonaire
7,3,27.0,0.0,nederlandse-antillen,bonaire
8,1,1.0,0.123,nederlandse-antillen,bonaire
8,1,2.0,0.645,nederlandse-antillen,bonaire
8,1,3.0,0.115,nederlandse-antillen,bonaire
8,1,4.0,0.035,nederlandse-antillen,bonaire
8,1,5.0,0.0,nederlandse-antillen,bonaire
8,1,7.0,0.002,nederlandse-antillen,bonaire
8,1,8.0,0.0,nederlandse-antillen,bonaire
8,1,9.0,0.0,nederlandse-antillen,bonaire
8,1,17.0,0.002,nederlandse-antillen,bonaire
8,1,18.0,0.078,nederlandse-antillen,bonaire
8,1,25.0,0.0,nederlandse-antillen,bonaire
8,1,26.0,0.0,nederlandse-antillen,bonaire
8,1,27.0,0.0,nederlandse-antillen,bonaire
8,2,1.0,0.072,nederlandse-antillen,bonaire
8,2,2.0,0.656,nederlandse-antillen,bonaire
8,2,3.0,0.158,nederlandse-antillen,bonaire
8,2,4.0,0.045,nederlandse-antillen,bonaire
8,2,5.0,0.0,nederlandse-antillen,bonaire
8,2,7.0,0.003,nederlandse-antillen,bonaire
8,2,8.0,0.001,nederlandse-antillen,bonaire
8,2,9.0,0.0,nederlandse-antillen,bonaire
8,2,17.0,0.0,nederlandse-antillen,bonaire
8,2,18.0,0.066,nederlandse-antillen,bonaire
8,2,25.0,0.0,nederlandse-antillen,bonaire
8,2,26.0,0.0,nederlandse-antillen,bonaire
8,2,27.0,0.0,nederlandse-antillen,bonaire
8,3,1.0,0.084,nederlandse-antillen,bonaire
8,3,2.0,0.652,nederlandse-antillen,bonaire
8,3,3.0,0.145,nederlandse-antillen,bonaire
8,3,4.0,0.034,nederlandse-antillen,bonaire
8,3,5.0,0.0,nederlandse-antillen,bonaire
8,3,7.0,0.001,nederlandse-antillen,bonaire
8,3,8.0,0.001,nederlandse-antillen,bonaire
8,3,9.0,0.0,nederlandse-antillen,bonaire
8,3,17.0,0.001,nederlandse-antillen,bonaire
8,3,18.0,0.082,nederlandse-antillen,bonaire
8,3,25.0,0.001,nederlandse-antillen,bonaire
8,3,26.0,0.0,nederlandse-antillen,bonaire
8,3,27.0,0.0,nederlandse-antillen,bonaire
9,1,1.0,0.113,nederlandse-antillen,bonaire
9,1,2.0,0.733,nederlandse-antillen,bonaire
9,1,3.0,0.1,nederlandse-antillen,bonaire
9,1,4.0,0.017,nederlandse-antillen,bonaire
9,1,5.0,0.0,nederlandse-antillen,bonaire
9,1,7.0,0.001,nederlandse-antillen,bonaire
9,1,8.0,0.0,nederlandse-antillen,bonaire
9,1,9.0,0.0,nederlandse-antillen,bonaire
9,1,17.0,0.002,nederlandse-antillen,bonaire
9,1,18.0,0.034,nederlandse-antillen,bonaire
9,1,25.0,0.001,nederlandse-antillen,bonaire
9,1,26.0,0.0,nederlandse-antillen,bonaire
9,1,27.0,0.0,nederlandse-antillen,bonaire
9,2,1.0,0.123,nederlandse-antillen,bonaire
9,2,2.0,0.728,nederlandse-antillen,bonaire
9,2,3.0,0.089,nederlandse-antillen,bonaire
9,2,4.0,0.032,nederlandse-antillen,bonaire
9,2,5.0,0.0,nederlandse-antillen,bonaire
9,2,7.0,0.004,nederlandse-antillen,bonaire
9,2,8.0,0.001,nederlandse-antillen,bonaire
9,2,9.0,0.0,nederlandse-antillen,bonaire
9,2,17.0,0.002,nederlandse-antillen,bonaire
9,2,18.0,0.021,nederlandse-antillen,bonaire
9,2,25.0,0.0,nederlandse-antillen,bonaire
9,2,26.0,0.0,nederlandse-antillen,bonaire
9,2,27.0,0.0,nederlandse-antillen,bonaire
9,3,1.0,0.095,nederlandse-antillen,bonaire
9,3,2.0,0.636,nederlandse-antillen,bonaire
9,3,3.0,0.151,nederlandse-antillen,bonaire
9,3,4.0,0.038,nederlandse-antillen,bonaire
9,3,5.0,0.0,nederlandse-antillen,bonaire
9,3,7.0,0.005,nederlandse-antillen,bonaire
9,3,8.0,0.0,nederlandse-antillen,bonaire
9,3,9.0,0.0,nederlandse-antillen,bonaire
9,3,17.0,0.001,nederlandse-antillen,bonaire
9,3,18.0,0.071,nederlandse-antillen,bonaire
9,3,25.0,0.003,nederlandse-antillen,bonaire
9,3,26.0,0.0,nederlandse-antillen,bonaire
9,3,27.0,0.0,nederlandse-antillen,bonaire
10,1,1.0,0.068,nederlandse-antillen,bonaire
10,1,2.0,0.53,nederlandse-antillen,bonaire
10,1,3.0,0.22,nederlandse-antillen,bonaire
10,1,4.0,0.047,nederlandse-antillen,bonaire
10,1,5.0,0.0,nederlandse-antillen,bonaire
10,1,7.0,0.01,nederlandse-antillen,bonaire
10,1,8.0,0.005,nederlandse-antillen,bonaire
10,1,9.0,0.001,nederlandse-antillen,bonaire
10,1,17.0,0.005,nederlandse-antillen,bonaire
10,1,18.0,0.11,nederlandse-antillen,bonaire
10,1,25.0,0.003,nederlandse-antillen,bonaire
10,1,26.0,0.0,nederlandse-antillen,bonaire
10,1,27.0,0.0,nederlandse-antillen,bonaire
10,2,1.0,0.045,nederlandse-antillen,bonaire
10,2,2.0,0.657,nederlandse-antillen,bonaire
10,2,3.0,0.159,nederlandse-antillen,bonaire
10,2,4.0,0.033,nederlandse-antillen,bonaire
10,2,5.0,0.0,nederlandse-antillen,bonaire
10,2,7.0,0.007,nederlandse-antillen,bonaire
10,2,8.0,0.001,nederlandse-antillen,bonaire
10,2,9.0,0.002,nederlandse-antillen,bonaire
10,2,17.0,0.002,nederlandse-antillen,bonaire
10,2,18.0,0.094,nederlandse-antillen,bonaire
10,2,25.0,0.0,nederlandse-antillen,bonaire
10,2,26.0,0.0,nederlandse-antillen,bonaire
10,2,27.0,0.0,nederlandse-antillen,bonaire
10,3,1.0,0.047,nederlandse-antillen,bonaire
10,3,2.0,0.555,nederlandse-antillen,bonaire
10,3,3.0,0.206,nederlandse-antillen,bonaire
10,3,4.0,0.027,nederlandse-antillen,bonaire
10,3,5.0,0.001,nederlandse-antillen,bonaire
10,3,7.0,0.012,nederlandse-antillen,bonaire
10,3,8.0,0.003,nederlandse-antillen,bonaire
10,3,9.0,0.002,nederlandse-antillen,bonaire
10,3,17.0,0.003,nederlandse-antillen,bonaire
10,3,18.0,0.142,nederlandse-antillen,bonaire
10,3,25.0,0.004,nederlandse-antillen,bonaire
10,3,26.0,0.0,nederlandse-antillen,bonaire
10,3,27.0,0.0,nederlandse-antillen,bonaire
11,1,1.0,0.041,nederlandse-antillen,bonaire
11,1,2.0,0.452,nederlandse-antillen,bonaire
11,1,3.0,0.24,nederlandse-antillen,bonaire
11,1,4.0,0.065,nederlandse-antillen,bonaire
11,1,5.0,0.0,nederlandse-antillen,bonaire
11,1,7.0,0.035,nederlandse-antillen,bonaire
11,1,8.0,0.008,nederlandse-antillen,bonaire
11,1,9.0,0.008,nederlandse-antillen,bonaire
11,1,17.0,0.008,nederlandse-antillen,bonaire
11,1,18.0,0.14,nederlandse-antillen,bonaire
11,1,25.0,0.002,nederlandse-antillen,bonaire
11,1,26.0,0.001,nederlandse-antillen,bonaire
11,1,27.0,0.0,nederlandse-antillen,bonaire
11,2,1.0,0.058,nederlandse-antillen,bonaire
11,2,2.0,0.552,nederlandse-antillen,bonaire
11,2,3.0,0.158,nederlandse-antillen,bonaire
11,2,4.0,0.033,nederlandse-antillen,bonaire
11,2,5.0,0.0,nederlandse-antillen,bonaire
11,2,7.0,0.021,nederlandse-antillen,bonaire
11,2,8.0,0.017,nederlandse-antillen,bonaire
11,2,9.0,0.002,nederlandse-antillen,bonaire
11,2,17.0,0.005,nederlandse-antillen,bonaire
11,2,18.0,0.154,nederlandse-antillen,bonaire
11,2,25.0,0.0,nederlandse-antillen,bonaire
11,2,26.0,0.0,nederlandse-antillen,bonaire
11,2,27.0,0.0,nederlandse-antillen,bonaire
11,3,1.0,0.047,nederlandse-antillen,bonaire
11,3,2.0,0.607,nederlandse-antillen,bonaire
11,3,3.0,0.184,nederlandse-antillen,bonaire
11,3,4.0,0.035,nederlandse-antillen,bonaire
11,3,5.0,0.0,nederlandse-antillen,bonaire
11,3,7.0,0.005,nederlandse-antillen,bonaire
11,3,8.0,0.001,nederlandse-antillen,bonaire
11,3,9.0,0.0,nederlandse-antillen,bonaire
11,3,17.0,0.005,nederlandse-antillen,bonaire
11,3,18.0,0.115,nederlandse-antillen,bonaire
11,3,25.0,0.0,nederlandse-antillen,bonaire
11,3,26.0,0.0,nederlandse-antillen,bonaire
11,3,27.0,0.0,nederlandse-antillen,bonaire
12,1,1.0,0.073,nederlandse-antillen,bonaire
12,1,2.0,0.658,nederlandse-antillen,bonaire
12,1,3.0,0.147,nederlandse-antillen,bonaire
12,1,4.0,0.022,nederlandse-antillen,bonaire
12,1,5.0,0.0,nederlandse-antillen,bonaire
12,1,7.0,0.016,nederlandse-antillen,bonaire
12,1,8.0,0.004,nederlandse-antillen,bonaire
12,1,9.0,0.0,nederlandse-antillen,bonaire
12,1,17.0,0.004,nederlandse-antillen,bonaire
12,1,18.0,0.075,nederlandse-antillen,bonaire
12,1,25.0,0.0,nederlandse-antillen,bonaire
12,1,26.0,0.0,nederlandse-antillen,bonaire
12,1,27.0,0.0,nederlandse-antillen,bonaire
12,2,1.0,0.053,nederlandse-antillen,bonaire
12,2,2.0,0.586,nederlandse-antillen,bonaire
12,2,3.0,0.213,nederlandse-antillen,bonaire
12,2,4.0,0.047,nederlandse-antillen,bonaire
12,2,5.0,0.0,nederlandse-antillen,bonaire
12,2,7.0,0.016,nederlandse-antillen,bonaire
12,2,8.0,0.001,nederlandse-antillen,bonaire
12,2,9.0,0.0,nederlandse-antillen,bonaire
12,2,17.0,0.002,nederlandse-antillen,bonaire
12,2,18.0,0.084,nederlandse-antillen,bonaire
12,2,25.0,0.0,nederlandse-antillen,bonaire
12,2,26.0,0.0,nederlandse-antillen,bonaire
12,2,27.0,0.0,nederlandse-antillen,bonaire
12,3,1.0,0.057,nederlandse-antillen,bonaire
12,3,2.0,0.611,nederlandse-antillen,bonaire
12,3,3.0,0.199,nederlandse-antillen,bonaire
12,3,4.0,0.049,nederlandse-antillen,bonaire
12,3,5.0,0.0,nederlandse-antillen,bonaire
12,3,7.0,0.012,nederlandse-antillen,bonaire
12,3,8.0,0.003,nederlandse-antillen,bonaire
12,3,9.0,0.0,nederlandse-antillen,bonaire
12,3,17.0,0.002,nederlandse-antillen,bonaire
12,3,18.0,0.066,nederlandse-antillen,bonaire
12,3,25.0,0.0,nederlandse-antillen,bonaire
12,3,26.0,0.0,nederlandse-antillen,bonaire
12,3,27.0,0.0,nederlandse-antillen,bonaire
1,1,1.0,0.018,nederlandse-antillen,curacao
1,1,2.0,0.789,nederlandse-antillen,curacao
1,1,3.0,0.036,nederlandse-antillen,curacao
1,1,4.0,0.0,nederlandse-antillen,curacao
1,1,5.0,0.0,nederlandse-antillen,curacao
1,1,7.0,0.005,nederlandse-antillen,curacao
1,1,8.0,0.007,nederlandse-antillen,curacao
1,1,9.0,0.0,nederlandse-antillen,curacao
1,1,17.0,0.035,nederlandse-antillen,curacao
1,1,18.0,0.108,nederlandse-antillen,curacao
1,1,25.0,0.0,nederlandse-antillen,curacao
1,1,26.0,0.001,nederlandse-antillen,curacao
1,1,27.0,0.0,nederlandse-antillen,curacao
1,2,1.0,0.021,nederlandse-antillen,curacao
1,2,2.0,0.886,nederlandse-antillen,curacao
1,2,3.0,0.017,nederlandse-antillen,curacao
1,2,4.0,0.001,nederlandse-antillen,curacao
1,2,5.0,0.0,nederlandse-antillen,curacao
1,2,7.0,0.004,nederlandse-antillen,curacao
1,2,8.0,0.001,nederlandse-antillen,curacao
1,2,9.0,0.0,nederlandse-antillen,curacao
1,2,17.0,0.043,nederlandse-antillen,curacao
1,2,18.0,0.027,nederlandse-antillen,curacao
1,2,25.0,0.0,nederlandse-antillen,curacao
1,2,26.0,0.0,nederlandse-antillen,curacao
1,2,27.0,0.001,nederlandse-antillen,curacao
1,3,1.0,0.035,nederlandse-antillen,curacao
1,3,2.0,0.903,nederlandse-antillen,curacao
1,3,3.0,0.026,nederlandse-antillen,curacao
1,3,4.0,0.001,nederlandse-antillen,curacao
1,3,5.0,0.0,nederlandse-antillen,curacao
1,3,7.0,0.001,nederlandse-antillen,curacao
1,3,8.0,0.0,nederlandse-antillen,curacao
1,3,9.0,0.0,nederlandse-antillen,curacao
1,3,17.0,0.02,nederlandse-antillen,curacao
1,3,18.0,0.014,nederlandse-antillen,curacao
1,3,25.0,0.0,nederlandse-antillen,curacao
1,3,26.0,0.0,nederlandse-antillen,curacao
1,3,27.0,0.0,nederlandse-antillen,curacao
2,1,1.0,0.034,nederlandse-antillen,curacao
2,1,2.0,0.83,nederlandse-antillen,curacao
2,1,3.0,0.054,nederlandse-antillen,curacao
2,1,4.0,0.003,nederlandse-antillen,curacao
2,1,5.0,0.0,nederlandse-antillen,curacao
2,1,7.0,0.002,nederlandse-antillen,curacao
2,1,8.0,0.001,nederlandse-antillen,curacao
2,1,9.0,0.0,nederlandse-antillen,curacao
2,1,17.0,0.034,nederlandse-antillen,curacao
2,1,18.0,0.039,nederlandse-antillen,curacao
2,1,25.0,0.002,nederlandse-antillen,curacao
2,1,26.0,0.0,nederlandse-antillen,curacao
