m,coco,coco_pct
1,23.0,0.001
8,2.0,0.079
7,23.0,0.0
8,23.0,0.0
10,5.0,0.0
2,10.0,0.0
10,25.0,0.002
9,3.0,0.063
2,23.0,0.0
4,3.0,0.211
1,10.0,0.0
8,3.0,0.007
3,17.0,0.0
10,3.0,0.103
2,8.0,0.025
3,27.0,0.0
7,1.0,0.902
6,26.0,0.0
3,25.0,0.004
1,4.0,0.109
3,7.0,0.044
3,1.0,0.233
11,2.0,0.297
10,23.0,0.0
3,9.0,0.004
9,5.0,0.0
5,26.0,0.0
10,1.0,0.514
4,1.0,0.322
7,2.0,0.088
1,9.0,0.025
9,10.0,0.0
4,5.0,0.0
2,9.0,0.005
1,26.0,0.001
11,23.0,0.001
9,25.0,0.0
6,8.0,0.002
6,5.0,0.0
11,17.0,0.0
9,17.0,0.0
8,10.0,0.0
11,9.0,0.009
4,26.0,0.0
2,17.0,0.0
11,25.0,0.007
8,1.0,0.912
1,25.0,0.011
4,4.0,0.098
4,7.0,0.03
2,4.0,0.095
5,1.0,0.357
3,2.0,0.389
5,10.0,0.0
1,18.0,0.002
5,2.0,0.413
6,17.0,0.0
11,18.0,0.001
12,7.0,0.094
12,5.0,0.0
10,26.0,0.0
4,23.0,0.0
9,7.0,0.007
5,3.0,0.163
9,18.0,0.0
2,5.0,0.0
7,27.0,0.0
11,5.0,0.0
4,8.0,0.016
1,1.0,0.155
9,2.0,0.214
7,10.0,0.0
10,8.0,0.006
6,2.0,0.293
4,27.0,0.0
10,17.0,0.0
4,10.0,0.0
5,7.0,0.014
5,8.0,0.003
10,18.0,0.001
8,18.0,0.0
6,1.0,0.613
8,26.0,0.0
3,23.0,0.001
12,8.0,0.057
10,2.0,0.342
1,3.0,0.271
5,5.0,0.0
3,26.0,0.0
9,8.0,0.004
12,27.0,0.0
1,5.0,0.0
7,25.0,0.0
3,8.0,0.019
10,4.0,0.017
5,23.0,0.001
11,3.0,0.226
11,8.0,0.026
6,7.0,0.011
8,5.0,0.0
12,26.0,0.0
6,25.0,0.002
10,27.0,0.0
5,9.0,0.0
9,27.0,0.0
2,25.0,0.009
2,7.0,0.052
12,18.0,0.001
2,3.0,0.225
10,7.0,0.015
3,5.0,0.0
1,7.0,0.082
5,17.0,0.0
7,9.0,0.0
3,10.0,0.0
6,9.0,0.0
12,25.0,0.011
5,27.0,0.0
3,18.0,0.0
8,9.0,0.0
1,27.0,0.0
7,18.0,0.0
8,17.0,0.0
1,17.0,0.0
6,23.0,0.001
9,9.0,0.0
10,9.0,0.001
12,10.0,0.0
7,26.0,0.0
9,4.0,0.005
12,9.0,0.019
6,27.0,0.0
6,10.0,0.0
7,8.0,0.0
8,4.0,0.001
8,25.0,0.0
11,4.0,0.069
11,10.0,0.0
2,18.0,0.0
2,1.0,0.211
4,9.0,0.003
2,2.0,0.378
8,7.0,0.0
7,5.0,0.0
12,2.0,0.312
2,26.0,0.0
3,4.0,0.091
6,4.0,0.008
9,23.0,0.0
6,18.0,0.001
12,4.0,0.083
4,25.0,0.001
4,17.0,0.0
2,27.0,0.0
5,18.0,0.0
12,3.0,0.287
8,8.0,0.0
4,2.0,0.319
3,3.0,0.215
9,26.0,0.0
7,7.0,0.0
10,10.0,0.0
11,26.0,0.0
7,4.0,0.001
7,3.0,0.01
9,1.0,0.705
12,1.0,0.134
1,8.0,0.058
11,1.0,0.304
11,27.0,0.0
4,18.0,0.0
7,17.0,0.0
11,7.0,0.059
6,3.0,0.071
5,25.0,0.0
12,17.0,0.0
5,4.0,0.048
12,23.0,0.0
8,27.0,0.0
1,2.0,0.285
