m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,10.3,12.2,14.6,1.8,9.9,0.43
1,1,2,8.0,12.0,14.7,2.4,10.0,0.5
1,1,3,9.5,12.1,14.2,1.2,10.7,0.5
1,1,4,8.8,13.4,16.2,8.8,10.7,0.29
1,1,5,8.9,12.0,15.2,3.1,9.7,0.33
1,1,6,7.8,11.5,13.7,2.1,13.0,0.33
1,1,7,9.5,11.7,13.7,8.3,16.5,0.67
1,1,8,9.0,12.4,14.2,1.4,15.7,0.33
1,1,9,7.3,11.0,14.1,0.2,12.9,0.33
1,1,10,9.6,12.6,15.2,1.0,20.6,0.67
1,2,11,9.4,12.4,14.8,13.5,18.2,0.43
1,2,12,8.5,12.3,14.2,0.0,14.5,0.14
1,2,13,7.8,10.3,13.2,11.8,15.1,0.43
1,2,14,6.5,10.1,13.5,7.8,11.1,0.29
1,2,15,7.0,11.3,14.5,6.4,12.7,0.57
1,2,16,6.4,9.6,13.2,4.5,16.0,0.29
1,2,17,6.3,10.2,14.4,0.0,11.7,0.14
1,2,18,8.0,12.0,13.7,0.0,15.8,0.17
1,2,19,7.5,10.6,13.5,0.0,16.2,0.14
1,2,20,7.0,10.8,13.7,0.0,15.0,0.17
1,3,21,8.2,11.4,14.6,5.7,14.6,0.5
1,3,22,7.6,10.7,14.2,2.7,14.4,0.67
1,3,23,7.9,11.8,13.9,0.0,13.5,0.14
1,3,24,8.0,11.5,14.2,4.0,16.2,0.43
1,3,25,8.5,12.5,15.1,3.1,17.5,0.43
1,3,26,8.0,11.9,15.3,5.0,15.4,0.43
1,3,27,8.5,11.7,15.0,15.3,10.3,0.57
1,3,28,5.5,9.1,12.9,5.1,8.8,0.5
1,3,29,7.1,10.7,12.7,2.1,14.5,0.67
1,3,30,8.5,11.8,14.2,1.3,19.9,0.43
1,3,31,6.3,11.1,13.6,2.6,14.5,0.29
2,1,1,6.8,11.7,15.0,0.0,17.5,0.17
2,1,2,7.5,11.4,15.5,0.0,11.7,0.17
2,1,3,9.0,12.8,15.1,1.0,13.6,0.33
2,1,4,8.2,12.1,14.6,1.7,10.5,0.33
2,1,5,9.5,12.7,16.0,0.0,11.6,0.14
2,1,6,7.9,11.7,15.0,0.5,11.3,0.5
2,1,7,7.0,12.0,15.6,0.8,17.7,0.33
2,1,8,9.1,12.3,14.7,0.0,21.3,0.14
2,1,9,6.7,10.6,13.5,0.5,17.5,0.29
2,1,10,9.5,11.8,15.2,1.0,17.1,0.33
2,2,11,9.3,13.4,16.6,1.9,18.8,0.33
2,2,12,9.5,14.2,17.4,0.0,16.9,0.17
2,2,13,8.4,11.8,14.6,1.7,10.1,0.5
2,2,14,8.9,11.8,13.7,6.8,14.0,0.5
2,2,15,8.0,10.4,12.7,5.0,19.2,0.43
2,2,16,8.3,11.0,13.7,5.0,19.2,0.29
2,2,17,8.4,11.8,14.6,0.0,12.1,0.0
2,2,18,8.0,11.5,16.0,0.0,8.2,0.0
2,2,19,7.5,11.8,16.2,0.0,10.6,0.0
2,2,20,8.8,12.1,16.1,0.0,9.6,0.0
2,3,21,9.0,12.1,16.0,5.0,10.5,0.29
2,3,22,9.3,12.9,16.2,0.0,11.0,0.14
