m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,3.4,8.7,6.1,84.5,11.6,0.15
1,1,3.0,8.9,6.1,85.0,11.7,0.13
1,2,2.8,8.8,6.0,84.0,11.4,0.12
1,3,2.7,8.1,5.7,85.0,11.0,0.14
1,4,2.6,8.0,5.3,85.5,11.7,0.11
1,5,2.1,7.9,5.2,85.5,11.9,0.12
1,6,1.0,7.0,4.0,90.5,6.6,0.13
1,7,0.0,7.0,4.0,93.0,6.5,0.13
1,8,1.0,9.0,5.0,90.5,5.6,0.12
1,9,3.0,10.0,7.0,84.5,7.4,0.14
1,10,6.0,11.0,8.5,78.5,9.1,0.18
1,11,9.0,13.0,10.5,71.5,9.2,0.22
1,12,10.0,14.0,12.0,67.5,10.1,0.21
1,13,11.0,15.0,12.5,62.5,10.1,0.27
1,14,11.0,15.0,13.0,61.5,11.0,0.22
1,15,11.0,15.0,12.5,61.5,9.2,0.18
1,16,10.0,14.0,11.5,67.5,8.3,0.14
1,17,6.9,11.0,9.2,77.5,9.8,0.12
1,18,6.1,10.4,8.4,80.0,10.8,0.13
1,19,5.5,10.0,7.6,81.0,10.8,0.14
1,20,5.0,9.9,7.2,81.5,11.0,0.13
1,21,4.4,9.2,7.0,83.0,11.9,0.13
1,22,4.0,9.0,6.6,83.5,11.1,0.15
1,23,3.6,9.0,6.2,84.0,11.5,0.13
2,0,4.5,9.5,7.5,82.0,9.9,0.1
2,1,4.5,9.0,7.1,81.0,10.5,0.2
2,2,4.1,9.5,7.1,82.0,10.8,0.12
2,3,3.7,9.2,6.9,83.0,10.1,0.12
2,4,3.3,8.4,6.5,84.0,10.1,0.14
2,5,3.2,9.0,6.4,84.0,11.0,0.16
2,6,2.3,9.0,5.5,90.0,6.5,0.12
2,7,2.0,9.0,5.5,93.0,5.6,0.09
2,8,4.0,10.0,7.0,88.0,6.5,0.08
2,9,6.0,11.0,9.5,77.0,8.3,0.08
2,10,9.0,13.6,11.5,67.0,9.2,0.11
2,11,11.0,15.0,13.0,57.5,10.1,0.16
2,12,12.0,16.0,14.0,54.0,10.0,0.17
2,13,13.0,17.0,15.0,52.5,11.0,0.16
2,14,13.0,17.0,15.0,51.5,11.2,0.18
2,15,13.0,16.0,14.5,55.5,12.1,0.15
2,16,12.3,16.0,14.2,59.0,13.0,0.11
2,17,9.9,13.0,11.3,71.5,11.2,0.12
2,18,8.0,11.6,9.9,78.5,10.5,0.09
2,19,8.0,11.0,9.4,79.5,11.4,0.08
2,20,6.8,10.9,8.7,80.0,10.5,0.09
2,21,6.4,10.5,8.3,80.5,10.5,0.09
2,22,5.8,10.0,8.0,81.0,10.6,0.13
2,23,5.0,10.0,7.8,81.5,10.5,0.12
3,0,6.1,10.8,8.3,82.5,9.0,0.16
