m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,3.5,8.6,14.2,1.1,8.4,0.4
1,1,2,4.2,8.5,13.9,2.0,10.1,0.6
1,1,3,4.9,9.5,12.0,1.8,11.0,0.8
1,1,4,6.0,9.8,13.5,0.3,8.1,0.4
1,1,5,5.4,9.8,13.5,4.6,11.7,0.6
1,1,6,4.1,9.6,14.5,1.8,10.9,1.0
1,1,7,4.4,7.7,11.7,1.7,7.5,0.8
1,1,8,4.1,8.3,13.5,0.1,8.2,0.4
1,1,9,4.9,9.3,12.0,5.5,11.3,0.8
1,1,10,3.8,7.6,11.0,0.3,12.6,0.6
1,2,11,2.6,6.5,11.8,0.0,11.2,0.2
1,2,12,1.7,6.3,12.5,0.3,16.2,0.6
1,2,13,0.5,6.1,12.6,0.0,10.3,0.0
1,2,14,2.3,7.9,14.0,0.0,8.2,0.2
1,2,15,1.8,7.5,13.8,0.5,8.0,0.6
1,2,16,1.2,7.8,13.6,0.0,11.1,0.2
1,2,17,4.7,9.3,14.0,1.7,13.8,0.6
1,2,18,3.1,8.0,13.9,3.7,11.3,0.6
1,2,19,2.5,7.5,13.0,1.0,10.3,0.8
1,2,20,5.2,8.8,11.6,3.8,12.1,1.0
1,3,21,3.8,7.7,12.6,0.8,11.8,0.6
1,3,22,2.0,6.5,12.5,1.5,10.3,0.6
1,3,23,4.5,8.1,12.9,0.5,10.7,0.4
1,3,24,3.1,7.5,14.5,0.2,10.6,0.4
1,3,25,2.0,8.1,14.0,0.0,11.5,0.2
1,3,26,3.3,7.3,13.0,0.0,10.0,0.2
1,3,27,2.7,8.1,13.5,0.2,11.0,0.4
1,3,28,2.5,6.7,12.5,0.2,9.8,0.5
1,3,29,3.4,7.7,14.5,0.0,8.5,0.25
1,3,30,0.7,6.9,13.1,0.0,7.9,0.25
1,3,31,3.9,8.8,13.0,0.9,8.8,0.5
2,1,1,4.9,9.5,14.5,0.0,15.0,0.25
2,1,2,5.9,10.4,16.5,0.0,13.7,0.25
2,1,3,3.8,9.1,16.4,0.0,9.2,0.25
2,1,4,5.0,9.8,16.0,0.0,10.9,0.25
2,1,5,5.1,9.4,14.3,0.0,12.7,0.25
