m,coco,coco_pct
1,4.0,0.009
5,26.0,0.0
8,25.0,0.009
9,15.0,0.0
6,1.0,0.488
12,9.0,0.025
4,3.0,0.23
3,8.0,0.041
2,4.0,0.006
8,3.0,0.096
12,15.0,0.0
5,14.0,0.0
12,18.0,0.0
9,14.0,0.0
1,9.0,0.015
6,5.0,0.007
10,27.0,0.008
5,2.0,0.325
6,9.0,0.005
3,14.0,0.0
5,4.0,0.012
10,7.0,0.062
6,17.0,0.014
1,2.0,0.204
5,1.0,0.238
1,1.0,0.302
10,8.0,0.037
4,17.0,0.014
11,2.0,0.223
12,8.0,0.049
6,26.0,0.0
1,18.0,0.002
3,25.0,0.002
2,18.0,0.001
2,25.0,0.003
4,4.0,0.016
1,8.0,0.041
1,14.0,0.0
7,1.0,0.709
1,15.0,0.0
7,27.0,0.0
12,1.0,0.283
4,14.0,0.0
9,17.0,0.018
4,2.0,0.298
2,3.0,0.211
4,8.0,0.023
1,3.0,0.276
6,14.0,0.0
8,7.0,0.007
3,17.0,0.014
12,2.0,0.205
8,1.0,0.562
2,14.0,0.001
2,12.0,0.0
6,18.0,0.005
12,4.0,0.01
2,27.0,0.001
2,7.0,0.072
9,2.0,0.323
6,12.0,0.0
5,15.0,0.0
4,9.0,0.006
1,26.0,0.0
5,17.0,0.015
11,8.0,0.061
12,26.0,0.0
12,27.0,0.0
10,2.0,0.292
7,17.0,0.007
3,7.0,0.068
8,9.0,0.004
2,17.0,0.003
9,8.0,0.024
8,27.0,0.004
1,5.0,0.059
3,1.0,0.311
6,2.0,0.267
4,7.0,0.063
7,25.0,0.004
2,26.0,0.0
10,4.0,0.005
12,17.0,0.016
2,15.0,0.001
1,27.0,0.0
7,4.0,0.001
12,25.0,0.005
4,27.0,0.0
11,12.0,0.0
8,14.0,0.0
2,8.0,0.036
3,12.0,0.0
12,7.0,0.081
6,8.0,0.019
7,12.0,0.0
9,9.0,0.018
7,5.0,0.003
5,5.0,0.018
10,26.0,0.0
9,1.0,0.396
4,25.0,0.008
3,15.0,0.0
11,7.0,0.112
7,18.0,0.001
8,4.0,0.001
3,3.0,0.244
8,5.0,0.004
11,15.0,0.0
4,18.0,0.002
7,9.0,0.001
5,25.0,0.007
10,18.0,0.003
2,1.0,0.375
11,4.0,0.007
7,2.0,0.197
3,2.0,0.264
8,12.0,0.0
12,12.0,0.0
11,27.0,0.003
9,7.0,0.039
2,9.0,0.015
8,8.0,0.009
7,7.0,0.008
12,14.0,0.0
5,12.0,0.0
9,5.0,0.003
11,3.0,0.272
2,2.0,0.217
5,9.0,0.012
7,15.0,0.0
10,1.0,0.308
10,3.0,0.23
11,9.0,0.035
3,27.0,0.001
7,8.0,0.004
3,9.0,0.013
12,5.0,0.052
10,5.0,0.022
9,25.0,0.01
11,17.0,0.014
9,27.0,0.0
8,18.0,0.004
11,25.0,0.01
7,26.0,0.0
5,8.0,0.038
6,15.0,0.0
11,26.0,0.0
9,26.0,0.001
9,12.0,0.0
7,3.0,0.064
10,14.0,0.0
10,9.0,0.016
8,26.0,0.0
3,4.0,0.013
5,7.0,0.067
1,12.0,0.0
7,14.0,0.0
4,15.0,0.0
1,17.0,0.013
11,1.0,0.231
3,18.0,0.002
9,3.0,0.162
1,25.0,0.003
10,25.0,0.007
3,5.0,0.028
11,18.0,0.003
11,5.0,0.029
8,17.0,0.017
6,25.0,0.009
3,26.0,0.0
4,1.0,0.317
5,27.0,0.001
9,4.0,0.001
1,7.0,0.078
10,17.0,0.011
6,27.0,0.001
8,15.0,0.0
6,3.0,0.155
4,26.0,0.0
10,15.0,0.0
5,3.0,0.263
2,5.0,0.06
4,12.0,0.0
10,12.0,0.0
4,5.0,0.024
6,4.0,0.005
8,2.0,0.282
9,18.0,0.006
5,18.0,0.005
12,3.0,0.274
11,14.0,0.0
6,7.0,0.025
