m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,4.5,9.5,7.2,84.8,10.4,0.23
1,1,1,4.1,9.8,7.0,85.3,9.8,0.18
1,1,2,4.0,10.0,6.9,85.3,9.9,0.18
1,1,3,3.6,10.1,6.8,87.8,10.1,0.14
1,1,4,3.2,10.1,6.4,88.3,10.3,0.12
1,1,5,3.3,10.3,6.3,87.3,11.2,0.14
1,1,6,1.5,9.0,5.7,91.0,7.7,0.14
1,1,7,1.0,9.0,5.3,92.0,6.1,0.16
1,1,8,1.5,9.5,5.8,89.5,6.5,0.16
1,1,9,4.0,11.0,7.3,88.3,8.3,0.2
1,1,10,6.0,12.0,9.0,82.3,8.8,0.27
1,1,11,8.0,14.0,11.0,76.5,8.8,0.28
1,1,12,9.0,15.0,11.8,72.3,9.8,0.3
1,1,13,10.0,15.0,13.0,66.8,9.8,0.38
1,1,14,10.0,15.5,12.8,64.0,11.0,0.26
1,1,15,9.5,15.0,12.3,63.3,10.1,0.22
1,1,16,8.5,14.0,11.8,69.0,7.9,0.18
1,1,17,6.9,11.9,9.4,78.3,9.5,0.18
1,1,18,6.5,11.0,8.6,79.8,11.1,0.2
1,1,19,6.0,10.6,8.5,80.8,10.9,0.18
1,1,20,5.5,10.4,8.0,80.8,10.5,0.2
1,1,21,5.1,9.8,7.7,84.8,9.8,0.16
1,1,22,5.0,9.2,7.4,85.8,10.1,0.24
1,1,23,4.7,9.4,7.2,84.8,10.3,0.2
1,2,0,3.0,7.3,5.1,83.8,12.7,0.12
1,2,1,2.8,7.6,5.2,82.3,12.8,0.12
1,2,2,2.2,7.1,4.8,82.3,12.9,0.12
1,2,3,2.3,6.6,4.6,84.3,11.9,0.18
1,2,4,2.2,6.8,4.4,83.3,12.4,0.14
1,2,5,2.0,6.7,4.7,82.3,12.8,0.16
1,2,6,-1.0,6.9,3.3,88.0,6.7,0.14
1,2,7,-1.0,7.5,3.5,90.8,6.1,0.12
1,2,8,1.0,8.0,4.8,89.5,5.6,0.08
1,2,9,3.0,9.5,6.5,82.8,7.9,0.1
1,2,10,6.0,10.0,8.3,75.5,10.6,0.14
1,2,11,9.0,12.0,10.5,66.0,11.6,0.16
1,2,12,11.0,13.0,11.5,64.0,13.5,0.2
1,2,13,11.0,14.0,12.5,60.5,11.5,0.24
1,2,14,12.0,14.0,12.8,59.3,11.5,0.28
1,2,15,11.0,14.5,12.8,57.3,9.6,0.16
1,2,16,10.0,12.5,11.3,64.3,8.9,0.14
1,2,17,6.6,10.6,8.6,75.3,11.7,0.1
1,2,18,5.9,9.6,7.8,80.0,11.0,0.1
1,2,19,5.3,9.2,7.5,81.5,11.0,0.12
1,2,20,4.6,9.0,7.1,80.5,11.5,0.14
1,2,21,3.9,8.3,6.4,81.8,12.7,0.16
1,2,22,3.6,7.7,5.9,83.0,12.8,0.12
1,2,23,3.5,7.2,5.3,84.0,12.7,0.12
1,3,0,2.6,9.0,5.9,84.0,10.3,0.1
1,3,1,2.3,9.0,6.1,85.5,11.9,0.1
1,3,2,2.0,9.0,5.5,86.5,11.0,0.05
1,3,3,2.0,8.4,5.7,86.0,11.0,0.1
1,3,4,2.0,7.0,5.2,86.5,11.9,0.08
1,3,5,2.0,7.0,4.6,85.5,11.7,0.05
1,3,6,1.0,6.0,3.8,91.5,6.5,0.1
1,3,7,1.0,6.0,4.0,93.0,6.5,0.12
1,3,8,1.0,8.0,5.0,93.0,5.6,0.12
1,3,9,3.0,9.0,6.5,87.0,6.7,0.11
1,3,10,6.0,11.0,8.0,79.0,7.4,0.14
1,3,11,8.0,12.0,10.5,70.0,7.4,0.21
1,3,12,10.0,14.0,12.0,66.0,9.2,0.14
1,3,13,10.0,15.0,12.5,61.5,8.3,0.2
1,3,14,11.0,16.0,13.0,61.0,8.3,0.12
1,3,15,11.0,15.0,13.0,60.5,8.3,0.16
1,3,16,10.0,14.0,11.6,67.5,8.7,0.1
1,3,17,7.0,11.6,9.3,78.0,9.2,0.09
1,3,18,5.8,10.6,8.4,80.0,10.3,0.1
1,3,19,5.3,10.0,7.4,81.0,10.5,0.13
1,3,20,4.7,9.9,7.1,82.0,11.0,0.06
1,3,21,3.9,9.2,6.8,83.5,11.9,0.06
1,3,22,3.7,9.0,6.5,84.5,10.8,0.08
1,3,23,2.8,9.0,6.0,84.0,11.4,0.08
2,1,0,4.2,10.9,7.5,81.3,12.6,0.08
2,1,1,4.2,10.8,7.5,81.8,14.1,0.13
2,1,2,4.1,10.3,7.2,80.0,13.1,0.1
2,1,3,3.3,10.2,7.1,80.8,11.6,0.05
2,1,4,3.2,10.5,6.9,80.5,13.4,0.05
2,1,5,2.8,10.5,6.8,81.3,12.8,0.15
2,1,6,0.5,10.0,5.3,88.8,8.5,0.13
2,1,7,0.0,10.0,5.3,91.8,7.0,0.1
2,1,8,2.5,11.0,7.0,86.5,7.4,0.08
2,1,9,5.5,12.0,8.5,76.5,9.2,0.1
2,1,10,8.0,13.8,11.3,70.3,10.1,0.15
2,1,11,11.0,15.0,13.0,59.8,9.7,0.15
2,1,12,12.0,16.0,14.0,58.0,10.1,0.2
2,1,13,13.0,16.5,14.5,56.5,11.1,0.18
2,1,14,13.0,16.0,14.8,55.0,11.9,0.23
2,1,15,13.1,16.0,14.5,55.5,12.1,0.15
2,1,16,12.5,15.5,14.0,59.5,12.1,0.08
2,1,17,10.0,12.8,11.2,72.3,13.1,0.13
2,1,18,7.9,12.0,10.1,75.5,12.6,0.08
2,1,19,7.5,11.7,9.5,76.3,12.5,0.05
2,1,20,6.7,11.1,9.1,77.8,12.1,0.08
2,1,21,5.9,11.0,8.6,79.0,11.3,0.08
2,1,22,5.7,10.8,8.4,80.3,13.0,0.1
2,1,23,4.9,10.4,8.0,80.0,11.7,0.08
2,2,0,3.3,8.1,6.2,81.3,7.0,0.1
2,2,1,3.5,7.7,5.7,80.5,8.0,0.2
2,2,2,4.0,7.4,5.5,82.8,8.5,0.1
2,2,3,3.5,7.3,5.4,82.8,9.0,0.13
2,2,4,2.7,7.3,4.4,84.0,9.6,0.13
2,2,5,2.6,7.3,5.2,83.3,10.2,0.13
2,2,6,2.2,7.4,4.8,93.3,4.9,0.1
2,2,7,1.5,7.2,4.5,93.5,4.5,0.05
2,2,8,3.0,7.5,5.8,88.8,5.7,0.08
2,2,9,6.0,10.5,8.3,80.3,6.1,0.08
2,2,10,8.0,13.0,10.5,66.3,7.5,0.1
2,2,11,10.5,14.5,12.5,59.5,7.0,0.08
2,2,12,12.0,16.0,14.0,53.0,7.1,0.08
2,2,13,12.0,17.0,14.5,52.5,8.3,0.1
2,2,14,12.5,17.0,15.0,50.0,9.8,0.08
2,2,15,12.5,16.0,14.5,53.0,11.6,0.15
2,2,16,11.7,16.0,13.9,58.8,10.8,0.13
2,2,17,9.6,12.9,11.1,71.3,8.4,0.03
2,2,18,7.7,11.2,9.5,79.5,7.2,0.05
2,2,19,7.5,10.1,9.0,83.5,6.9,0.05
2,2,20,6.0,9.8,8.0,83.8,6.8,0.05
2,2,21,6.1,9.4,7.7,82.8,6.5,0.05
2,2,22,5.4,8.8,6.8,82.0,6.8,0.08
2,2,23,5.0,8.5,6.4,82.8,7.4,0.08
2,3,0,5.6,9.7,8.0,82.0,9.4,0.14
2,3,1,5.5,9.0,7.5,82.0,10.5,0.28
2,3,2,4.9,9.8,7.4,84.0,9.9,0.17
2,3,3,4.5,9.4,7.0,84.0,10.1,0.19
2,3,4,4.6,8.0,6.8,85.0,10.1,0.25
2,3,5,4.0,8.0,6.5,85.0,9.0,0.22
2,3,6,3.0,8.0,6.0,91.0,6.5,0.14
2,3,7,3.0,8.0,6.0,91.0,6.5,0.14
2,3,8,5.0,10.0,8.0,88.0,8.3,0.08
2,3,9,9.0,11.0,10.0,74.0,9.2,0.06
2,3,10,11.0,14.0,13.0,67.5,11.0,0.08
2,3,11,13.0,16.0,14.0,56.5,10.3,0.25
2,3,12,13.0,17.0,15.0,54.0,10.1,0.25
2,3,13,15.0,17.0,15.5,51.5,11.9,0.19
2,3,14,14.0,18.0,16.0,53.5,11.3,0.25
2,3,15,14.0,17.0,15.5,55.5,13.8,0.14
2,3,16,13.0,16.0,14.5,57.0,13.9,0.14
2,3,17,10.9,13.1,12.1,71.5,14.4,0.22
2,3,18,9.4,11.8,10.5,79.0,12.1,0.14
2,3,19,9.0,11.5,9.9,79.5,12.3,0.14
2,3,20,8.0,11.0,9.7,81.5,11.6,0.17
2,3,21,6.9,10.7,9.1,80.5,10.5,0.14
2,3,22,6.0,10.0,8.5,82.0,12.4,0.22
2,3,23,6.0,10.0,8.1,82.0,10.5,0.22
3,1,0,5.5,10.3,8.0,87.0,11.6,0.3
3,1,1,5.1,10.5,7.9,87.3,11.1,0.28
3,1,2,4.8,10.3,7.6,86.5,12.5,0.33
3,1,3,4.8,10.0,7.4,86.8,12.5,0.23
3,1,4,4.1,10.2,7.2,87.0,13.0,0.3
3,1,5,4.0,10.9,7.3,86.5,11.8,0.28
3,1,6,3.5,10.6,6.9,89.0,7.2,0.25
3,1,7,3.5,10.0,7.0,90.8,4.7,0.23
3,1,8,6.0,11.5,9.0,85.0,7.9,0.15
3,1,9,9.0,13.5,11.0,77.0,10.6,0.2
3,1,10,10.0,15.0,12.5,65.5,10.2,0.25
3,1,11,11.5,16.0,14.0,58.8,11.1,0.23
3,1,12,12.0,17.0,14.8,57.0,14.4,0.33
3,1,13,13.0,17.0,15.0,55.3,13.9,0.33
3,1,14,13.0,17.0,15.0,57.0,14.0,0.25
3,1,15,12.5,16.0,14.5,60.8,14.9,0.2
3,1,16,12.0,16.0,13.8,63.5,13.9,0.3
3,1,17,10.4,13.3,11.9,72.8,12.6,0.2
3,1,18,9.4,12.1,10.6,79.5,12.8,0.23
3,1,19,8.6,11.3,10.0,79.8,12.3,0.23
3,1,20,7.8,11.2,9.6,78.8,11.6,0.2
3,1,21,6.7,11.1,9.0,80.8,10.5,0.15
3,1,22,6.3,10.7,8.6,82.3,11.5,0.18
3,1,23,6.2,10.2,8.5,84.3,11.6,0.18
3,2,0,6.0,11.9,8.5,82.0,7.5,0.1
3,2,1,5.6,10.7,8.1,83.8,8.3,0.1
3,2,2,5.2,10.3,7.7,84.3,8.5,0.13
3,2,3,5.0,10.3,7.5,84.5,8.9,0.08
3,2,4,4.8,10.4,7.7,85.0,8.4,0.08
3,2,5,4.4,10.6,7.5,84.5,8.8,0.08
3,2,6,5.0,10.8,7.7,89.5,7.0,0.05
3,2,7,6.0,11.0,8.3,88.3,6.1,0.03
3,2,8,9.0,13.0,10.5,80.3,7.1,0.05
3,2,9,10.5,14.5,12.3,69.5,7.9,0.08
3,2,10,12.5,16.0,14.0,61.8,8.8,0.13
3,2,11,13.4,17.0,15.5,56.3,9.2,0.18
3,2,12,14.5,18.0,16.0,54.5,10.6,0.2
3,2,13,14.6,18.0,16.5,53.5,11.1,0.18
3,2,14,14.0,18.0,16.0,57.8,14.4,0.23
3,2,15,14.0,17.0,15.8,59.3,14.8,0.18
3,2,16,13.5,16.5,15.3,61.0,14.8,0.05
3,2,17,11.2,14.4,12.9,68.8,10.3,0.15
3,2,18,10.4,13.3,11.6,73.5,8.5,0.08
3,2,19,9.6,12.6,11.1,79.0,9.1,0.05
3,2,20,8.6,12.0,10.5,79.5,8.1,0.03
3,2,21,7.8,11.8,9.8,81.5,8.8,0.08
3,2,22,7.2,11.7,9.0,81.5,7.8,0.08
3,2,23,6.7,10.7,8.8,82.0,9.1,0.13
3,3,0,6.7,10.8,8.4,77.5,9.0,0.09
3,3,1,6.7,10.5,7.5,79.0,9.3,0.05
3,3,2,6.1,9.9,7.3,78.0,9.6,0.02
3,3,3,5.2,8.8,7.0,80.0,9.6,0.07
3,3,4,5.0,9.4,7.0,79.5,9.9,0.11
3,3,5,4.5,9.4,7.0,81.5,9.9,0.09
3,3,6,5.0,10.0,8.0,85.0,7.5,0.14
3,3,7,6.0,11.0,8.0,85.5,7.4,0.11
3,3,8,9.0,13.0,10.5,73.0,9.2,0.11
3,3,9,12.0,16.0,13.5,63.5,10.1,0.11
3,3,10,14.0,18.0,15.0,52.5,10.1,0.11
3,3,11,15.0,19.0,16.5,47.5,11.0,0.07
3,3,12,16.0,20.0,17.0,46.5,11.0,0.11
