m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,3.5,5.9,12.1,0.0,6.2,0.14
1,1,2,2.8,5.6,10.0,0.0,7.5,0.14
1,1,3,3.5,5.9,10.0,0.0,8.5,0.14
1,1,4,2.8,5.8,9.5,3.7,8.1,0.29
1,1,5,2.3,5.4,9.8,0.9,10.0,0.43
1,1,6,1.6,4.7,9.8,0.0,11.4,0.0
1,1,7,1.4,4.7,10.0,1.2,9.4,0.29
1,1,8,3.4,5.1,9.7,2.1,12.6,0.43
1,1,9,4.0,7.0,10.2,0.0,16.2,0.14
1,1,10,3.8,6.6,10.8,0.0,11.0,0.14
1,2,11,1.8,5.8,10.9,0.0,10.0,0.14
1,2,12,1.8,4.5,9.0,0.0,8.6,0.0
1,2,13,0.9,3.5,9.8,0.0,6.1,0.0
1,2,14,0.7,4.2,9.4,0.0,7.4,0.14
1,2,15,1.4,4.3,10.2,0.0,9.7,0.14
1,2,16,3.4,6.3,10.8,0.2,11.1,0.29
1,2,17,2.6,6.5,10.4,0.4,15.9,0.43
1,2,18,2.5,4.9,9.8,0.8,12.6,0.29
1,2,19,1.3,4.1,9.1,3.0,12.3,0.71
1,2,20,2.6,5.4,9.5,1.6,11.1,0.29
1,3,21,3.4,6.3,10.0,4.0,10.2,0.43
1,3,22,2.8,5.9,9.5,0.6,12.8,0.43
1,3,23,3.8,7.7,11.7,0.5,11.2,0.43
1,3,24,6.4,8.4,11.6,0.1,10.7,0.29
1,3,25,5.9,8.4,12.4,0.4,12.0,0.43
1,3,26,4.1,8.3,12.5,0.0,11.4,0.14
1,3,27,6.0,8.6,13.4,0.1,12.4,0.29
1,3,28,5.8,8.5,12.3,0.0,11.6,0.14
1,3,29,5.4,7.6,11.5,0.7,10.1,0.29
1,3,30,5.8,8.1,11.6,1.6,11.3,0.43
1,3,31,3.6,7.1,13.1,0.1,6.8,0.29
2,1,1,4.9,7.8,14.1,0.0,12.3,0.14
2,1,2,5.0,7.6,12.2,0.0,9.0,0.14
2,1,3,4.5,7.9,13.7,0.0,8.5,0.14
2,1,4,3.2,8.1,14.3,0.0,6.5,0.14
2,1,5,4.1,8.3,14.6,0.0,10.0,0.14
2,1,6,4.1,7.0,12.3,0.0,8.5,0.14
2,1,7,4.0,6.5,11.7,1.8,11.5,0.43
2,1,8,4.3,7.9,12.5,1.1,13.7,0.29
2,1,9,5.2,8.0,11.5,3.0,12.8,0.29
2,1,10,4.8,8.3,13.4,0.1,12.9,0.29
2,2,11,5.7,6.9,12.3,1.1,10.9,0.43
2,2,12,5.5,8.9,13.1,0.1,13.0,0.29
2,2,13,5.1,9.4,14.5,0.0,9.2,0.14
2,2,14,5.0,9.0,13.4,0.0,8.9,0.0
2,2,15,5.3,8.8,14.0,0.0,8.6,0.14
2,2,16,5.2,10.0,15.7,0.0,9.1,0.0
2,2,17,4.7,9.5,15.6,0.0,6.2,0.0
2,2,18,5.5,9.6,15.9,0.0,7.8,0.0
2,2,19,6.5,9.8,15.9,0.0,9.7,0.0
2,2,20,5.4,10.5,16.7,0.0,9.5,0.0
2,3,21,5.4,10.5,16.4,1.4,10.0,0.29
2,3,22,5.9,10.7,16.1,0.9,10.9,0.43
2,3,23,4.7,9.4,13.9,0.0,11.1,0.14
2,3,24,5.0,9.2,14.5,0.0,9.2,0.14
2,3,25,6.3,10.0,14.8,0.2,13.4,0.43
2,3,26,4.1,9.1,13.6,0.1,11.1,0.29
2,3,27,5.6,9.2,15.1,0.1,11.4,0.29
2,3,28,4.2,9.0,16.2,0.0,12.0,0.14
2,3,29,5.0,8.4,13.6,0.0,13.9,0.0
3,1,1,5.3,8.9,13.2,1.1,11.9,0.29
3,1,2,4.9,7.7,12.3,5.9,13.0,0.29
3,1,3,4.3,8.2,12.6,6.3,11.4,0.29
3,1,4,7.0,9.7,14.1,0.0,13.7,0.14
3,1,5,5.9,9.5,13.7,2.1,8.8,0.43
3,1,6,5.8,8.9,13.4,4.1,10.4,0.57
3,1,7,5.8,8.7,13.8,3.5,12.6,0.57
3,1,8,5.2,9.1,13.8,7.2,16.4,0.57
3,1,9,6.0,9.0,13.6,1.2,17.9,0.43
3,1,10,6.2,9.9,17.5,1.4,12.4,0.57
3,2,11,8.0,11.4,16.4,2.4,15.1,0.29
3,2,12,7.2,11.7,18.3,0.0,10.0,0.17
3,2,13,7.4,11.8,17.0,0.2,9.7,0.29
3,2,14,5.8,10.3,15.2,6.7,13.0,0.29
3,2,15,7.1,12.3,19.2,0.6,10.0,0.43
3,2,16,6.8,11.1,17.3,1.5,11.2,0.29
3,2,17,7.7,11.8,16.2,0.1,19.2,0.43
3,2,18,7.2,10.7,14.6,0.0,13.4,0.0
3,2,19,7.0,9.9,15.0,0.0,9.3,0.14
3,2,20,5.9,9.7,15.8,0.1,12.7,0.29
3,3,21,5.3,10.8,16.5,1.1,12.8,0.43
3,3,22,5.6,11.6,17.3,0.6,10.9,0.29
3,3,23,6.4,12.0,17.7,1.8,13.4,0.43
3,3,24,7.7,12.1,16.6,0.9,13.2,0.29
3,3,25,7.7,12.1,17.3,0.3,11.8,0.29
