m,m3,coco,coco_pct
5,3,1.0,0.419
9,1,17.0,0.038
7,3,14.0,0.0
9,2,1.0,0.659
6,3,9.0,0.0
8,1,2.0,0.065
8,2,15.0,0.0
1,1,5.0,0.021
2,2,25.0,0.0
10,3,25.0,0.0
6,1,25.0,0.0
12,3,17.0,0.026
10,3,18.0,0.0
9,1,25.0,0.0
8,2,14.0,0.0
2,1,15.0,0.0
7,3,2.0,0.066
12,1,14.0,0.0
1,2,17.0,0.024
3,3,17.0,0.009
10,2,9.0,0.019
9,1,15.0,0.0
2,1,25.0,0.0
2,3,8.0,0.032
10,3,9.0,0.0
2,2,1.0,0.382
1,1,1.0,0.389
4,3,18.0,0.004
2,1,8.0,0.067
8,1,3.0,0.033
9,1,14.0,0.0
6,1,2.0,0.146
12,2,1.0,0.236
1,2,8.0,0.106
3,1,18.0,0.004
1,3,17.0,0.139
3,2,5.0,0.015
12,2,25.0,0.0
8,3,7.0,0.01
1,1,8.0,0.033
5,1,18.0,0.013
10,1,18.0,0.0
9,2,18.0,0.007
12,1,3.0,0.54
11,1,25.0,0.0
10,2,3.0,0.379
9,3,18.0,0.007
3,2,9.0,0.04
6,2,8.0,0.008
11,1,9.0,0.014
8,3,1.0,0.698
8,1,25.0,0.0
10,3,5.0,0.033
2,2,18.0,0.01
5,2,18.0,0.0
5,2,15.0,0.0
2,3,15.0,0.0
4,3,25.0,0.0
6,3,1.0,0.781
7,3,18.0,0.0
9,2,5.0,0.0
12,1,18.0,0.012
8,2,1.0,0.751
7,1,7.0,0.003
1,3,25.0,0.0
8,1,1.0,0.887
3,1,3.0,0.488
1,2,25.0,0.001
10,2,2.0,0.138
4,1,8.0,0.057
8,2,18.0,0.0
12,1,25.0,0.0
10,1,8.0,0.003
5,3,15.0,0.0
8,3,18.0,0.004
7,1,8.0,0.006
1,3,2.0,0.114
1,3,9.0,0.018
7,1,25.0,0.001
5,1,3.0,0.454
7,3,3.0,0.033
12,1,15.0,0.0
3,1,2.0,0.121
12,2,18.0,0.0
5,3,25.0,0.001
12,1,7.0,0.077
3,3,15.0,0.0
5,3,2.0,0.155
1,2,7.0,0.06
2,2,17.0,0.032
11,3,14.0,0.0
6,2,9.0,0.03
9,3,1.0,0.469
9,3,17.0,0.035
8,2,9.0,0.004
3,2,3.0,0.45
8,3,17.0,0.008
3,2,15.0,0.0
9,1,8.0,0.024
4,2,3.0,0.359
6,3,25.0,0.0
11,3,9.0,0.04
4,1,2.0,0.112
8,1,18.0,0.001
10,2,8.0,0.022
6,1,7.0,0.0
4,3,8.0,0.015
4,1,18.0,0.0
1,1,7.0,0.019
12,3,14.0,0.0
11,2,9.0,0.047
12,2,9.0,0.037
12,3,5.0,0.033
4,1,1.0,0.364
12,2,7.0,0.037
2,1,5.0,0.0
1,2,5.0,0.0
11,3,3.0,0.365
7,2,18.0,0.0
3,3,9.0,0.009
5,1,14.0,0.0
7,2,7.0,0.0
12,1,8.0,0.094
4,3,14.0,0.0
11,3,7.0,0.035
7,2,8.0,0.0
2,3,1.0,0.273
2,1,17.0,0.083
11,3,15.0,0.0
10,3,2.0,0.132
1,3,7.0,0.032
5,3,5.0,0.0
4,3,7.0,0.01
3,2,14.0,0.0
6,2,2.0,0.108
6,3,5.0,0.0
3,1,8.0,0.056
5,2,1.0,0.265
9,1,2.0,0.104
10,3,1.0,0.568
2,2,5.0,0.0
12,3,8.0,0.048
12,1,9.0,0.082
10,3,15.0,0.0
11,3,18.0,0.001
12,3,25.0,0.0
9,3,25.0,0.002
1,3,1.0,0.22
7,1,1.0,0.787
7,1,17.0,0.008
5,2,8.0,0.015
11,2,5.0,0.006
10,1,14.0,0.0
9,1,18.0,0.014
2,2,8.0,0.021
11,1,18.0,0.001
3,1,25.0,0.0
11,2,18.0,0.003
8,1,17.0,0.011
2,1,2.0,0.081
11,2,2.0,0.112
5,2,14.0,0.0
10,1,5.0,0.001
4,1,14.0,0.0
2,2,3.0,0.372
10,2,7.0,0.012
