m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,10.5,13.4,14.9,0.0,14.2,0.0
1,1,2,12.9,14.2,16.1,0.0,14.0,0.0
1,1,3,13.1,14.3,15.3,0.0,19.2,0.2
1,1,4,12.9,14.3,15.9,0.9,21.7,0.4
1,1,5,12.7,13.8,15.9,0.6,16.8,0.4
1,1,6,12.5,14.0,15.6,0.0,16.1,0.0
1,1,7,12.5,14.2,15.2,0.6,19.5,0.4
1,1,8,12.0,13.7,16.5,0.0,14.8,0.2
1,1,9,11.6,13.2,14.7,2.2,17.1,0.6
1,1,10,12.4,13.2,15.0,2.4,20.5,0.8
1,2,11,10.9,12.5,13.5,0.7,27.0,0.6
1,2,12,9.0,10.3,11.8,11.2,29.5,1.0
1,2,13,7.9,9.3,10.4,4.5,30.2,0.8
1,2,14,7.5,8.8,11.4,1.0,20.4,0.6
1,2,15,8.1,9.7,11.6,3.5,20.7,1.0
1,2,16,9.3,10.9,12.5,1.6,23.0,0.6
1,2,17,11.0,12.1,13.3,0.4,23.2,0.4
1,2,18,12.0,13.4,14.9,0.6,27.7,0.4
1,2,19,10.2,12.1,13.5,0.2,20.3,0.4
1,2,20,10.0,11.1,13.9,1.2,24.1,0.4
1,3,21,9.6,11.9,13.8,0.3,25.4,0.6
1,3,22,9.8,11.0,11.8,0.4,26.3,0.4
1,3,23,10.9,11.8,13.5,0.0,22.5,0.2
1,3,24,10.9,11.7,13.0,12.1,30.6,0.4
1,3,25,10.2,11.3,12.6,0.7,30.0,0.8
1,3,26,8.7,11.5,13.1,6.6,30.2,0.6
1,3,27,9.6,10.3,11.6,3.4,20.8,0.4
1,3,28,7.6,9.6,11.4,1.2,26.3,0.5
1,3,29,7.3,9.2,11.3,7.3,32.4,1.0
1,3,30,7.8,9.1,10.4,4.1,22.7,1.0
1,3,31,9.4,10.2,11.3,1.0,25.6,0.5
2,1,1,9.4,10.7,12.0,0.3,21.8,0.75
2,1,2,9.4,11.6,13.5,0.0,22.6,0.25
2,1,3,8.7,10.6,12.3,3.9,24.2,0.75
2,1,4,10.5,12.1,14.4,1.0,20.0,0.5
2,1,5,11.6,12.7,13.7,0.0,16.1,0.25
2,1,6,12.5,13.7,15.5,0.0,14.3,0.25
2,1,7,11.6,14.2,16.1,0.0,21.7,0.25
2,1,8,9.8,11.9,15.1,3.4,33.0,0.75
2,1,9,10.9,13.2,16.3,0.2,28.6,0.5
2,1,10,12.5,13.6,14.6,0.0,21.8,0.25
2,2,11,11.9,14.1,15.7,0.1,24.1,0.5
2,2,12,10.1,11.3,13.1,0.4,25.5,0.75
2,2,13,8.7,10.1,12.0,2.6,28.8,0.75
2,2,14,9.4,10.5,11.4,2.4,30.8,0.5
2,2,15,9.0,10.7,12.3,3.5,28.7,0.75
2,2,16,8.3,11.3,13.3,1.4,16.9,0.5
2,2,17,11.2,12.3,13.2,0.4,14.5,0.5
2,2,18,11.8,13.1,14.3,0.0,20.7,0.0
2,2,19,12.1,13.2,15.4,0.0,15.4,0.25
2,2,20,11.3,13.0,14.1,0.0,13.4,0.25
2,3,21,12.0,13.0,13.8,0.2,14.9,0.5
2,3,22,11.5,13.6,14.9,0.0,14.9,0.25
2,3,23,12.4,13.5,15.0,0.0,14.4,0.25
2,3,24,13.0,14.0,16.0,1.1,16.2,0.5
