m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,13.0,14.3,13.6,81.3,18.4,0.1
1,1,1,12.9,14.2,13.4,81.8,19.1,0.16
1,1,2,12.8,14.3,13.4,81.8,19.6,0.12
1,1,3,12.9,14.3,13.2,81.3,19.5,0.1
1,1,4,12.8,14.0,13.2,82.5,18.4,0.1
1,1,5,12.6,13.8,13.2,81.5,18.0,0.14
1,1,6,11.8,13.4,12.6,82.0,16.4,0.08
1,1,7,11.6,13.7,12.8,82.5,15.2,0.08
1,1,8,11.0,14.0,12.6,78.8,19.3,0.1
1,1,9,11.0,14.7,12.4,74.5,19.6,0.1
1,1,10,11.0,16.0,13.0,71.0,17.8,0.1
1,1,11,10.0,16.0,13.0,70.8,13.2,0.12
1,1,12,9.5,15.8,13.0,70.5,14.2,0.08
1,1,13,12.6,15.9,14.2,72.5,13.3,0.08
1,1,14,12.5,15.8,14.1,75.0,12.6,0.1
1,1,15,12.8,15.0,13.8,75.5,13.3,0.08
1,1,16,12.9,14.8,13.9,77.0,13.6,0.1
1,1,17,13.1,14.8,14.0,76.8,16.1,0.08
1,1,18,13.1,14.8,14.0,80.5,17.7,0.08
1,1,19,13.3,14.7,14.0,79.5,18.0,0.08
1,1,20,13.3,14.5,13.9,79.3,17.2,0.12
1,1,21,13.4,14.5,13.9,80.0,17.8,0.1
1,1,22,13.3,14.3,13.8,80.3,18.8,0.08
1,1,23,13.1,14.3,13.8,80.8,18.6,0.16
1,2,0,9.1,13.7,11.6,71.3,27.9,0.32
1,2,1,8.9,13.5,11.5,71.3,27.2,0.3
1,2,2,9.0,13.6,11.6,72.3,29.5,0.38
1,2,3,8.7,13.6,11.4,71.5,29.6,0.3
1,2,4,8.6,12.8,10.8,75.5,27.8,0.38
1,2,5,8.6,12.8,10.8,75.0,26.9,0.34
1,2,6,7.2,12.6,9.3,77.0,24.2,0.28
1,2,7,7.4,12.3,9.2,74.8,23.9,0.3
1,2,8,7.5,12.7,10.3,73.5,21.9,0.24
1,2,9,7.5,13.1,10.7,72.0,23.4,0.24
1,2,10,7.8,13.3,10.8,72.0,19.5,0.26
1,2,11,8.5,13.0,10.9,69.3,19.0,0.2
1,2,12,8.8,14.0,11.7,66.5,16.9,0.18
1,2,13,9.2,14.0,11.9,68.8,16.9,0.16
1,2,14,9.2,13.5,11.6,70.3,16.4,0.14
1,2,15,9.3,13.3,11.4,68.8,18.0,0.14
1,2,16,9.5,13.0,11.4,69.5,20.7,0.18
1,2,17,9.6,12.1,11.2,70.3,19.2,0.24
1,2,18,9.5,12.5,11.3,71.5,20.7,0.22
1,2,19,9.6,12.9,11.7,70.3,23.7,0.22
1,2,20,9.5,12.9,11.6,70.3,24.4,0.3
1,2,21,9.5,12.9,11.6,70.8,25.6,0.3
1,2,22,9.4,12.9,11.6,70.3,26.9,0.24
1,2,23,9.3,12.8,11.5,70.5,26.2,0.24
1,3,0,9.3,11.8,11.0,73.0,28.5,0.3
1,3,1,9.2,12.0,10.9,72.0,32.1,0.26
1,3,2,8.9,11.7,10.7,72.5,31.7,0.24
1,3,3,8.8,11.7,10.7,73.0,30.3,0.24
1,3,4,8.8,11.4,10.2,72.5,32.6,0.26
1,3,5,9.0,11.4,10.3,72.5,28.8,0.3
1,3,6,8.0,12.2,10.3,73.0,22.9,0.32
1,3,7,8.9,12.7,10.6,73.5,23.8,0.3
1,3,8,9.0,13.0,10.8,72.0,21.8,0.3
1,3,9,8.6,13.4,10.9,69.5,24.0,0.3
1,3,10,9.0,14.0,11.5,69.5,21.3,0.29
