m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,8.0,13.3,10.6,79.8,9.3,0.2
1,1,1,8.0,12.6,10.6,79.5,10.6,0.2
1,1,2,7.2,13.5,9.9,83.5,10.2,0.23
1,1,3,6.8,13.6,9.8,83.5,9.2,0.27
1,1,4,7.0,13.5,9.8,82.5,9.8,0.23
1,1,5,7.0,13.5,10.7,82.0,9.6,0.2
1,1,6,7.8,14.0,10.9,81.0,9.8,0.23
1,1,7,8.0,14.5,11.5,79.3,9.2,0.27
1,1,8,9.0,15.5,12.3,76.0,13.1,0.27
1,1,9,10.4,15.8,13.0,76.3,15.9,0.27
1,1,10,11.0,17.0,13.5,73.3,15.8,0.23
1,1,11,11.5,17.0,14.0,74.0,15.9,0.37
1,1,12,11.5,17.4,14.2,71.0,16.8,0.3
1,1,13,11.5,17.0,14.0,71.0,16.8,0.3
1,1,14,11.5,17.0,13.8,71.8,15.8,0.27
1,1,15,10.7,16.4,13.1,75.0,13.9,0.3
1,1,16,9.5,15.0,12.3,76.3,12.5,0.3
1,1,17,9.5,15.0,12.0,79.5,13.5,0.27
1,1,18,9.5,14.3,11.4,80.3,11.2,0.3
1,1,19,9.0,14.0,11.3,79.3,11.5,0.2
1,1,20,8.7,14.0,11.2,79.0,12.0,0.27
1,1,21,8.5,13.9,10.9,77.8,11.1,0.23
1,1,22,8.6,13.8,11.0,79.0,10.6,0.2
1,1,23,8.1,14.0,10.6,77.5,8.9,0.23
1,2,0,7.4,12.4,9.9,78.5,12.6,0.3
1,2,1,6.7,12.3,9.1,78.0,12.5,0.33
1,2,2,6.5,12.5,9.4,81.5,13.1,0.37
1,2,3,6.1,12.2,9.1,81.0,12.6,0.3
1,2,4,6.0,12.5,9.3,81.8,13.0,0.37
1,2,5,5.5,12.5,9.0,80.5,13.5,0.36
1,2,6,6.4,12.5,9.2,79.0,15.8,0.33
1,2,7,7.5,14.0,10.3,77.8,15.9,0.36
1,2,8,8.0,15.0,11.0,71.3,15.8,0.33
1,2,9,9.2,15.7,11.7,69.8,18.1,0.37
1,2,10,10.0,15.0,12.0,68.8,19.1,0.37
1,2,11,10.5,15.5,12.8,68.8,17.7,0.4
1,2,12,10.7,16.1,13.1,67.0,20.4,0.4
1,2,13,10.5,16.0,13.3,69.8,19.5,0.37
1,2,14,10.0,16.0,13.0,69.0,18.1,0.33
1,2,15,9.7,16.0,12.6,69.5,15.9,0.23
1,2,16,9.0,15.0,11.5,71.8,14.0,0.2
1,2,17,8.0,14.0,11.3,73.0,13.5,0.23
1,2,18,7.4,14.0,10.5,74.3,12.6,0.2
1,2,19,7.0,12.4,10.4,76.0,13.5,0.17
1,2,20,7.0,12.3,10.1,76.0,13.0,0.27
1,2,21,7.5,12.2,10.1,75.8,13.1,0.27
1,2,22,7.0,12.3,9.8,75.8,12.5,0.27
1,2,23,7.3,12.0,9.9,77.0,13.0,0.2
1,3,0,7.2,13.2,9.9,76.0,14.8,0.17
1,3,1,6.9,12.9,9.8,78.5,14.8,0.14
1,3,2,6.0,12.7,9.0,79.5,12.3,0.2
1,3,3,6.0,12.5,9.2,79.0,12.1,0.17
1,3,4,6.0,13.0,9.0,82.0,13.3,0.17
1,3,5,6.0,13.0,9.0,79.0,13.0,0.17
1,3,6,5.8,13.2,9.3,77.5,13.0,0.14
1,3,7,7.0,13.0,10.0,76.5,13.9,0.23
1,3,8,9.0,14.0,12.0,71.0,15.0,0.3
1,3,9,9.6,14.4,12.3,70.0,16.6,0.17
1,3,10,10.0,15.0,12.5,69.5,16.0,0.32
1,3,11,11.0,15.0,13.0,65.5,16.8,0.27
1,3,12,11.4,16.0,13.3,65.5,17.7,0.35
1,3,13,11.0,16.0,13.5,63.0,16.8,0.29
1,3,14,11.0,16.0,13.5,63.5,16.8,0.17
1,3,15,10.6,15.4,13.1,67.0,15.9,0.06
1,3,16,10.0,15.0,12.0,68.0,15.9,0.12
1,3,17,9.0,14.0,12.0,71.5,15.9,0.03
1,3,18,9.0,13.4,11.4,72.0,13.9,0.21
1,3,19,8.3,13.0,10.7,76.0,15.9,0.21
1,3,20,8.0,13.0,10.5,74.5,14.8,0.17
1,3,21,7.7,13.4,10.6,75.5,13.9,0.17
1,3,22,7.8,13.2,10.6,76.0,16.7,0.2
1,3,23,7.0,13.0,9.8,75.5,14.7,0.17
2,1,0,6.8,14.3,10.5,75.3,14.4,0.1
2,1,1,6.5,12.4,9.8,75.3,13.5,0.15
2,1,2,6.0,12.2,8.9,79.0,13.5,0.1
2,1,3,6.0,13.4,10.0,80.8,11.6,0.2
2,1,4,6.0,13.5,9.5,80.5,13.0,0.15
2,1,5,5.5,14.0,9.3,80.8,11.0,0.15
2,1,6,5.9,14.1,9.9,79.5,14.4,0.15
2,1,7,7.0,14.5,10.8,76.0,13.9,0.2
2,1,8,8.5,15.5,11.8,72.8,13.9,0.15
2,1,9,9.5,16.0,12.9,70.3,16.8,0.25
2,1,10,10.0,16.0,13.3,67.3,18.2,0.3
2,1,11,11.0,17.0,14.0,66.3,18.2,0.35
2,1,12,11.1,17.5,14.4,65.8,17.2,0.3
2,1,13,11.5,18.0,14.5,64.0,19.1,0.3
2,1,14,12.5,18.0,14.5,64.8,19.1,0.1
2,1,15,11.7,17.1,14.2,65.5,17.7,0.1
2,1,16,10.0,16.0,12.8,69.5,14.8,0.0
2,1,17,9.0,15.0,12.0,73.8,13.9,0.0
2,1,18,8.8,14.6,11.5,74.0,14.9,0.05
2,1,19,8.0,14.0,11.3,73.5,15.3,0.05
2,1,20,7.2,13.4,11.1,75.8,14.4,0.1
2,1,21,7.6,14.6,11.2,74.3,15.4,0.0
2,1,22,7.7,13.6,10.9,73.8,14.0,0.05
2,1,23,7.1,13.1,10.5,76.0,13.5,0.2
2,2,0,8.4,11.5,10.1,76.8,14.0,0.15
2,2,1,8.4,10.4,9.8,75.8,11.1,0.15
2,2,2,7.0,11.0,8.8,76.5,12.0,0.15
2,2,3,7.4,10.7,8.9,77.0,11.1,0.15
2,2,4,7.0,11.0,9.0,76.3,10.6,0.1
2,2,5,7.0,10.5,9.0,76.8,12.5,0.1
2,2,6,8.0,11.4,9.5,75.8,13.0,0.1
2,2,7,8.0,12.0,10.3,72.5,12.9,0.1
2,2,8,9.5,13.0,11.5,70.5,17.7,0.1
2,2,9,11.1,14.0,12.6,67.5,16.4,0.15
2,2,10,12.0,15.0,13.5,63.0,18.1,0.1
2,2,11,13.5,15.0,14.0,62.3,18.6,0.1
2,2,12,13.8,15.9,14.8,62.3,17.3,0.1
2,2,13,14.0,16.5,15.0,60.8,20.4,0.1
2,2,14,13.5,16.0,14.5,63.5,18.1,0.15
2,2,15,13.1,15.6,14.4,64.0,16.8,0.15
2,2,16,12.5,15.0,13.5,68.3,12.6,0.1
2,2,17,11.0,13.5,12.5,70.8,10.8,0.1
2,2,18,10.6,12.9,11.7,72.5,12.0,0.1
2,2,19,9.8,12.0,11.0,75.5,12.1,0.05
2,2,20,9.0,11.8,10.5,74.5,11.6,0.05
2,2,21,8.8,11.8,10.4,74.5,11.1,0.1
2,2,22,8.8,11.2,10.3,74.8,11.1,0.1
2,2,23,8.7,11.0,10.0,76.0,9.8,0.1
2,3,0,9.4,12.0,10.7,78.5,9.2,0.0
2,3,1,9.0,11.5,10.5,78.0,8.3,0.0
2,3,2,8.0,11.0,9.7,79.5,7.6,0.11
2,3,3,8.2,11.4,9.8,80.5,9.2,0.11
2,3,4,8.0,11.0,9.5,81.5,8.3,0.06
2,3,5,8.0,11.0,10.0,79.0,11.0,0.06
2,3,6,9.0,12.4,10.9,77.0,12.1,0.17
2,3,7,10.0,13.0,11.5,77.0,13.0,0.11
2,3,8,11.0,14.0,13.0,70.0,16.8,0.11
2,3,9,12.4,15.0,13.7,69.0,17.7,0.17
2,3,10,13.0,16.0,14.5,68.0,17.7,0.17
2,3,11,13.0,17.0,15.5,66.0,16.8,0.17
2,3,12,13.4,17.0,15.4,65.0,16.8,0.17
2,3,13,13.0,17.0,15.5,65.5,16.8,0.11
2,3,14,14.0,17.0,15.0,65.5,15.9,0.06
2,3,15,14.0,16.4,15.0,67.0,15.0,0.06
2,3,16,12.0,16.0,14.0,68.0,13.0,0.06
2,3,17,11.0,14.0,13.0,71.5,12.1,0.06
2,3,18,11.0,13.4,12.4,71.5,11.0,0.06
2,3,19,10.6,13.0,12.0,71.0,11.2,0.06
2,3,20,10.5,13.0,11.7,74.0,10.2,0.06
2,3,21,9.9,12.6,11.4,76.5,11.2,0.11
2,3,22,9.8,12.0,11.0,74.5,11.1,0.11
2,3,23,9.0,12.0,10.8,76.5,9.5,0.17
3,1,0,9.3,13.8,11.8,77.8,9.8,0.25
3,1,1,8.6,12.8,10.8,79.3,8.9,0.25
3,1,2,8.5,13.0,10.5,81.8,8.4,0.15
3,1,3,8.3,13.6,11.0,79.8,7.4,0.2
3,1,4,8.0,13.0,10.5,82.0,9.6,0.2
