m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,7.9,13.1,10.5,78.0,12.3,0.22
1,1,7.3,12.7,10.0,79.0,13.0,0.22
1,2,7.0,13.0,9.5,82.0,12.3,0.26
1,3,6.4,13.2,9.7,81.5,11.2,0.24
1,4,6.0,13.0,9.5,82.0,12.1,0.25
1,5,6.0,13.0,9.5,81.5,13.0,0.24
1,6,7.0,13.2,9.6,79.5,13.0,0.23
1,7,8.0,14.0,10.5,77.5,13.9,0.28
1,8,9.0,15.0,11.5,74.5,15.0,0.3
1,9,9.6,15.0,12.5,73.0,16.6,0.26
1,10,10.0,16.0,13.0,69.5,16.8,0.31
1,11,11.0,16.0,13.0,69.5,16.8,0.34
1,12,11.0,16.6,13.5,67.5,17.7,0.35
1,13,11.0,17.0,13.5,66.0,16.8,0.32
1,14,11.0,16.0,13.5,67.5,16.8,0.25
1,15,10.4,16.0,13.0,69.0,15.9,0.19
1,16,10.0,15.0,12.0,72.5,14.1,0.2
1,17,9.0,14.0,11.5,74.5,13.9,0.17
1,18,8.8,14.0,11.3,75.5,12.1,0.23
1,19,8.6,14.0,11.0,77.5,12.1,0.19
1,20,8.0,14.0,10.6,77.0,13.0,0.23
1,21,8.0,13.4,10.6,76.0,13.0,0.22
1,22,7.8,13.3,10.4,76.0,13.0,0.22
1,23,7.7,13.0,10.4,77.5,13.2,0.2
2,0,8.4,12.0,10.5,78.0,12.1,0.09
2,1,8.4,11.8,10.1,76.0,10.2,0.1
2,2,7.0,11.0,9.3,78.5,11.4,0.12
2,3,7.4,11.2,9.5,80.0,11.2,0.16
2,4,7.0,11.0,9.5,81.0,12.1,0.1
2,5,7.0,11.0,9.5,79.0,11.0,0.1
2,6,8.0,12.4,10.5,77.5,13.9,0.14
2,7,9.0,13.0,11.0,74.5,13.9,0.14
2,8,10.0,14.0,12.5,71.5,15.9,0.12
2,9,11.2,15.0,13.2,69.0,16.8,0.19
2,10,12.0,16.0,13.5,67.0,17.7,0.19
2,11,12.0,17.0,14.5,65.5,17.7,0.21
2,12,12.6,17.0,14.8,65.0,16.8,0.19
2,13,13.0,17.0,15.0,64.5,18.6,0.17
2,14,13.0,17.0,14.5,65.0,17.7,0.1
2,15,12.8,16.2,14.3,66.5,16.8,0.1
2,16,12.0,16.0,14.0,69.5,13.9,0.05
2,17,11.0,15.0,12.5,72.0,12.1,0.05
2,18,10.0,14.0,11.9,72.5,13.9,0.07
2,19,10.0,13.0,11.4,73.5,13.0,0.05
2,20,9.0,13.0,11.0,74.5,11.2,0.07
2,21,9.0,12.4,10.9,75.0,13.0,0.07
2,22,8.8,12.0,10.7,74.5,13.0,0.09
2,23,8.5,12.0,10.5,76.0,12.1,0.16
3,0,9.3,13.7,11.6,75.5,11.1,0.15
3,1,8.7,12.6,10.8,76.0,11.1,0.13
3,2,8.0,13.0,10.5,78.0,10.0,0.15
3,3,8.2,13.2,10.9,78.0,9.2,0.11
3,4,8.0,13.0,10.5,78.5,10.3,0.11
3,5,8.0,13.0,10.5,77.0,9.2,0.16
3,6,9.6,14.0,11.7,73.5,10.3,0.21
3,7,11.0,15.0,12.5,71.5,12.2,0.21
3,8,11.0,16.0,13.5,68.0,15.0,0.21
3,9,12.2,17.0,14.5,65.5,16.8,0.19
3,10,13.0,17.0,15.0,64.0,16.8,0.24
3,11,13.0,18.0,15.5,63.0,16.8,0.23
3,12,14.0,18.8,16.5,61.5,15.9,0.23
3,13,14.0,19.0,16.5,62.0,17.4,0.16
3,14,14.0,19.0,16.5,62.0,16.8,0.15
3,15,14.0,18.2,16.3,63.0,14.8,0.1
3,16,13.0,17.0,15.5,66.0,13.9,0.08
3,17,12.0,16.0,14.0,68.0,10.3,0.11
3,18,11.4,15.4,13.5,70.0,10.3,0.13
3,19,11.0,15.0,13.0,72.0,11.0,0.05
3,20,10.8,14.0,12.5,72.5,10.3,0.11
3,21,10.2,14.1,12.2,75.0,11.2,0.08
3,22,9.9,13.0,11.4,74.0,10.2,0.06
3,23,9.0,13.0,11.1,75.0,11.0,0.08
4,0,12.2,16.1,14.1,75.0,7.4,0.08
4,1,12.0,15.1,13.6,77.3,7.0,0.07
4,2,12.0,16.0,13.5,77.5,8.9,0.08
4,3,11.4,15.5,13.5,77.3,6.5,0.1
4,4,11.0,16.0,13.5,77.0,7.4,0.1
4,5,12.0,16.0,14.0,73.3,8.3,0.1
4,6,13.6,17.1,15.4,70.3,10.3,0.12
4,7,14.0,18.0,16.0,66.5,13.0,0.13
4,8,15.0,19.0,17.0,65.3,14.9,0.22
4,9,16.4,20.4,18.2,62.0,15.0,0.18
4,10,17.0,21.5,19.0,60.0,15.8,0.17
4,11,18.0,22.0,20.0,58.5,15.8,0.12
4,12,18.3,22.4,20.6,57.5,16.7,0.1
4,13,18.5,23.0,20.5,57.0,15.7,0.08
4,14,18.0,23.0,20.3,58.5,15.4,0.07
4,15,17.7,22.6,20.0,59.8,14.0,0.05
4,16,17.0,21.0,18.8,61.5,13.0,0.02
4,17,16.0,20.0,18.0,66.0,9.3,0.0
4,18,15.4,18.1,16.9,69.3,8.3,0.02
4,19,15.0,17.5,16.3,72.5,7.4,0.02
4,20,14.0,16.8,15.4,72.5,7.4,0.05
4,21,13.2,17.0,15.2,72.3,7.9,0.08
4,22,13.0,16.0,14.5,75.0,6.5,0.08
4,23,12.0,16.0,14.0,76.8,6.5,0.12
5,0,16.0,19.8,17.5,74.5,6.5,0.05
5,1,15.7,18.7,17.1,76.0,6.5,0.06
5,2,15.2,19.0,17.0,77.5,7.5,0.03
5,3,15.4,19.0,17.0,76.5,6.5,0.06
5,4,16.0,19.0,17.5,75.5,6.5,0.05
5,5,17.0,21.0,19.0,71.0,7.4,0.03
5,6,18.0,22.0,19.9,66.5,10.1,0.03
5,7,19.0,23.0,21.0,64.0,13.9,0.03
5,8,20.0,25.0,22.0,60.5,14.1,0.06
5,9,20.8,25.6,23.0,57.5,15.0,0.1
5,10,21.0,26.0,23.5,55.5,15.7,0.13
5,11,22.0,27.0,24.5,55.0,15.0,0.11
5,12,22.2,27.6,25.7,53.5,15.7,0.07
5,13,23.0,28.0,25.5,52.0,14.8,0.05
5,14,23.0,27.0,25.5,54.0,14.8,0.05
5,15,22.0,27.0,24.5,55.5,13.0,0.05
5,16,21.0,26.0,24.0,59.0,11.9,0.02
5,17,20.0,25.0,23.0,61.0,9.4,0.02
5,18,19.4,23.0,21.2,66.5,7.4,0.01
5,19,19.0,22.0,20.5,70.5,7.4,0.03
5,20,18.0,20.5,19.3,69.5,6.5,0.03
5,21,17.0,21.0,19.3,72.0,5.6,0.06
5,22,16.8,19.8,18.5,73.0,5.6,0.02
5,23,16.0,19.0,17.9,75.0,6.5,0.02
6,0,20.4,24.3,22.6,69.5,7.0,0.03
6,1,20.2,23.8,22.4,70.5,8.3,0.03
6,2,20.0,24.0,22.0,71.0,8.4,0.02
6,3,19.7,24.4,22.0,70.8,7.4,0.03
6,4,20.0,25.0,22.5,68.3,7.9,0.01
6,5,21.0,25.5,23.3,65.3,8.3,0.02
6,6,22.5,26.9,24.5,61.3,12.1,0.04
6,7,24.0,27.5,25.5,58.3,15.4,0.03
6,8,25.0,28.0,26.5,55.8,15.9,0.03
6,9,25.5,29.4,27.5,53.3,16.7,0.06
6,10,26.0,30.0,28.0,51.0,16.8,0.06
6,11,27.0,31.0,29.0,49.0,16.7,0.02
6,12,27.7,31.5,29.6,48.3,16.8,0.03
6,13,27.5,32.0,29.8,48.3,17.3,0.04
