m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,8.0,11.7,14.2,14.5,12.0,0.39,121.0
2,8.0,11.8,14.8,13.9,6.0,0.21,16.0
3,9.5,13.8,17.1,12.3,6.0,0.18,17.0
4,12.8,16.7,21.0,11.1,3.0,0.1,4.0
5,16.2,21.4,26.2,10.1,2.0,0.08,3.0
6,21.6,25.9,30.2,12.3,2.0,0.06,3.0
7,24.8,29.3,34.0,16.6,0.0,0.02,0.0
8,23.8,28.6,33.3,14.2,0.0,0.0,0.0
9,21.1,25.4,29.7,13.8,2.0,0.06,1.0
10,17.0,21.1,25.4,11.2,1.0,0.05,0.0
11,13.4,17.0,20.3,11.5,7.0,0.24,54.0
12,10.0,13.3,16.1,13.6,10.0,0.32,125.0
