m,m3,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,1,5.2,9.3,14.1,12.5,3.0,0.34,14.0
1,2,4.9,8.6,12.6,11.6,5.0,0.5,2.0
1,3,4.7,8.7,13.1,12.5,5.0,0.45,5.0
2,1,5.6,10.0,14.3,13.1,3.0,0.3,1.0
2,2,4.9,9.2,13.1,11.4,3.0,0.25,1.0
2,3,6.0,10.2,14.2,13.5,3.0,0.36,4.0
3,1,6.3,11.1,15.4,12.3,6.0,0.55,9.0
3,2,6.7,11.1,15.8,12.7,5.0,0.48,3.0
3,3,6.5,11.3,15.1,14.0,4.0,0.36,2.0
4,1,7.8,12.6,17.6,12.4,5.0,0.45,2.0
4,2,9.4,13.7,17.7,11.1,5.0,0.45,5.0
4,3,10.5,16.3,20.9,11.0,4.0,0.35,3.0
5,1,12.0,17.2,21.9,11.1,3.0,0.28,2.0
5,2,13.9,18.4,22.9,11.1,3.0,0.33,2.0
5,3,15.3,20.2,24.1,11.1,1.0,0.11,0.0
6,1,17.7,22.9,26.7,10.4,3.0,0.28,1.0
6,2,18.4,23.5,27.5,11.0,2.0,0.15,0.0
6,3,21.0,26.2,30.0,11.6,1.0,0.13,0.0
7,1,21.0,26.0,29.8,11.4,1.0,0.13,0.0
7,2,20.7,26.4,30.6,10.9,1.0,0.1,0.0
7,3,21.8,27.3,31.6,11.1,1.0,0.09,0.0
8,1,22.0,27.2,31.2,11.4,1.0,0.08,0.0
8,2,20.9,26.1,30.4,10.4,2.0,0.18,0.0
8,3,21.2,25.8,30.0,10.5,3.0,0.3,1.0
9,1,19.8,24.1,28.0,11.4,4.0,0.38,1.0
9,2,18.2,23.3,27.6,10.8,3.0,0.28,0.0
9,3,16.4,21.0,25.3,12.4,2.0,0.2,0.0
10,1,14.8,19.4,24.1,10.9,3.0,0.3,3.0
10,2,14.0,17.1,21.5,10.4,4.0,0.38,2.0
10,3,13.2,17.4,21.7,9.2,1.0,0.07,0.0
11,1,12.4,16.1,20.2,9.5,4.0,0.35,2.0
11,2,10.1,14.2,18.2,10.7,5.0,0.5,5.0
11,3,8.3,12.1,16.5,11.8,5.0,0.48,9.0
12,1,7.7,11.1,15.1,11.1,6.0,0.6,4.0
12,2,6.8,10.1,14.1,12.0,3.0,0.3,1.0
12,3,6.3,10.1,14.1,12.0,2.0,0.14,0.0
