m,coco,coco_pct
1,9.0,0.011
11,12.0,0.0
12,12.0,0.0
8,12.0,0.0
7,21.0,0.0
1,26.0,0.0
6,2.0,0.247
1,3.0,0.154
8,3.0,0.042
5,26.0,0.0
8,5.0,0.0
10,15.0,0.0
5,3.0,0.131
3,7.0,0.055
2,23.0,0.0
6,17.0,0.0
3,5.0,0.015
12,13.0,0.0
3,8.0,0.022
2,2.0,0.326
10,12.0,0.0
9,1.0,0.511
12,15.0,0.0
6,9.0,0.003
9,3.0,0.058
9,2.0,0.387
7,7.0,0.007
5,18.0,0.002
12,4.0,0.013
1,21.0,0.0
7,4.0,0.003
10,17.0,0.0
12,26.0,0.0
8,21.0,0.0
5,17.0,0.001
8,8.0,0.0
4,3.0,0.15
1,12.0,0.002
9,7.0,0.014
3,23.0,0.0
5,25.0,0.005
12,21.0,0.0
7,17.0,0.0
4,26.0,0.0
4,21.0,0.0
12,5.0,0.021
4,12.0,0.0
9,14.0,0.0
6,14.0,0.0
2,25.0,0.002
1,25.0,0.001
11,25.0,0.005
10,2.0,0.31
10,8.0,0.02
9,12.0,0.0
5,7.0,0.038
9,23.0,0.001
2,4.0,0.018
11,18.0,0.0
2,26.0,0.0
1,2.0,0.372
8,26.0,0.0
11,17.0,0.0
2,7.0,0.047
6,12.0,0.0
11,15.0,0.0
12,8.0,0.021
6,7.0,0.014
4,2.0,0.297
4,9.0,0.0
3,21.0,0.0
10,1.0,0.524
10,23.0,0.0
11,21.0,0.0
5,2.0,0.354
3,13.0,0.0
11,26.0,0.0
10,26.0,0.0
3,26.0,0.0
7,8.0,0.002
10,5.0,0.015
3,4.0,0.029
5,14.0,0.0
7,2.0,0.136
12,17.0,0.002
4,1.0,0.458
2,21.0,0.0
9,25.0,0.005
10,21.0,0.0
5,5.0,0.009
12,1.0,0.338
7,23.0,0.0
6,8.0,0.008
5,15.0,0.0
9,8.0,0.007
8,23.0,0.0
3,25.0,0.001
8,25.0,0.004
9,5.0,0.001
9,26.0,0.0
1,4.0,0.013
2,17.0,0.001
8,14.0,0.0
1,18.0,0.001
12,7.0,0.058
8,2.0,0.21
10,14.0,0.0
9,9.0,0.001
9,21.0,0.0
3,2.0,0.31
8,7.0,0.009
12,25.0,0.001
11,3.0,0.165
6,13.0,0.0
1,15.0,0.001
2,3.0,0.122
10,7.0,0.033
12,9.0,0.009
1,8.0,0.024
9,4.0,0.005
7,12.0,0.0
7,25.0,0.004
4,13.0,0.0
4,25.0,0.0
8,17.0,0.0
12,14.0,0.0
6,26.0,0.0
11,9.0,0.005
4,4.0,0.022
1,7.0,0.063
1,23.0,0.0
4,23.0,0.0
11,4.0,0.018
12,23.0,0.0
9,18.0,0.01
6,23.0,0.001
7,18.0,0.0
1,17.0,0.003
7,9.0,0.0
3,3.0,0.117
7,13.0,0.0
6,25.0,0.002
9,15.0,0.0
1,14.0,0.002
1,13.0,0.0
1,1.0,0.334
4,5.0,0.006
6,18.0,0.002
2,18.0,0.001
2,8.0,0.019
2,13.0,0.0
2,14.0,0.001
5,12.0,0.0
11,7.0,0.06
6,15.0,0.0
7,15.0,0.0
5,8.0,0.016
11,1.0,0.309
8,15.0,0.0
11,23.0,0.0
5,1.0,0.423
5,13.0,0.0
8,4.0,0.004
2,1.0,0.438
6,21.0,0.0
10,4.0,0.007
4,14.0,0.0
8,1.0,0.73
4,17.0,0.001
3,14.0,0.0
4,8.0,0.017
6,4.0,0.006
5,4.0,0.02
10,18.0,0.0
8,9.0,0.0
12,3.0,0.142
12,18.0,0.002
5,21.0,0.0
4,18.0,0.0
11,2.0,0.379
7,1.0,0.824
3,9.0,0.001
2,12.0,0.001
11,14.0,0.0
11,13.0,0.0
10,25.0,0.002
5,23.0,0.0
9,17.0,0.001
5,9.0,0.003
7,26.0,0.0
10,3.0,0.08
7,14.0,0.0
9,13.0,0.0
3,18.0,0.001
12,2.0,0.393
2,9.0,0.004
4,7.0,0.048
2,5.0,0.022
1,5.0,0.019
8,13.0,0.0
11,5.0,0.016
7,3.0,0.024
7,5.0,0.0
3,17.0,0.001
8,18.0,0.0
6,5.0,0.0
4,15.0,0.0
6,1.0,0.653
6,3.0,0.064
3,12.0,0.0
2,15.0,0.0
3,1.0,0.449
3,15.0,0.0
10,9.0,0.008
11,8.0,0.044
10,13.0,0.0
