m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,4.8,8.8,13.1,11.9,13.0,0.43,22.0
2,5.7,9.9,14.1,12.8,9.0,0.3,6.0
3,6.5,11.2,15.3,12.8,14.0,0.46,14.0
4,9.5,13.6,18.2,11.3,13.0,0.42,10.0
5,13.9,18.5,23.0,11.1,7.0,0.23,4.0
6,18.9,23.5,28.2,10.9,6.0,0.18,2.0
7,21.2,26.5,30.6,11.1,3.0,0.1,0.0
8,21.3,26.0,30.2,10.8,6.0,0.19,1.0
9,18.1,23.1,26.9,11.4,9.0,0.28,2.0
10,13.8,17.6,22.4,9.9,8.0,0.24,5.0
11,10.0,14.2,18.2,10.7,13.0,0.44,17.0
12,6.6,10.4,15.0,11.8,10.0,0.34,5.0
