m,coco,coco_pct
1,4.0,0.003
9,18.0,0.001
10,1.0,0.0
8,3.0,0.267
2,25.0,0.057
9,7.0,0.016
7,9.0,0.006
8,7.0,0.015
9,17.0,0.0
3,25.0,0.064
9,9.0,0.001
10,4.0,0.0
3,1.0,0.0
5,7.0,0.026
12,18.0,0.012
8,27.0,0.0
1,3.0,0.332
7,18.0,0.001
5,27.0,0.0
4,9.0,0.0
11,25.0,0.064
4,4.0,0.0
3,18.0,0.023
12,25.0,0.031
2,2.0,0.256
5,1.0,0.001
12,2.0,0.304
8,1.0,0.004
3,17.0,0.001
4,17.0,0.0
5,2.0,0.829
6,1.0,0.0
1,25.0,0.043
9,27.0,0.0
4,8.0,0.018
10,18.0,0.016
7,25.0,0.0
5,25.0,0.006
1,17.0,0.0
1,8.0,0.139
1,9.0,0.052
4,3.0,0.235
11,8.0,0.041
11,2.0,0.486
7,4.0,0.001
11,18.0,0.019
10,8.0,0.022
10,25.0,0.025
11,27.0,0.004
11,17.0,0.001
1,2.0,0.233
10,7.0,0.023
4,25.0,0.013
2,9.0,0.05
10,27.0,0.0
3,8.0,0.06
12,8.0,0.093
2,27.0,0.0
5,4.0,0.0
10,9.0,0.003
9,1.0,0.003
8,8.0,0.012
6,18.0,0.001
5,3.0,0.126
9,8.0,0.004
6,9.0,0.004
11,3.0,0.297
12,7.0,0.126
12,17.0,0.0
3,9.0,0.014
4,27.0,0.0
12,27.0,0.0
10,17.0,0.001
4,2.0,0.656
9,2.0,0.754
6,8.0,0.017
5,17.0,0.0
2,18.0,0.015
12,9.0,0.051
8,9.0,0.002
5,9.0,0.001
7,1.0,0.002
3,7.0,0.083
2,1.0,0.0
5,18.0,0.005
9,25.0,0.001
10,3.0,0.218
6,25.0,0.001
7,17.0,0.0
7,8.0,0.015
11,4.0,0.0
2,4.0,0.001
8,18.0,0.0
8,25.0,0.0
7,7.0,0.021
12,4.0,0.002
7,3.0,0.315
8,2.0,0.699
3,4.0,0.001
1,7.0,0.19
8,4.0,0.0
7,2.0,0.639
12,3.0,0.382
4,18.0,0.013
8,17.0,0.0
3,2.0,0.46
1,1.0,0.0
2,17.0,0.0
3,27.0,0.003
2,7.0,0.152
6,4.0,0.0
1,18.0,0.01
4,1.0,0.0
6,17.0,0.0
11,1.0,0.0
7,27.0,0.0
12,1.0,0.0
5,8.0,0.006
6,2.0,0.654
2,3.0,0.363
9,3.0,0.22
4,7.0,0.065
6,27.0,0.0
11,7.0,0.085
11,9.0,0.004
6,7.0,0.04
3,3.0,0.29
10,2.0,0.693
2,8.0,0.107
1,27.0,0.0
6,3.0,0.282
9,4.0,0.0
