m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,26.5,28.7,27.5,84.0,11.9,0.4
1,1,27.4,29.0,28.3,80.5,13.9,0.42
1,2,28.1,29.6,28.9,78.5,14.9,0.53
1,3,28.3,30.4,29.3,77.5,16.8,0.52
1,4,28.5,30.3,29.5,76.5,17.6,0.51
1,5,28.7,30.5,29.6,75.5,17.6,0.42
1,6,29.0,30.8,30.0,75.0,16.8,0.46
1,7,28.7,30.4,29.6,75.5,17.6,0.52
1,8,28.6,30.2,29.5,76.0,16.7,0.53
1,9,28.4,30.2,29.3,76.5,16.8,0.57
1,10,28.1,29.4,28.8,78.5,15.8,0.46
1,11,27.6,29.0,28.4,80.0,14.8,0.44
1,12,27.1,28.8,27.9,81.5,13.0,0.42
1,13,27.2,28.4,27.8,82.0,13.0,0.38
1,14,27.1,28.2,27.7,82.5,12.1,0.38
1,15,26.4,28.5,27.3,84.0,13.0,0.46
1,16,26.7,27.9,27.3,84.0,13.0,0.44
1,17,26.6,27.7,27.2,84.5,13.0,0.44
1,18,26.1,27.9,27.0,86.0,13.0,0.5
1,19,26.3,27.4,26.9,85.5,12.1,0.49
1,20,26.2,27.3,26.7,86.0,12.0,0.4
1,21,25.6,27.3,26.6,86.5,11.1,0.45
1,22,26.1,27.5,26.8,85.0,11.1,0.46
1,23,26.6,27.9,27.2,84.0,11.1,0.45
2,0,27.0,28.3,27.7,84.0,8.3,0.47
2,1,27.7,28.8,28.3,80.5,10.2,0.45
2,2,28.3,29.5,28.9,78.0,13.0,0.5
2,3,28.7,30.4,29.5,76.5,13.9,0.43
2,4,29.1,30.3,29.7,75.5,15.8,0.5
2,5,29.1,30.5,29.8,75.5,15.8,0.47
2,6,29.2,31.1,30.0,75.5,16.6,0.64
2,7,29.1,30.6,29.8,75.0,14.9,0.67
2,8,28.9,30.2,29.7,75.5,14.8,0.67
2,9,28.6,30.6,29.5,76.0,15.0,0.64
2,10,28.5,29.5,28.9,78.0,13.0,0.62
2,11,28.0,29.0,28.4,80.0,12.1,0.71
2,12,27.2,28.8,28.1,81.5,11.0,0.53
2,13,27.3,28.2,27.8,82.0,10.2,0.43
2,14,27.1,28.0,27.6,83.0,10.2,0.45
2,15,26.6,28.2,27.4,84.5,10.1,0.43
2,16,27.0,27.7,27.4,85.0,11.1,0.45
2,17,26.8,27.5,27.2,85.5,11.1,0.43
2,18,26.1,27.7,26.9,86.5,10.1,0.41
2,19,26.5,27.1,26.8,86.5,8.4,0.53
2,20,26.2,26.9,26.6,87.0,8.4,0.47
2,21,25.5,27.0,26.3,88.5,8.3,0.48
2,22,26.3,27.1,26.8,86.0,8.4,0.53
2,23,26.7,27.6,27.2,84.5,8.4,0.5
3,0,26.9,28.1,27.5,83.0,6.5,0.24
3,1,28.2,28.9,28.6,79.0,8.4,0.18
3,2,28.9,29.7,29.3,76.5,10.2,0.29
3,3,29.5,30.7,30.0,75.0,12.1,0.32
3,4,29.7,30.6,30.1,74.0,13.0,0.24
3,5,29.9,30.8,30.4,73.0,13.9,0.34
3,6,29.8,31.3,30.6,73.0,14.8,0.4
3,7,29.9,30.8,30.4,73.0,13.9,0.42
3,8,29.6,30.5,30.1,73.5,13.0,0.37
3,9,28.9,30.6,29.6,75.0,13.0,0.44
3,10,28.9,29.6,29.3,77.0,10.2,0.42
3,11,28.5,29.1,28.8,79.0,9.3,0.4
3,12,26.9,28.7,28.0,82.0,8.3,0.31
3,13,27.7,28.3,28.0,82.5,6.5,0.27
3,14,27.3,28.1,27.8,84.0,7.4,0.26
3,15,26.5,28.1,27.3,85.0,6.5,0.23
3,16,26.8,27.7,27.2,86.0,6.5,0.31
3,17,26.6,27.4,27.0,86.5,6.5,0.39
3,18,26.1,27.6,26.8,87.0,6.5,0.32
3,19,26.1,27.0,26.6,87.5,5.6,0.29
3,20,26.0,26.8,26.4,88.0,5.6,0.29
3,21,25.6,26.9,26.2,88.0,5.6,0.32
3,22,26.3,27.1,26.7,86.0,4.6,0.29
3,23,27.0,27.6,27.3,84.0,5.6,0.21
4,0,27.1,28.4,27.8,82.5,6.5,0.35
