m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,0.4,6.6,3.2,90.0,14.4,0.19
1,1,0.2,6.5,3.2,90.0,14.4,0.17
1,2,0.1,6.2,3.1,90.5,14.4,0.18
1,3,0.2,6.0,3.1,91.0,14.4,0.23
1,4,0.2,5.9,3.1,90.5,14.6,0.16
1,5,0.2,6.1,3.1,90.5,14.6,0.18
1,6,0.0,6.0,3.2,90.5,16.1,0.19
1,7,0.0,5.8,3.2,90.5,16.2,0.17
1,8,0.2,6.6,3.4,90.0,16.0,0.16
1,9,0.1,6.6,3.5,90.5,18.0,0.16
1,10,0.5,7.2,3.7,88.5,16.2,0.17
1,11,1.0,7.5,4.1,87.0,18.0,0.14
1,12,1.5,7.8,4.4,86.0,18.0,0.2
1,13,1.5,8.1,4.8,83.5,18.0,0.2
1,14,1.8,8.1,5.0,83.0,17.9,0.19
1,15,1.8,7.7,4.7,85.0,16.2,0.22
1,16,1.5,7.2,4.4,85.5,14.5,0.17
1,17,1.5,6.9,4.2,86.0,14.6,0.17
1,18,1.1,6.9,4.1,87.0,14.4,0.22
1,19,1.0,6.7,4.0,88.0,14.4,0.18
1,20,0.7,6.6,4.0,88.0,14.4,0.18
1,21,1.0,7.0,3.9,88.5,14.4,0.2
1,22,0.5,6.9,3.5,88.5,14.4,0.18
1,23,0.4,7.1,3.3,89.5,14.4,0.16
2,0,2.4,7.7,4.8,85.5,16.2,0.16
2,1,1.5,7.7,4.8,84.0,14.4,0.14
2,2,1.6,7.5,4.8,86.5,14.5,0.12
2,3,1.8,7.2,4.6,86.5,14.4,0.16
2,4,1.5,7.4,4.4,85.5,14.4,0.12
2,5,1.3,7.5,4.3,86.0,16.1,0.12
2,6,1.5,7.5,4.6,87.5,16.2,0.13
2,7,1.2,7.5,4.2,87.5,14.4,0.12
2,8,2.4,8.2,5.4,86.0,17.9,0.11
2,9,3.1,8.6,5.1,80.5,16.3,0.14
2,10,3.5,8.8,5.8,77.0,18.0,0.13
2,11,4.8,9.5,6.9,76.0,19.8,0.12
2,12,5.4,10.0,7.8,74.0,19.8,0.18
2,13,5.9,10.5,8.3,71.5,19.8,0.12
2,14,6.2,10.7,8.5,70.5,19.8,0.13
2,15,5.9,10.8,8.5,70.5,19.8,0.19
2,16,4.7,10.1,7.9,73.0,18.0,0.14
2,17,4.5,9.2,7.0,76.0,16.2,0.14
2,18,4.1,9.0,6.3,77.5,16.2,0.21
2,19,3.8,9.0,5.8,79.5,16.4,0.18
2,20,3.6,8.5,5.4,81.0,16.2,0.15
2,21,3.0,8.4,5.6,82.5,16.2,0.19
2,22,2.6,8.3,5.4,83.5,16.2,0.16
2,23,2.6,7.7,5.0,83.5,16.2,0.14
3,0,2.5,8.7,6.2,80.0,12.6,0.12
3,1,2.9,8.3,5.9,81.0,12.6,0.12
3,2,2.9,8.1,5.4,82.0,12.6,0.12
3,3,3.2,7.8,5.2,83.5,12.6,0.14
3,4,3.0,7.9,4.9,83.0,12.6,0.15
3,5,2.5,8.0,5.0,84.0,12.6,0.15
3,6,2.7,7.6,4.8,85.5,12.6,0.15
3,7,3.2,7.6,5.4,83.5,12.6,0.15
3,8,4.2,9.4,6.7,79.0,14.7,0.14
3,9,5.0,10.4,8.0,75.5,16.1,0.12
3,10,5.7,11.7,8.8,70.5,18.0,0.11
3,11,6.3,12.7,9.4,65.5,18.0,0.17
3,12,6.9,12.9,9.8,63.0,18.0,0.18
3,13,7.5,13.5,10.6,61.5,18.0,0.15
3,14,7.6,14.0,10.6,60.5,18.0,0.16
3,15,7.5,13.9,10.6,59.0,17.8,0.14
3,16,7.1,13.2,10.3,61.0,16.2,0.14
3,17,6.6,12.7,9.8,63.5,14.4,0.14
3,18,6.0,11.7,8.9,67.5,14.4,0.18
3,19,5.0,11.2,8.1,71.0,12.6,0.11
3,20,4.5,10.5,7.6,72.0,13.7,0.13
3,21,4.1,10.1,7.1,73.5,14.3,0.14
3,22,4.0,9.7,6.7,77.5,12.6,0.11
3,23,3.0,9.0,6.5,77.0,12.6,0.09
4,0,4.7,11.1,7.8,78.8,12.6,0.11
4,1,3.8,10.0,7.2,80.8,12.6,0.09
4,2,3.3,9.8,6.9,80.5,10.8,0.09
4,3,3.4,9.2,6.4,81.5,10.8,0.12
4,4,3.1,9.3,6.2,83.3,11.7,0.13
4,5,3.2,9.1,6.1,84.0,10.8,0.11
4,6,3.8,9.8,7.4,82.3,12.6,0.13
4,7,5.5,11.6,8.5,79.0,12.6,0.12
4,8,7.0,12.8,10.2,74.0,14.5,0.1
4,9,7.9,14.4,11.2,69.8,15.3,0.08
4,10,8.7,15.8,12.3,63.8,16.2,0.07
4,11,9.1,16.6,13.4,60.0,16.2,0.09
4,12,9.7,17.1,13.7,58.0,16.2,0.14
4,13,10.6,18.2,14.4,56.3,18.0,0.07
4,14,10.6,18.2,14.3,53.8,18.0,0.08
4,15,10.5,17.9,14.3,54.3,17.3,0.09
4,16,10.6,17.3,14.3,53.5,16.2,0.07
4,17,10.1,16.5,13.5,56.3,16.2,0.08
4,18,8.8,15.7,12.6,59.5,14.4,0.1
4,19,8.1,14.6,11.6,65.5,12.6,0.09
4,20,7.3,13.6,10.4,68.3,12.6,0.09
4,21,6.7,12.7,9.6,70.3,12.6,0.09
4,22,6.1,12.4,9.1,73.3,12.6,0.1
4,23,5.4,11.8,8.5,76.0,12.6,0.1
5,0,8.0,13.8,11.0,82.0,9.0,0.08
5,1,6.9,13.2,10.4,84.0,9.0,0.06
5,2,6.4,12.8,9.6,85.5,10.8,0.06
5,3,6.5,12.6,9.6,87.0,10.8,0.07
5,4,6.4,12.5,9.6,88.5,9.0,0.09
5,5,7.5,12.9,10.4,86.5,10.8,0.09
5,6,9.1,14.1,11.8,82.5,10.8,0.09
5,7,10.2,15.5,13.1,78.0,12.6,0.09
5,8,11.3,16.7,14.2,73.0,12.5,0.06
5,9,12.2,18.7,15.3,69.0,12.6,0.09
5,10,13.0,19.6,16.3,63.0,14.4,0.07
5,11,13.5,20.4,17.1,59.0,14.4,0.08
5,12,14.0,21.0,17.8,57.0,14.4,0.16
5,13,14.8,21.5,18.0,55.5,14.4,0.09
5,14,15.1,21.6,18.2,56.0,16.2,0.1
5,15,14.4,21.3,18.3,56.0,16.2,0.16
5,16,14.4,21.3,17.7,57.0,14.4,0.12
5,17,13.6,20.5,17.4,59.0,14.4,0.15
5,18,13.1,19.2,16.6,61.5,14.4,0.16
5,19,12.5,18.2,15.3,66.0,10.8,0.09
5,20,10.9,16.5,14.0,71.5,10.8,0.07
5,21,10.5,15.6,13.2,74.0,10.8,0.1
5,22,9.7,14.7,12.0,77.5,10.8,0.05
5,23,8.9,14.5,11.7,79.5,10.8,0.08
6,0,13.6,17.5,15.5,80.3,9.0,0.08
6,1,13.0,16.9,15.1,83.0,9.0,0.06
6,2,12.5,16.4,14.4,84.3,9.0,0.06
6,3,12.0,16.1,14.0,85.0,9.0,0.05
6,4,11.9,15.9,13.8,86.3,9.0,0.04
6,5,12.5,16.7,14.5,83.8,9.0,0.04
6,6,13.7,17.8,15.5,81.3,10.8,0.05
6,7,14.6,19.7,17.2,75.0,10.8,0.04
6,8,16.0,21.3,18.7,70.8,12.5,0.03
6,9,16.6,22.4,19.8,66.0,12.6,0.04
6,10,17.0,23.6,20.5,61.8,12.6,0.06
6,11,17.7,24.7,21.3,58.3,14.4,0.08
6,12,18.4,25.1,21.7,56.3,13.5,0.09
6,13,18.8,25.3,22.3,54.3,12.6,0.06
6,14,18.8,25.8,22.8,53.3,14.4,0.07
