m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,2.4,5.3,9.2,7.0,0.0,,0.0
2,3.9,7.9,12.5,7.3,0.0,,0.0
3,4.7,9.6,14.6,9.1,0.0,,0.0
4,7.5,12.5,17.6,8.7,0.0,,0.0
5,12.5,16.8,21.1,8.9,0.0,,0.0
6,18.2,23.2,29.2,9.0,0.0,,0.0
7,20.6,26.3,32.5,9.2,0.0,,0.0
8,20.9,26.2,31.9,9.1,0.0,,0.0
9,16.7,22.3,27.1,8.7,0.0,,0.0
10,12.5,15.8,20.5,7.6,0.0,,0.0
11,7.8,11.1,14.5,7.6,0.0,,0.0
12,4.2,6.9,10.0,6.4,0.0,,0.0
