m,m3,coco,coco_pct
8,3,9.0,0.0
3,3,3.0,0.133
7,1,8.0,0.002
12,1,9.0,0.032
1,1,5.0,0.084
1,3,18.0,0.023
7,1,5.0,0.04
6,2,17.0,0.001
12,2,18.0,0.02
3,1,18.0,0.03
5,1,18.0,0.024
2,1,5.0,0.031
7,1,9.0,0.0
10,1,18.0,0.026
12,1,18.0,0.021
9,3,3.0,0.199
10,2,2.0,0.28
3,2,3.0,0.144
4,1,17.0,0.03
3,3,5.0,0.002
10,1,8.0,0.021
3,3,1.0,0.343
6,2,7.0,0.087
8,3,7.0,0.0
2,3,18.0,0.021
2,2,3.0,0.271
8,3,5.0,0.053
5,2,25.0,0.0
5,1,25.0,0.0
12,1,17.0,0.005
9,2,1.0,0.284
2,3,2.0,0.354
8,2,5.0,0.042
3,2,18.0,0.02
1,1,4.0,0.098
5,2,2.0,0.377
5,2,5.0,0.003
10,3,8.0,0.107
2,3,7.0,0.082
2,1,9.0,0.032
4,3,3.0,0.286
2,3,4.0,0.07
11,3,1.0,0.158
6,1,25.0,0.0
8,2,17.0,0.0
8,2,9.0,0.001
5,2,3.0,0.246
4,2,4.0,0.072
11,1,8.0,0.093
1,2,25.0,0.0
3,1,4.0,0.1
8,2,4.0,0.122
11,1,17.0,0.015
9,3,7.0,0.033
9,1,17.0,0.0
3,1,9.0,0.046
4,2,18.0,0.019
5,1,8.0,0.039
1,1,7.0,0.06
5,3,1.0,0.305
11,2,3.0,0.123
7,2,9.0,0.0
11,1,4.0,0.066
11,1,18.0,0.051
3,3,18.0,0.022
11,1,2.0,0.174
10,1,17.0,0.001
8,3,17.0,0.0
1,3,2.0,0.193
11,2,8.0,0.038
2,2,18.0,0.005
12,1,2.0,0.233
3,3,7.0,0.051
4,2,8.0,0.037
12,2,7.0,0.111
8,3,3.0,0.063
11,3,5.0,0.047
12,1,7.0,0.102
11,3,8.0,0.072
5,2,18.0,0.001
12,2,5.0,0.042
5,3,4.0,0.042
3,2,4.0,0.063
5,3,2.0,0.438
9,3,17.0,0.001
4,3,4.0,0.061
12,3,17.0,0.007
10,1,3.0,0.126
10,2,3.0,0.195
4,1,2.0,0.228
4,3,18.0,0.051
1,1,17.0,0.003
1,2,1.0,0.422
5,3,3.0,0.133
12,3,3.0,0.122
9,3,1.0,0.284
11,2,2.0,0.267
5,1,17.0,0.007
1,3,4.0,0.064
2,1,17.0,0.004
7,1,4.0,0.093
10,3,9.0,0.064
10,1,5.0,0.021
2,1,18.0,0.038
1,3,8.0,0.074
3,2,25.0,0.001
6,2,4.0,0.093
8,3,8.0,0.0
8,1,4.0,0.132
8,2,2.0,0.267
5,2,1.0,0.249
9,2,7.0,0.06
9,3,25.0,0.0
8,2,25.0,0.0
1,2,5.0,0.027
7,2,5.0,0.044
5,3,17.0,0.004
5,3,8.0,0.009
1,3,9.0,0.057
4,2,9.0,0.004
9,2,18.0,0.011
9,1,1.0,0.326
5,3,9.0,0.002
9,3,18.0,0.004
7,1,3.0,0.148
7,3,4.0,0.122
6,3,5.0,0.022
12,1,4.0,0.122
7,3,17.0,0.0
8,3,25.0,0.0
5,2,4.0,0.055
9,2,9.0,0.017
6,1,17.0,0.005
6,1,2.0,0.281
8,3,18.0,0.0
2,2,5.0,0.055
1,3,5.0,0.058
5,2,9.0,0.0
12,1,25.0,0.0
1,3,7.0,0.094
11,2,4.0,0.087
1,2,3.0,0.088
10,1,9.0,0.023
8,1,9.0,0.001
2,3,1.0,0.234
4,2,5.0,0.006
2,1,25.0,0.0
9,2,8.0,0.029
10,3,25.0,0.0
1,1,8.0,0.03
4,3,17.0,0.022
8,3,4.0,0.089
3,1,25.0,0.0
7,1,7.0,0.036
9,1,7.0,0.031
9,2,3.0,0.132
7,3,25.0,0.0
3,1,2.0,0.227
4,3,9.0,0.008
12,3,1.0,0.341
11,1,5.0,0.026
11,2,25.0,0.0
12,2,3.0,0.192
12,3,9.0,0.027
3,2,9.0,0.006
11,3,3.0,0.239
10,3,2.0,0.258
1,2,18.0,0.024
8,2,18.0,0.0
6,3,4.0,0.137
4,3,5.0,0.009
12,3,2.0,0.16
2,3,3.0,0.188
3,3,17.0,0.023
6,3,1.0,0.269
8,3,2.0,0.371
8,2,8.0,0.011
6,2,8.0,0.014
9,1,2.0,0.304
1,1,1.0,0.329
9,1,8.0,0.011
2,3,17.0,0.001
3,1,7.0,0.142
11,3,25.0,0.0
2,2,9.0,0.021
12,3,5.0,0.064
11,2,5.0,0.067
11,1,7.0,0.154
3,1,5.0,0.01
10,1,4.0,0.096
6,3,18.0,0.005
12,2,2.0,0.104
11,3,17.0,0.021
11,1,9.0,0.066
8,2,1.0,0.41
11,3,2.0,0.2
9,2,4.0,0.033
4,1,3.0,0.222
4,1,5.0,0.007
12,2,17.0,0.004
4,3,1.0,0.146
2,1,2.0,0.181
6,2,1.0,0.137
10,2,7.0,0.094
4,1,9.0,0.024
2,1,8.0,0.035
11,1,1.0,0.145
9,1,3.0,0.201
10,3,4.0,0.048
4,2,2.0,0.358
1,2,8.0,0.072
7,3,18.0,0.0
4,1,7.0,0.108
1,1,2.0,0.174
4,3,25.0,0.0
8,1,3.0,0.082
3,3,9.0,0.013
6,3,25.0,0.002
8,1,5.0,0.077
2,2,1.0,0.228
9,3,4.0,0.055
1,3,25.0,0.0
10,2,9.0,0.072
10,1,2.0,0.226
9,2,17.0,0.001
12,1,3.0,0.214
7,3,7.0,0.004
1,2,9.0,0.025
6,3,7.0,0.052
3,1,17.0,0.009
10,1,7.0,0.036
8,1,2.0,0.286
2,3,9.0,0.011
11,2,17.0,0.009
6,2,3.0,0.315
10,2,5.0,0.015
1,2,7.0,0.097
7,2,3.0,0.111
12,3,18.0,0.019
10,2,1.0,0.148
9,2,25.0,0.0
9,2,2.0,0.413
4,3,7.0,0.083
11,3,7.0,0.132
10,2,17.0,0.012
7,2,8.0,0.001
1,1,18.0,0.005
2,1,3.0,0.14
3,2,17.0,0.016
5,3,18.0,0.001
7,3,9.0,0.0
8,1,7.0,0.02
4,3,8.0,0.041
9,3,9.0,0.02
2,2,7.0,0.051
7,2,18.0,0.003
3,3,8.0,0.04
2,2,25.0,0.0
8,1,25.0,0.0
11,3,18.0,0.041
12,1,5.0,0.055
5,1,7.0,0.055
6,3,8.0,0.019
2,2,17.0,0.001
3,2,8.0,0.013
12,2,25.0,0.0
7,1,2.0,0.28
3,2,7.0,0.09
2,1,4.0,0.095
3,2,5.0,0.009
7,3,1.0,0.409
7,2,7.0,0.006
5,1,5.0,0.01
6,2,2.0,0.315
9,3,2.0,0.345
9,3,8.0,0.03
6,1,18.0,0.02
7,3,5.0,0.041
2,1,1.0,0.376
12,2,4.0,0.092
10,2,8.0,0.064
9,1,5.0,0.012
4,2,1.0,0.207
5,1,4.0,0.064
11,3,4.0,0.041
11,3,9.0,0.05
4,2,3.0,0.238
6,2,18.0,0.012
5,2,17.0,0.006
11,2,7.0,0.1
10,1,1.0,0.423
11,1,3.0,0.212
10,2,4.0,0.086
8,1,18.0,0.001
10,3,5.0,0.017
12,1,8.0,0.047
7,1,1.0,0.398
1,3,1.0,0.327
10,2,18.0,0.036
1,3,17.0,0.005
6,1,9.0,0.01
6,3,3.0,0.195
2,2,2.0,0.238
11,1,25.0,0.0
11,2,9.0,0.028
12,3,4.0,0.087
4,2,7.0,0.055
5,2,8.0,0.011
4,3,2.0,0.292
5,1,3.0,0.208
3,2,1.0,0.285
5,1,2.0,0.361
6,2,25.0,0.0
9,1,18.0,0.002
6,3,9.0,0.005
7,1,18.0,0.0
10,3,17.0,0.011
2,3,8.0,0.036
9,2,5.0,0.02
6,1,8.0,0.022
3,3,25.0,0.001
6,3,2.0,0.293
4,1,8.0,0.042
5,1,9.0,0.012
6,1,7.0,0.061
6,1,4.0,0.1
7,2,25.0,0.0
10,1,25.0,0.0
6,1,5.0,0.016
6,1,3.0,0.249
2,3,25.0,0.0
9,1,4.0,0.111
12,3,8.0,0.057
1,2,4.0,0.073
12,2,9.0,0.11
8,1,8.0,0.012
1,1,9.0,0.051
11,2,1.0,0.265
6,1,1.0,0.236
10,2,25.0,0.0
1,1,3.0,0.168
7,3,3.0,0.133
4,1,1.0,0.218
3,3,2.0,0.323
3,1,8.0,0.09
7,2,17.0,0.001
7,1,25.0,0.0
9,1,9.0,0.002
10,3,1.0,0.165
5,1,1.0,0.222
4,1,25.0,0.0
1,2,17.0,0.003
8,2,3.0,0.125
3,1,1.0,0.116
8,3,1.0,0.425
1,1,25.0,0.0
2,1,7.0,0.069
8,1,1.0,0.389
5,3,25.0,0.0
7,2,1.0,0.407
10,3,3.0,0.188
12,3,7.0,0.118
12,3,25.0,0.0
4,1,18.0,0.072
2,3,5.0,0.005
2,2,8.0,0.03
8,1,17.0,0.0
6,2,9.0,0.0
4,2,17.0,0.003
12,1,1.0,0.169
6,3,17.0,0.002
3,3,4.0,0.049
8,2,7.0,0.024
1,3,3.0,0.105
7,3,8.0,0.004
10,3,18.0,0.037
3,2,2.0,0.355
5,3,5.0,0.014
4,2,25.0,0.0
2,2,4.0,0.099
1,2,2.0,0.17
7,2,2.0,0.311
9,1,25.0,0.0
6,2,5.0,0.026
10,3,7.0,0.105
3,1,3.0,0.231
7,2,4.0,0.117
7,1,17.0,0.002
12,2,1.0,0.238
7,3,2.0,0.287
4,1,4.0,0.05
11,2,18.0,0.017
5,3,7.0,0.053
9,3,5.0,0.029
5,2,7.0,0.053
12,2,8.0,0.088
