m,coco,coco_pct
7,7.0,0.015
8,2.0,0.31
6,17.0,0.003
5,17.0,0.006
2,18.0,0.024
8,4.0,0.113
3,18.0,0.031
6,7.0,0.067
4,9.0,0.012
2,17.0,0.003
10,18.0,0.033
12,1.0,0.252
10,25.0,0.0
11,5.0,0.047
7,18.0,0.001
4,8.0,0.04
5,7.0,0.053
11,4.0,0.065
7,2.0,0.293
9,25.0,0.0
6,5.0,0.021
4,1.0,0.19
1,18.0,0.015
11,7.0,0.128
7,8.0,0.002
1,2.0,0.175
11,17.0,0.015
4,4.0,0.061
8,18.0,0.0
5,9.0,0.005
2,8.0,0.033
1,25.0,0.0
1,7.0,0.082
1,5.0,0.058
5,2.0,0.393
10,17.0,0.008
12,25.0,0.0
12,7.0,0.111
7,17.0,0.001
6,2.0,0.297
11,9.0,0.048
8,1.0,0.409
5,18.0,0.008
8,7.0,0.014
11,25.0,0.0
6,4.0,0.11
4,7.0,0.082
3,1.0,0.249
12,3.0,0.175
4,18.0,0.047
2,2.0,0.264
10,5.0,0.018
10,1.0,0.243
12,2.0,0.165
3,8.0,0.048
9,7.0,0.041
9,5.0,0.02
7,9.0,0.0
5,8.0,0.019
11,18.0,0.036
3,9.0,0.025
2,9.0,0.025
10,7.0,0.079
3,2.0,0.3
7,1.0,0.405
11,1.0,0.189
8,25.0,0.0
6,25.0,0.001
9,8.0,0.023
4,3.0,0.249
9,3.0,0.178
6,1.0,0.214
4,5.0,0.007
2,7.0,0.07
12,4.0,0.1
5,4.0,0.053
1,9.0,0.045
10,9.0,0.053
2,4.0,0.069
7,4.0,0.111
9,1.0,0.298
12,8.0,0.064
6,18.0,0.012
5,5.0,0.009
3,7.0,0.088
10,4.0,0.076
2,1.0,0.309
1,4.0,0.078
5,25.0,0.0
10,3.0,0.17
2,3.0,0.173
9,9.0,0.013
11,8.0,0.068
8,17.0,0.0
5,3.0,0.194
7,5.0,0.041
8,8.0,0.007
7,3.0,0.131
4,2.0,0.293
1,8.0,0.059
12,18.0,0.02
10,2.0,0.255
10,8.0,0.066
1,1.0,0.368
3,4.0,0.066
3,3.0,0.16
5,1.0,0.26
8,9.0,0.001
9,4.0,0.067
6,9.0,0.005
2,25.0,0.0
3,17.0,0.025
3,25.0,0.001
9,17.0,0.001
11,2.0,0.213
2,5.0,0.031
9,18.0,0.006
8,3.0,0.089
3,5.0,0.008
1,17.0,0.003
11,3.0,0.191
12,9.0,0.056
9,2.0,0.354
7,25.0,0.0
8,5.0,0.057
4,17.0,0.018
4,25.0,0.0
6,3.0,0.253
6,8.0,0.018
1,3.0,0.117
12,17.0,0.005
12,5.0,0.054
