m,coco,coco_pct
7,12.0,0.0
12,5.0,0.029
2,12.0,0.0
3,1.0,0.132
11,26.0,0.0
10,25.0,0.005
3,3.0,0.206
3,14.0,0.0
4,14.0,0.0
11,18.0,0.003
1,4.0,0.109
11,8.0,0.017
11,17.0,0.001
10,2.0,0.518
3,26.0,0.0
8,18.0,0.005
7,3.0,0.114
1,9.0,0.003
7,8.0,0.003
1,12.0,0.0
9,1.0,0.109
12,1.0,0.192
4,9.0,0.005
6,18.0,0.004
8,12.0,0.0
10,14.0,0.0
10,3.0,0.205
6,12.0,0.0
3,12.0,0.0
10,26.0,0.0
8,5.0,0.0
4,8.0,0.016
8,2.0,0.606
3,18.0,0.0
3,9.0,0.002
9,18.0,0.005
5,17.0,0.001
9,14.0,0.0
4,17.0,0.001
3,25.0,0.0
2,3.0,0.172
7,17.0,0.001
8,4.0,0.026
10,7.0,0.047
9,4.0,0.05
12,14.0,0.0
5,2.0,0.602
11,25.0,0.002
8,26.0,0.001
6,9.0,0.0
11,9.0,0.001
8,9.0,0.0
12,2.0,0.502
7,26.0,0.0
4,3.0,0.246
7,1.0,0.3
9,7.0,0.036
3,5.0,0.026
2,7.0,0.021
6,7.0,0.033
12,3.0,0.128
5,7.0,0.042
5,4.0,0.054
12,7.0,0.028
7,14.0,0.0
10,5.0,0.005
5,12.0,0.0
6,8.0,0.005
2,1.0,0.246
10,1.0,0.127
2,14.0,0.0
2,25.0,0.0
3,2.0,0.448
9,17.0,0.002
5,25.0,0.001
4,5.0,0.009
9,2.0,0.564
8,1.0,0.18
2,18.0,0.001
10,4.0,0.055
9,12.0,0.0
10,18.0,0.005
6,1.0,0.135
2,17.0,0.001
4,2.0,0.479
3,8.0,0.01
7,5.0,0.0
2,4.0,0.128
3,4.0,0.104
2,26.0,0.0
4,12.0,0.0
9,26.0,0.0
1,17.0,0.0
7,7.0,0.008
9,25.0,0.004
6,17.0,0.002
9,9.0,0.004
3,7.0,0.07
7,4.0,0.02
8,8.0,0.007
7,25.0,0.001
5,18.0,0.0
9,3.0,0.21
6,5.0,0.004
4,7.0,0.062
10,17.0,0.001
7,9.0,0.0
10,9.0,0.009
11,1.0,0.105
1,8.0,0.011
3,17.0,0.001
4,4.0,0.089
6,14.0,0.0
11,2.0,0.522
5,1.0,0.079
12,26.0,0.0
1,25.0,0.001
6,26.0,0.0
5,14.0,0.0
5,5.0,0.013
9,5.0,0.001
4,26.0,0.0
1,18.0,0.001
11,3.0,0.177
11,7.0,0.052
1,3.0,0.121
4,25.0,0.001
8,14.0,0.0
12,9.0,0.0
7,18.0,0.002
6,25.0,0.001
9,8.0,0.016
12,18.0,0.0
6,3.0,0.207
6,2.0,0.566
12,12.0,0.0
12,8.0,0.007
5,26.0,0.0
12,17.0,0.0
8,3.0,0.149
12,25.0,0.0
8,25.0,0.004
4,18.0,0.001
5,9.0,0.003
11,14.0,0.0
2,2.0,0.374
5,8.0,0.008
4,1.0,0.091
1,14.0,0.0
7,2.0,0.551
1,2.0,0.428
2,9.0,0.003
1,1.0,0.275
12,4.0,0.114
1,5.0,0.022
11,12.0,0.0
10,8.0,0.023
6,4.0,0.043
8,17.0,0.0
11,5.0,0.012
5,3.0,0.198
2,5.0,0.052
2,8.0,0.002
1,26.0,0.0
8,7.0,0.021
11,4.0,0.108
10,12.0,0.0
1,7.0,0.029
