m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,0.4,8.0,4.3,91.5,18.0,0.38
1,1,1,0.5,8.1,4.4,92.3,18.9,0.37
1,1,2,0.6,8.1,4.7,91.3,18.0,0.31
1,1,3,0.7,8.1,4.7,91.3,18.9,0.29
1,1,4,0.8,7.9,5.1,92.0,18.0,0.3
1,1,5,0.9,8.2,5.0,91.3,18.9,0.35
1,1,6,0.9,8.1,5.2,91.8,18.9,0.34
1,1,7,0.9,8.0,5.2,90.8,19.8,0.36
1,1,8,1.3,8.0,4.7,91.8,17.8,0.29
1,1,9,1.4,7.8,4.6,90.8,18.0,0.27
1,1,10,1.9,8.2,5.2,89.5,19.8,0.27
1,1,11,2.7,8.2,5.4,86.8,20.7,0.19
1,1,12,3.0,8.5,5.7,85.0,20.9,0.22
1,1,13,3.5,8.6,5.9,84.0,19.8,0.21
1,1,14,3.2,8.5,5.7,85.0,19.8,0.24
1,1,15,3.0,8.0,5.4,86.3,18.0,0.32
1,1,16,2.5,7.6,4.8,88.5,17.1,0.3
1,1,17,1.6,7.3,4.5,89.3,16.2,0.26
1,1,18,1.7,7.1,4.7,89.3,16.2,0.3
1,1,19,1.2,7.2,4.2,89.5,17.1,0.32
1,1,20,1.0,7.0,4.1,90.0,18.0,0.3
1,1,21,0.7,7.3,4.0,90.8,16.2,0.3
1,1,22,0.6,7.0,3.7,91.8,18.0,0.22
1,1,23,0.6,7.4,3.7,92.0,17.1,0.33
1,2,0,0.0,5.6,3.0,92.0,16.2,0.09
1,2,1,-0.1,5.6,3.0,91.5,16.2,0.19
1,2,2,-0.2,5.1,2.6,93.0,14.4,0.24
1,2,3,-0.3,5.4,2.5,93.8,16.2,0.23
1,2,4,0.0,5.7,2.5,93.0,17.7,0.2
1,2,5,0.0,5.7,2.7,92.8,16.4,0.27
1,2,6,0.0,5.8,2.9,93.3,15.3,0.16
1,2,7,0.1,5.9,3.0,92.8,16.2,0.2
1,2,8,0.1,6.4,3.2,92.3,16.4,0.17
1,2,9,0.4,6.6,3.8,91.8,17.2,0.23
1,2,10,0.8,7.1,4.2,91.0,17.1,0.19
1,2,11,1.0,7.3,4.4,88.5,18.6,0.24
1,2,12,1.9,7.9,5.0,87.0,18.0,0.25
1,2,13,2.6,7.9,5.2,86.0,19.8,0.2
1,2,14,2.8,7.9,5.1,85.8,18.0,0.22
1,2,15,2.0,7.5,4.3,86.0,18.0,0.25
1,2,16,1.1,7.3,4.0,88.8,16.3,0.22
1,2,17,0.8,7.3,3.8,90.3,17.1,0.22
1,2,18,0.6,6.6,3.5,89.5,15.9,0.24
1,2,19,0.5,7.1,3.6,89.5,18.0,0.21
1,2,20,0.4,6.8,3.3,90.5,15.8,0.25
1,2,21,0.4,6.5,3.1,89.8,16.2,0.23
1,2,22,-0.1,5.8,3.0,89.5,16.2,0.18
1,2,23,-0.1,5.7,3.2,90.5,16.2,0.17
1,3,0,0.0,6.0,2.9,89.5,14.4,0.18
1,3,1,0.0,6.2,2.8,90.0,12.8,0.19
1,3,2,0.0,6.0,2.6,90.0,14.4,0.21
1,3,3,-0.3,5.6,2.6,90.0,12.6,0.22
1,3,4,-0.2,5.5,2.8,91.0,13.8,0.17
1,3,5,-0.3,6.0,2.7,90.5,15.6,0.24
1,3,6,0.0,6.0,2.9,91.0,16.2,0.2
1,3,7,-0.3,6.0,2.9,90.5,16.1,0.2
1,3,8,0.0,6.5,3.6,90.5,16.8,0.22
1,3,9,1.0,7.0,3.6,90.0,17.1,0.18
1,3,10,1.5,6.9,4.3,89.0,18.9,0.2
1,3,11,2.1,7.5,4.6,84.5,20.2,0.17
1,3,12,2.2,7.5,4.8,84.0,20.1,0.08
1,3,13,2.4,8.0,5.2,84.5,20.9,0.1
1,3,14,2.2,8.0,5.2,82.5,18.9,0.1
1,3,15,2.2,7.8,4.9,83.0,17.2,0.12
1,3,16,1.5,6.6,4.3,84.0,16.2,0.15
1,3,17,0.4,6.5,3.9,86.5,16.2,0.13
1,3,18,0.1,6.1,3.4,89.5,16.2,0.11
1,3,19,0.6,6.2,3.2,90.0,14.4,0.18
1,3,20,0.0,6.2,2.9,89.0,14.4,0.23
1,3,21,0.0,6.2,2.7,89.0,16.4,0.19
1,3,22,0.0,6.0,2.5,90.5,15.4,0.16
1,3,23,0.0,6.3,3.0,89.5,14.9,0.25
2,1,0,-0.8,6.9,3.4,89.3,18.0,0.17
2,1,1,0.2,7.4,3.8,89.3,18.0,0.22
2,1,2,0.1,6.8,3.4,89.3,16.2,0.26
2,1,3,-0.2,6.5,3.4,88.5,15.9,0.21
2,1,4,-1.0,6.2,3.6,88.3,16.2,0.16
2,1,5,-0.5,6.3,3.8,88.5,16.7,0.23
2,1,6,-0.6,6.6,3.6,88.5,17.8,0.15
2,1,7,-1.0,6.6,3.2,88.3,18.0,0.14
2,1,8,0.5,6.6,4.0,88.8,18.1,0.15
2,1,9,1.0,7.0,4.3,87.5,21.0,0.26
2,1,10,2.0,7.1,5.2,88.8,19.5,0.27
2,1,11,3.0,8.0,5.8,85.0,20.1,0.23
2,1,12,3.4,8.7,6.4,81.0,19.8,0.16
2,1,13,3.4,8.5,5.9,79.3,20.8,0.15
2,1,14,3.2,8.4,5.7,80.0,20.3,0.17
2,1,15,2.9,8.1,5.1,80.3,19.9,0.27
2,1,16,2.9,7.1,4.9,82.8,19.8,0.28
2,1,17,1.5,7.2,4.3,85.5,19.8,0.29
2,1,18,0.4,7.3,4.0,86.0,19.8,0.21
2,1,19,0.5,6.7,3.9,86.0,18.2,0.19
2,1,20,-0.5,6.9,3.7,88.0,17.2,0.2
2,1,21,-0.4,6.9,4.1,88.0,18.0,0.18
2,1,22,0.3,7.0,3.9,88.0,17.1,0.22
2,1,23,-0.2,6.6,3.8,88.8,18.1,0.17
2,2,0,1.9,6.8,4.2,84.8,15.3,0.12
2,2,1,2.4,6.9,4.4,86.0,15.4,0.1
2,2,2,2.0,7.1,4.4,87.0,15.3,0.12
2,2,3,0.9,6.9,3.8,88.0,15.7,0.11
2,2,4,0.9,7.2,4.2,89.0,15.1,0.13
2,2,5,0.9,7.1,4.2,88.5,15.9,0.2
2,2,6,2.0,7.4,4.3,88.5,17.1,0.24
2,2,7,1.4,7.5,4.2,87.3,16.8,0.23
2,2,8,2.3,7.7,5.3,85.5,19.3,0.26
2,2,9,2.9,8.0,5.4,83.8,20.7,0.16
2,2,10,3.1,8.6,5.7,82.0,21.6,0.21
2,2,11,3.8,9.6,6.7,80.0,22.2,0.21
2,2,12,3.6,9.7,7.6,76.8,24.0,0.2
2,2,13,4.3,10.9,7.7,73.8,21.6,0.17
2,2,14,4.0,10.7,7.5,74.5,19.8,0.17
2,2,15,4.1,10.8,7.5,75.5,19.0,0.13
2,2,16,3.9,10.5,7.4,75.3,18.1,0.16
2,2,17,3.9,8.9,7.0,78.3,17.1,0.24
2,2,18,3.1,8.6,6.6,81.8,15.5,0.25
2,2,19,3.3,8.2,6.5,82.8,15.3,0.24
2,2,20,3.3,8.0,6.4,83.0,16.2,0.26
2,2,21,3.0,7.6,6.1,84.0,17.1,0.18
2,2,22,3.1,7.5,6.2,85.0,15.3,0.16
2,2,23,2.8,7.2,5.4,85.0,14.4,0.14
2,3,0,3.6,8.0,6.4,88.5,16.2,0.18
2,3,1,4.1,7.8,6.1,87.5,14.4,0.19
2,3,2,4.2,8.0,6.1,88.0,16.2,0.2
2,3,3,3.5,8.0,6.4,88.0,16.6,0.11
2,3,4,3.2,7.0,5.8,92.0,14.4,0.16
2,3,5,3.6,7.0,5.9,90.5,16.2,0.15
2,3,6,3.5,7.0,5.9,91.0,16.2,0.15
2,3,7,2.7,7.0,5.4,91.0,15.5,0.12
2,3,8,5.0,8.0,7.0,88.0,16.0,0.24
2,3,9,5.2,8.0,7.1,83.5,16.7,0.11
2,3,10,6.0,8.5,8.5,81.0,18.0,0.21
2,3,11,6.8,10.0,8.9,77.5,19.8,0.23
2,3,12,7.1,11.0,10.0,76.0,19.8,0.27
2,3,13,7.2,11.3,9.9,76.0,21.6,0.29
2,3,14,6.5,11.1,9.8,76.0,21.6,0.26
2,3,15,6.9,11.0,9.3,75.0,21.0,0.27
2,3,16,5.8,11.0,8.1,74.0,18.0,0.29
2,3,17,4.7,9.5,7.3,77.5,18.0,0.23
2,3,18,4.5,7.0,7.0,82.5,14.4,0.23
2,3,19,3.8,7.0,6.8,83.5,16.2,0.19
