m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,6.0,10.1,7.9,84.5,10.8,0.07
1,1,1,5.6,10.1,7.5,84.3,11.2,0.03
1,1,2,5.1,10.1,7.6,83.3,10.8,0.03
1,1,3,5.2,10.2,7.5,82.5,10.2,0.03
1,1,4,4.7,10.4,7.7,80.3,10.2,0.03
1,1,5,4.3,10.0,7.3,80.5,12.6,0.0
1,1,6,4.1,10.0,7.2,80.8,11.2,0.0
1,1,7,4.5,10.0,7.4,78.3,12.1,0.0
1,1,8,5.6,10.6,8.0,80.3,11.6,0.0
1,1,9,8.6,11.9,10.1,72.5,10.2,0.0
1,1,10,11.8,13.7,12.8,65.0,11.0,0.07
1,1,11,13.6,16.1,14.9,60.0,12.6,0.0
1,1,12,14.6,17.0,15.7,55.3,13.9,0.03
1,1,13,14.9,17.3,16.1,57.0,14.0,0.03
1,1,14,14.9,17.3,16.3,58.3,14.6,0.0
1,1,15,14.7,17.1,16.1,62.0,13.9,0.0
1,1,16,14.1,16.1,15.4,64.8,15.9,0.0
1,1,17,12.5,14.8,13.9,72.8,13.9,0.0
1,1,18,10.9,13.6,12.3,80.0,12.1,0.0
1,1,19,9.5,12.9,11.1,82.0,11.6,0.03
1,1,20,7.7,12.7,10.1,83.8,12.1,0.0
1,1,21,6.9,12.0,9.3,81.8,11.2,0.03
1,1,22,6.4,11.3,8.8,82.3,10.3,0.0
1,1,23,6.4,11.4,8.5,79.5,10.8,0.07
1,2,0,5.8,11.8,8.8,83.3,11.1,0.1
1,2,1,5.2,11.3,8.1,83.5,12.1,0.1
1,2,2,5.3,10.5,7.8,82.8,11.2,0.0
1,2,3,4.9,10.4,7.6,83.8,11.3,0.0
1,2,4,3.9,9.6,7.2,82.3,10.3,0.0
1,2,5,3.5,9.7,6.7,82.8,11.3,0.0
1,2,6,3.2,9.4,6.6,82.5,12.1,0.0
1,2,7,3.4,9.6,6.9,82.0,12.1,0.0
1,2,8,5.0,9.6,7.4,79.3,11.6,0.0
1,2,9,8.5,12.6,10.6,69.8,10.6,0.0
1,2,10,11.2,14.9,13.1,59.0,12.0,0.0
1,2,11,12.9,16.3,14.5,54.3,13.5,0.0
1,2,12,13.7,17.3,15.5,52.5,13.9,0.0
1,2,13,14.1,17.4,16.2,52.3,15.2,0.0
1,2,14,14.6,17.7,16.1,55.0,14.0,0.0
1,2,15,14.2,17.1,15.7,58.8,16.8,0.0
1,2,16,13.4,16.5,14.9,64.8,15.5,0.0
1,2,17,12.2,14.9,13.4,69.5,13.9,0.03
1,2,18,10.9,13.5,12.4,76.5,11.5,0.03
1,2,19,8.6,13.0,10.6,79.0,10.7,0.0
1,2,20,7.4,12.5,10.3,78.3,11.2,0.07
1,2,21,6.6,12.1,9.9,80.8,12.7,0.03
1,2,22,6.1,12.1,9.1,83.0,13.0,0.03
1,2,23,6.2,11.6,9.0,82.0,10.8,0.07
1,3,0,7.8,12.8,10.3,78.5,12.1,0.0
1,3,1,7.6,12.2,10.0,76.5,12.2,0.03
1,3,2,6.7,12.5,9.8,78.0,13.0,0.03
1,3,3,6.3,11.7,8.8,78.0,11.9,0.03
1,3,4,6.2,12.1,8.7,79.0,13.0,0.03
1,3,5,6.0,12.3,9.2,81.0,12.9,0.03
1,3,6,6.0,12.0,9.2,81.5,12.1,0.06
1,3,7,6.0,11.6,8.6,82.5,12.7,0.0
1,3,8,6.6,12.9,9.6,79.0,11.3,0.0
1,3,9,10.1,15.1,13.0,70.0,13.9,0.0
1,3,10,12.4,17.8,15.0,60.5,15.0,0.0
1,3,11,13.4,19.0,16.2,58.5,16.8,0.03
1,3,12,14.4,19.0,16.7,57.0,17.7,0.09
1,3,13,15.0,20.0,17.6,57.0,18.6,0.09
1,3,14,15.0,20.0,17.8,58.5,16.8,0.09
1,3,15,14.7,19.3,16.9,58.0,17.7,0.09
1,3,16,13.9,18.7,16.2,60.0,16.8,0.06
1,3,17,13.3,17.1,15.2,66.0,15.9,0.06
1,3,18,12.0,15.9,13.3,69.5,13.9,0.03
1,3,19,10.3,14.9,12.4,70.5,13.0,0.03
1,3,20,10.2,14.0,12.2,75.5,14.7,0.06
1,3,21,9.2,14.0,11.4,77.0,12.8,0.03
1,3,22,8.4,13.4,11.2,80.0,13.3,0.09
1,3,23,8.1,13.1,10.7,80.5,12.1,0.03
2,1,0,7.8,12.4,9.8,85.0,9.9,0.03
2,1,1,6.7,12.0,9.8,84.5,10.7,0.03
2,1,2,6.6,11.6,9.2,86.5,10.8,0.07
2,1,3,6.5,11.6,9.2,84.3,11.2,0.0
2,1,4,5.8,10.8,8.7,84.8,10.6,0.0
2,1,5,5.5,10.4,8.5,87.5,10.8,0.0
2,1,6,5.7,10.6,8.6,85.3,12.5,0.0
2,1,7,5.3,10.6,8.4,85.5,10.3,0.0
2,1,8,7.3,11.6,9.8,82.3,10.2,0.03
2,1,9,11.6,14.5,13.1,70.0,11.0,0.03
2,1,10,13.8,17.0,15.3,64.0,12.9,0.0
2,1,11,15.0,18.7,16.9,59.8,14.4,0.03
2,1,12,15.0,19.4,17.6,59.0,14.9,0.07
2,1,13,15.0,19.6,17.7,60.3,17.6,0.03
2,1,14,15.5,19.0,17.3,61.5,17.6,0.1
2,1,15,15.3,18.3,17.2,59.0,18.6,0.1
2,1,16,14.9,18.0,16.4,64.0,17.6,0.07
2,1,17,14.0,17.3,15.4,66.3,16.5,0.07
2,1,18,12.3,14.8,13.5,75.3,14.6,0.07
2,1,19,11.1,14.1,12.8,78.3,12.1,0.03
2,1,20,10.0,13.5,11.6,82.0,11.1,0.07
2,1,21,8.8,14.1,11.4,81.8,11.2,0.13
2,1,22,8.1,13.3,10.8,82.8,11.6,0.03
2,1,23,8.0,12.6,10.1,83.0,11.5,0.03
2,2,0,8.4,13.3,11.0,87.5,12.5,0.0
2,2,1,8.4,13.0,10.8,88.0,11.7,0.0
2,2,2,8.1,12.9,10.4,87.5,11.2,0.0
2,2,3,8.0,12.5,10.1,87.0,12.0,0.0
2,2,4,7.8,12.9,10.5,87.3,11.6,0.03
2,2,5,7.2,12.9,10.1,85.3,12.1,0.03
2,2,6,7.3,12.6,10.0,84.5,10.3,0.03
2,2,7,7.5,12.7,10.0,83.5,12.6,0.07
2,2,8,10.3,14.0,11.6,80.3,10.4,0.0
2,2,9,12.9,16.0,14.4,71.8,12.6,0.03
2,2,10,14.1,17.9,16.1,67.0,15.4,0.03
2,2,11,15.0,18.8,17.0,65.0,14.5,0.03
2,2,12,15.5,19.0,17.0,66.0,16.4,0.0
2,2,13,16.0,19.9,17.8,63.8,16.8,0.0
2,2,14,15.8,18.6,17.0,69.0,15.9,0.03
2,2,15,15.1,18.5,16.7,69.0,17.6,0.03
2,2,16,15.0,17.7,16.2,71.3,17.5,0.03
2,2,17,14.1,16.8,15.3,76.0,16.4,0.0
2,2,18,13.4,15.6,14.4,81.0,14.9,0.07
2,2,19,13.0,14.9,13.9,82.8,14.4,0.0
2,2,20,12.1,14.1,13.2,84.0,13.5,0.0
2,2,21,11.3,13.7,12.5,87.3,12.0,0.03
2,2,22,10.1,13.5,12.0,87.0,12.2,0.0
2,2,23,9.4,13.6,11.6,88.3,12.5,0.0
2,3,0,7.9,13.0,10.5,82.5,12.1,0.0
2,3,1,7.4,12.7,10.1,81.5,10.3,0.0
2,3,2,7.0,13.0,9.9,80.5,11.0,0.0
2,3,3,7.0,12.6,9.7,79.5,12.1,0.0
2,3,4,6.9,12.4,9.3,79.5,12.1,0.0
2,3,5,6.8,12.3,9.8,78.5,11.2,0.0
2,3,6,6.9,12.4,9.4,80.0,11.3,0.0
2,3,7,6.3,12.0,10.0,80.0,11.9,0.0
2,3,8,9.5,14.0,12.0,68.5,13.9,0.0
2,3,9,12.5,15.8,14.0,59.5,16.6,0.04
2,3,10,15.0,17.5,16.6,56.5,16.8,0.04
2,3,11,15.4,18.6,17.0,55.5,15.9,0.0
2,3,12,15.7,18.5,17.3,55.5,16.7,0.0
2,3,13,16.2,19.5,17.9,56.0,18.5,0.0
2,3,14,16.6,19.9,18.3,59.5,17.7,0.04
2,3,15,16.4,19.8,17.9,57.0,19.5,0.04
2,3,16,15.8,19.0,17.3,63.0,19.6,0.07
2,3,17,15.0,17.8,16.4,63.0,20.4,0.04
2,3,18,14.1,16.2,15.0,65.5,16.8,0.04
2,3,19,13.2,15.0,14.1,70.0,16.6,0.04
2,3,20,12.2,14.5,13.5,73.0,14.7,0.0
2,3,21,10.0,14.4,12.2,72.0,13.0,0.0
2,3,22,8.9,13.8,11.4,74.0,15.7,0.0
2,3,23,8.8,13.6,11.2,77.5,15.7,0.0
3,1,0,8.8,14.2,11.6,82.8,13.4,0.2
3,1,1,8.3,14.6,11.2,79.0,15.7,0.2
3,1,2,8.0,14.0,11.1,81.0,11.7,0.13
3,1,3,7.2,13.6,10.6,82.0,12.1,0.13
3,1,4,7.3,13.5,10.2,82.3,11.9,0.1
3,1,5,6.5,13.6,10.0,82.8,13.0,0.1
3,1,6,6.2,13.7,9.8,83.8,13.1,0.1
3,1,7,7.0,14.1,10.4,83.5,12.6,0.1
3,1,8,10.9,14.9,13.1,73.3,12.1,0.07
3,1,9,13.5,16.9,14.9,64.3,17.2,0.1
3,1,10,15.0,18.5,16.8,60.5,17.7,0.07
3,1,11,15.3,19.7,17.3,59.8,20.4,0.17
3,1,12,15.4,20.5,17.8,57.3,21.3,0.13
3,1,13,15.4,20.5,18.4,57.8,21.8,0.17
3,1,14,15.7,21.0,18.3,61.8,22.2,0.17
3,1,15,15.6,20.5,18.4,63.0,21.8,0.1
3,1,16,15.1,20.0,17.8,67.3,20.4,0.1
3,1,17,15.0,19.1,16.9,70.5,18.6,0.07
3,1,18,13.8,17.3,15.6,73.0,18.6,0.1
3,1,19,13.2,15.9,14.6,75.5,16.3,0.07
3,1,20,12.3,15.3,14.0,78.8,14.4,0.2
3,1,21,11.3,15.0,13.1,81.8,13.6,0.13
3,1,22,10.6,15.0,12.7,80.3,13.6,0.1
3,1,23,9.8,14.5,12.0,84.3,12.6,0.13
3,2,0,10.0,15.0,12.5,82.8,11.2,0.0
3,2,1,9.6,14.9,12.3,83.5,12.1,0.0
3,2,2,9.5,14.6,12.0,83.5,11.6,0.0
3,2,3,9.4,14.6,11.5,83.5,12.1,0.0
3,2,4,9.1,14.5,11.6,82.5,11.6,0.0
3,2,5,8.8,14.6,11.1,84.0,12.0,0.0
3,2,6,8.6,13.9,10.9,83.3,13.0,0.0
3,2,7,9.6,14.5,11.8,81.3,10.8,0.0
3,2,8,12.8,16.1,14.4,70.8,15.0,0.0
3,2,9,15.5,18.3,16.9,64.8,14.9,0.0
3,2,10,17.0,19.2,18.2,60.0,16.8,0.0
3,2,11,17.5,20.1,18.8,64.5,18.6,0.0
3,2,12,17.3,20.1,18.8,62.8,19.5,0.0
3,2,13,17.3,20.8,19.5,62.5,20.5,0.0
3,2,14,17.5,19.9,18.9,62.0,21.8,0.0
3,2,15,17.0,20.4,18.8,61.3,21.4,0.0
3,2,16,17.0,19.5,18.1,64.8,22.7,0.05
3,2,17,16.5,19.0,17.7,66.5,19.1,0.0
3,2,18,15.6,17.5,16.5,71.5,18.6,0.0
3,2,19,14.8,16.7,15.9,75.5,16.8,0.0
3,2,20,13.5,16.1,15.0,75.8,13.6,0.0
3,2,21,12.5,15.5,14.1,75.3,13.0,0.0
3,2,22,11.6,15.8,13.5,78.3,12.7,0.0
3,2,23,10.8,15.2,13.0,80.0,13.9,0.0
3,3,0,11.0,14.9,13.0,81.5,17.7,0.0
3,3,1,10.6,14.7,12.6,81.0,17.6,0.0
3,3,2,10.3,14.5,12.2,82.5,15.1,0.0
3,3,3,10.1,14.6,12.6,80.5,20.6,0.0
3,3,4,9.5,14.4,12.0,82.5,16.8,0.0
3,3,5,8.5,14.4,11.4,81.5,15.8,0.0
3,3,6,9.7,14.3,12.0,80.0,14.8,0.0
3,3,7,11.3,14.5,12.8,77.5,14.8,0.0
3,3,8,13.2,16.5,15.0,71.0,16.8,0.0
3,3,9,14.5,18.4,16.4,65.0,20.4,0.0
3,3,10,15.8,19.7,17.2,63.0,21.5,0.0
3,3,11,16.0,19.9,18.0,61.5,22.2,0.0
3,3,12,15.9,20.4,18.2,62.5,24.2,0.05
3,3,13,16.6,20.6,18.7,61.5,24.2,0.05
3,3,14,16.5,21.0,18.5,64.0,25.0,0.0
3,3,15,15.7,20.4,18.0,65.0,23.4,0.09
3,3,16,15.5,20.4,18.0,67.0,23.3,0.14
3,3,17,15.1,18.6,17.3,67.0,24.2,0.05
3,3,18,14.8,17.5,16.3,70.5,23.0,0.0
3,3,19,14.2,16.0,15.2,73.5,22.2,0.05
3,3,20,13.8,16.0,14.9,77.0,20.6,0.05
3,3,21,13.1,15.9,14.5,78.5,21.5,0.05
3,3,22,12.4,15.3,13.9,81.0,19.7,0.0
3,3,23,11.7,15.2,13.5,80.0,19.5,0.05
4,1,0,11.5,14.7,13.4,75.3,12.1,0.0
4,1,1,11.1,14.3,12.5,78.8,13.4,0.0
4,1,2,10.1,13.8,12.0,81.0,12.9,0.0
4,1,3,9.7,14.1,11.9,80.8,12.6,0.0
4,1,4,9.6,13.3,11.9,83.5,11.6,0.0
4,1,5,9.0,13.4,11.4,82.8,11.2,0.0
4,1,6,9.6,13.7,11.3,83.0,11.2,0.0
4,1,7,11.6,14.5,13.2,77.3,12.1,0.0
4,1,8,15.1,17.1,16.2,68.0,14.5,0.0
4,1,9,17.0,19.0,18.0,61.5,16.0,0.0
4,1,10,17.5,20.1,18.7,61.5,17.2,0.0
4,1,11,17.6,20.7,19.1,58.8,18.6,0.0
4,1,12,18.2,20.7,19.5,59.5,18.6,0.0
4,1,13,18.3,21.1,19.5,58.8,20.9,0.0
4,1,14,18.0,21.5,19.8,58.3,22.2,0.0
4,1,15,17.5,20.6,19.1,58.8,23.1,0.0
4,1,16,17.0,20.0,18.4,63.5,23.6,0.0
4,1,17,16.4,19.1,17.8,64.3,20.4,0.0
4,1,18,15.6,18.1,16.9,69.5,18.1,0.0
4,1,19,15.1,17.0,16.1,72.5,15.0,0.0
4,1,20,14.8,16.6,15.7,73.3,14.5,0.0
4,1,21,14.2,15.9,15.1,73.3,13.6,0.0
4,1,22,12.9,15.6,14.1,74.5,12.6,0.0
4,1,23,12.1,15.4,13.8,76.5,13.0,0.0
4,2,0,12.4,15.7,14.0,82.0,12.6,0.0
4,2,1,12.6,15.8,14.2,84.0,15.5,0.0
4,2,2,12.1,15.7,13.7,84.3,13.9,0.0
4,2,3,11.9,15.6,13.7,85.0,13.5,0.05
4,2,4,11.6,15.5,13.4,83.8,13.0,0.05
