m,coco,coco_pct
6,3.0,0.053
12,2.0,0.403
11,18.0,0.002
4,8.0,0.021
9,8.0,0.011
8,9.0,0.0
1,1.0,0.357
1,21.0,0.0
11,7.0,0.034
1,18.0,0.002
12,4.0,0.013
11,2.0,0.541
1,5.0,0.039
8,21.0,0.0
4,18.0,0.001
7,25.0,0.001
4,25.0,0.001
12,17.0,0.0
3,8.0,0.034
6,17.0,0.001
2,25.0,0.0
6,18.0,0.006
5,3.0,0.058
1,26.0,0.0
10,4.0,0.004
7,4.0,0.001
7,3.0,0.026
9,17.0,0.002
4,2.0,0.533
11,9.0,0.001
9,25.0,0.001
7,21.0,0.0
11,3.0,0.099
8,26.0,0.0
6,26.0,0.0
5,25.0,0.001
4,17.0,0.002
9,18.0,0.006
7,17.0,0.001
3,7.0,0.076
3,5.0,0.028
3,18.0,0.002
3,26.0,0.0
6,25.0,0.003
6,7.0,0.013
6,2.0,0.513
8,3.0,0.036
6,5.0,0.009
10,5.0,0.022
4,26.0,0.0
11,1.0,0.275
2,4.0,0.015
7,8.0,0.0
5,2.0,0.624
5,8.0,0.008
12,8.0,0.005
10,2.0,0.617
9,2.0,0.669
12,7.0,0.023
11,25.0,0.0
11,5.0,0.033
10,9.0,0.001
4,21.0,0.0
3,25.0,0.001
5,5.0,0.015
4,3.0,0.138
2,21.0,0.0
5,4.0,0.003
9,9.0,0.002
11,8.0,0.008
9,26.0,0.001
1,4.0,0.017
7,18.0,0.0
4,7.0,0.061
10,3.0,0.073
6,9.0,0.0
12,25.0,0.0
2,8.0,0.0
12,21.0,0.0
3,1.0,0.261
10,18.0,0.006
8,4.0,0.002
6,8.0,0.001
9,21.0,0.0
10,21.0,0.0
3,4.0,0.023
3,17.0,0.001
10,1.0,0.243
2,26.0,0.0
5,1.0,0.257
12,5.0,0.062
6,1.0,0.4
4,5.0,0.013
2,17.0,0.0
12,3.0,0.124
1,2.0,0.449
6,21.0,0.0
5,21.0,0.0
4,9.0,0.004
11,21.0,0.0
9,4.0,0.004
2,3.0,0.145
5,18.0,0.004
11,4.0,0.005
3,2.0,0.412
12,26.0,0.0
1,8.0,0.006
5,9.0,0.004
8,18.0,0.0
10,7.0,0.026
10,26.0,0.0
9,5.0,0.014
7,9.0,0.0
9,1.0,0.189
3,21.0,0.0
11,26.0,0.0
5,26.0,0.0
1,9.0,0.0
5,17.0,0.001
6,4.0,0.002
7,26.0,0.0
8,1.0,0.439
5,7.0,0.025
10,8.0,0.008
4,4.0,0.013
12,1.0,0.367
12,18.0,0.002
10,25.0,0.0
11,17.0,0.001
7,2.0,0.427
3,3.0,0.157
2,18.0,0.001
9,7.0,0.017
2,9.0,0.0
2,1.0,0.341
8,5.0,0.005
7,1.0,0.533
8,2.0,0.513
7,5.0,0.01
3,9.0,0.007
2,7.0,0.006
2,5.0,0.039
4,1.0,0.214
12,9.0,0.002
7,7.0,0.001
9,3.0,0.084
8,7.0,0.003
10,17.0,0.001
1,7.0,0.026
1,3.0,0.1
8,8.0,0.0
1,25.0,0.001
8,25.0,0.001
1,17.0,0.003
2,2.0,0.453
8,17.0,0.0
