m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct,country,place
1,0,6.9,12.2,9.8,66.5,13.5,0.05,spanje,alicante
1,1,6.9,12.3,9.3,67.0,13.2,0.05,spanje,alicante
1,2,6.5,12.0,9.3,66.5,14.1,0.05,spanje,alicante
1,3,6.0,12.0,9.2,67.0,14.6,0.03,spanje,alicante
1,4,6.0,12.0,8.8,67.0,14.8,0.03,spanje,alicante
1,5,6.0,11.9,8.6,67.0,14.4,0.03,spanje,alicante
1,6,6.0,11.8,8.7,65.5,13.9,0.03,spanje,alicante
1,7,5.7,11.3,8.5,66.0,14.4,0.04,spanje,alicante
1,8,6.4,11.7,8.8,63.5,14.1,0.03,spanje,alicante
1,9,9.1,14.3,11.6,57.0,14.2,0.03,spanje,alicante
1,10,11.4,16.3,13.7,52.5,14.6,0.03,spanje,alicante
1,11,12.4,17.4,14.9,49.5,14.6,0.03,spanje,alicante
1,12,13.3,18.4,15.9,47.5,15.7,0.05,spanje,alicante
1,13,13.8,18.7,16.2,46.0,16.4,0.05,spanje,alicante
1,14,13.7,18.6,16.1,48.0,18.0,0.05,spanje,alicante
1,15,13.4,17.7,15.7,50.0,17.3,0.06,spanje,alicante
1,16,12.9,16.8,14.8,54.0,15.9,0.04,spanje,alicante
1,17,11.2,15.0,13.0,62.0,14.1,0.03,spanje,alicante
1,18,10.2,14.2,12.2,66.5,13.2,0.04,spanje,alicante
1,19,9.2,14.0,11.4,68.0,13.2,0.04,spanje,alicante
1,20,8.7,13.4,10.9,67.0,13.0,0.03,spanje,alicante
1,21,8.3,12.6,10.4,68.5,13.2,0.01,spanje,alicante
1,22,7.8,12.9,9.9,69.5,13.0,0.02,spanje,alicante
1,23,7.3,12.7,10.0,67.5,13.4,0.05,spanje,alicante
2,0,8.6,12.7,10.6,69.5,11.2,0.02,spanje,alicante
2,1,7.9,12.6,10.2,70.5,11.6,0.03,spanje,alicante
2,2,7.7,12.5,10.1,72.0,13.0,0.01,spanje,alicante
2,3,7.5,12.1,10.0,68.5,13.4,0.01,spanje,alicante
2,4,7.1,12.2,10.1,68.5,13.0,0.03,spanje,alicante
2,5,6.9,11.6,9.7,69.5,12.6,0.04,spanje,alicante
2,6,6.8,12.1,9.6,69.5,13.3,0.03,spanje,alicante
2,7,6.9,12.0,9.3,68.5,13.7,0.03,spanje,alicante
2,8,8.8,12.8,10.7,64.0,13.7,0.05,spanje,alicante
2,9,11.6,15.3,13.6,56.0,12.6,0.03,spanje,alicante
2,10,13.1,16.8,15.2,53.0,14.6,0.03,spanje,alicante
2,11,13.8,18.2,16.2,51.0,15.1,0.03,spanje,alicante
2,12,14.6,18.9,16.8,49.5,17.8,0.03,spanje,alicante
2,13,14.8,19.0,17.2,48.0,18.4,0.03,spanje,alicante
2,14,14.7,18.7,17.1,49.0,18.7,0.03,spanje,alicante
2,15,14.3,18.5,16.6,54.0,18.6,0.03,spanje,alicante
2,16,14.0,17.6,15.9,59.0,17.7,0.03,spanje,alicante
2,17,13.2,16.4,15.1,64.5,15.7,0.03,spanje,alicante
2,18,12.2,15.1,13.7,70.0,12.8,0.03,spanje,alicante
2,19,11.5,14.4,13.1,70.5,11.9,0.03,spanje,alicante
2,20,10.7,14.0,12.4,68.0,12.8,0.03,spanje,alicante
2,21,10.2,13.4,11.8,68.5,11.0,0.03,spanje,alicante
2,22,9.6,13.0,11.4,70.0,11.0,0.01,spanje,alicante
2,23,9.1,12.9,10.9,70.5,10.7,0.03,spanje,alicante
3,0,10.0,14.0,12.0,69.5,12.3,0.13,spanje,alicante
3,1,9.7,13.3,11.6,68.0,12.1,0.15,spanje,alicante
3,2,9.6,13.3,11.5,68.0,12.8,0.15,spanje,alicante
3,3,9.0,13.1,11.1,68.5,12.8,0.1,spanje,alicante
3,4,8.8,13.1,11.0,68.5,13.0,0.1,spanje,alicante
3,5,8.8,12.9,11.0,68.5,13.5,0.11,spanje,alicante
3,6,8.5,12.9,10.7,68.0,13.3,0.09,spanje,alicante
3,7,9.5,13.7,11.6,66.0,14.2,0.09,spanje,alicante
3,8,12.0,15.6,13.9,61.0,12.8,0.13,spanje,alicante
3,9,13.3,17.5,15.6,57.0,15.5,0.14,spanje,alicante
3,10,14.2,19.2,16.9,53.0,16.8,0.13,spanje,alicante
3,11,14.7,20.0,17.8,51.0,18.2,0.15,spanje,alicante
3,12,15.1,20.8,18.2,50.5,19.1,0.17,spanje,alicante
3,13,15.6,20.8,18.4,50.0,21.3,0.15,spanje,alicante
3,14,15.5,20.3,18.2,51.0,21.6,0.16,spanje,alicante
3,15,15.3,20.1,17.9,51.5,20.7,0.16,spanje,alicante
3,16,14.9,19.4,17.5,53.5,20.0,0.15,spanje,alicante
3,17,14.4,18.8,16.8,57.0,17.8,0.13,spanje,alicante
3,18,13.2,17.2,15.5,62.5,16.0,0.14,spanje,alicante
3,19,12.8,15.9,14.5,67.5,12.8,0.11,spanje,alicante
3,20,12.0,15.3,13.8,69.0,11.9,0.09,spanje,alicante
3,21,11.6,15.0,13.2,70.0,12.1,0.1,spanje,alicante
3,22,10.8,14.4,12.6,70.0,12.1,0.09,spanje,alicante
3,23,10.3,14.4,12.4,69.5,12.3,0.11,spanje,alicante
4,0,12.3,15.2,14.1,73.0,8.8,0.06,spanje,alicante
4,1,11.7,14.9,13.4,72.0,10.8,0.08,spanje,alicante
4,2,11.4,14.7,13.1,71.0,11.0,0.07,spanje,alicante
4,3,11.4,14.6,13.1,70.8,10.9,0.07,spanje,alicante
4,4,11.1,14.5,12.9,71.0,10.6,0.08,spanje,alicante
4,5,10.9,14.3,12.5,71.3,10.9,0.07,spanje,alicante
4,6,11.6,14.4,13.0,69.5,10.1,0.09,spanje,alicante
4,7,13.1,16.5,14.8,64.3,9.9,0.09,spanje,alicante
4,8,14.7,18.1,16.3,60.3,11.2,0.1,spanje,alicante
4,9,15.8,19.5,17.7,55.8,13.2,0.1,spanje,alicante
4,10,16.9,20.7,18.8,51.8,15.3,0.1,spanje,alicante
4,11,17.3,21.0,19.0,52.5,17.5,0.1,spanje,alicante
4,12,17.6,21.6,19.6,50.8,18.0,0.13,spanje,alicante
4,13,17.5,21.9,19.7,52.0,19.2,0.13,spanje,alicante
4,14,17.6,21.6,19.7,54.5,19.4,0.12,spanje,alicante
4,15,17.1,21.1,18.9,57.0,18.7,0.1,spanje,alicante
4,16,16.7,20.5,18.4,59.5,17.8,0.09,spanje,alicante
4,17,16.1,19.6,17.8,61.5,15.5,0.09,spanje,alicante
4,18,15.5,18.7,17.2,66.0,12.6,0.1,spanje,alicante
4,19,14.7,17.7,16.2,69.0,10.6,0.08,spanje,alicante
4,20,14.2,17.3,15.8,71.3,10.3,0.08,spanje,alicante
4,21,13.7,16.7,15.3,73.5,10.1,0.08,spanje,alicante
4,22,13.1,16.1,14.9,72.0,9.4,0.08,spanje,alicante
4,23,12.6,15.8,14.4,72.3,10.3,0.06,spanje,alicante
5,0,15.4,18.7,17.0,73.5,8.5,0.06,spanje,alicante
5,1,15.0,18.2,16.8,74.5,8.7,0.05,spanje,alicante
5,2,14.4,18.1,16.2,72.5,8.5,0.06,spanje,alicante
5,3,14.5,18.0,16.2,71.5,9.0,0.04,spanje,alicante
5,4,14.1,17.5,15.8,71.0,9.0,0.04,spanje,alicante
5,5,13.6,17.2,15.6,70.5,9.4,0.05,spanje,alicante
5,6,15.5,18.5,17.0,67.0,8.5,0.04,spanje,alicante
5,7,17.7,20.5,19.4,60.5,8.5,0.06,spanje,alicante
5,8,19.0,21.7,20.7,55.5,10.3,0.05,spanje,alicante
5,9,19.8,23.5,21.7,51.5,12.8,0.06,spanje,alicante
5,10,20.6,24.2,22.4,50.0,15.3,0.08,spanje,alicante
5,11,20.9,24.7,22.9,50.0,17.7,0.11,spanje,alicante
5,12,20.9,25.0,23.0,50.5,18.6,0.12,spanje,alicante
5,13,20.7,24.8,22.8,51.0,19.0,0.1,spanje,alicante
5,14,20.8,24.8,22.7,52.5,19.3,0.11,spanje,alicante
5,15,20.6,24.7,22.7,54.0,17.7,0.11,spanje,alicante
5,16,20.0,24.1,22.1,56.5,17.1,0.08,spanje,alicante
5,17,19.6,23.5,21.5,59.5,14.6,0.06,spanje,alicante
5,18,19.0,22.3,20.8,64.5,12.1,0.06,spanje,alicante
5,19,18.2,21.4,19.7,69.0,9.8,0.06,spanje,alicante
5,20,17.5,20.5,19.0,73.0,8.1,0.06,spanje,alicante
5,21,17.2,20.0,18.5,74.0,7.4,0.04,spanje,alicante
5,22,16.7,19.5,18.3,75.0,7.0,0.06,spanje,alicante
5,23,16.0,19.1,17.6,74.0,7.9,0.04,spanje,alicante
6,0,19.7,22.9,21.4,71.3,7.7,0.01,spanje,alicante
6,1,19.5,22.3,20.9,71.5,8.2,0.01,spanje,alicante
6,2,19.0,22.2,20.6,70.5,7.9,0.01,spanje,alicante
6,3,18.7,21.7,20.5,70.5,8.3,0.01,spanje,alicante
6,4,18.3,21.7,20.2,69.8,8.3,0.01,spanje,alicante
6,5,18.5,21.3,19.9,68.8,8.2,0.01,spanje,alicante
6,6,20.3,23.2,21.7,64.3,8.1,0.02,spanje,alicante
6,7,21.9,25.2,23.6,57.5,8.7,0.02,spanje,alicante
6,8,22.8,26.7,24.9,54.3,10.4,0.05,spanje,alicante
6,9,23.9,27.5,25.9,51.0,12.6,0.04,spanje,alicante
6,10,24.7,28.3,26.6,49.8,15.3,0.06,spanje,alicante
6,11,25.0,28.9,27.0,49.5,17.0,0.06,spanje,alicante
6,12,25.2,28.7,27.0,49.8,18.1,0.03,spanje,alicante
6,13,25.4,28.9,27.2,50.5,18.5,0.08,spanje,alicante
6,14,25.2,28.9,27.2,51.8,18.3,0.06,spanje,alicante
6,15,25.2,28.3,26.7,52.8,17.6,0.02,spanje,alicante
6,16,24.9,27.7,26.4,54.5,15.7,0.03,spanje,alicante
6,17,24.2,27.5,25.9,55.5,14.8,0.04,spanje,alicante
6,18,23.4,26.6,25.0,60.0,13.3,0.03,spanje,alicante
6,19,22.3,25.5,24.1,65.0,10.5,0.02,spanje,alicante
6,20,21.5,24.9,23.4,68.8,8.3,0.01,spanje,alicante
6,21,21.2,24.5,23.0,70.5,7.3,0.01,spanje,alicante
6,22,20.6,24.0,22.3,72.0,6.3,0.02,spanje,alicante
6,23,20.3,23.2,22.1,72.5,6.5,0.03,spanje,alicante
7,0,23.2,25.6,24.5,77.5,7.4,0.0,spanje,alicante
7,1,22.6,25.4,24.0,74.5,7.4,0.01,spanje,alicante
7,2,22.1,24.9,23.9,74.0,7.4,0.01,spanje,alicante
7,3,22.0,24.5,23.5,71.0,8.1,0.0,spanje,alicante
7,4,21.5,24.3,23.0,68.0,7.8,0.0,spanje,alicante
7,5,21.7,23.9,22.7,68.5,8.0,0.01,spanje,alicante
7,6,23.2,25.2,24.1,63.5,7.1,0.02,spanje,alicante
7,7,25.0,27.1,26.3,59.0,7.4,0.02,spanje,alicante
7,8,26.4,28.9,27.4,55.5,9.8,0.02,spanje,alicante
7,9,27.3,30.3,28.9,52.5,12.1,0.01,spanje,alicante
7,10,28.0,30.9,29.6,51.0,14.6,0.02,spanje,alicante
7,11,28.7,31.4,30.1,51.0,17.7,0.04,spanje,alicante
7,12,28.7,31.5,30.1,50.5,18.6,0.02,spanje,alicante
7,13,28.8,31.7,30.3,50.0,17.8,0.02,spanje,alicante
7,14,28.7,31.3,30.1,51.5,18.6,0.01,spanje,alicante
7,15,28.4,31.2,29.9,52.5,18.2,0.0,spanje,alicante
7,16,27.8,30.6,29.3,54.0,17.5,0.0,spanje,alicante
7,17,27.2,29.9,28.6,58.5,15.9,0.02,spanje,alicante
7,18,26.4,29.0,27.7,63.0,13.9,0.01,spanje,alicante
7,19,25.6,27.8,26.8,69.0,12.1,0.01,spanje,alicante
7,20,24.9,27.3,26.1,72.5,10.1,0.01,spanje,alicante
7,21,24.4,26.9,25.7,75.0,8.6,0.0,spanje,alicante
7,22,24.1,26.3,25.3,76.0,8.1,0.0,spanje,alicante
7,23,23.7,26.2,24.9,74.5,7.2,0.0,spanje,alicante
8,0,23.7,26.1,25.0,75.5,7.2,0.02,spanje,alicante
8,1,23.1,25.8,24.5,72.5,7.4,0.02,spanje,alicante
8,2,22.7,25.5,24.1,71.0,6.9,0.02,spanje,alicante
8,3,22.4,25.1,23.7,70.5,7.4,0.0,spanje,alicante
8,4,22.4,25.0,23.6,67.0,8.0,0.0,spanje,alicante
8,5,22.1,24.7,23.3,67.5,7.9,0.01,spanje,alicante
8,6,22.7,25.1,24.0,65.5,7.4,0.01,spanje,alicante
8,7,25.0,27.5,26.3,58.5,7.8,0.02,spanje,alicante
8,8,26.3,29.1,27.8,55.0,9.2,0.02,spanje,alicante
8,9,27.6,30.3,28.8,52.5,11.4,0.03,spanje,alicante
8,10,28.3,31.3,29.8,51.5,13.7,0.05,spanje,alicante
8,11,29.2,31.9,30.5,51.5,15.7,0.02,spanje,alicante
8,12,29.0,31.9,30.4,51.5,17.7,0.02,spanje,alicante
8,13,29.1,31.9,30.5,51.5,18.7,0.03,spanje,alicante
8,14,28.9,31.8,30.2,54.0,17.3,0.01,spanje,alicante
8,15,28.6,31.6,30.2,56.0,16.9,0.01,spanje,alicante
8,16,28.1,30.8,29.6,57.0,16.8,0.01,spanje,alicante
8,17,27.7,30.1,28.9,60.5,14.3,0.02,spanje,alicante
8,18,26.9,29.0,27.8,64.0,12.1,0.01,spanje,alicante
8,19,26.1,28.1,27.1,70.0,10.3,0.0,spanje,alicante
8,20,25.5,27.6,26.6,72.5,8.5,0.0,spanje,alicante
8,21,25.1,27.2,26.3,75.0,7.2,0.0,spanje,alicante
8,22,24.7,26.6,25.9,75.0,6.9,0.0,spanje,alicante
8,23,24.1,26.4,25.2,75.5,6.7,0.0,spanje,alicante
9,0,20.8,23.4,22.3,76.5,8.6,0.03,spanje,alicante
9,1,20.4,22.8,21.9,76.8,8.6,0.02,spanje,alicante
9,2,20.0,22.9,21.6,76.0,9.5,0.03,spanje,alicante
9,3,19.6,23.0,21.4,76.0,9.6,0.06,spanje,alicante
9,4,19.1,22.5,20.8,76.5,9.9,0.05,spanje,alicante
9,5,19.2,22.2,20.8,77.0,9.8,0.05,spanje,alicante
9,6,19.3,22.4,20.7,75.3,9.6,0.05,spanje,alicante
9,7,20.9,23.8,22.5,70.0,9.0,0.08,spanje,alicante
9,8,22.8,25.3,24.0,64.0,9.1,0.09,spanje,alicante
9,9,23.8,26.9,25.2,61.3,10.7,0.07,spanje,alicante
9,10,24.5,27.8,26.4,58.5,13.8,0.08,spanje,alicante
9,11,25.3,28.7,27.1,56.5,14.6,0.11,spanje,alicante
9,12,25.6,29.0,27.2,55.5,16.9,0.11,spanje,alicante
9,13,25.5,29.2,27.1,56.0,17.5,0.08,spanje,alicante
9,14,25.4,29.1,27.0,59.0,18.3,0.05,spanje,alicante
9,15,25.4,28.0,26.5,60.8,16.8,0.06,spanje,alicante
9,16,25.0,27.3,26.3,63.5,17.0,0.06,spanje,alicante
9,17,24.7,26.9,25.8,66.8,14.5,0.02,spanje,alicante
9,18,23.7,26.1,24.8,71.8,12.7,0.06,spanje,alicante
9,19,22.7,25.2,24.0,74.5,10.5,0.02,spanje,alicante
9,20,22.4,24.8,23.6,76.8,8.9,0.01,spanje,alicante
9,21,22.2,24.5,23.1,77.5,8.4,0.04,spanje,alicante
9,22,21.4,24.0,22.8,77.8,8.3,0.04,spanje,alicante
9,23,20.9,23.7,22.4,77.5,8.4,0.04,spanje,alicante
10,0,16.3,19.8,18.1,73.0,9.9,0.05,spanje,alicante
10,1,16.1,19.4,17.9,74.5,9.7,0.02,spanje,alicante
10,2,15.5,19.0,17.4,72.5,10.3,0.03,spanje,alicante
10,3,15.2,18.7,17.1,74.5,10.3,0.06,spanje,alicante
10,4,15.4,18.6,16.9,73.0,10.3,0.03,spanje,alicante
10,5,14.8,18.5,16.8,72.5,10.8,0.03,spanje,alicante
10,6,15.1,18.1,16.5,72.5,10.5,0.05,spanje,alicante
10,7,15.8,18.8,17.4,69.5,10.1,0.05,spanje,alicante
10,8,18.2,21.7,20.0,60.5,10.3,0.06,spanje,alicante
10,9,20.1,23.3,21.6,55.5,11.0,0.03,spanje,alicante
10,10,20.9,24.7,22.7,52.5,12.6,0.03,spanje,alicante
10,11,21.7,25.4,23.4,50.0,13.9,0.05,spanje,alicante
10,12,22.6,25.8,24.2,50.5,15.7,0.06,spanje,alicante
10,13,22.7,25.8,24.2,52.5,17.3,0.07,spanje,alicante
10,14,22.5,25.5,23.9,54.5,17.5,0.1,spanje,alicante
10,15,21.8,25.2,23.5,57.5,16.8,0.08,spanje,alicante
10,16,21.2,24.2,22.7,61.0,15.7,0.03,spanje,alicante
10,17,20.5,23.4,21.8,66.5,13.0,0.04,spanje,alicante
10,18,19.4,22.6,20.9,71.0,9.8,0.03,spanje,alicante
10,19,19.0,22.2,20.5,72.0,9.2,0.04,spanje,alicante
10,20,18.2,21.5,19.9,74.0,9.2,0.06,spanje,alicante
10,21,17.5,20.9,19.3,76.0,10.1,0.06,spanje,alicante
10,22,17.3,20.6,19.0,74.5,9.7,0.06,spanje,alicante
10,23,16.9,20.0,18.7,73.5,9.5,0.06,spanje,alicante
11,0,11.4,15.5,13.8,70.8,13.0,0.03,spanje,alicante
11,1,10.5,14.9,13.3,72.0,12.9,0.03,spanje,alicante
11,2,10.9,15.1,13.1,69.5,13.1,0.03,spanje,alicante
11,3,10.9,15.3,13.1,70.5,12.8,0.03,spanje,alicante
11,4,10.7,15.0,12.9,71.3,12.9,0.04,spanje,alicante
11,5,10.4,15.4,12.8,71.0,13.9,0.04,spanje,alicante
11,6,10.7,15.4,12.8,71.0,13.2,0.05,spanje,alicante
11,7,10.5,15.2,12.8,71.0,13.8,0.05,spanje,alicante
11,8,12.1,16.5,14.7,66.3,13.4,0.03,spanje,alicante
11,9,14.9,19.0,16.9,59.8,13.8,0.03,spanje,alicante
11,10,15.9,20.2,18.2,58.0,14.2,0.03,spanje,alicante
11,11,17.2,21.4,19.3,54.5,15.6,0.03,spanje,alicante
11,12,17.7,22.2,20.0,51.5,17.4,0.05,spanje,alicante
11,13,18.1,22.6,20.1,50.5,18.1,0.06,spanje,alicante
11,14,17.5,22.0,19.7,50.3,17.8,0.02,spanje,alicante
11,15,17.6,21.5,19.3,53.0,18.2,0.03,spanje,alicante
11,16,16.9,20.4,18.4,56.3,15.8,0.03,spanje,alicante
11,17,15.1,19.1,17.1,63.8,13.4,0.03,spanje,alicante
11,18,14.2,18.5,16.3,66.3,12.1,0.03,spanje,alicante
11,19,13.7,18.0,15.8,67.3,12.4,0.03,spanje,alicante
11,20,13.1,17.3,15.2,68.3,12.4,0.04,spanje,alicante
11,21,12.3,16.8,14.3,68.3,11.9,0.03,spanje,alicante
11,22,11.6,16.4,14.1,69.0,12.8,0.03,spanje,alicante
11,23,11.7,15.6,14.0,70.3,12.6,0.03,spanje,alicante
12,0,8.8,13.3,11.2,69.0,12.1,0.03,spanje,alicante
12,1,8.6,12.9,10.6,71.5,10.8,0.02,spanje,alicante
12,2,8.6,13.0,10.7,71.5,12.1,0.02,spanje,alicante
12,3,8.3,12.8,10.5,70.5,11.6,0.02,spanje,alicante
12,4,8.1,12.5,10.5,69.0,11.7,0.02,spanje,alicante
12,5,8.3,12.5,10.3,71.0,12.5,0.03,spanje,alicante
12,6,8.0,12.3,10.1,70.0,12.1,0.02,spanje,alicante
12,7,7.9,12.1,10.0,70.0,12.1,0.03,spanje,alicante
12,8,9.2,12.6,10.7,68.5,11.9,0.02,spanje,alicante
12,9,11.6,15.5,13.6,60.0,11.2,0.02,spanje,alicante
12,10,13.6,17.3,15.7,54.5,12.8,0.03,spanje,alicante
12,11,14.6,18.4,16.7,52.0,13.3,0.02,spanje,alicante
12,12,15.3,19.2,17.2,49.0,14.4,0.01,spanje,alicante
12,13,15.7,19.7,17.8,47.5,15.0,0.02,spanje,alicante
12,14,15.5,19.7,17.5,49.0,14.6,0.03,spanje,alicante
12,15,15.3,19.1,17.1,52.5,15.2,0.02,spanje,alicante
12,16,14.6,17.9,16.1,57.0,13.9,0.02,spanje,alicante
12,17,13.0,16.2,14.7,65.0,10.5,0.01,spanje,alicante
12,18,12.2,15.0,13.8,68.5,10.5,0.02,spanje,alicante
12,19,11.3,14.4,12.9,68.5,11.0,0.01,spanje,alicante
12,20,10.6,13.9,12.2,69.5,10.3,0.01,spanje,alicante
12,21,10.0,13.5,11.8,68.5,10.8,0.0,spanje,alicante
12,22,9.7,13.5,11.7,68.5,11.5,0.02,spanje,alicante
12,23,9.3,13.1,11.3,70.0,12.3,0.02,spanje,alicante
1,0,9.1,12.5,11.0,74.0,13.9,0.02,spanje,almeria
1,1,9.1,12.9,10.9,72.5,13.9,0.01,spanje,almeria
1,2,9.1,12.6,11.0,73.0,13.0,0.0,spanje,almeria
1,3,8.6,12.5,10.5,73.0,13.9,0.0,spanje,almeria
1,4,8.3,12.6,10.6,73.0,14.8,0.01,spanje,almeria
1,5,8.6,11.9,10.4,71.5,13.9,0.0,spanje,almeria
1,6,8.3,12.1,10.2,69.5,14.1,0.0,spanje,almeria
1,7,8.0,12.3,10.1,69.0,13.9,0.0,spanje,almeria
1,8,9.0,12.8,10.9,65.0,15.0,0.0,spanje,almeria
1,9,10.8,15.1,12.7,60.5,14.2,0.01,spanje,almeria
1,10,13.5,16.6,14.8,56.0,13.0,0.02,spanje,almeria
1,11,14.9,17.8,16.2,58.5,12.1,0.01,spanje,almeria
1,12,15.4,17.7,16.6,59.5,15.7,0.02,spanje,almeria
1,13,15.4,18.0,16.7,60.5,16.8,0.03,spanje,almeria
1,14,15.4,18.1,16.7,62.0,19.5,0.02,spanje,almeria
1,15,15.4,18.0,16.6,62.5,19.5,0.02,spanje,almeria
1,16,14.9,17.6,16.0,65.0,17.7,0.02,spanje,almeria
1,17,13.9,16.5,15.1,69.0,16.8,0.0,spanje,almeria
1,18,12.5,15.2,13.7,73.0,13.0,0.01,spanje,almeria
1,19,11.4,14.5,13.1,74.5,11.9,0.0,spanje,almeria
1,20,10.4,14.0,12.5,75.0,10.1,0.03,spanje,almeria
1,21,10.0,13.5,11.8,73.0,11.0,0.02,spanje,almeria
1,22,10.0,13.4,11.9,76.0,11.2,0.01,spanje,almeria
1,23,9.7,13.2,11.4,75.0,12.1,0.0,spanje,almeria
2,0,10.2,13.8,12.2,73.5,11.2,0.02,spanje,almeria
2,1,9.8,13.2,11.6,71.5,12.1,0.0,spanje,almeria
2,2,9.8,13.3,11.5,69.5,11.2,0.0,spanje,almeria
2,3,9.7,13.3,11.4,69.5,11.9,0.0,spanje,almeria
2,4,9.3,13.4,11.3,69.5,13.0,0.0,spanje,almeria
2,5,9.2,13.3,11.3,68.0,12.1,0.02,spanje,almeria
2,6,9.1,13.2,11.1,68.0,13.0,0.02,spanje,almeria
2,7,9.1,13.0,11.1,64.0,13.0,0.02,spanje,almeria
2,8,10.6,14.0,12.4,64.5,13.0,0.02,spanje,almeria
2,9,13.4,16.4,14.8,57.5,13.0,0.03,spanje,almeria
2,10,15.1,17.4,16.4,58.0,17.5,0.02,spanje,almeria
2,11,15.6,18.3,16.9,59.0,18.6,0.02,spanje,almeria
2,12,16.3,18.4,17.4,59.5,20.4,0.03,spanje,almeria
2,13,16.3,19.0,17.8,60.5,22.2,0.03,spanje,almeria
2,14,16.7,19.0,18.0,60.0,22.3,0.07,spanje,almeria
2,15,16.5,18.7,17.7,60.5,23.3,0.05,spanje,almeria
2,16,16.0,18.3,17.0,62.5,22.4,0.07,spanje,almeria
2,17,15.0,17.1,16.0,67.0,19.5,0.03,spanje,almeria
2,18,13.7,15.6,14.8,72.5,16.8,0.02,spanje,almeria
2,19,13.2,15.0,14.0,75.0,14.1,0.02,spanje,almeria
2,20,12.3,14.8,13.6,73.5,13.0,0.0,spanje,almeria
2,21,11.6,14.6,13.1,72.0,11.9,0.0,spanje,almeria
2,22,11.2,14.3,12.8,73.0,11.9,0.02,spanje,almeria
2,23,10.8,14.2,12.4,73.0,12.1,0.0,spanje,almeria
3,0,12.5,15.3,13.7,72.5,13.0,0.03,spanje,almeria
3,1,11.9,15.4,13.6,72.5,13.9,0.05,spanje,almeria
3,2,11.2,15.1,13.2,71.0,11.9,0.03,spanje,almeria
3,3,11.2,15.0,12.8,72.0,12.3,0.03,spanje,almeria
3,4,10.8,14.7,12.8,71.5,11.2,0.06,spanje,almeria
3,5,10.6,14.8,12.6,70.0,12.1,0.06,spanje,almeria
3,6,10.3,14.2,12.5,70.5,12.1,0.05,spanje,almeria
3,7,11.3,14.8,13.1,68.0,13.9,0.03,spanje,almeria
3,8,13.2,16.3,14.7,64.5,13.0,0.05,spanje,almeria
3,9,15.0,18.1,16.6,61.0,16.6,0.05,spanje,almeria
3,10,15.7,18.9,17.4,59.5,15.9,0.06,spanje,almeria
3,11,16.5,19.4,17.8,60.5,18.6,0.1,spanje,almeria
3,12,16.9,19.5,18.0,62.0,21.3,0.1,spanje,almeria
3,13,16.7,19.7,18.5,62.0,22.4,0.13,spanje,almeria
3,14,16.5,19.9,18.1,63.5,24.2,0.08,spanje,almeria
3,15,16.2,20.0,18.4,63.5,26.0,0.08,spanje,almeria
3,16,16.1,19.3,17.8,64.0,24.2,0.06,spanje,almeria
3,17,15.7,18.6,17.4,66.0,23.3,0.06,spanje,almeria
3,18,15.0,17.9,16.5,69.0,18.6,0.05,spanje,almeria
3,19,14.3,16.6,15.6,70.5,17.7,0.06,spanje,almeria
3,20,14.0,16.5,15.3,71.5,15.7,0.03,spanje,almeria
3,21,13.6,15.7,14.8,73.0,13.9,0.03,spanje,almeria
3,22,13.0,15.6,14.4,73.5,13.0,0.03,spanje,almeria
3,23,12.5,15.5,14.0,72.5,13.9,0.03,spanje,almeria
4,0,14.0,16.4,15.1,77.0,10.2,0.0,spanje,almeria
4,1,13.6,16.4,15.2,77.0,10.1,0.0,spanje,almeria
4,2,13.4,16.2,14.8,77.0,9.6,0.0,spanje,almeria
4,3,13.3,15.7,14.8,77.5,10.2,0.0,spanje,almeria
4,4,13.0,15.9,14.4,77.5,9.3,0.0,spanje,almeria
4,5,12.9,15.6,14.3,76.0,9.2,0.0,spanje,almeria
4,6,12.7,15.8,14.5,74.5,10.2,0.03,spanje,almeria
4,7,14.9,17.7,16.3,67.5,9.2,0.0,spanje,almeria
4,8,16.1,19.4,17.8,63.0,12.6,0.0,spanje,almeria
4,9,17.0,20.6,18.8,63.0,16.4,0.02,spanje,almeria
4,10,17.6,21.0,19.4,62.0,18.6,0.02,spanje,almeria
4,11,18.1,21.9,20.0,62.3,22.3,0.03,spanje,almeria
4,12,18.5,22.0,20.4,60.3,22.3,0.02,spanje,almeria
4,13,18.9,22.4,20.7,61.0,25.0,0.03,spanje,almeria
4,14,18.6,22.4,20.5,60.0,26.0,0.02,spanje,almeria
4,15,18.6,22.3,20.4,62.5,25.6,0.02,spanje,almeria
4,16,18.3,22.3,20.1,63.5,24.2,0.02,spanje,almeria
4,17,17.8,21.1,19.2,63.0,24.2,0.03,spanje,almeria
4,18,17.0,19.8,18.3,67.5,21.0,0.02,spanje,almeria
4,19,16.2,18.7,17.3,71.5,17.7,0.02,spanje,almeria
4,20,15.5,18.1,17.0,72.5,15.0,0.02,spanje,almeria
4,21,15.3,17.5,16.5,74.8,13.5,0.0,spanje,almeria
4,22,14.9,17.1,15.8,78.0,12.0,0.0,spanje,almeria
4,23,14.5,16.6,15.6,77.0,10.2,0.0,spanje,almeria
5,0,16.6,19.3,18.2,76.5,9.0,0.06,spanje,almeria
5,1,16.3,19.2,17.8,75.5,8.5,0.05,spanje,almeria
5,2,16.0,18.6,17.5,74.0,8.5,0.03,spanje,almeria
