m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct,country,place
1,1,0,6.9,12.6,9.8,67.5,14.3,0.1,spanje,alicante
1,1,1,6.6,12.2,9.3,66.8,14.3,0.08,spanje,alicante
1,1,2,5.9,12.0,9.1,66.8,13.4,0.08,spanje,alicante
1,1,3,5.8,11.8,8.8,67.3,12.8,0.06,spanje,alicante
1,1,4,5.8,11.9,8.5,66.5,13.2,0.06,spanje,alicante
1,1,5,5.8,11.6,8.4,66.5,13.0,0.06,spanje,alicante
1,1,6,6.1,11.5,8.0,65.3,13.3,0.06,spanje,alicante
1,1,7,5.8,11.3,7.7,66.0,12.9,0.08,spanje,alicante
1,1,8,6.0,11.6,8.3,63.8,13.4,0.08,spanje,alicante
1,1,9,8.7,13.4,11.1,57.5,14.2,0.06,spanje,alicante
1,1,10,11.0,15.3,13.1,53.3,13.7,0.06,spanje,alicante
1,1,11,12.3,16.6,14.6,50.0,13.6,0.06,spanje,alicante
1,1,12,13.4,17.8,15.6,46.5,14.0,0.06,spanje,alicante
1,1,13,13.9,18.1,15.8,44.8,15.1,0.08,spanje,alicante
1,1,14,14.1,18.0,16.1,46.0,15.4,0.08,spanje,alicante
1,1,15,14.0,17.6,15.9,48.3,15.4,0.08,spanje,alicante
1,1,16,13.4,16.9,15.3,52.0,13.9,0.06,spanje,alicante
1,1,17,10.8,14.8,12.9,61.3,11.9,0.04,spanje,alicante
1,1,18,9.8,13.9,11.8,64.8,12.6,0.02,spanje,alicante
1,1,19,8.6,14.0,11.1,65.5,12.9,0.02,spanje,alicante
1,1,20,8.1,13.2,10.5,66.0,12.7,0.0,spanje,alicante
1,1,21,7.6,12.4,10.1,67.3,13.0,0.0,spanje,alicante
1,1,22,7.2,12.4,9.8,68.0,13.0,0.02,spanje,alicante
1,1,23,6.8,12.6,9.8,68.0,13.8,0.08,spanje,alicante
1,2,0,5.4,11.2,8.5,69.3,13.7,0.02,spanje,alicante
1,2,1,5.1,11.0,8.4,67.0,13.6,0.0,spanje,alicante
1,2,2,5.1,11.5,8.1,66.5,14.3,0.0,spanje,alicante
1,2,3,4.4,11.1,7.8,66.3,14.7,0.0,spanje,alicante
1,2,4,4.3,10.5,7.7,68.3,16.0,0.0,spanje,alicante
1,2,5,4.2,10.0,7.8,67.0,16.7,0.02,spanje,alicante
1,2,6,4.2,10.1,7.8,65.0,15.8,0.02,spanje,alicante
1,2,7,4.8,10.8,7.8,65.5,14.7,0.02,spanje,alicante
1,2,8,6.0,10.6,8.4,63.3,14.9,0.0,spanje,alicante
1,2,9,8.7,13.0,10.6,56.8,15.1,0.02,spanje,alicante
1,2,10,11.0,14.5,12.6,51.5,14.8,0.02,spanje,alicante
1,2,11,11.9,16.2,13.8,50.0,15.1,0.04,spanje,alicante
1,2,12,12.9,16.6,14.7,47.5,15.3,0.06,spanje,alicante
1,2,13,13.1,17.0,15.0,46.5,15.8,0.06,spanje,alicante
1,2,14,13.3,16.8,14.9,49.0,17.9,0.04,spanje,alicante
1,2,15,13.1,16.7,14.6,52.0,16.5,0.08,spanje,alicante
1,2,16,12.4,16.0,14.0,56.5,16.2,0.06,spanje,alicante
1,2,17,10.9,14.3,12.5,64.8,14.3,0.06,spanje,alicante
1,2,18,10.0,12.9,11.4,70.0,13.0,0.08,spanje,alicante
1,2,19,8.5,12.2,10.8,71.5,12.2,0.08,spanje,alicante
1,2,20,7.8,11.4,10.1,71.8,13.1,0.06,spanje,alicante
1,2,21,7.2,11.1,9.6,73.0,13.2,0.02,spanje,alicante
1,2,22,6.6,10.5,9.3,71.5,11.7,0.0,spanje,alicante
1,2,23,6.1,10.9,8.9,70.0,14.2,0.04,spanje,alicante
1,3,0,8.0,13.8,11.3,64.5,13.5,0.04,spanje,alicante
1,3,1,7.7,13.3,10.9,65.5,13.2,0.05,spanje,alicante
1,3,2,7.7,13.0,10.7,64.5,13.9,0.05,spanje,alicante
1,3,3,7.6,12.8,10.1,63.5,16.4,0.04,spanje,alicante
1,3,4,7.0,12.5,9.8,65.5,17.1,0.04,spanje,alicante
1,3,5,6.6,13.0,10.0,65.5,14.8,0.02,spanje,alicante
1,3,6,6.4,12.9,10.0,64.5,14.4,0.0,spanje,alicante
1,3,7,6.7,12.5,9.9,66.0,15.0,0.02,spanje,alicante
1,3,8,7.8,12.7,10.9,62.5,14.8,0.02,spanje,alicante
1,3,9,10.8,14.9,13.0,58.0,14.4,0.0,spanje,alicante
1,3,10,12.2,17.1,14.7,48.5,16.2,0.02,spanje,alicante
1,3,11,13.7,17.7,15.7,48.5,16.2,0.0,spanje,alicante
1,3,12,13.9,19.2,16.5,46.5,20.2,0.02,spanje,alicante
1,3,13,14.5,20.0,17.4,46.0,21.1,0.02,spanje,alicante
1,3,14,14.5,20.1,17.4,47.5,22.5,0.04,spanje,alicante
1,3,15,13.9,19.7,17.0,50.0,21.5,0.02,spanje,alicante
1,3,16,13.0,18.7,16.2,51.0,20.4,0.0,spanje,alicante
1,3,17,12.4,17.7,14.9,59.5,16.6,0.0,spanje,alicante
1,3,18,11.3,16.6,13.8,64.5,15.5,0.02,spanje,alicante
1,3,19,10.3,15.5,12.9,63.5,15.7,0.02,spanje,alicante
1,3,20,9.8,15.3,12.7,66.0,15.0,0.04,spanje,alicante
1,3,21,9.6,14.6,12.1,65.5,13.2,0.05,spanje,alicante
1,3,22,9.0,14.2,11.6,68.0,13.4,0.05,spanje,alicante
1,3,23,8.2,14.5,11.3,64.5,12.8,0.05,spanje,alicante
2,1,0,7.7,12.9,10.3,71.3,12.3,0.0,spanje,alicante
2,1,1,7.3,12.7,10.0,71.3,12.0,0.02,spanje,alicante
2,1,2,6.9,12.8,9.8,71.8,12.1,0.0,spanje,alicante
2,1,3,7.0,12.7,9.6,72.0,13.4,0.0,spanje,alicante
2,1,4,6.8,13.0,9.9,70.3,13.5,0.02,spanje,alicante
2,1,5,6.4,12.6,9.5,71.0,13.1,0.04,spanje,alicante
2,1,6,6.4,11.8,9.0,71.3,12.0,0.04,spanje,alicante
2,1,7,6.2,11.9,9.0,68.5,13.1,0.02,spanje,alicante
2,1,8,7.6,13.0,10.5,64.8,13.8,0.06,spanje,alicante
2,1,9,10.7,15.1,13.1,56.0,11.4,0.04,spanje,alicante
2,1,10,12.9,16.7,15.2,55.3,12.5,0.02,spanje,alicante
2,1,11,13.9,18.3,16.5,50.8,13.5,0.04,spanje,alicante
2,1,12,14.5,19.2,17.3,45.8,15.0,0.04,spanje,alicante
2,1,13,14.8,19.3,17.4,42.8,18.8,0.04,spanje,alicante
2,1,14,14.6,19.3,17.5,47.3,19.5,0.06,spanje,alicante
2,1,15,14.1,18.7,17.1,48.5,19.6,0.08,spanje,alicante
2,1,16,13.8,17.5,15.9,51.5,19.3,0.06,spanje,alicante
2,1,17,12.9,16.6,14.7,59.0,14.9,0.06,spanje,alicante
2,1,18,11.2,15.3,13.5,64.8,11.8,0.06,spanje,alicante
2,1,19,10.8,14.9,12.9,66.0,11.2,0.06,spanje,alicante
2,1,20,10.4,14.5,12.5,68.0,12.5,0.06,spanje,alicante
2,1,21,9.8,14.0,11.9,69.0,12.6,0.02,spanje,alicante
2,1,22,9.1,13.4,11.2,68.0,12.1,0.0,spanje,alicante
2,1,23,8.6,13.1,10.9,69.5,11.9,0.02,spanje,alicante
2,2,0,9.5,12.6,11.0,74.5,10.1,0.04,spanje,alicante
2,2,1,9.1,12.5,10.9,74.0,10.2,0.04,spanje,alicante
2,2,2,8.5,12.4,10.8,73.5,9.6,0.02,spanje,alicante
2,2,3,8.1,12.0,10.2,73.0,11.0,0.02,spanje,alicante
2,2,4,8.0,12.3,10.1,71.0,10.0,0.02,spanje,alicante
2,2,5,7.8,11.4,10.0,72.0,9.9,0.04,spanje,alicante
2,2,6,7.9,11.8,10.2,72.5,9.9,0.0,spanje,alicante
2,2,7,7.8,12.1,10.2,70.5,11.6,0.0,spanje,alicante
2,2,8,9.9,12.9,11.5,66.0,10.6,0.0,spanje,alicante
2,2,9,12.6,15.6,14.0,59.3,9.7,0.02,spanje,alicante
2,2,10,13.7,16.6,15.4,56.5,12.2,0.0,spanje,alicante
2,2,11,14.5,18.3,16.4,53.3,14.0,0.02,spanje,alicante
2,2,12,15.1,18.3,17.0,53.5,16.7,0.02,spanje,alicante
2,2,13,15.3,18.9,17.1,55.8,17.4,0.04,spanje,alicante
2,2,14,15.1,18.5,17.0,56.5,17.6,0.02,spanje,alicante
2,2,15,14.8,17.5,16.6,60.5,17.4,0.0,spanje,alicante
2,2,16,14.2,17.2,15.9,63.5,17.0,0.0,spanje,alicante
2,2,17,13.4,16.3,15.0,68.0,15.4,0.04,spanje,alicante
2,2,18,12.4,14.9,13.5,77.0,12.6,0.02,spanje,alicante
2,2,19,12.1,13.8,12.9,78.0,12.3,0.02,spanje,alicante
2,2,20,11.6,13.7,12.5,77.3,12.6,0.02,spanje,alicante
2,2,21,11.2,13.1,11.9,75.8,10.9,0.02,spanje,alicante
2,2,22,10.3,12.7,11.6,76.8,9.2,0.02,spanje,alicante
2,2,23,9.9,12.8,11.5,74.0,9.4,0.04,spanje,alicante
2,3,0,8.9,11.6,10.3,63.5,12.6,0.0,spanje,alicante
2,3,1,8.4,11.5,9.7,64.0,12.1,0.0,spanje,alicante
2,3,2,7.9,11.6,9.8,65.5,13.4,0.0,spanje,alicante
2,3,3,7.5,11.6,9.6,66.5,13.9,0.0,spanje,alicante
2,3,4,7.1,11.8,9.1,66.0,13.0,0.04,spanje,alicante
2,3,5,6.8,11.3,8.9,68.5,13.4,0.02,spanje,alicante
2,3,6,6.6,11.3,8.9,67.5,14.1,0.04,spanje,alicante
2,3,7,7.0,11.5,9.3,65.5,15.3,0.04,spanje,alicante
2,3,8,9.7,13.1,11.3,57.0,14.8,0.07,spanje,alicante
2,3,9,12.6,15.2,14.4,49.5,13.3,0.02,spanje,alicante
2,3,10,14.3,17.9,16.0,47.5,14.4,0.04,spanje,alicante
2,3,11,14.7,19.4,17.2,44.5,17.3,0.04,spanje,alicante
2,3,12,15.1,19.7,17.9,41.5,18.4,0.02,spanje,alicante
2,3,13,15.9,19.5,18.0,40.5,19.3,0.0,spanje,alicante
2,3,14,15.8,19.5,17.8,44.5,20.4,0.0,spanje,alicante
2,3,15,15.5,18.6,17.3,48.0,19.7,0.0,spanje,alicante
2,3,16,14.8,18.0,16.5,48.5,17.7,0.04,spanje,alicante
2,3,17,13.9,16.7,15.7,55.5,16.6,0.02,spanje,alicante
2,3,18,13.0,15.1,14.2,61.5,14.1,0.02,spanje,alicante
2,3,19,12.2,14.6,13.3,57.5,12.3,0.0,spanje,alicante
2,3,20,11.2,13.8,12.4,61.0,11.9,0.02,spanje,alicante
2,3,21,10.2,13.4,11.6,67.0,11.9,0.02,spanje,alicante
2,3,22,9.7,12.4,11.0,67.0,11.5,0.0,spanje,alicante
2,3,23,9.1,12.2,10.7,64.5,13.2,0.02,spanje,alicante
3,1,0,9.6,13.4,11.8,67.8,14.9,0.14,spanje,alicante
3,1,1,8.8,13.1,11.6,68.5,14.5,0.16,spanje,alicante
3,1,2,9.4,13.1,11.3,70.0,14.8,0.2,spanje,alicante
3,1,3,8.3,12.8,10.8,69.3,14.7,0.1,spanje,alicante
3,1,4,8.0,12.8,10.7,69.5,16.0,0.08,spanje,alicante
3,1,5,8.1,12.8,10.6,71.0,16.2,0.14,spanje,alicante
3,1,6,7.6,12.9,10.5,71.0,16.4,0.1,spanje,alicante
3,1,7,8.3,13.0,10.8,69.3,15.2,0.12,spanje,alicante
3,1,8,11.3,14.4,13.1,62.5,17.3,0.16,spanje,alicante
3,1,9,12.9,16.1,14.5,57.8,16.9,0.16,spanje,alicante
3,1,10,13.7,18.1,15.9,55.8,18.7,0.14,spanje,alicante
3,1,11,14.2,19.5,16.8,52.5,18.3,0.14,spanje,alicante
3,1,12,14.4,20.5,17.5,51.0,19.4,0.18,spanje,alicante
3,1,13,14.8,21.1,18.2,49.0,22.0,0.16,spanje,alicante
3,1,14,14.2,20.9,17.5,50.8,22.8,0.24,spanje,alicante
3,1,15,14.6,20.6,17.4,51.3,22.8,0.24,spanje,alicante
3,1,16,14.2,20.2,16.8,54.0,21.5,0.14,spanje,alicante
3,1,17,13.8,19.0,16.3,55.5,19.3,0.1,spanje,alicante
3,1,18,12.9,17.3,15.3,62.5,18.0,0.1,spanje,alicante
3,1,19,12.6,15.9,14.1,68.3,14.6,0.14,spanje,alicante
3,1,20,11.9,14.7,13.2,69.0,15.3,0.08,spanje,alicante
3,1,21,11.4,14.4,13.1,69.0,14.2,0.06,spanje,alicante
3,1,22,10.4,14.2,12.6,68.8,14.1,0.08,spanje,alicante
3,1,23,9.6,13.9,12.1,69.3,14.1,0.1,spanje,alicante
3,2,0,10.2,13.2,12.1,72.0,11.8,0.1,spanje,alicante
3,2,1,9.8,13.5,11.6,69.0,11.8,0.15,spanje,alicante
3,2,2,9.8,14.2,12.0,69.0,12.2,0.1,spanje,alicante
3,2,3,9.1,13.6,11.4,69.8,12.7,0.05,spanje,alicante
3,2,4,8.7,13.8,11.1,68.8,10.7,0.08,spanje,alicante
3,2,5,9.4,13.3,11.3,68.3,13.4,0.08,spanje,alicante
3,2,6,9.2,13.4,11.2,67.3,13.3,0.05,spanje,alicante
3,2,7,9.7,13.8,11.6,65.5,13.8,0.1,spanje,alicante
3,2,8,12.3,15.9,14.2,58.0,12.0,0.12,spanje,alicante
3,2,9,13.9,17.9,16.1,55.8,15.0,0.13,spanje,alicante
3,2,10,15.2,20.2,17.9,52.5,16.5,0.1,spanje,alicante
3,2,11,16.0,20.7,18.5,48.3,18.3,0.18,spanje,alicante
3,2,12,15.8,21.0,19.0,50.0,19.3,0.23,spanje,alicante
3,2,13,16.6,20.9,18.9,50.5,19.5,0.15,spanje,alicante
3,2,14,16.7,20.2,18.6,51.5,21.0,0.1,spanje,alicante
3,2,15,16.6,20.0,18.5,51.8,19.3,0.15,spanje,alicante
3,2,16,15.8,19.2,17.7,53.3,17.3,0.13,spanje,alicante
3,2,17,15.2,18.6,17.0,58.5,15.2,0.13,spanje,alicante
3,2,18,14.4,16.9,15.5,64.5,12.8,0.13,spanje,alicante
3,2,19,13.4,16.1,14.6,65.5,11.2,0.13,spanje,alicante
3,2,20,12.6,15.5,14.1,70.3,11.8,0.13,spanje,alicante
3,2,21,11.8,15.3,13.5,71.8,11.0,0.15,spanje,alicante
3,2,22,11.1,14.3,12.6,70.5,11.7,0.15,spanje,alicante
3,2,23,10.7,13.7,12.0,70.0,11.4,0.13,spanje,alicante
3,3,0,10.3,14.0,11.9,71.0,13.2,0.14,spanje,alicante
3,3,1,10.0,13.3,11.5,68.5,12.3,0.14,spanje,alicante
3,3,2,9.8,13.3,11.6,68.0,12.1,0.14,spanje,alicante
3,3,3,9.6,13.1,11.5,66.5,13.0,0.14,spanje,alicante
3,3,4,9.9,13.3,11.3,67.0,13.7,0.14,spanje,alicante
3,3,5,9.0,12.9,11.0,68.0,13.7,0.11,spanje,alicante
3,3,6,9.6,12.8,11.1,67.5,14.6,0.11,spanje,alicante
3,3,7,11.0,13.7,12.4,63.0,15.0,0.11,spanje,alicante
3,3,8,12.5,16.3,14.6,59.5,13.9,0.14,spanje,alicante
3,3,9,13.4,17.6,15.7,57.0,16.9,0.16,spanje,alicante
3,3,10,15.0,19.0,17.2,53.0,20.0,0.16,spanje,alicante
3,3,11,15.9,20.0,17.4,51.0,18.9,0.16,spanje,alicante
3,3,12,15.6,20.0,17.8,50.5,23.3,0.14,spanje,alicante
3,3,13,15.6,20.5,18.1,51.5,24.3,0.18,spanje,alicante
3,3,14,15.7,20.2,18.0,51.0,22.0,0.18,spanje,alicante
3,3,15,15.3,19.5,17.5,54.0,24.2,0.11,spanje,alicante
3,3,16,15.0,19.5,17.4,56.5,23.3,0.2,spanje,alicante
3,3,17,14.4,18.8,16.7,62.0,20.4,0.16,spanje,alicante
3,3,18,13.2,17.9,15.9,62.0,17.0,0.18,spanje,alicante
3,3,19,12.7,15.7,14.3,69.0,14.2,0.11,spanje,alicante
3,3,20,12.0,15.2,13.8,69.0,14.2,0.09,spanje,alicante
3,3,21,11.6,14.8,13.1,68.5,12.1,0.11,spanje,alicante
3,3,22,10.7,14.5,12.6,69.5,11.2,0.07,spanje,alicante
3,3,23,10.3,14.5,12.5,68.0,13.4,0.14,spanje,alicante
4,1,0,11.0,14.0,12.3,68.8,12.1,0.08,spanje,alicante
4,1,1,10.8,14.2,12.2,69.0,11.7,0.08,spanje,alicante
4,1,2,10.6,13.6,12.3,69.0,12.1,0.05,spanje,alicante
4,1,3,10.1,13.9,11.9,69.3,11.0,0.05,spanje,alicante
4,1,4,9.5,14.0,11.8,70.3,11.1,0.08,spanje,alicante
4,1,5,9.3,13.2,11.1,68.3,11.1,0.08,spanje,alicante
4,1,6,9.6,13.3,11.3,68.8,10.6,0.08,spanje,alicante
4,1,7,12.0,14.7,13.3,64.8,9.8,0.08,spanje,alicante
4,1,8,13.8,17.2,15.4,55.8,9.6,0.1,spanje,alicante
4,1,9,15.2,18.7,17.2,52.0,12.5,0.13,spanje,alicante
4,1,10,16.3,20.2,18.4,49.5,14.7,0.13,spanje,alicante
4,1,11,17.0,20.9,18.8,48.5,17.0,0.05,spanje,alicante
4,1,12,17.2,21.7,19.4,46.5,17.8,0.08,spanje,alicante
4,1,13,17.3,21.8,19.5,48.8,19.7,0.08,spanje,alicante
4,1,14,16.8,21.6,19.3,50.0,19.3,0.05,spanje,alicante
4,1,15,17.0,20.3,18.6,53.8,18.6,0.08,spanje,alicante
4,1,16,16.5,19.5,18.0,56.8,18.8,0.05,spanje,alicante
4,1,17,15.7,18.9,17.4,59.3,15.7,0.05,spanje,alicante
4,1,18,14.9,18.0,16.4,60.8,12.7,0.05,spanje,alicante
4,1,19,13.3,16.8,15.3,63.5,11.0,0.05,spanje,alicante
4,1,20,13.1,16.4,14.8,67.3,12.0,0.03,spanje,alicante
4,1,21,12.7,15.9,14.3,70.8,10.9,0.03,spanje,alicante
4,1,22,12.6,15.4,13.8,68.8,10.3,0.05,spanje,alicante
4,1,23,12.0,14.5,13.1,70.3,11.3,0.03,spanje,alicante
4,2,0,12.6,15.3,14.1,74.5,8.2,0.05,spanje,alicante
4,2,1,12.4,14.9,13.6,74.0,10.1,0.08,spanje,alicante
4,2,2,12.0,14.6,13.5,72.8,11.1,0.03,spanje,alicante
4,2,3,11.8,14.6,13.3,73.3,11.6,0.08,spanje,alicante
4,2,4,11.4,14.5,12.9,73.3,10.2,0.08,spanje,alicante
4,2,5,11.2,14.4,12.8,76.5,12.5,0.03,spanje,alicante
4,2,6,11.8,14.0,13.0,72.3,13.0,0.08,spanje,alicante
4,2,7,13.3,16.6,14.9,63.3,13.6,0.05,spanje,alicante
4,2,8,14.8,18.1,16.5,61.3,14.6,0.08,spanje,alicante
4,2,9,15.8,19.5,17.7,58.3,15.2,0.13,spanje,alicante
4,2,10,16.8,20.1,18.5,55.0,15.8,0.1,spanje,alicante
4,2,11,17.3,20.4,18.8,56.5,18.8,0.08,spanje,alicante
4,2,12,17.5,20.6,19.2,55.0,19.0,0.13,spanje,alicante
4,2,13,18.1,20.8,19.4,55.3,19.2,0.13,spanje,alicante
4,2,14,18.0,20.8,19.3,57.0,19.4,0.08,spanje,alicante
4,2,15,17.0,20.4,18.6,58.5,19.1,0.08,spanje,alicante
4,2,16,16.7,20.0,18.2,60.5,17.2,0.1,spanje,alicante
4,2,17,16.5,19.2,17.6,63.0,15.5,0.13,spanje,alicante
4,2,18,16.0,18.0,17.1,66.8,12.8,0.13,spanje,alicante
4,2,19,14.9,17.6,16.2,68.5,10.4,0.1,spanje,alicante
4,2,20,14.5,17.0,15.8,68.8,10.0,0.1,spanje,alicante
4,2,21,14.3,16.2,15.3,68.5,10.2,0.13,spanje,alicante
4,2,22,13.8,15.9,15.0,69.0,8.2,0.13,spanje,alicante
4,2,23,13.2,15.8,14.7,71.5,10.7,0.08,spanje,alicante
4,3,0,12.6,16.5,14.6,77.5,8.8,0.05,spanje,alicante
4,3,1,12.3,15.9,14.0,77.3,10.8,0.08,spanje,alicante
4,3,2,12.0,15.6,13.8,74.3,9.7,0.13,spanje,alicante
4,3,3,11.8,15.2,13.5,73.5,9.1,0.08,spanje,alicante
4,3,4,11.4,15.1,13.4,72.3,8.9,0.08,spanje,alicante
4,3,5,11.1,15.3,13.2,72.8,10.0,0.1,spanje,alicante
4,3,6,12.0,15.9,13.7,69.8,9.5,0.13,spanje,alicante
4,3,7,14.1,17.5,16.1,64.5,9.2,0.15,spanje,alicante
4,3,8,15.8,19.6,17.8,62.0,10.8,0.13,spanje,alicante
4,3,9,16.9,20.4,18.9,58.8,13.2,0.05,spanje,alicante
4,3,10,17.6,21.3,19.7,55.8,15.4,0.08,spanje,alicante
4,3,11,17.8,22.0,20.1,59.3,17.2,0.18,spanje,alicante
4,3,12,17.7,22.6,20.5,58.0,17.5,0.2,spanje,alicante
4,3,13,17.7,22.9,20.6,59.8,18.7,0.2,spanje,alicante
4,3,14,18.0,22.7,20.3,57.8,19.1,0.23,spanje,alicante
4,3,15,17.6,21.2,19.8,59.8,18.4,0.15,spanje,alicante
4,3,16,17.3,21.4,19.3,60.5,18.1,0.13,spanje,alicante
4,3,17,17.3,20.8,18.8,64.8,16.1,0.1,spanje,alicante
4,3,18,16.1,20.2,18.1,70.0,11.6,0.13,spanje,alicante
4,3,19,15.1,19.3,17.3,73.0,10.6,0.1,spanje,alicante
4,3,20,14.5,18.9,16.7,75.3,9.4,0.13,spanje,alicante
4,3,21,14.2,18.4,16.2,75.5,7.6,0.08,spanje,alicante
4,3,22,13.8,18.0,15.9,78.3,9.4,0.08,spanje,alicante
4,3,23,12.9,17.5,15.4,77.5,9.2,0.08,spanje,alicante
5,1,0,14.2,18.0,16.0,73.3,8.8,0.08,spanje,alicante
5,1,1,13.8,17.4,15.7,74.5,8.8,0.03,spanje,alicante
5,1,2,13.6,17.0,15.3,73.0,9.2,0.03,spanje,alicante
5,1,3,14.1,17.2,15.7,74.3,9.9,0.03,spanje,alicante
5,1,4,13.5,16.3,15.0,74.3,9.8,0.03,spanje,alicante
5,1,5,12.9,16.7,14.6,72.8,9.6,0.05,spanje,alicante
5,1,6,14.4,17.3,15.7,70.3,9.8,0.05,spanje,alicante
5,1,7,16.5,19.2,17.9,62.0,8.4,0.03,spanje,alicante
5,1,8,17.9,21.1,19.5,56.8,9.9,0.03,spanje,alicante
5,1,9,18.9,22.7,20.8,51.8,12.2,0.03,spanje,alicante
5,1,10,19.7,23.4,21.4,51.0,15.6,0.05,spanje,alicante
5,1,11,19.4,24.0,21.7,51.0,16.9,0.1,spanje,alicante
5,1,12,19.6,23.8,21.8,49.8,18.4,0.1,spanje,alicante
5,1,13,19.9,23.8,22.1,50.5,16.9,0.05,spanje,alicante
5,1,14,19.7,24.4,22.2,52.3,17.2,0.08,spanje,alicante
5,1,15,19.4,23.6,21.8,53.3,16.8,0.08,spanje,alicante
5,1,16,18.8,23.6,21.5,56.5,14.9,0.08,spanje,alicante
5,1,17,18.1,23.0,20.6,60.8,13.9,0.05,spanje,alicante
5,1,18,17.9,22.3,20.0,64.8,10.0,0.05,spanje,alicante
5,1,19,17.2,20.8,19.1,68.3,8.7,0.05,spanje,alicante
5,1,20,16.1,19.6,18.0,72.3,9.1,0.05,spanje,alicante
5,1,21,15.7,19.3,17.5,75.0,8.8,0.05,spanje,alicante
5,1,22,15.1,18.7,16.7,75.5,8.0,0.08,spanje,alicante
5,1,23,14.7,18.2,16.4,74.0,9.3,0.05,spanje,alicante
5,2,0,15.5,18.7,17.0,69.8,9.5,0.0,spanje,alicante
5,2,1,15.0,18.3,16.8,71.3,9.3,0.0,spanje,alicante
5,2,2,14.2,17.8,16.0,68.5,8.9,0.03,spanje,alicante
5,2,3,14.6,17.6,16.0,70.0,9.4,0.0,spanje,alicante
5,2,4,14.0,17.4,15.6,68.8,10.5,0.0,spanje,alicante
5,2,5,13.5,17.2,15.2,69.3,11.0,0.0,spanje,alicante
5,2,6,15.2,17.7,16.5,64.3,11.5,0.0,spanje,alicante
5,2,7,17.7,19.7,19.0,58.5,11.9,0.03,spanje,alicante
5,2,8,19.1,21.4,20.3,54.5,11.6,0.0,spanje,alicante
5,2,9,19.8,23.0,21.4,49.3,14.1,0.03,spanje,alicante
5,2,10,20.7,23.9,22.4,47.8,14.8,0.03,spanje,alicante
5,2,11,21.0,24.8,22.9,47.8,18.0,0.08,spanje,alicante
5,2,12,21.3,25.0,23.0,46.8,18.5,0.1,spanje,alicante
5,2,13,20.8,24.8,22.7,50.8,19.6,0.03,spanje,alicante
5,2,14,20.9,24.5,22.7,50.0,19.6,0.13,spanje,alicante
5,2,15,20.5,24.5,22.6,52.5,18.2,0.13,spanje,alicante
5,2,16,20.1,24.0,22.1,55.0,17.1,0.08,spanje,alicante
5,2,17,19.7,23.5,21.7,57.5,14.8,0.05,spanje,alicante
5,2,18,18.9,22.1,20.7,61.5,12.3,0.03,spanje,alicante
5,2,19,18.2,20.9,19.6,68.5,9.6,0.03,spanje,alicante
5,2,20,17.5,20.3,18.8,72.8,7.5,0.0,spanje,alicante
5,2,21,17.2,19.7,18.3,73.0,6.5,0.0,spanje,alicante
5,2,22,16.8,19.4,18.1,73.5,7.2,0.0,spanje,alicante
5,2,23,16.0,18.9,17.4,73.5,7.9,0.0,spanje,alicante
5,3,0,16.2,19.4,17.7,75.0,7.7,0.09,spanje,alicante
5,3,1,15.6,18.2,17.0,75.0,7.2,0.11,spanje,alicante
5,3,2,15.5,18.8,17.1,74.5,7.4,0.11,spanje,alicante
5,3,3,15.0,19.0,17.0,71.5,8.3,0.09,spanje,alicante
5,3,4,14.9,18.1,16.7,69.5,8.6,0.09,spanje,alicante
5,3,5,14.8,18.1,16.6,70.5,8.5,0.09,spanje,alicante
5,3,6,17.2,20.3,18.5,65.0,7.4,0.07,spanje,alicante
5,3,7,18.6,22.4,20.4,59.5,8.1,0.11,spanje,alicante
5,3,8,19.6,23.6,22.1,55.0,9.8,0.12,spanje,alicante
5,3,9,20.4,24.5,22.5,52.0,12.3,0.12,spanje,alicante
5,3,10,21.0,26.0,23.3,51.0,15.7,0.17,spanje,alicante
5,3,11,22.0,25.7,23.8,52.0,18.8,0.14,spanje,alicante
5,3,12,21.7,25.9,23.4,54.5,19.7,0.16,spanje,alicante
5,3,13,21.5,26.1,23.5,54.0,20.4,0.2,spanje,alicante
5,3,14,21.7,25.8,23.2,54.0,20.2,0.14,spanje,alicante
5,3,15,21.3,25.2,23.1,54.5,19.5,0.14,spanje,alicante
5,3,16,20.7,24.4,22.5,57.0,17.5,0.09,spanje,alicante
5,3,17,20.4,24.0,22.1,62.0,14.6,0.07,spanje,alicante
5,3,18,19.7,23.0,21.3,65.0,12.6,0.11,spanje,alicante
5,3,19,18.7,21.7,20.3,70.5,12.1,0.09,spanje,alicante
5,3,20,18.3,20.9,19.7,73.0,9.7,0.11,spanje,alicante
5,3,21,18.0,21.0,19.4,74.0,7.4,0.07,spanje,alicante
5,3,22,17.7,20.5,19.0,75.5,6.3,0.09,spanje,alicante
5,3,23,16.8,20.2,18.4,75.0,7.6,0.07,spanje,alicante
6,1,0,17.9,21.2,19.9,75.5,9.0,0.03,spanje,alicante
6,1,1,17.4,20.5,19.5,74.5,8.2,0.03,spanje,alicante
6,1,2,17.3,20.5,19.1,72.3,8.1,0.03,spanje,alicante
6,1,3,17.0,20.8,19.2,70.8,8.5,0.0,spanje,alicante
6,1,4,17.1,20.1,18.7,70.0,8.2,0.0,spanje,alicante
6,1,5,16.4,19.7,18.5,71.3,8.2,0.0,spanje,alicante
6,1,6,18.2,21.4,20.0,65.8,8.3,0.03,spanje,alicante
