m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,0.5,4.4,9.1,6.5,12.0,0.38,31.0
2,2.5,6.2,11.4,6.7,10.0,0.35,23.0
3,4.0,9.3,14.8,8.0,10.0,0.34,34.0
4,7.8,12.3,18.1,8.9,15.0,0.5,47.0
5,12.8,17.7,22.9,9.3,19.0,0.62,76.0
6,17.7,22.9,28.1,8.0,15.0,0.51,34.0
7,19.6,24.7,30.3,7.8,14.0,0.46,24.0
8,20.0,24.8,30.8,7.6,14.0,0.46,49.0
9,15.4,20.4,25.4,8.3,15.0,0.49,56.0
10,12.0,16.0,21.0,7.3,13.0,0.43,40.0
11,5.4,9.5,14.5,7.1,13.0,0.44,40.0
12,1.8,5.3,9.8,6.5,13.0,0.41,26.0
