m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,5.0,11.0,8.5,83.5,9.5,0.07
1,1,5.0,11.0,8.5,83.0,9.0,0.06
1,2,5.0,11.0,8.0,82.0,8.5,0.04
1,3,5.0,11.0,8.0,83.0,8.2,0.06
1,4,5.0,11.0,7.5,84.5,8.3,0.06
1,5,4.0,11.0,7.5,85.0,7.5,0.08
1,6,5.0,10.0,7.6,85.5,7.3,0.06
1,7,5.0,10.0,7.5,84.5,7.5,0.07
1,8,7.0,12.0,9.1,83.0,8.5,0.08
1,9,9.6,14.0,11.5,75.0,10.2,0.06
1,10,11.7,15.0,13.4,67.5,12.5,0.06
1,11,12.2,16.0,14.3,62.5,14.1,0.09
1,12,13.0,17.0,15.0,59.5,15.6,0.08
1,13,13.0,17.0,15.0,59.0,17.2,0.09
1,14,13.0,17.0,14.9,60.5,17.5,0.09
1,15,12.0,17.0,14.5,62.5,15.8,0.08
1,16,11.1,15.0,13.4,66.5,13.0,0.05
1,17,10.0,14.0,12.0,71.5,10.4,0.05
1,18,9.0,13.2,11.4,74.5,8.6,0.06
1,19,8.0,13.0,10.5,77.5,9.1,0.06
1,20,7.0,13.0,10.0,79.0,8.7,0.06
1,21,6.0,12.2,9.3,82.0,7.4,0.06
1,22,6.0,12.0,9.0,82.0,9.1,0.05
1,23,6.0,12.0,8.6,84.0,9.4,0.07
2,0,6.0,12.0,9.0,85.5,6.3,0.04
2,1,6.0,11.0,8.5,85.0,6.9,0.06
2,2,6.0,11.0,8.5,85.0,7.3,0.06
2,3,6.0,11.0,8.0,85.0,7.4,0.05
2,4,5.0,11.0,8.5,87.0,7.1,0.08
2,5,6.0,11.0,8.5,85.0,7.2,0.08
2,6,5.0,10.7,8.5,87.0,7.8,0.06
2,7,6.0,11.0,9.0,85.0,6.9,0.05
2,8,9.0,13.0,11.0,79.5,6.5,0.07
2,9,11.7,15.0,13.4,70.5,8.0,0.08
2,10,14.0,16.0,15.0,65.0,11.7,0.08
2,11,14.0,17.0,15.5,60.0,13.0,0.09
2,12,15.0,17.1,16.0,59.5,15.0,0.11
2,13,15.0,17.5,16.1,57.5,16.5,0.11
2,14,14.5,17.0,15.8,60.5,16.6,0.09
2,15,14.0,17.0,15.7,61.5,16.0,0.07
2,16,14.0,16.0,15.0,64.5,14.0,0.05
2,17,13.0,15.0,13.5,70.5,10.8,0.05
2,18,11.2,14.0,12.5,75.0,8.4,0.04
2,19,10.0,13.0,11.9,76.5,7.7,0.03
2,20,9.0,12.0,11.0,79.5,7.5,0.06
2,21,8.0,12.0,10.5,82.0,7.2,0.07
2,22,8.0,12.0,9.9,82.0,7.2,0.06
2,23,7.0,12.0,9.5,85.0,6.9,0.06
3,0,8.0,13.0,10.5,80.5,10.9,0.08
3,1,8.0,13.0,10.5,82.5,11.2,0.09
3,2,8.0,13.0,10.5,82.0,11.5,0.07
3,3,7.2,13.0,10.1,81.5,11.5,0.09
3,4,7.0,13.0,10.0,81.5,10.0,0.11
3,5,7.0,13.0,10.0,83.0,10.2,0.09
3,6,7.0,13.0,10.1,82.0,10.6,0.09
3,7,8.7,14.0,11.5,79.5,10.5,0.09
3,8,12.0,15.0,14.0,71.5,11.3,0.11
3,9,14.0,16.1,15.0,66.0,16.0,0.14
3,10,14.0,17.2,15.9,61.5,17.7,0.13
3,11,15.0,18.1,16.5,58.0,19.5,0.17
3,12,15.0,18.6,17.0,58.5,21.5,0.17
3,13,15.0,19.0,17.0,57.5,21.5,0.15
3,14,15.0,18.4,17.0,57.0,21.5,0.15
3,15,15.0,18.0,16.5,60.0,21.3,0.13
3,16,14.0,17.1,15.8,62.0,18.5,0.13
3,17,13.0,16.0,14.6,66.5,17.4,0.08
3,18,13.0,15.1,14.0,71.5,13.5,0.05
3,19,12.0,15.0,13.3,74.5,11.7,0.06
3,20,11.0,14.0,12.5,76.5,9.9,0.06
3,21,10.0,14.0,11.9,79.5,11.3,0.07
3,22,9.1,14.0,11.5,81.0,9.4,0.1
3,23,8.2,13.5,11.0,82.5,10.1,0.05
4,0,11.0,15.0,13.0,80.5,7.5,0.08
4,1,10.1,14.9,12.5,80.8,7.5,0.06
4,2,10.0,14.5,12.1,81.0,7.7,0.05
4,3,9.5,14.6,11.9,80.5,7.9,0.08
4,4,9.0,14.0,11.6,79.8,8.0,0.07
4,5,9.0,14.0,11.6,80.3,7.9,0.1
4,6,11.0,15.0,12.8,77.0,8.5,0.11
4,7,13.0,16.0,14.7,70.8,9.3,0.09
4,8,15.0,18.0,16.5,63.8,12.8,0.09
4,9,16.0,20.0,17.9,57.3,15.1,0.13
4,10,16.5,20.0,18.2,54.3,16.5,0.18
4,11,17.0,21.0,18.8,53.8,19.5,0.18
4,12,17.0,21.0,19.0,52.0,20.6,0.18
