m,m3,coco,coco_pct
10,1,3.0,0.197
9,1,3.0,0.205
2,2,5.0,0.072
3,3,8.0,0.013
11,1,5.0,0.043
1,1,26.0,0.0
6,1,27.0,0.0
7,3,26.0,0.0
2,1,5.0,0.089
2,3,17.0,0.005
1,3,9.0,0.0
9,2,5.0,0.014
8,3,27.0,0.0
4,3,26.0,0.0
4,3,5.0,0.015
7,1,18.0,0.001
9,2,17.0,0.011
12,3,9.0,0.0
12,2,17.0,0.006
3,3,18.0,0.002
3,3,5.0,0.018
5,2,25.0,0.002
4,2,5.0,0.014
10,3,18.0,0.003
6,3,26.0,0.0
3,2,23.0,0.0
7,2,19.0,0.0
9,2,8.0,0.009
4,1,1.0,0.231
3,2,9.0,0.0
6,2,27.0,0.0
3,2,1.0,0.173
1,3,17.0,0.009
7,1,25.0,0.001
8,1,26.0,0.0
11,2,5.0,0.017
6,3,9.0,0.003
5,2,7.0,0.012
11,3,1.0,0.12
5,3,2.0,0.446
1,1,7.0,0.066
9,2,9.0,0.008
12,1,18.0,0.001
12,1,26.0,0.0
9,3,25.0,0.004
4,1,25.0,0.008
6,3,27.0,0.001
7,1,23.0,0.0
9,1,18.0,0.004
2,3,8.0,0.024
3,1,19.0,0.0
6,2,23.0,0.0
6,3,3.0,0.128
1,3,1.0,0.195
2,2,1.0,0.246
7,2,23.0,0.0
11,3,26.0,0.0
7,3,2.0,0.222
8,2,17.0,0.015
4,2,18.0,0.0
5,1,25.0,0.004
7,2,7.0,0.002
8,2,9.0,0.004
10,1,5.0,0.019
12,2,3.0,0.198
8,3,3.0,0.097
11,1,17.0,0.022
12,1,27.0,0.0
10,1,17.0,0.016
6,1,25.0,0.01
3,1,27.0,0.0
7,2,25.0,0.005
2,1,4.0,0.008
7,1,3.0,0.123
3,2,5.0,0.048
6,2,8.0,0.003
9,1,2.0,0.486
5,2,19.0,0.0
11,1,26.0,0.0
6,3,7.0,0.002
12,2,27.0,0.0
4,2,26.0,0.0
8,3,23.0,0.0
2,1,9.0,0.005
2,1,7.0,0.017
7,3,19.0,0.0
8,3,26.0,0.001
6,1,8.0,0.01
3,3,25.0,0.002
1,2,23.0,0.0
2,1,26.0,0.0
6,1,26.0,0.0
1,3,3.0,0.262
10,3,3.0,0.322
5,2,3.0,0.171
1,2,1.0,0.198
10,1,26.0,0.0
11,3,2.0,0.435
11,1,3.0,0.277
1,1,5.0,0.036
1,2,3.0,0.314
2,1,2.0,0.448
4,3,2.0,0.383
5,2,5.0,0.021
1,2,8.0,0.016
4,3,23.0,0.0
6,1,19.0,0.0
5,1,5.0,0.014
2,1,27.0,0.0
11,3,8.0,0.014
2,1,23.0,0.0
7,3,5.0,0.005
11,1,23.0,0.0
7,2,9.0,0.0
11,2,25.0,0.007
1,2,7.0,0.037
5,1,17.0,0.011
8,2,1.0,0.445
8,2,4.0,0.004
1,1,2.0,0.345
10,3,25.0,0.009
4,3,17.0,0.006
4,1,7.0,0.034
8,3,7.0,0.015
6,1,23.0,0.0
2,1,19.0,0.0
9,1,25.0,0.019
7,1,9.0,0.0
8,1,18.0,0.0
7,3,9.0,0.0
12,3,4.0,0.02
2,3,5.0,0.061
4,2,9.0,0.001
5,3,26.0,0.0
4,2,1.0,0.238
3,2,3.0,0.307
