m,coco,coco_pct
2,12.0,0.0
5,4.0,0.049
4,1.0,0.134
7,18.0,0.0
12,4.0,0.041
7,2.0,0.225
5,18.0,0.003
8,8.0,0.0
2,4.0,0.049
2,9.0,0.007
5,12.0,0.0
1,27.0,0.0
7,1.0,0.746
12,9.0,0.012
4,2.0,0.49
6,1.0,0.432
3,4.0,0.048
4,26.0,0.0
3,3.0,0.261
2,1.0,0.107
7,17.0,0.0
3,1.0,0.089
6,26.0,0.0
6,3.0,0.079
8,3.0,0.025
10,18.0,0.002
9,5.0,0.001
4,5.0,0.003
4,3.0,0.225
1,25.0,0.051
3,2.0,0.501
5,5.0,0.001
8,25.0,0.002
11,7.0,0.081
8,2.0,0.388
12,17.0,0.0
3,25.0,0.01
6,12.0,0.0
2,5.0,0.001
11,25.0,0.086
9,4.0,0.014
11,26.0,0.0
2,17.0,0.0
12,7.0,0.093
3,8.0,0.028
12,12.0,0.0
5,25.0,0.007
11,4.0,0.022
12,2.0,0.385
5,1.0,0.133
4,25.0,0.013
2,8.0,0.031
10,2.0,0.522
1,9.0,0.021
11,18.0,0.016
11,17.0,0.0
4,17.0,0.0
8,9.0,0.0
7,26.0,0.0
11,3.0,0.199
1,8.0,0.052
4,18.0,0.005
11,1.0,0.08
9,8.0,0.007
6,9.0,0.001
8,4.0,0.001
5,27.0,0.0
10,3.0,0.136
12,25.0,0.073
10,8.0,0.016
11,27.0,0.007
7,7.0,0.002
11,9.0,0.02
3,18.0,0.002
6,4.0,0.005
9,1.0,0.239
1,12.0,0.0
7,25.0,0.003
12,3.0,0.285
8,7.0,0.001
10,25.0,0.054
2,7.0,0.062
7,12.0,0.0
3,12.0,0.0
4,7.0,0.036
12,26.0,0.0
6,2.0,0.472
5,8.0,0.019
6,27.0,0.002
3,5.0,0.001
6,17.0,0.0
7,8.0,0.003
3,26.0,0.0
5,2.0,0.573
2,25.0,0.017
2,2.0,0.485
8,1.0,0.583
7,5.0,0.001
9,25.0,0.024
1,18.0,0.011
11,2.0,0.439
2,27.0,0.002
1,4.0,0.062
10,9.0,0.005
9,9.0,0.004
9,3.0,0.104
9,26.0,0.001
6,25.0,0.002
8,12.0,0.0
4,27.0,0.0
5,17.0,0.0
3,9.0,0.007
9,17.0,0.0
12,1.0,0.057
10,1.0,0.214
10,4.0,0.021
8,5.0,0.0
10,17.0,0.0
3,7.0,0.051
11,12.0,0.0
4,12.0,0.0
1,5.0,0.0
5,26.0,0.0
7,9.0,0.0
12,8.0,0.042
5,3.0,0.186
7,4.0,0.001
2,26.0,0.0
1,2.0,0.335
4,9.0,0.005
9,18.0,0.004
9,2.0,0.581
1,3.0,0.279
9,27.0,0.0
8,17.0,0.0
6,5.0,0.0
3,27.0,0.002
12,5.0,0.001
6,18.0,0.001
4,8.0,0.02
7,27.0,0.0
12,27.0,0.0
8,27.0,0.0
10,27.0,0.0
8,26.0,0.0
8,18.0,0.0
11,8.0,0.05
6,8.0,0.002
9,7.0,0.022
7,3.0,0.018
10,26.0,0.0
9,12.0,0.0
2,18.0,0.003
12,18.0,0.012
5,7.0,0.027
1,7.0,0.09
1,26.0,0.0
2,3.0,0.235
10,5.0,0.001
11,5.0,0.0
5,9.0,0.002
4,4.0,0.069
1,17.0,0.0
6,7.0,0.006
10,7.0,0.029
10,12.0,0.0
3,17.0,0.0
1,1.0,0.101
