m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,9.7,12.6,17.0,0.0,5.0,0.33
1,1,2,9.6,12.1,16.0,0.3,8.1,0.67
1,1,3,9.2,12.1,16.0,0.1,9.3,0.67
1,1,4,10.3,13.3,16.2,0.1,8.4,0.67
1,1,5,9.6,13.2,15.4,0.0,10.0,0.33
1,1,6,11.3,12.4,14.6,0.2,14.4,0.67
1,1,7,10.1,12.2,14.5,7.3,14.1,0.67
1,1,8,10.6,12.4,15.8,9.2,12.1,0.67
1,1,9,9.3,13.1,16.2,2.8,9.4,1.0
1,1,10,10.3,12.6,16.0,0.0,14.8,0.33
1,2,11,11.0,12.7,15.3,0.4,9.1,1.0
1,2,12,10.3,13.1,15.6,4.7,12.1,0.67
1,2,13,8.5,11.4,14.6,0.0,12.4,0.33
1,2,14,9.1,11.3,14.5,1.5,11.9,0.67
1,2,15,8.8,11.6,14.5,16.1,9.2,1.0
1,2,16,9.5,11.6,14.5,2.7,11.6,1.0
1,2,17,10.0,13.1,16.6,3.2,13.7,1.0
1,2,18,11.0,13.9,16.6,0.0,13.4,0.33
1,2,19,9.2,12.5,15.5,0.0,11.2,0.33
1,2,20,8.7,11.9,15.0,3.6,7.5,1.0
1,3,21,10.4,12.7,15.2,22.7,11.8,1.0
1,3,22,9.7,11.7,15.0,1.6,13.6,0.67
1,3,23,7.3,11.9,15.0,0.0,14.2,0.33
1,3,24,9.6,12.7,14.5,0.1,11.7,0.67
1,3,25,10.0,13.1,15.1,0.0,12.6,0.33
1,3,26,9.5,12.4,14.4,0.0,12.6,0.33
1,3,27,9.5,11.5,15.0,0.0,10.6,0.33
1,3,28,8.5,11.9,15.3,0.4,11.6,0.67
1,3,29,10.3,12.4,14.8,4.9,13.4,1.0
1,3,30,10.0,12.5,15.0,0.6,16.8,0.67
1,3,31,9.5,12.4,14.8,0.0,12.3,0.33
2,1,1,8.2,12.1,16.0,0.0,10.0,0.0
2,1,2,10.3,13.0,16.0,0.0,13.5,0.33
2,1,3,10.3,13.3,16.5,0.6,12.1,0.67
2,1,4,9.3,13.2,15.6,0.3,11.4,0.67
2,1,5,9.9,13.0,16.2,0.0,15.0,0.33
2,1,6,8.5,11.5,15.0,0.0,8.2,0.33
2,1,7,7.7,11.0,14.6,0.0,10.3,0.33
2,1,8,9.2,12.2,15.5,0.0,15.3,0.33
2,1,9,8.5,11.9,15.0,0.0,9.7,0.0
2,1,10,9.0,12.5,15.0,0.0,9.9,0.0
2,2,11,9.8,12.7,15.5,0.0,12.9,0.33
2,2,12,9.5,13.2,15.5,8.2,9.8,0.67
2,2,13,9.6,12.1,14.5,0.6,11.5,0.67
2,2,14,9.5,12.1,14.4,0.0,15.0,0.33
2,2,15,9.0,11.9,15.5,0.0,12.4,0.33
2,2,16,7.8,12.1,15.1,0.0,11.1,0.33
2,2,17,7.9,11.8,16.3,0.0,6.8,0.33
2,2,18,9.4,12.4,16.3,0.0,8.6,0.0
2,2,19,8.8,12.4,16.1,0.0,5.9,0.33
2,2,20,9.3,12.6,16.0,0.0,10.3,0.33
2,3,21,9.5,12.6,15.1,0.0,10.5,0.33
2,3,22,8.9,11.6,14.7,0.0,8.9,0.33
2,3,23,8.8,12.4,15.6,0.8,11.7,0.67
2,3,24,9.3,12.8,15.9,2.5,12.6,0.67
2,3,25,8.6,13.0,16.2,0.1,9.9,0.67
2,3,26,12.1,14.0,17.1,3.8,11.9,1.0
2,3,27,10.4,13.6,15.6,0.2,13.0,0.67
2,3,28,10.2,13.2,17.2,0.0,9.9,0.0
2,3,29,12.5,14.8,17.8,16.3,21.7,1.0
3,1,1,9.8,13.1,16.0,0.6,7.6,1.0
3,1,2,10.5,13.5,17.3,1.5,9.6,1.0
3,1,3,9.5,13.4,17.8,0.0,10.7,0.33
3,1,4,9.5,13.2,16.1,12.9,8.8,0.67
3,1,5,9.3,12.5,15.6,0.5,8.3,0.67
3,1,6,9.9,13.6,17.0,0.1,8.6,0.67
3,1,7,10.1,13.5,16.1,4.8,8.3,0.67
3,1,8,9.5,13.2,16.7,0.0,6.5,0.33
3,1,9,10.3,13.1,16.5,0.0,8.1,0.33
3,1,10,10.3,13.8,17.0,0.0,10.5,0.33
3,2,11,11.8,14.1,16.0,0.6,16.0,0.67
3,2,12,9.5,13.4,18.0,3.3,11.2,1.0
3,2,13,10.0,13.4,16.8,1.2,10.9,0.5
3,2,14,9.2,12.6,16.3,0.0,8.5,0.0
3,2,15,10.8,13.7,16.4,4.7,18.0,0.5
3,2,16,10.4,13.5,16.6,1.5,11.0,0.5
3,2,17,10.1,12.7,16.3,0.9,11.4,1.0
3,2,18,10.0,13.1,16.1,0.1,8.7,0.5
3,2,19,9.8,13.2,17.0,2.4,9.5,0.5
3,2,20,9.5,13.5,17.5,0.0,9.0,0.0
3,3,21,11.5,14.7,17.6,2.7,10.9,0.5
3,3,22,11.1,13.4,16.8,0.0,10.0,0.0
3,3,23,10.6,13.7,17.7,1.5,11.0,0.5
3,3,24,9.8,13.5,17.5,0.9,12.5,0.5
3,3,25,9.4,13.7,17.5,0.2,10.5,0.5
3,3,26,10.2,14.2,18.6,2.1,13.6,0.5
3,3,27,10.6,14.0,17.5,0.8,10.2,0.5
3,3,28,10.9,13.9,17.2,0.1,14.7,1.0
3,3,29,10.8,14.7,18.0,0.0,14.1,0.0
3,3,30,10.6,14.4,18.0,0.0,7.9,0.0
3,3,31,12.2,15.2,19.5,0.6,11.2,0.5
4,1,1,12.5,15.5,18.6,0.5,11.2,0.5
4,1,2,11.7,14.7,19.0,1.2,10.0,0.5
4,1,3,11.3,14.5,17.7,14.7,12.4,0.5
4,1,4,12.0,14.9,18.2,3.5,14.2,0.5
4,1,5,12.9,14.9,17.9,1.0,12.2,0.5
4,1,6,12.3,14.9,18.0,11.2,14.9,0.5
4,1,7,12.3,15.0,17.5,0.0,12.5,0.0
4,1,8,11.9,14.5,18.0,0.0,11.4,0.0
4,1,9,10.8,14.0,18.1,0.4,9.2,0.5
4,1,10,10.6,14.0,18.0,3.8,9.6,0.5
4,2,11,11.0,14.4,18.1,0.2,11.4,0.5
4,2,12,11.1,14.6,19.7,0.0,9.7,0.0
4,2,13,10.8,14.7,19.1,0.0,7.4,0.0
4,2,14,12.3,15.9,20.3,0.4,9.5,0.5
4,2,15,12.4,15.2,18.4,0.2,12.9,0.5
4,2,16,12.3,15.6,19.0,13.6,9.0,1.0
4,2,17,13.2,16.5,20.3,34.6,11.2,1.0
4,2,18,12.2,15.1,18.6,0.5,10.4,1.0
4,2,19,11.0,14.8,18.8,13.9,11.4,1.0
4,2,20,11.4,15.0,18.0,0.2,8.9,0.5
4,3,21,12.2,15.7,19.1,2.5,9.2,0.5
4,3,22,13.1,16.2,19.5,1.1,12.5,0.5
4,3,23,14.2,17.0,20.7,0.8,13.7,0.5
4,3,24,13.6,17.0,21.0,0.0,13.7,0.0
4,3,25,13.7,16.8,21.0,6.6,10.5,1.0
4,3,26,12.1,16.5,21.2,0.0,6.5,0.0
4,3,27,12.7,17.3,22.0,0.0,13.1,0.0
4,3,28,12.4,17.6,22.1,0.0,11.4,0.0
4,3,29,13.4,17.5,21.4,0.0,5.2,0.0
4,3,30,14.3,18.2,21.8,0.6,8.1,0.5
5,1,1,14.4,16.9,19.0,4.7,8.0,1.0
5,1,2,14.3,17.1,21.0,12.5,8.7,1.0
5,1,3,14.4,17.4,21.0,23.0,13.2,1.0
5,1,4,14.6,17.0,20.2,15.8,18.1,1.0
5,1,5,13.9,18.0,22.0,0.1,9.6,0.5
5,1,6,14.0,17.7,21.0,0.2,8.8,0.5
5,1,7,13.9,18.2,22.3,0.0,12.0,0.0
5,1,8,14.0,17.7,21.1,0.0,11.1,0.0
5,1,9,13.2,17.3,21.5,2.6,6.4,0.5
5,1,10,14.2,18.1,21.5,1.3,9.1,1.0
5,2,11,14.6,19.0,23.0,4.3,9.7,1.0
5,2,12,14.3,18.1,21.9,0.9,8.4,1.0
5,2,13,14.6,18.0,21.1,1.6,8.6,1.0
5,2,14,16.0,19.9,22.7,1.3,8.3,1.0
5,2,15,17.6,20.5,23.6,0.2,11.3,0.5
5,2,16,17.2,21.3,25.0,7.2,9.6,0.5
5,2,17,17.3,20.6,22.6,1.7,10.4,0.5
5,2,18,16.0,20.2,25.3,0.1,8.5,0.5
5,2,19,17.0,21.2,24.6,0.0,8.7,0.0
5,2,20,17.1,20.3,23.7,0.4,9.7,0.5
5,3,21,15.7,19.6,24.6,4.0,11.1,1.0
5,3,22,15.7,19.3,23.0,4.7,8.6,0.5
5,3,23,15.2,19.8,24.0,1.0,9.3,0.5
5,3,24,15.5,20.3,25.5,0.3,9.8,0.5
