m,m3,coco,coco_pct
4,1,3.0,0.29
1,2,17.0,0.001
10,2,17.0,0.0
4,1,8.0,0.029
9,1,8.0,0.003
7,3,9.0,0.0
2,2,2.0,0.491
3,3,26.0,0.0
7,3,7.0,0.0
8,3,4.0,0.002
3,1,26.0,0.0
7,1,9.0,0.0
11,1,4.0,0.007
5,2,7.0,0.014
12,2,7.0,0.107
6,2,9.0,0.0
8,2,27.0,0.0
12,2,27.0,0.0
6,3,1.0,0.708
7,2,7.0,0.005
2,3,3.0,0.216
2,2,25.0,0.035
11,3,1.0,0.067
12,3,25.0,0.046
10,2,7.0,0.018
2,2,1.0,0.123
10,3,27.0,0.001
8,1,1.0,0.634
7,3,17.0,0.0
3,3,27.0,0.003
1,3,26.0,0.0
7,3,8.0,0.0
9,1,3.0,0.089
8,2,4.0,0.0
5,3,1.0,0.181
6,1,4.0,0.008
3,1,3.0,0.348
11,2,26.0,0.0
5,2,25.0,0.01
1,2,12.0,0.0
8,2,8.0,0.0
8,1,3.0,0.008
2,2,18.0,0.005
8,1,5.0,0.0
2,1,3.0,0.255
10,3,5.0,0.0
10,1,17.0,0.001
4,1,9.0,0.009
12,2,17.0,0.0
4,2,3.0,0.195
6,3,25.0,0.0
10,1,3.0,0.156
1,1,1.0,0.107
6,3,18.0,0.001
2,2,8.0,0.032
8,3,26.0,0.0
11,1,9.0,0.007
12,3,7.0,0.031
9,1,27.0,0.0
8,2,25.0,0.0
7,1,5.0,0.003
6,2,27.0,0.002
8,2,17.0,0.0
9,3,17.0,0.0
1,1,12.0,0.0
4,2,4.0,0.062
2,2,3.0,0.216
4,2,7.0,0.027
4,3,12.0,0.0
9,3,8.0,0.006
11,3,17.0,0.0
9,1,5.0,0.0
9,3,26.0,0.001
12,3,5.0,0.0
1,1,8.0,0.046
11,2,12.0,0.0
4,1,7.0,0.058
5,3,5.0,0.001
11,1,2.0,0.565
6,2,18.0,0.001
1,3,1.0,0.095
6,2,7.0,0.009
7,2,8.0,0.006
9,1,18.0,0.005
10,3,18.0,0.002
7,1,12.0,0.0
2,2,17.0,0.001
12,3,26.0,0.0
5,2,26.0,0.0
3,3,17.0,0.0
2,2,7.0,0.058
2,3,25.0,0.028
3,3,3.0,0.168
4,3,4.0,0.095
8,1,7.0,0.002
1,2,26.0,0.0
3,1,9.0,0.011
12,1,18.0,0.016
6,1,7.0,0.004
9,2,7.0,0.018
1,1,26.0,0.0
10,2,25.0,0.072
8,1,9.0,0.0
8,1,8.0,0.0
8,3,1.0,0.502
9,2,25.0,0.021
5,2,2.0,0.556
6,1,18.0,0.002
10,3,3.0,0.137
1,2,1.0,0.095
3,2,2.0,0.532
6,1,9.0,0.0
9,2,8.0,0.013
11,3,9.0,0.012
2,2,9.0,0.011
1,1,17.0,0.0
11,2,27.0,0.005
4,1,27.0,0.0
2,3,17.0,0.0
3,1,12.0,0.0
12,3,1.0,0.076
7,1,4.0,0.002
8,2,18.0,0.0
11,3,7.0,0.106
5,1,5.0,0.0
8,3,9.0,0.0
2,3,12.0,0.0
7,2,18.0,0.0
10,2,27.0,0.0
6,3,4.0,0.0
4,3,26.0,0.0
1,1,25.0,0.058
10,1,27.0,0.0
10,2,12.0,0.0
2,1,18.0,0.011
6,2,26.0,0.0
10,1,2.0,0.545
6,2,3.0,0.086
6,2,1.0,0.342
8,3,5.0,0.001
9,2,27.0,0.0
3,2,17.0,0.0
12,1,1.0,0.01
10,2,4.0,0.014
4,1,2.0,0.411
3,3,4.0,0.062
5,3,7.0,0.022
6,1,27.0,0.0
6,3,9.0,0.004
1,3,7.0,0.077
1,1,7.0,0.098
10,3,4.0,0.024
10,3,9.0,0.009
