m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,9.3,14.4,11.4,86.0,9.3,0.17
1,1,1,9.0,14.5,11.3,86.5,10.2,0.17
1,1,2,8.9,14.4,11.3,85.3,10.2,0.17
1,1,3,9.1,14.5,11.6,85.0,9.3,0.2
1,1,4,8.6,13.9,11.1,83.8,9.3,0.2
1,1,5,8.3,13.0,11.3,82.8,8.9,0.17
1,1,6,8.3,13.5,11.2,84.5,4.7,0.17
1,1,7,8.5,14.0,11.8,84.3,5.2,0.17
1,1,8,10.0,15.6,13.0,76.5,9.4,0.2
1,1,9,11.9,16.4,14.4,71.3,8.9,0.27
1,1,10,13.0,17.0,14.8,71.0,11.1,0.2
1,1,11,13.5,17.5,15.5,67.3,13.5,0.3
1,1,12,13.2,17.5,15.4,67.5,12.6,0.27
1,1,13,13.0,18.0,15.5,70.3,13.9,0.27
1,1,14,12.4,17.3,15.0,70.3,14.9,0.27
1,1,15,11.6,16.9,14.4,73.3,14.6,0.17
1,1,16,11.0,16.0,13.3,76.0,12.1,0.23
1,1,17,10.1,15.0,12.5,79.5,10.4,0.2
1,1,18,9.5,15.0,12.0,81.3,9.4,0.2
1,1,19,9.5,14.5,11.8,83.5,10.6,0.23
1,1,20,9.9,14.5,11.9,85.3,10.2,0.23
1,1,21,10.1,14.4,12.0,88.8,11.1,0.17
1,1,22,9.9,14.9,11.8,88.8,10.1,0.17
1,1,23,9.7,14.7,11.8,88.8,9.8,0.1
1,2,0,9.6,13.7,11.1,84.8,9.3,0.36
1,2,1,9.5,13.5,11.1,83.0,8.9,0.3
1,2,2,9.4,13.3,11.1,81.5,9.3,0.23
1,2,3,9.3,13.2,11.0,80.3,9.3,0.3
1,2,4,8.8,12.9,10.7,78.0,12.0,0.23
1,2,5,8.0,12.2,9.9,82.3,12.0,0.17
1,2,6,7.6,12.3,10.0,81.5,10.7,0.2
1,2,7,8.5,13.0,10.8,77.0,11.2,0.27
1,2,8,11.0,15.0,13.0,74.3,11.2,0.2
1,2,9,12.2,15.8,13.8,69.5,11.2,0.3
1,2,10,12.0,16.0,14.0,66.5,15.3,0.27
