m,coco,coco_pct
5,3.0,0.227
6,7.0,0.014
6,4.0,0.005
3,9.0,0.003
3,7.0,0.037
2,17.0,0.0
10,17.0,0.0
7,13.0,0.0
12,2.0,0.418
3,4.0,0.076
9,12.0,0.0
4,4.0,0.067
12,23.0,0.0
9,26.0,0.0
10,3.0,0.131
9,3.0,0.097
6,12.0,0.0
6,9.0,0.0
10,18.0,0.002
9,15.0,0.0
1,8.0,0.023
7,15.0,0.0
2,13.0,0.0
10,13.0,0.0
5,27.0,0.0
5,14.0,0.0
2,2.0,0.376
4,15.0,0.0
12,1.0,0.105
4,12.0,0.0
2,12.0,0.0
10,25.0,0.004
1,18.0,0.001
8,7.0,0.01
8,17.0,0.0
11,26.0,0.0
4,26.0,0.0
11,14.0,0.0
4,9.0,0.008
6,15.0,0.0
2,18.0,0.001
3,8.0,0.007
9,1.0,0.484
11,1.0,0.149
10,7.0,0.019
1,15.0,0.0
5,17.0,0.0
7,12.0,0.0
2,26.0,0.0
1,4.0,0.064
11,12.0,0.0
9,14.0,0.0
4,3.0,0.219
1,13.0,0.0
2,8.0,0.021
6,1.0,0.421
1,2.0,0.42
12,9.0,0.008
3,3.0,0.238
4,18.0,0.001
11,17.0,0.0
6,23.0,0.001
5,23.0,0.0
7,26.0,0.0
10,14.0,0.0
7,3.0,0.019
12,17.0,0.0
2,25.0,0.0
3,15.0,0.0
5,15.0,0.0
10,8.0,0.01
3,2.0,0.409
4,8.0,0.009
3,26.0,0.0
2,1.0,0.195
12,18.0,0.002
9,18.0,0.003
11,23.0,0.0
10,15.0,0.0
7,9.0,0.0
10,27.0,0.0
8,12.0,0.0
11,3.0,0.261
11,18.0,0.002
5,7.0,0.013
1,12.0,0.0
9,4.0,0.009
10,26.0,0.0
11,4.0,0.045
1,27.0,0.0
11,25.0,0.005
8,4.0,0.0
1,1.0,0.149
6,13.0,0.0
8,25.0,0.001
11,27.0,0.0
1,9.0,0.009
10,23.0,0.0
3,23.0,0.0
3,1.0,0.229
12,3.0,0.3
11,8.0,0.022
2,3.0,0.273
12,4.0,0.063
8,1.0,0.746
8,3.0,0.018
12,25.0,0.004
10,1.0,0.37
2,9.0,0.003
2,27.0,0.0
7,4.0,0.003
12,27.0,0.0
8,14.0,0.0
4,2.0,0.416
4,14.0,0.0
3,14.0,0.0
2,15.0,0.001
3,17.0,0.0
6,3.0,0.101
7,25.0,0.001
11,13.0,0.0
5,13.0,0.0
7,17.0,0.0
8,27.0,0.0
7,14.0,0.0
10,9.0,0.005
3,27.0,0.0
6,2.0,0.444
7,8.0,0.003
1,14.0,0.004
6,25.0,0.004
9,13.0,0.0
4,7.0,0.029
11,7.0,0.039
5,8.0,0.001
8,15.0,0.0
9,23.0,0.0
3,18.0,0.0
11,2.0,0.466
9,27.0,0.0
5,9.0,0.0
11,9.0,0.012
6,18.0,0.006
8,8.0,0.002
9,2.0,0.368
5,1.0,0.252
7,7.0,0.008
5,2.0,0.44
6,14.0,0.0
9,17.0,0.0
9,7.0,0.013
2,23.0,0.0
4,27.0,0.0
1,3.0,0.271
5,4.0,0.064
5,25.0,0.001
8,18.0,0.003
4,17.0,0.0
7,27.0,0.0
6,27.0,0.001
9,9.0,0.008
9,25.0,0.004
3,25.0,0.001
12,8.0,0.033
2,14.0,0.003
4,1.0,0.251
8,26.0,0.0
7,2.0,0.187
10,4.0,0.017
4,13.0,0.0
11,15.0,0.0
4,25.0,0.002
7,18.0,0.004
1,17.0,0.0
10,12.0,0.0
2,4.0,0.084
5,26.0,0.0
8,23.0,0.0
6,17.0,0.0
1,25.0,0.004
1,7.0,0.055
10,2.0,0.442
12,26.0,0.0
1,23.0,0.0
12,7.0,0.067
1,26.0,0.0
4,23.0,0.0
9,8.0,0.013
8,2.0,0.22
8,13.0,0.0
3,12.0,0.0
6,8.0,0.003
8,9.0,0.0
12,12.0,0.0
12,13.0,0.0
5,12.0,0.0
12,14.0,0.0
3,13.0,0.0
7,1.0,0.776
12,15.0,0.0
7,23.0,0.0
6,26.0,0.0
2,7.0,0.043
5,18.0,0.001
