m,m3,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum,country,place
5,2,25.7,28.1,30.4,12.4,7.0,0.65,14.0,indonesië,ubud
5,3,25.4,27.7,30.3,10.7,10.0,0.88,9.0,indonesië,ubud
6,1,25.3,27.5,30.3,12.4,9.0,0.93,33.0,indonesië,ubud
6,2,24.9,27.5,29.9,12.4,7.0,0.74,10.0,indonesië,ubud
6,3,24.8,27.2,29.5,13.0,9.0,0.87,20.0,indonesië,ubud
7,1,25.0,26.9,29.3,14.2,10.0,1.0,25.0,indonesië,ubud
7,2,24.6,26.7,29.1,14.3,8.0,0.8,13.0,indonesië,ubud
7,3,24.3,26.5,29.1,13.8,8.0,0.76,7.0,indonesië,ubud
8,1,24.1,26.4,29.1,12.7,8.0,0.78,9.0,indonesië,ubud
8,2,24.6,26.8,29.2,13.8,6.0,0.64,8.0,indonesië,ubud
8,3,24.5,26.6,29.2,13.5,10.0,0.94,12.0,indonesië,ubud
9,1,24.8,26.8,29.8,12.2,9.0,0.88,11.0,indonesië,ubud
9,2,24.3,26.8,29.9,12.0,8.0,0.84,16.0,indonesië,ubud
9,3,24.7,27.5,30.5,11.2,6.0,0.64,7.0,indonesië,ubud
10,1,24.9,27.6,30.6,10.4,9.0,0.9,16.0,indonesië,ubud
10,2,25.2,27.9,31.2,9.5,9.0,0.87,6.0,indonesië,ubud
10,3,25.1,27.9,31.4,8.7,7.0,0.64,9.0,indonesië,ubud
11,1,25.5,28.3,31.6,8.6,8.0,0.77,12.0,indonesië,ubud
11,2,25.8,28.6,31.7,8.5,10.0,0.97,16.0,indonesië,ubud
11,3,25.5,27.9,31.2,8.4,10.0,0.97,29.0,indonesië,ubud
12,1,25.5,28.3,31.0,9.5,9.0,0.94,23.0,indonesië,ubud
12,2,25.6,28.3,31.1,11.4,8.0,0.78,31.0,indonesië,ubud
12,3,25.4,28.3,31.1,13.2,10.0,0.91,94.0,indonesië,ubud
1,1,25.0,27.4,30.6,8.0,0.0,,0.0,indonesië,yogyakarta
1,2,25.0,27.4,30.5,8.5,0.0,,0.0,indonesië,yogyakarta
1,3,25.0,27.4,30.4,7.2,0.0,,0.0,indonesië,yogyakarta
2,1,24.9,27.0,30.3,6.8,0.0,,0.0,indonesië,yogyakarta
2,2,24.5,27.1,30.4,5.9,0.0,,0.0,indonesië,yogyakarta
2,3,25.0,27.3,31.0,6.1,0.0,,0.0,indonesië,yogyakarta
3,1,24.8,27.2,30.7,6.4,0.0,,0.0,indonesië,yogyakarta
3,2,25.0,27.5,31.4,6.8,0.0,,0.0,indonesië,yogyakarta
3,3,25.0,27.9,31.7,5.4,0.0,,0.0,indonesië,yogyakarta
4,1,24.8,27.5,31.6,5.6,0.0,,0.0,indonesië,yogyakarta
4,2,25.2,28.0,32.0,5.8,0.0,,0.0,indonesië,yogyakarta
4,3,25.0,28.0,32.1,6.0,0.0,,0.0,indonesië,yogyakarta
5,1,24.9,28.2,32.6,6.2,0.0,,0.0,indonesië,yogyakarta
5,2,25.2,28.4,32.3,5.8,0.0,,0.0,indonesië,yogyakarta
5,3,25.3,28.2,31.9,5.5,0.0,,0.0,indonesië,yogyakarta
6,1,25.3,28.0,31.8,5.9,0.0,,0.0,indonesië,yogyakarta
6,2,24.9,27.8,31.3,6.4,0.0,,0.0,indonesië,yogyakarta
6,3,24.9,27.6,31.0,6.6,0.0,,0.0,indonesië,yogyakarta
7,1,24.8,27.5,30.9,6.8,0.0,,0.0,indonesië,yogyakarta
7,2,24.4,27.4,31.1,7.3,0.0,,0.0,indonesië,yogyakarta
7,3,22.9,26.8,31.6,8.5,0.0,,0.0,indonesië,yogyakarta
8,1,22.7,26.7,31.4,8.9,0.0,,0.0,indonesië,yogyakarta
8,2,23.2,26.9,32.2,7.8,0.0,,0.0,indonesië,yogyakarta
8,3,23.4,27.0,32.1,8.5,0.0,,0.0,indonesië,yogyakarta
9,1,23.7,27.4,32.3,9.2,0.0,,0.0,indonesië,yogyakarta
9,2,23.6,27.4,32.8,8.7,0.0,,0.0,indonesië,yogyakarta
9,3,24.4,28.1,33.3,8.9,0.0,,0.0,indonesië,yogyakarta
10,1,25.0,28.6,33.1,8.8,0.0,,0.0,indonesië,yogyakarta
10,2,25.1,28.6,33.2,8.0,0.0,,0.0,indonesië,yogyakarta
10,3,25.1,28.7,32.7,7.5,0.0,,0.0,indonesië,yogyakarta
11,1,25.3,28.2,32.5,7.0,0.0,,0.0,indonesië,yogyakarta
11,2,25.6,28.4,32.3,6.4,0.0,,0.0,indonesië,yogyakarta
11,3,25.5,28.1,31.1,7.2,0.0,,0.0,indonesië,yogyakarta
12,1,25.5,27.8,31.0,7.1,0.0,,0.0,indonesië,yogyakarta
12,2,25.3,27.9,31.3,7.9,0.0,,0.0,indonesië,yogyakarta
12,3,25.3,27.4,30.6,8.8,0.0,,0.0,indonesië,yogyakarta
