m,coco,coco_pct,country,place
11,3.0,0.528,indonesië,balikpapan
11,5.0,0.053,indonesië,balikpapan
11,7.0,0.128,indonesië,balikpapan
11,8.0,0.098,indonesië,balikpapan
11,9.0,0.091,indonesië,balikpapan
11,17.0,0.055,indonesië,balikpapan
11,18.0,0.012,indonesië,balikpapan
11,25.0,0.004,indonesië,balikpapan
11,26.0,0.0,indonesië,balikpapan
12,1.0,0.001,indonesië,balikpapan
12,2.0,0.011,indonesië,balikpapan
12,3.0,0.531,indonesië,balikpapan
12,5.0,0.04,indonesië,balikpapan
12,7.0,0.12,indonesië,balikpapan
12,8.0,0.114,indonesië,balikpapan
12,9.0,0.103,indonesië,balikpapan
12,17.0,0.061,indonesië,balikpapan
12,18.0,0.015,indonesië,balikpapan
12,25.0,0.003,indonesië,balikpapan
12,26.0,0.001,indonesië,balikpapan
1,1.0,0.011,indonesië,bandung
1,2.0,0.018,indonesië,bandung
1,3.0,0.643,indonesië,bandung
1,5.0,0.017,indonesië,bandung
1,7.0,0.099,indonesië,bandung
1,8.0,0.094,indonesië,bandung
1,9.0,0.071,indonesië,bandung
1,17.0,0.043,indonesië,bandung
1,18.0,0.004,indonesië,bandung
2,1.0,0.009,indonesië,bandung
2,2.0,0.027,indonesië,bandung
2,3.0,0.571,indonesië,bandung
2,5.0,0.027,indonesië,bandung
2,7.0,0.096,indonesië,bandung
2,8.0,0.13,indonesië,bandung
2,9.0,0.08,indonesië,bandung
2,17.0,0.05,indonesië,bandung
2,18.0,0.01,indonesië,bandung
3,1.0,0.018,indonesië,bandung
3,2.0,0.032,indonesië,bandung
3,3.0,0.589,indonesië,bandung
3,5.0,0.042,indonesië,bandung
3,7.0,0.085,indonesië,bandung
3,8.0,0.101,indonesië,bandung
3,9.0,0.085,indonesië,bandung
3,17.0,0.039,indonesië,bandung
3,18.0,0.011,indonesië,bandung
4,1.0,0.019,indonesië,bandung
4,2.0,0.04,indonesië,bandung
4,3.0,0.656,indonesië,bandung
4,5.0,0.026,indonesië,bandung
4,7.0,0.065,indonesië,bandung
4,8.0,0.061,indonesië,bandung
4,9.0,0.067,indonesië,bandung
4,17.0,0.053,indonesië,bandung
4,18.0,0.013,indonesië,bandung
5,1.0,0.12,indonesië,bandung
5,2.0,0.129,indonesië,bandung
5,3.0,0.487,indonesië,bandung
5,5.0,0.016,indonesië,bandung
5,7.0,0.045,indonesië,bandung
5,8.0,0.054,indonesië,bandung
5,9.0,0.053,indonesië,bandung
5,17.0,0.086,indonesië,bandung
5,18.0,0.01,indonesië,bandung
6,1.0,0.089,indonesië,bandung
6,2.0,0.136,indonesië,bandung
6,3.0,0.594,indonesië,bandung
6,5.0,0.018,indonesië,bandung
6,7.0,0.035,indonesië,bandung
6,8.0,0.032,indonesië,bandung
6,9.0,0.023,indonesië,bandung
6,17.0,0.066,indonesië,bandung
6,18.0,0.007,indonesië,bandung
7,1.0,0.127,indonesië,bandung
7,2.0,0.16,indonesië,bandung
7,3.0,0.522,indonesië,bandung
7,5.0,0.028,indonesië,bandung
7,7.0,0.028,indonesië,bandung
7,8.0,0.04,indonesië,bandung
7,9.0,0.025,indonesië,bandung
7,17.0,0.063,indonesië,bandung
7,18.0,0.007,indonesië,bandung
8,1.0,0.158,indonesië,bandung
8,2.0,0.166,indonesië,bandung
8,3.0,0.548,indonesië,bandung
8,5.0,0.017,indonesië,bandung
8,7.0,0.02,indonesië,bandung
8,8.0,0.019,indonesië,bandung
8,9.0,0.006,indonesië,bandung
8,17.0,0.06,indonesië,bandung
8,18.0,0.004,indonesië,bandung
9,1.0,0.133,indonesië,bandung
9,2.0,0.112,indonesië,bandung
9,3.0,0.582,indonesië,bandung
9,5.0,0.013,indonesië,bandung
9,7.0,0.024,indonesië,bandung
9,8.0,0.042,indonesië,bandung
9,9.0,0.025,indonesië,bandung
9,17.0,0.059,indonesië,bandung
9,18.0,0.009,indonesië,bandung
10,1.0,0.084,indonesië,bandung
10,2.0,0.105,indonesië,bandung
10,3.0,0.61,indonesië,bandung
10,5.0,0.003,indonesië,bandung
10,7.0,0.043,indonesië,bandung
10,8.0,0.051,indonesië,bandung
10,9.0,0.043,indonesië,bandung
10,17.0,0.056,indonesië,bandung
10,18.0,0.005,indonesië,bandung
11,1.0,0.02,indonesië,bandung
11,2.0,0.04,indonesië,bandung
11,3.0,0.643,indonesië,bandung
11,5.0,0.014,indonesië,bandung
11,7.0,0.062,indonesië,bandung
11,8.0,0.068,indonesië,bandung
11,9.0,0.093,indonesië,bandung
11,17.0,0.056,indonesië,bandung
11,18.0,0.005,indonesië,bandung
12,1.0,0.011,indonesië,bandung
12,2.0,0.02,indonesië,bandung
12,3.0,0.635,indonesië,bandung
12,5.0,0.024,indonesië,bandung
12,7.0,0.093,indonesië,bandung
12,8.0,0.105,indonesië,bandung
12,9.0,0.077,indonesië,bandung
12,17.0,0.031,indonesië,bandung
12,18.0,0.005,indonesië,bandung
1,1.0,0.0,indonesië,denpasar
1,2.0,0.236,indonesië,denpasar
1,3.0,0.328,indonesië,denpasar
1,4.0,0.002,indonesië,denpasar
1,7.0,0.194,indonesië,denpasar
1,8.0,0.137,indonesië,denpasar
1,9.0,0.049,indonesië,denpasar
1,17.0,0.0,indonesië,denpasar
1,18.0,0.01,indonesië,denpasar
1,25.0,0.043,indonesië,denpasar
1,27.0,0.0,indonesië,denpasar
2,1.0,0.0,indonesië,denpasar
2,2.0,0.258,indonesië,denpasar
2,3.0,0.348,indonesië,denpasar
2,4.0,0.0,indonesië,denpasar
2,7.0,0.17,indonesië,denpasar
2,8.0,0.109,indonesië,denpasar
2,9.0,0.046,indonesië,denpasar
2,17.0,0.0,indonesië,denpasar
2,18.0,0.014,indonesië,denpasar
2,25.0,0.048,indonesië,denpasar
2,27.0,0.006,indonesië,denpasar
3,1.0,0.0,indonesië,denpasar
3,2.0,0.439,indonesië,denpasar
3,3.0,0.298,indonesië,denpasar
3,4.0,0.0,indonesië,denpasar
3,7.0,0.088,indonesië,denpasar
3,8.0,0.063,indonesië,denpasar
3,9.0,0.015,indonesië,denpasar
3,17.0,0.001,indonesië,denpasar
3,18.0,0.023,indonesië,denpasar
3,25.0,0.067,indonesië,denpasar
3,27.0,0.006,indonesië,denpasar
4,1.0,0.0,indonesië,denpasar
4,2.0,0.656,indonesië,denpasar
4,3.0,0.235,indonesië,denpasar
4,4.0,0.0,indonesië,denpasar
4,7.0,0.065,indonesië,denpasar
4,8.0,0.018,indonesië,denpasar
4,9.0,0.0,indonesië,denpasar
4,17.0,0.0,indonesië,denpasar
4,18.0,0.013,indonesië,denpasar
4,25.0,0.013,indonesië,denpasar
4,27.0,0.0,indonesië,denpasar
5,1.0,0.001,indonesië,denpasar
5,2.0,0.829,indonesië,denpasar
5,3.0,0.126,indonesië,denpasar
5,4.0,0.0,indonesië,denpasar
5,7.0,0.026,indonesië,denpasar
5,8.0,0.006,indonesië,denpasar
5,9.0,0.001,indonesië,denpasar
5,17.0,0.0,indonesië,denpasar
5,18.0,0.005,indonesië,denpasar
5,25.0,0.006,indonesië,denpasar
5,27.0,0.0,indonesië,denpasar
6,1.0,0.0,indonesië,denpasar
6,2.0,0.654,indonesië,denpasar
6,3.0,0.282,indonesië,denpasar
6,4.0,0.0,indonesië,denpasar
6,7.0,0.04,indonesië,denpasar
6,8.0,0.017,indonesië,denpasar
6,9.0,0.004,indonesië,denpasar
6,17.0,0.0,indonesië,denpasar
6,18.0,0.001,indonesië,denpasar
6,25.0,0.001,indonesië,denpasar
6,27.0,0.0,indonesië,denpasar
7,1.0,0.002,indonesië,denpasar
7,2.0,0.639,indonesië,denpasar
7,3.0,0.315,indonesië,denpasar
7,4.0,0.001,indonesië,denpasar
7,7.0,0.021,indonesië,denpasar
7,8.0,0.015,indonesië,denpasar
7,9.0,0.006,indonesië,denpasar
7,17.0,0.0,indonesië,denpasar
7,18.0,0.001,indonesië,denpasar
7,25.0,0.0,indonesië,denpasar
7,27.0,0.0,indonesië,denpasar
8,1.0,0.004,indonesië,denpasar
8,2.0,0.699,indonesië,denpasar
8,3.0,0.267,indonesië,denpasar
8,4.0,0.0,indonesië,denpasar
8,7.0,0.015,indonesië,denpasar
8,8.0,0.012,indonesië,denpasar
8,9.0,0.002,indonesië,denpasar
8,17.0,0.0,indonesië,denpasar
8,18.0,0.0,indonesië,denpasar
8,25.0,0.0,indonesië,denpasar
8,27.0,0.0,indonesië,denpasar
9,1.0,0.003,indonesië,denpasar
9,2.0,0.754,indonesië,denpasar
9,3.0,0.22,indonesië,denpasar
9,4.0,0.0,indonesië,denpasar
9,7.0,0.016,indonesië,denpasar
9,8.0,0.004,indonesië,denpasar
9,9.0,0.001,indonesië,denpasar
9,17.0,0.0,indonesië,denpasar
9,18.0,0.001,indonesië,denpasar
9,25.0,0.001,indonesië,denpasar
9,27.0,0.0,indonesië,denpasar
10,1.0,0.0,indonesië,denpasar
10,2.0,0.693,indonesië,denpasar
10,3.0,0.218,indonesië,denpasar
10,4.0,0.0,indonesië,denpasar
10,7.0,0.023,indonesië,denpasar
10,8.0,0.022,indonesië,denpasar
10,9.0,0.003,indonesië,denpasar
10,17.0,0.001,indonesië,denpasar
10,18.0,0.016,indonesië,denpasar
10,25.0,0.025,indonesië,denpasar
10,27.0,0.0,indonesië,denpasar
11,1.0,0.0,indonesië,denpasar
11,2.0,0.486,indonesië,denpasar
11,3.0,0.297,indonesië,denpasar
11,4.0,0.0,indonesië,denpasar
11,7.0,0.085,indonesië,denpasar
11,8.0,0.041,indonesië,denpasar
11,9.0,0.004,indonesië,denpasar
11,17.0,0.001,indonesië,denpasar
11,18.0,0.019,indonesië,denpasar
11,25.0,0.064,indonesië,denpasar
11,27.0,0.004,indonesië,denpasar
12,1.0,0.0,indonesië,denpasar
12,2.0,0.304,indonesië,denpasar
12,3.0,0.382,indonesië,denpasar
12,4.0,0.002,indonesië,denpasar
12,7.0,0.126,indonesië,denpasar
12,8.0,0.093,indonesië,denpasar
12,9.0,0.051,indonesië,denpasar
12,17.0,0.0,indonesië,denpasar
12,18.0,0.012,indonesië,denpasar
12,25.0,0.031,indonesië,denpasar
12,27.0,0.0,indonesië,denpasar
1,1.0,0.003,indonesië,flores
1,2.0,0.014,indonesië,flores
1,3.0,0.246,indonesië,flores
1,5.0,0.283,indonesië,flores
1,7.0,0.111,indonesië,flores
1,8.0,0.201,indonesië,flores
1,9.0,0.1,indonesië,flores
1,17.0,0.036,indonesië,flores
1,18.0,0.005,indonesië,flores
2,1.0,0.006,indonesië,flores
2,2.0,0.022,indonesië,flores
2,3.0,0.195,indonesië,flores
2,5.0,0.287,indonesië,flores
2,7.0,0.108,indonesië,flores
2,8.0,0.198,indonesië,flores
2,9.0,0.143,indonesië,flores
2,17.0,0.034,indonesië,flores
2,18.0,0.006,indonesië,flores
3,1.0,0.036,indonesië,flores
3,2.0,0.041,indonesië,flores
3,3.0,0.278,indonesië,flores
3,5.0,0.209,indonesië,flores
3,7.0,0.074,indonesië,flores
3,8.0,0.172,indonesië,flores
3,9.0,0.137,indonesië,flores
3,17.0,0.052,indonesië,flores
3,18.0,0.001,indonesië,flores
4,1.0,0.01,indonesië,flores
4,2.0,0.022,indonesië,flores
4,3.0,0.33,indonesië,flores
4,5.0,0.29,indonesië,flores
4,7.0,0.089,indonesië,flores
4,8.0,0.133,indonesië,flores
4,9.0,0.08,indonesië,flores
4,17.0,0.043,indonesië,flores
4,18.0,0.003,indonesië,flores
5,1.0,0.04,indonesië,flores
5,2.0,0.079,indonesië,flores
5,3.0,0.3,indonesië,flores
5,5.0,0.372,indonesië,flores
5,7.0,0.048,indonesië,flores
5,8.0,0.061,indonesië,flores
5,9.0,0.011,indonesië,flores
5,17.0,0.089,indonesië,flores
5,18.0,0.0,indonesië,flores
6,1.0,0.046,indonesië,flores
6,2.0,0.059,indonesië,flores
6,3.0,0.305,indonesië,flores
6,5.0,0.359,indonesië,flores
6,7.0,0.059,indonesië,flores
6,8.0,0.088,indonesië,flores
6,9.0,0.018,indonesië,flores
6,17.0,0.065,indonesië,flores
6,18.0,0.002,indonesië,flores
7,1.0,0.027,indonesië,flores
7,2.0,0.06,indonesië,flores
7,3.0,0.346,indonesië,flores
7,5.0,0.373,indonesië,flores
7,7.0,0.047,indonesië,flores
7,8.0,0.073,indonesië,flores
7,9.0,0.022,indonesië,flores
7,17.0,0.048,indonesië,flores
7,18.0,0.003,indonesië,flores
8,1.0,0.093,indonesië,flores
8,2.0,0.086,indonesië,flores
8,3.0,0.354,indonesië,flores
8,5.0,0.291,indonesië,flores
8,7.0,0.041,indonesië,flores
8,8.0,0.06,indonesië,flores
8,9.0,0.018,indonesië,flores
8,17.0,0.053,indonesië,flores
8,18.0,0.004,indonesië,flores
9,1.0,0.114,indonesië,flores
9,2.0,0.118,indonesië,flores
9,3.0,0.382,indonesië,flores
9,5.0,0.233,indonesië,flores
9,7.0,0.031,indonesië,flores
9,8.0,0.028,indonesië,flores
9,9.0,0.008,indonesië,flores
9,17.0,0.084,indonesië,flores
9,18.0,0.001,indonesië,flores
10,1.0,0.152,indonesië,flores
10,2.0,0.102,indonesië,flores
10,3.0,0.37,indonesië,flores
10,5.0,0.181,indonesië,flores
10,7.0,0.039,indonesië,flores
10,8.0,0.043,indonesië,flores
10,9.0,0.021,indonesië,flores
10,17.0,0.087,indonesië,flores
10,18.0,0.003,indonesië,flores
11,1.0,0.064,indonesië,flores
11,2.0,0.079,indonesië,flores
11,3.0,0.47,indonesië,flores
11,5.0,0.111,indonesië,flores
11,7.0,0.056,indonesië,flores
11,8.0,0.077,indonesië,flores
11,9.0,0.045,indonesië,flores
11,17.0,0.09,indonesië,flores
11,18.0,0.006,indonesië,flores
12,1.0,0.016,indonesië,flores
12,2.0,0.043,indonesië,flores
12,3.0,0.355,indonesië,flores
12,5.0,0.226,indonesië,flores
12,7.0,0.08,indonesië,flores
12,8.0,0.125,indonesië,flores
12,9.0,0.094,indonesië,flores
12,17.0,0.059,indonesië,flores
12,18.0,0.003,indonesië,flores
1,1.0,0.002,indonesië,jakarta
1,2.0,0.03,indonesië,jakarta
1,3.0,0.508,indonesië,jakarta
1,4.0,0.066,indonesië,jakarta
1,5.0,0.0,indonesië,jakarta
1,7.0,0.161,indonesië,jakarta
1,8.0,0.128,indonesië,jakarta
1,9.0,0.063,indonesië,jakarta
1,17.0,0.022,indonesië,jakarta
1,18.0,0.019,indonesië,jakarta
1,25.0,0.001,indonesië,jakarta
1,27.0,0.0,indonesië,jakarta
2,1.0,0.005,indonesië,jakarta
2,2.0,0.012,indonesië,jakarta
2,3.0,0.427,indonesië,jakarta
2,4.0,0.066,indonesië,jakarta
2,5.0,0.0,indonesië,jakarta
2,7.0,0.197,indonesië,jakarta
2,8.0,0.168,indonesië,jakarta
2,9.0,0.078,indonesië,jakarta
2,17.0,0.023,indonesië,jakarta
2,18.0,0.024,indonesië,jakarta
2,25.0,0.0,indonesië,jakarta
2,27.0,0.002,indonesië,jakarta
3,1.0,0.006,indonesië,jakarta
3,2.0,0.045,indonesië,jakarta
3,3.0,0.619,indonesië,jakarta
3,4.0,0.059,indonesië,jakarta
3,5.0,0.002,indonesië,jakarta
3,7.0,0.13,indonesië,jakarta
3,8.0,0.067,indonesië,jakarta
3,9.0,0.031,indonesië,jakarta
3,17.0,0.019,indonesië,jakarta
3,18.0,0.019,indonesië,jakarta
3,25.0,0.0,indonesië,jakarta
3,27.0,0.004,indonesië,jakarta
4,1.0,0.006,indonesië,jakarta
4,2.0,0.102,indonesië,jakarta
4,3.0,0.678,indonesië,jakarta
4,4.0,0.031,indonesië,jakarta
4,5.0,0.0,indonesië,jakarta
4,7.0,0.079,indonesië,jakarta
4,8.0,0.037,indonesië,jakarta
4,9.0,0.022,indonesië,jakarta
4,17.0,0.02,indonesië,jakarta
4,18.0,0.022,indonesië,jakarta
4,25.0,0.0,indonesië,jakarta
4,27.0,0.003,indonesië,jakarta
5,1.0,0.032,indonesië,jakarta
5,2.0,0.192,indonesië,jakarta
5,3.0,0.627,indonesië,jakarta
5,4.0,0.019,indonesië,jakarta
5,5.0,0.0,indonesië,jakarta
5,7.0,0.056,indonesië,jakarta
5,8.0,0.02,indonesië,jakarta
5,9.0,0.01,indonesië,jakarta
5,17.0,0.027,indonesië,jakarta
5,18.0,0.012,indonesië,jakarta
5,25.0,0.001,indonesië,jakarta
5,27.0,0.003,indonesië,jakarta
6,1.0,0.037,indonesië,jakarta
6,2.0,0.179,indonesië,jakarta
6,3.0,0.593,indonesië,jakarta
6,4.0,0.009,indonesië,jakarta
6,5.0,0.0,indonesië,jakarta
6,7.0,0.059,indonesië,jakarta
6,8.0,0.055,indonesië,jakarta
6,9.0,0.022,indonesië,jakarta
6,17.0,0.035,indonesië,jakarta
6,18.0,0.01,indonesië,jakarta
6,25.0,0.0,indonesië,jakarta
6,27.0,0.001,indonesië,jakarta
7,1.0,0.066,indonesië,jakarta
7,2.0,0.294,indonesië,jakarta
7,3.0,0.519,indonesië,jakarta
7,4.0,0.011,indonesië,jakarta
7,5.0,0.0,indonesië,jakarta
7,7.0,0.045,indonesië,jakarta
7,8.0,0.02,indonesië,jakarta
7,9.0,0.013,indonesië,jakarta
7,17.0,0.025,indonesië,jakarta
7,18.0,0.007,indonesië,jakarta
7,25.0,0.0,indonesië,jakarta
7,27.0,0.0,indonesië,jakarta
8,1.0,0.069,indonesië,jakarta
8,2.0,0.325,indonesië,jakarta
8,3.0,0.514,indonesië,jakarta
8,4.0,0.006,indonesië,jakarta
8,5.0,0.0,indonesië,jakarta
8,7.0,0.036,indonesië,jakarta
8,8.0,0.016,indonesië,jakarta
8,9.0,0.007,indonesië,jakarta
8,17.0,0.02,indonesië,jakarta
8,18.0,0.008,indonesië,jakarta
8,25.0,0.0,indonesië,jakarta
8,27.0,0.0,indonesië,jakarta
9,1.0,0.057,indonesië,jakarta
9,2.0,0.258,indonesië,jakarta
9,3.0,0.581,indonesië,jakarta
9,4.0,0.009,indonesië,jakarta
9,5.0,0.0,indonesië,jakarta
9,7.0,0.029,indonesië,jakarta
9,8.0,0.026,indonesië,jakarta
9,9.0,0.012,indonesië,jakarta
9,17.0,0.02,indonesië,jakarta
9,18.0,0.009,indonesië,jakarta
9,25.0,0.0,indonesië,jakarta
9,27.0,0.0,indonesië,jakarta
10,1.0,0.041,indonesië,jakarta
10,2.0,0.175,indonesië,jakarta
10,3.0,0.629,indonesië,jakarta
10,4.0,0.017,indonesië,jakarta
10,5.0,0.0,indonesië,jakarta
10,7.0,0.05,indonesië,jakarta
10,8.0,0.03,indonesië,jakarta
10,9.0,0.017,indonesië,jakarta
10,17.0,0.024,indonesië,jakarta
10,18.0,0.017,indonesië,jakarta
10,25.0,0.0,indonesië,jakarta
10,27.0,0.0,indonesië,jakarta
11,1.0,0.008,indonesië,jakarta
11,2.0,0.078,indonesië,jakarta
11,3.0,0.653,indonesië,jakarta
11,4.0,0.034,indonesië,jakarta
11,5.0,0.001,indonesië,jakarta
11,7.0,0.086,indonesië,jakarta
11,8.0,0.063,indonesië,jakarta
11,9.0,0.035,indonesië,jakarta
11,17.0,0.025,indonesië,jakarta
11,18.0,0.018,indonesië,jakarta
11,25.0,0.0,indonesië,jakarta
11,27.0,0.0,indonesië,jakarta
12,1.0,0.004,indonesië,jakarta
12,2.0,0.028,indonesië,jakarta
12,3.0,0.646,indonesië,jakarta
12,4.0,0.061,indonesië,jakarta
12,5.0,0.0,indonesië,jakarta
12,7.0,0.113,indonesië,jakarta
12,8.0,0.08,indonesië,jakarta
12,9.0,0.04,indonesië,jakarta
12,17.0,0.014,indonesië,jakarta
12,18.0,0.013,indonesië,jakarta
12,25.0,0.001,indonesië,jakarta
12,27.0,0.0,indonesië,jakarta
1,1.0,0.002,indonesië,lombok
1,2.0,0.197,indonesië,lombok
1,3.0,0.314,indonesië,lombok
1,4.0,0.001,indonesië,lombok
1,5.0,0.043,indonesië,lombok
1,7.0,0.191,indonesië,lombok
1,8.0,0.138,indonesië,lombok
1,9.0,0.061,indonesië,lombok
1,17.0,0.024,indonesië,lombok
1,18.0,0.006,indonesië,lombok
1,25.0,0.023,indonesië,lombok
1,26.0,0.0,indonesië,lombok
1,27.0,0.0,indonesië,lombok
2,1.0,0.001,indonesië,lombok
2,2.0,0.227,indonesië,lombok
2,3.0,0.262,indonesië,lombok
2,4.0,0.001,indonesië,lombok
2,5.0,0.044,indonesië,lombok
2,7.0,0.234,indonesië,lombok
2,8.0,0.115,indonesië,lombok
2,9.0,0.046,indonesië,lombok
2,17.0,0.018,indonesië,lombok
2,18.0,0.009,indonesië,lombok
2,25.0,0.041,indonesië,lombok
2,26.0,0.0,indonesië,lombok
2,27.0,0.003,indonesië,lombok
3,1.0,0.005,indonesië,lombok
3,2.0,0.232,indonesië,lombok
3,3.0,0.214,indonesië,lombok
3,4.0,0.0,indonesië,lombok
3,5.0,0.079,indonesië,lombok
3,7.0,0.176,indonesië,lombok
3,8.0,0.115,indonesië,lombok
3,9.0,0.033,indonesië,lombok
3,17.0,0.023,indonesië,lombok
3,18.0,0.034,indonesië,lombok
3,25.0,0.085,indonesië,lombok
3,26.0,0.0,indonesië,lombok
3,27.0,0.006,indonesië,lombok
4,1.0,0.012,indonesië,lombok
4,2.0,0.449,indonesië,lombok
4,3.0,0.184,indonesië,lombok
4,4.0,0.0,indonesië,lombok
4,5.0,0.086,indonesië,lombok
4,7.0,0.092,indonesië,lombok
4,8.0,0.057,indonesië,lombok
4,9.0,0.025,indonesië,lombok
4,17.0,0.02,indonesië,lombok
4,18.0,0.029,indonesië,lombok
4,25.0,0.042,indonesië,lombok
4,26.0,0.0,indonesië,lombok
4,27.0,0.004,indonesië,lombok
5,1.0,0.052,indonesië,lombok
5,2.0,0.633,indonesië,lombok
5,3.0,0.18,indonesië,lombok
5,4.0,0.0,indonesië,lombok
5,5.0,0.041,indonesië,lombok
5,7.0,0.033,indonesië,lombok
5,8.0,0.012,indonesië,lombok
5,9.0,0.002,indonesië,lombok
5,17.0,0.025,indonesië,lombok
5,18.0,0.01,indonesië,lombok
5,25.0,0.013,indonesië,lombok
5,26.0,0.0,indonesië,lombok
5,27.0,0.0,indonesië,lombok
6,1.0,0.057,indonesië,lombok
6,2.0,0.538,indonesië,lombok
6,3.0,0.275,indonesië,lombok
6,4.0,0.0,indonesië,lombok
6,5.0,0.047,indonesië,lombok
6,7.0,0.032,indonesië,lombok
6,8.0,0.013,indonesië,lombok
6,9.0,0.002,indonesië,lombok
6,17.0,0.03,indonesië,lombok
6,18.0,0.005,indonesië,lombok
6,25.0,0.001,indonesië,lombok
6,26.0,0.0,indonesië,lombok
6,27.0,0.0,indonesië,lombok
7,1.0,0.053,indonesië,lombok
7,2.0,0.572,indonesië,lombok
7,3.0,0.29,indonesië,lombok
7,4.0,0.0,indonesië,lombok
7,5.0,0.026,indonesië,lombok
7,7.0,0.014,indonesië,lombok
7,8.0,0.009,indonesië,lombok
7,9.0,0.004,indonesië,lombok
7,17.0,0.03,indonesië,lombok
7,18.0,0.003,indonesië,lombok
