m,m3,coco,coco_pct,country,place
6,1,5.0,0.022,indonesië,balikpapan
6,1,7.0,0.094,indonesië,balikpapan
6,1,8.0,0.152,indonesië,balikpapan
6,1,9.0,0.098,indonesië,balikpapan
6,1,17.0,0.075,indonesië,balikpapan
6,1,18.0,0.004,indonesië,balikpapan
6,1,25.0,0.006,indonesië,balikpapan
6,1,26.0,0.001,indonesië,balikpapan
6,2,1.0,0.005,indonesië,balikpapan
6,2,2.0,0.053,indonesië,balikpapan
6,2,3.0,0.468,indonesië,balikpapan
6,2,5.0,0.033,indonesië,balikpapan
6,2,7.0,0.13,indonesië,balikpapan
6,2,8.0,0.14,indonesië,balikpapan
6,2,9.0,0.078,indonesië,balikpapan
6,2,17.0,0.071,indonesië,balikpapan
6,2,18.0,0.021,indonesië,balikpapan
6,2,25.0,0.002,indonesië,balikpapan
6,2,26.0,0.0,indonesië,balikpapan
6,3,1.0,0.019,indonesië,balikpapan
6,3,2.0,0.078,indonesië,balikpapan
6,3,3.0,0.488,indonesië,balikpapan
6,3,5.0,0.024,indonesië,balikpapan
6,3,7.0,0.158,indonesië,balikpapan
6,3,8.0,0.105,indonesië,balikpapan
6,3,9.0,0.049,indonesië,balikpapan
6,3,17.0,0.067,indonesië,balikpapan
6,3,18.0,0.01,indonesië,balikpapan
6,3,25.0,0.002,indonesië,balikpapan
6,3,26.0,0.0,indonesië,balikpapan
7,1,1.0,0.004,indonesië,balikpapan
7,1,2.0,0.026,indonesië,balikpapan
7,1,3.0,0.468,indonesië,balikpapan
7,1,5.0,0.049,indonesië,balikpapan
7,1,7.0,0.135,indonesië,balikpapan
7,1,8.0,0.153,indonesië,balikpapan
7,1,9.0,0.1,indonesië,balikpapan
7,1,17.0,0.051,indonesië,balikpapan
7,1,18.0,0.01,indonesië,balikpapan
7,1,25.0,0.004,indonesië,balikpapan
7,1,26.0,0.0,indonesië,balikpapan
7,2,1.0,0.015,indonesië,balikpapan
7,2,2.0,0.124,indonesië,balikpapan
7,2,3.0,0.521,indonesië,balikpapan
7,2,5.0,0.013,indonesië,balikpapan
7,2,7.0,0.101,indonesië,balikpapan
7,2,8.0,0.086,indonesië,balikpapan
7,2,9.0,0.029,indonesië,balikpapan
7,2,17.0,0.099,indonesië,balikpapan
7,2,18.0,0.004,indonesië,balikpapan
7,2,25.0,0.008,indonesië,balikpapan
7,2,26.0,0.0,indonesië,balikpapan
7,3,1.0,0.018,indonesië,balikpapan
7,3,2.0,0.113,indonesië,balikpapan
7,3,3.0,0.496,indonesië,balikpapan
7,3,5.0,0.012,indonesië,balikpapan
7,3,7.0,0.11,indonesië,balikpapan
7,3,8.0,0.081,indonesië,balikpapan
7,3,9.0,0.034,indonesië,balikpapan
7,3,17.0,0.118,indonesië,balikpapan
7,3,18.0,0.007,indonesië,balikpapan
7,3,25.0,0.01,indonesië,balikpapan
7,3,26.0,0.001,indonesië,balikpapan
8,1,1.0,0.05,indonesië,balikpapan
8,1,2.0,0.13,indonesië,balikpapan
8,1,3.0,0.466,indonesië,balikpapan
8,1,5.0,0.01,indonesië,balikpapan
8,1,7.0,0.109,indonesië,balikpapan
8,1,8.0,0.075,indonesië,balikpapan
8,1,9.0,0.032,indonesië,balikpapan
8,1,17.0,0.119,indonesië,balikpapan
8,1,18.0,0.008,indonesië,balikpapan
8,1,25.0,0.001,indonesië,balikpapan
8,1,26.0,0.0,indonesië,balikpapan
8,2,1.0,0.019,indonesië,balikpapan
8,2,2.0,0.147,indonesië,balikpapan
8,2,3.0,0.545,indonesië,balikpapan
8,2,5.0,0.022,indonesië,balikpapan
8,2,7.0,0.087,indonesië,balikpapan
8,2,8.0,0.043,indonesië,balikpapan
8,2,9.0,0.033,indonesië,balikpapan
8,2,17.0,0.084,indonesië,balikpapan
8,2,18.0,0.015,indonesië,balikpapan
8,2,25.0,0.005,indonesië,balikpapan
8,2,26.0,0.0,indonesië,balikpapan
8,3,1.0,0.039,indonesië,balikpapan
8,3,2.0,0.1,indonesië,balikpapan
8,3,3.0,0.41,indonesië,balikpapan
8,3,5.0,0.01,indonesië,balikpapan
8,3,7.0,0.132,indonesië,balikpapan
8,3,8.0,0.133,indonesië,balikpapan
8,3,9.0,0.113,indonesië,balikpapan
8,3,17.0,0.056,indonesië,balikpapan
8,3,18.0,0.004,indonesië,balikpapan
8,3,25.0,0.003,indonesië,balikpapan
8,3,26.0,0.0,indonesië,balikpapan
9,1,1.0,0.038,indonesië,balikpapan
9,1,2.0,0.095,indonesië,balikpapan
9,1,3.0,0.557,indonesië,balikpapan
9,1,5.0,0.015,indonesië,balikpapan
9,1,7.0,0.097,indonesië,balikpapan
9,1,8.0,0.068,indonesië,balikpapan
9,1,9.0,0.059,indonesië,balikpapan
9,1,17.0,0.063,indonesië,balikpapan
9,1,18.0,0.0,indonesië,balikpapan
9,1,25.0,0.007,indonesië,balikpapan
9,1,26.0,0.0,indonesië,balikpapan
9,2,1.0,0.036,indonesië,balikpapan
9,2,2.0,0.078,indonesië,balikpapan
9,2,3.0,0.601,indonesië,balikpapan
9,2,5.0,0.018,indonesië,balikpapan
9,2,7.0,0.099,indonesië,balikpapan
9,2,8.0,0.052,indonesië,balikpapan
9,2,9.0,0.057,indonesië,balikpapan
9,2,17.0,0.053,indonesië,balikpapan
9,2,18.0,0.006,indonesië,balikpapan
9,2,25.0,0.0,indonesië,balikpapan
9,2,26.0,0.0,indonesië,balikpapan
9,3,1.0,0.04,indonesië,balikpapan
9,3,2.0,0.108,indonesië,balikpapan
9,3,3.0,0.593,indonesië,balikpapan
9,3,5.0,0.019,indonesië,balikpapan
9,3,7.0,0.078,indonesië,balikpapan
9,3,8.0,0.049,indonesië,balikpapan
9,3,9.0,0.035,indonesië,balikpapan
9,3,17.0,0.061,indonesië,balikpapan
9,3,18.0,0.005,indonesië,balikpapan
9,3,25.0,0.01,indonesië,balikpapan
9,3,26.0,0.0,indonesië,balikpapan
10,1,1.0,0.037,indonesië,balikpapan
10,1,2.0,0.101,indonesië,balikpapan
10,1,3.0,0.453,indonesië,balikpapan
10,1,5.0,0.026,indonesië,balikpapan
10,1,7.0,0.134,indonesië,balikpapan
10,1,8.0,0.126,indonesië,balikpapan
10,1,9.0,0.069,indonesië,balikpapan
10,1,17.0,0.038,indonesië,balikpapan
10,1,18.0,0.007,indonesië,balikpapan
10,1,25.0,0.009,indonesië,balikpapan
10,1,26.0,0.0,indonesië,balikpapan
10,2,1.0,0.019,indonesië,balikpapan
10,2,2.0,0.035,indonesië,balikpapan
10,2,3.0,0.562,indonesië,balikpapan
10,2,5.0,0.042,indonesië,balikpapan
10,2,7.0,0.132,indonesië,balikpapan
10,2,8.0,0.095,indonesië,balikpapan
10,2,9.0,0.058,indonesië,balikpapan
10,2,17.0,0.048,indonesië,balikpapan
10,2,18.0,0.004,indonesië,balikpapan
10,2,25.0,0.004,indonesië,balikpapan
10,2,26.0,0.001,indonesië,balikpapan
10,3,1.0,0.045,indonesië,balikpapan
10,3,2.0,0.106,indonesië,balikpapan
10,3,3.0,0.589,indonesië,balikpapan
10,3,5.0,0.025,indonesië,balikpapan
10,3,7.0,0.065,indonesië,balikpapan
10,3,8.0,0.041,indonesië,balikpapan
10,3,9.0,0.048,indonesië,balikpapan
10,3,17.0,0.075,indonesië,balikpapan
10,3,18.0,0.004,indonesië,balikpapan
10,3,25.0,0.002,indonesië,balikpapan
10,3,26.0,0.0,indonesië,balikpapan
11,1,1.0,0.011,indonesië,balikpapan
11,1,2.0,0.046,indonesië,balikpapan
11,1,3.0,0.554,indonesië,balikpapan
11,1,5.0,0.05,indonesië,balikpapan
11,1,7.0,0.113,indonesië,balikpapan
11,1,8.0,0.082,indonesië,balikpapan
11,1,9.0,0.075,indonesië,balikpapan
11,1,17.0,0.053,indonesië,balikpapan
11,1,18.0,0.011,indonesië,balikpapan
11,1,25.0,0.003,indonesië,balikpapan
11,1,26.0,0.0,indonesië,balikpapan
11,2,1.0,0.007,indonesië,balikpapan
11,2,2.0,0.015,indonesië,balikpapan
11,2,3.0,0.54,indonesië,balikpapan
11,2,5.0,0.047,indonesië,balikpapan
11,2,7.0,0.133,indonesië,balikpapan
11,2,8.0,0.096,indonesië,balikpapan
11,2,9.0,0.093,indonesië,balikpapan
11,2,17.0,0.057,indonesië,balikpapan
11,2,18.0,0.011,indonesië,balikpapan
11,2,25.0,0.001,indonesië,balikpapan
11,2,26.0,0.0,indonesië,balikpapan
11,3,1.0,0.001,indonesië,balikpapan
11,3,2.0,0.012,indonesië,balikpapan
11,3,3.0,0.489,indonesië,balikpapan
11,3,5.0,0.061,indonesië,balikpapan
11,3,7.0,0.139,indonesië,balikpapan
11,3,8.0,0.114,indonesië,balikpapan
11,3,9.0,0.105,indonesië,balikpapan
11,3,17.0,0.057,indonesië,balikpapan
11,3,18.0,0.014,indonesië,balikpapan
11,3,25.0,0.008,indonesië,balikpapan
11,3,26.0,0.001,indonesië,balikpapan
12,1,1.0,0.0,indonesië,balikpapan
12,1,2.0,0.004,indonesië,balikpapan
12,1,3.0,0.49,indonesië,balikpapan
12,1,5.0,0.041,indonesië,balikpapan
12,1,7.0,0.133,indonesië,balikpapan
12,1,8.0,0.133,indonesië,balikpapan
12,1,9.0,0.124,indonesië,balikpapan
12,1,17.0,0.05,indonesië,balikpapan
12,1,18.0,0.018,indonesië,balikpapan
12,1,25.0,0.006,indonesië,balikpapan
12,1,26.0,0.001,indonesië,balikpapan
12,2,1.0,0.0,indonesië,balikpapan
12,2,2.0,0.01,indonesië,balikpapan
12,2,3.0,0.501,indonesië,balikpapan
12,2,5.0,0.042,indonesië,balikpapan
12,2,7.0,0.127,indonesië,balikpapan
12,2,8.0,0.108,indonesië,balikpapan
12,2,9.0,0.114,indonesië,balikpapan
12,2,17.0,0.076,indonesië,balikpapan
12,2,18.0,0.017,indonesië,balikpapan
12,2,25.0,0.002,indonesië,balikpapan
12,2,26.0,0.001,indonesië,balikpapan
12,3,1.0,0.003,indonesië,balikpapan
12,3,2.0,0.017,indonesië,balikpapan
12,3,3.0,0.596,indonesië,balikpapan
12,3,5.0,0.036,indonesië,balikpapan
12,3,7.0,0.101,indonesië,balikpapan
12,3,8.0,0.103,indonesië,balikpapan
12,3,9.0,0.074,indonesië,balikpapan
12,3,17.0,0.057,indonesië,balikpapan
12,3,18.0,0.011,indonesië,balikpapan
12,3,25.0,0.001,indonesië,balikpapan
12,3,26.0,0.0,indonesië,balikpapan
1,1,1.0,0.011,indonesië,bandung
1,1,2.0,0.008,indonesië,bandung
1,1,3.0,0.614,indonesië,bandung
1,1,5.0,0.017,indonesië,bandung
1,1,7.0,0.105,indonesië,bandung
1,1,8.0,0.097,indonesië,bandung
1,1,9.0,0.107,indonesië,bandung
1,1,17.0,0.036,indonesië,bandung
1,1,18.0,0.004,indonesië,bandung
1,2,1.0,0.015,indonesië,bandung
1,2,2.0,0.019,indonesië,bandung
1,2,3.0,0.674,indonesië,bandung
1,2,5.0,0.019,indonesië,bandung
1,2,7.0,0.089,indonesië,bandung
1,2,8.0,0.083,indonesië,bandung
1,2,9.0,0.057,indonesië,bandung
1,2,17.0,0.042,indonesië,bandung
1,2,18.0,0.001,indonesië,bandung
1,3,1.0,0.008,indonesië,bandung
1,3,2.0,0.026,indonesië,bandung
1,3,3.0,0.641,indonesië,bandung
1,3,5.0,0.016,indonesië,bandung
1,3,7.0,0.102,indonesië,bandung
1,3,8.0,0.101,indonesië,bandung
1,3,9.0,0.051,indonesië,bandung
1,3,17.0,0.05,indonesië,bandung
1,3,18.0,0.005,indonesië,bandung
2,1,1.0,0.017,indonesië,bandung
2,1,2.0,0.031,indonesië,bandung
2,1,3.0,0.608,indonesië,bandung
2,1,5.0,0.002,indonesië,bandung
2,1,7.0,0.09,indonesië,bandung
2,1,8.0,0.142,indonesië,bandung
2,1,9.0,0.058,indonesië,bandung
2,1,17.0,0.038,indonesië,bandung
2,1,18.0,0.015,indonesië,bandung
2,2,1.0,0.01,indonesië,bandung
2,2,2.0,0.029,indonesië,bandung
2,2,3.0,0.592,indonesië,bandung
2,2,5.0,0.027,indonesië,bandung
2,2,7.0,0.077,indonesië,bandung
2,2,8.0,0.106,indonesië,bandung
2,2,9.0,0.079,indonesië,bandung
2,2,17.0,0.071,indonesië,bandung
2,2,18.0,0.008,indonesië,bandung
2,3,1.0,0.0,indonesië,bandung
2,3,2.0,0.019,indonesië,bandung
2,3,3.0,0.507,indonesië,bandung
2,3,5.0,0.053,indonesië,bandung
2,3,7.0,0.125,indonesië,bandung
2,3,8.0,0.144,indonesië,bandung
2,3,9.0,0.106,indonesië,bandung
2,3,17.0,0.039,indonesië,bandung
2,3,18.0,0.007,indonesië,bandung
3,1,1.0,0.008,indonesië,bandung
3,1,2.0,0.025,indonesië,bandung
3,1,3.0,0.581,indonesië,bandung
3,1,5.0,0.01,indonesië,bandung
3,1,7.0,0.077,indonesië,bandung
3,1,8.0,0.121,indonesië,bandung
3,1,9.0,0.106,indonesië,bandung
3,1,17.0,0.052,indonesië,bandung
3,1,18.0,0.019,indonesië,bandung
3,2,1.0,0.029,indonesië,bandung
3,2,2.0,0.025,indonesië,bandung
3,2,3.0,0.598,indonesië,bandung
3,2,5.0,0.069,indonesië,bandung
3,2,7.0,0.102,indonesië,bandung
3,2,8.0,0.094,indonesië,bandung
3,2,9.0,0.042,indonesië,bandung
3,2,17.0,0.033,indonesië,bandung
3,2,18.0,0.008,indonesië,bandung
3,3,1.0,0.017,indonesië,bandung
3,3,2.0,0.044,indonesië,bandung
3,3,3.0,0.587,indonesië,bandung
3,3,5.0,0.045,indonesië,bandung
3,3,7.0,0.076,indonesië,bandung
3,3,8.0,0.089,indonesië,bandung
3,3,9.0,0.104,indonesië,bandung
3,3,17.0,0.032,indonesië,bandung
3,3,18.0,0.006,indonesië,bandung
4,1,1.0,0.031,indonesië,bandung
4,1,2.0,0.058,indonesië,bandung
4,1,3.0,0.669,indonesië,bandung
4,1,5.0,0.033,indonesië,bandung
4,1,7.0,0.05,indonesië,bandung
4,1,8.0,0.029,indonesië,bandung
4,1,9.0,0.069,indonesië,bandung
4,1,17.0,0.052,indonesië,bandung
4,1,18.0,0.008,indonesië,bandung
4,2,1.0,0.013,indonesië,bandung
4,2,2.0,0.029,indonesië,bandung
4,2,3.0,0.644,indonesië,bandung
4,2,5.0,0.029,indonesië,bandung
4,2,7.0,0.069,indonesië,bandung
4,2,8.0,0.065,indonesië,bandung
4,2,9.0,0.065,indonesië,bandung
4,2,17.0,0.075,indonesië,bandung
4,2,18.0,0.013,indonesië,bandung
4,3,1.0,0.015,indonesië,bandung
4,3,2.0,0.031,indonesië,bandung
4,3,3.0,0.656,indonesië,bandung
4,3,5.0,0.015,indonesië,bandung
4,3,7.0,0.075,indonesië,bandung
4,3,8.0,0.09,indonesië,bandung
4,3,9.0,0.069,indonesië,bandung
4,3,17.0,0.031,indonesië,bandung
4,3,18.0,0.019,indonesië,bandung
5,1,1.0,0.102,indonesië,bandung
5,1,2.0,0.1,indonesië,bandung
5,1,3.0,0.485,indonesië,bandung
5,1,5.0,0.019,indonesië,bandung
5,1,7.0,0.052,indonesië,bandung
5,1,8.0,0.075,indonesië,bandung
5,1,9.0,0.083,indonesië,bandung
5,1,17.0,0.077,indonesië,bandung
5,1,18.0,0.006,indonesië,bandung
5,2,1.0,0.094,indonesië,bandung
5,2,2.0,0.1,indonesië,bandung
5,2,3.0,0.565,indonesië,bandung
5,2,5.0,0.0,indonesië,bandung
5,2,7.0,0.048,indonesië,bandung
5,2,8.0,0.044,indonesië,bandung
5,2,9.0,0.031,indonesië,bandung
5,2,17.0,0.106,indonesië,bandung
5,2,18.0,0.013,indonesië,bandung
5,3,1.0,0.159,indonesië,bandung
5,3,2.0,0.182,indonesië,bandung
5,3,3.0,0.419,indonesië,bandung
5,3,5.0,0.028,indonesië,bandung
5,3,7.0,0.036,indonesië,bandung
5,3,8.0,0.044,indonesië,bandung
5,3,9.0,0.045,indonesië,bandung
5,3,17.0,0.076,indonesië,bandung
5,3,18.0,0.011,indonesië,bandung
6,1,1.0,0.085,indonesië,bandung
6,1,2.0,0.117,indonesië,bandung
6,1,3.0,0.623,indonesië,bandung
6,1,5.0,0.015,indonesië,bandung
6,1,7.0,0.033,indonesië,bandung
6,1,8.0,0.031,indonesië,bandung
6,1,9.0,0.021,indonesië,bandung
6,1,17.0,0.073,indonesië,bandung
6,1,18.0,0.002,indonesië,bandung
6,2,1.0,0.083,indonesië,bandung
6,2,2.0,0.124,indonesië,bandung
6,2,3.0,0.565,indonesië,bandung
6,2,5.0,0.028,indonesië,bandung
6,2,7.0,0.053,indonesië,bandung
6,2,8.0,0.047,indonesië,bandung
6,2,9.0,0.035,indonesië,bandung
6,2,17.0,0.049,indonesië,bandung
6,2,18.0,0.015,indonesië,bandung
6,3,1.0,0.099,indonesië,bandung
6,3,2.0,0.167,indonesië,bandung
6,3,3.0,0.593,indonesië,bandung
6,3,5.0,0.011,indonesië,bandung
6,3,7.0,0.019,indonesië,bandung
6,3,8.0,0.018,indonesië,bandung
6,3,9.0,0.012,indonesië,bandung
6,3,17.0,0.076,indonesië,bandung
6,3,18.0,0.004,indonesië,bandung
7,1,1.0,0.08,indonesië,bandung
7,1,2.0,0.144,indonesië,bandung
7,1,3.0,0.486,indonesië,bandung
7,1,5.0,0.036,indonesië,bandung
7,1,7.0,0.04,indonesië,bandung
7,1,8.0,0.068,indonesië,bandung
7,1,9.0,0.037,indonesië,bandung
7,1,17.0,0.086,indonesië,bandung
7,1,18.0,0.021,indonesië,bandung
7,2,1.0,0.155,indonesië,bandung
7,2,2.0,0.172,indonesië,bandung
7,2,3.0,0.526,indonesië,bandung
7,2,5.0,0.021,indonesië,bandung
7,2,7.0,0.026,indonesië,bandung
7,2,8.0,0.032,indonesië,bandung
7,2,9.0,0.035,indonesië,bandung
7,2,17.0,0.032,indonesië,bandung
7,2,18.0,0.0,indonesië,bandung
7,3,1.0,0.143,indonesië,bandung
7,3,2.0,0.164,indonesië,bandung
7,3,3.0,0.549,indonesië,bandung
7,3,5.0,0.028,indonesië,bandung
7,3,7.0,0.019,indonesië,bandung
7,3,8.0,0.023,indonesië,bandung
7,3,9.0,0.004,indonesië,bandung
7,3,17.0,0.071,indonesië,bandung
7,3,18.0,0.0,indonesië,bandung
8,1,1.0,0.2,indonesië,bandung
8,1,2.0,0.201,indonesië,bandung
8,1,3.0,0.469,indonesië,bandung
8,1,5.0,0.024,indonesië,bandung
8,1,7.0,0.011,indonesië,bandung
8,1,8.0,0.017,indonesië,bandung
8,1,9.0,0.003,indonesië,bandung
8,1,17.0,0.067,indonesië,bandung
8,1,18.0,0.008,indonesië,bandung
8,2,1.0,0.154,indonesië,bandung
8,2,2.0,0.151,indonesië,bandung
8,2,3.0,0.625,indonesië,bandung
8,2,5.0,0.012,indonesië,bandung
8,2,7.0,0.007,indonesië,bandung
8,2,8.0,0.007,indonesië,bandung
8,2,9.0,0.006,indonesië,bandung
8,2,17.0,0.035,indonesië,bandung
8,2,18.0,0.003,indonesië,bandung
8,3,1.0,0.125,indonesië,bandung
8,3,2.0,0.147,indonesië,bandung
8,3,3.0,0.551,indonesië,bandung
8,3,5.0,0.015,indonesië,bandung
8,3,7.0,0.041,indonesië,bandung
8,3,8.0,0.033,indonesië,bandung
8,3,9.0,0.01,indonesië,bandung
8,3,17.0,0.076,indonesië,bandung
8,3,18.0,0.003,indonesië,bandung
9,1,1.0,0.094,indonesië,bandung
9,1,2.0,0.113,indonesië,bandung
9,1,3.0,0.557,indonesië,bandung
9,1,5.0,0.025,indonesië,bandung
9,1,7.0,0.031,indonesië,bandung
9,1,8.0,0.046,indonesië,bandung
9,1,9.0,0.046,indonesië,bandung
9,1,17.0,0.078,indonesië,bandung
9,1,18.0,0.009,indonesië,bandung
9,2,1.0,0.186,indonesië,bandung
9,2,2.0,0.115,indonesië,bandung
9,2,3.0,0.571,indonesië,bandung
9,2,5.0,0.004,indonesië,bandung
9,2,7.0,0.022,indonesië,bandung
9,2,8.0,0.032,indonesië,bandung
