m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,5.6,11.4,8.5,83.0,13.9,0.23
1,1,6.0,11.0,8.6,82.5,15.3,0.24
1,2,6.0,10.9,8.5,82.0,14.4,0.24
1,3,5.0,10.7,8.3,83.0,13.5,0.24
1,4,6.0,10.7,8.5,84.0,14.1,0.21
1,5,5.9,10.6,8.4,84.5,13.0,0.21
1,6,5.7,10.9,8.4,83.0,13.0,0.23
1,7,6.0,11.0,8.6,82.0,13.2,0.23
1,8,7.0,12.1,9.6,79.0,13.0,0.25
1,9,8.3,12.8,10.7,72.0,13.5,0.25
1,10,9.4,13.6,11.5,68.0,14.3,0.25
1,11,10.0,14.1,12.4,65.0,14.8,0.25
1,12,10.7,14.9,12.8,64.5,15.5,0.27
1,13,11.0,15.0,12.9,65.0,16.2,0.29
1,14,10.8,15.0,12.7,65.0,16.5,0.27
1,15,10.5,14.2,12.5,66.0,16.1,0.26
1,16,10.0,13.8,11.9,70.0,16.2,0.25
1,17,9.0,13.0,11.4,72.0,15.1,0.2
1,18,8.4,12.9,11.0,75.0,15.1,0.23
1,19,8.0,12.4,10.7,76.0,14.1,0.23
1,20,8.0,12.0,10.0,77.5,14.1,0.25
1,21,7.0,11.8,9.4,78.5,14.1,0.24
1,22,7.0,11.8,9.3,80.5,13.9,0.23
1,23,6.0,11.0,9.0,81.0,13.9,0.25
2,0,6.1,11.4,8.9,82.0,10.9,0.2
2,1,6.0,11.5,9.0,84.5,10.9,0.18
2,2,5.8,11.6,8.5,83.0,11.3,0.21
2,3,5.5,11.7,8.5,82.0,11.9,0.19
2,4,5.8,11.7,8.4,80.0,11.2,0.15
2,5,6.0,11.3,8.6,80.5,11.2,0.12
2,6,6.4,11.5,8.8,82.0,11.0,0.12
2,7,7.0,12.0,9.3,78.0,12.3,0.12
2,8,8.6,12.7,10.3,73.5,12.2,0.11
2,9,10.0,13.4,11.6,68.0,12.3,0.1
2,10,10.4,14.5,12.5,63.5,13.3,0.12
2,11,11.7,15.0,13.4,61.0,15.1,0.17
2,12,12.3,15.2,13.6,61.5,15.7,0.14
2,13,11.4,15.2,13.2,63.0,16.8,0.15
2,14,12.0,15.0,13.5,65.5,16.7,0.19
2,15,10.7,14.4,12.9,65.5,16.5,0.14
2,16,10.2,14.0,12.4,68.0,16.2,0.12
2,17,10.0,13.5,11.7,70.5,13.9,0.15
2,18,9.0,13.2,10.8,75.0,14.1,0.12
2,19,8.0,13.1,10.2,77.5,13.4,0.12
2,20,8.0,12.9,10.3,78.0,13.9,0.12
2,21,7.2,12.2,9.6,81.0,11.4,0.14
2,22,7.0,12.0,9.5,82.0,12.6,0.19
2,23,7.0,12.0,9.2,83.0,12.6,0.2
3,0,8.7,12.5,10.5,81.0,11.0,0.18
3,1,8.0,12.2,9.7,81.5,11.7,0.17
3,2,8.0,12.1,10.2,82.5,11.7,0.16
3,3,7.5,12.0,9.7,82.5,12.1,0.17
3,4,7.9,11.7,9.5,82.0,11.4,0.17
3,5,7.6,11.8,9.6,82.0,11.1,0.14
3,6,7.8,11.8,9.5,82.0,11.3,0.15
3,7,9.0,13.0,10.6,76.5,12.8,0.14
3,8,10.2,14.0,12.3,71.0,13.0,0.15
3,9,11.8,15.5,13.6,65.0,12.1,0.11
3,10,12.8,16.7,14.2,62.5,15.0,0.12
3,11,13.0,17.0,14.9,61.5,15.5,0.1
3,12,13.0,17.0,14.7,61.5,15.9,0.11
3,13,12.9,17.0,14.6,63.0,17.7,0.14
3,14,12.7,16.8,14.6,62.5,17.5,0.14
3,15,13.0,16.2,14.3,64.0,17.5,0.15
3,16,12.5,15.5,13.9,66.5,16.8,0.14
3,17,12.0,14.9,13.3,68.0,15.3,0.12
3,18,11.3,14.1,12.4,71.0,13.9,0.11
3,19,10.9,13.8,12.3,73.5,13.7,0.12
3,20,10.4,13.6,12.0,76.0,12.8,0.12
3,21,10.1,13.4,11.7,78.0,12.4,0.14
3,22,10.0,13.0,11.5,79.0,11.9,0.14
3,23,9.0,13.0,11.0,79.0,12.2,0.13
4,0,11.5,14.8,13.4,79.5,9.3,0.13
4,1,11.0,14.6,13.1,80.0,9.1,0.17
4,2,10.8,14.2,12.8,79.8,9.6,0.14
4,3,10.3,14.2,12.5,80.3,9.3,0.13
4,4,10.0,14.1,12.1,80.3,9.6,0.12
4,5,10.0,14.5,12.1,81.0,10.6,0.12
4,6,11.0,15.3,13.3,75.5,10.8,0.09
4,7,11.9,16.9,14.2,70.5,11.2,0.13
4,8,13.0,18.0,15.9,66.5,11.1,0.13
4,9,13.9,19.7,16.9,62.5,12.4,0.12
4,10,14.5,20.5,17.2,60.8,13.7,0.12
4,11,14.6,21.0,17.5,60.5,15.3,0.14
4,12,14.6,21.0,17.9,62.5,16.2,0.13
4,13,14.4,21.0,17.9,60.5,15.7,0.13
4,14,14.5,21.0,17.7,60.3,16.2,0.13
4,15,14.5,19.7,17.1,61.5,14.9,0.13
4,16,14.1,19.0,16.8,62.8,14.7,0.12
4,17,13.9,18.0,15.9,66.0,12.9,0.11
4,18,13.4,16.8,15.5,70.3,11.2,0.15
4,19,13.0,16.5,15.1,72.0,11.0,0.1
4,20,12.9,17.0,15.1,72.5,9.6,0.08
4,21,12.6,16.2,14.7,74.5,8.5,0.08
4,22,12.1,16.0,14.2,75.3,9.0,0.1
4,23,11.7,15.5,13.9,78.0,9.5,0.1
5,0,15.4,17.8,16.8,83.0,6.9,0.09
5,1,15.0,17.7,16.5,83.5,6.9,0.11
5,2,15.0,17.6,16.4,84.5,7.4,0.12
5,3,14.3,17.3,16.0,85.0,7.0,0.13
5,4,14.0,17.0,15.9,85.5,7.8,0.1
