m,m3,coco,coco_pct
12,3,7.0,0.021
11,2,25.0,0.001
2,3,18.0,0.002
10,3,3.0,0.202
8,2,5.0,0.002
4,3,25.0,0.0
6,1,5.0,0.017
9,3,1.0,0.45
6,3,8.0,0.0
2,2,7.0,0.032
5,2,7.0,0.017
9,3,5.0,0.032
1,2,2.0,0.148
11,3,2.0,0.211
1,3,9.0,0.041
10,2,18.0,0.001
3,1,1.0,0.237
11,3,3.0,0.347
8,2,1.0,0.799
3,3,1.0,0.452
10,2,17.0,0.01
10,1,9.0,0.004
5,3,8.0,0.009
10,1,7.0,0.017
3,3,3.0,0.319
2,1,7.0,0.019
10,2,5.0,0.024
4,2,7.0,0.019
3,2,18.0,0.002
6,1,1.0,0.533
4,1,17.0,0.047
2,1,5.0,0.048
11,2,9.0,0.087
7,2,25.0,0.0
9,2,5.0,0.01
9,2,18.0,0.001
3,3,17.0,0.017
12,3,3.0,0.32
6,2,9.0,0.004
6,2,1.0,0.544
8,1,7.0,0.0
4,3,5.0,0.056
8,3,18.0,0.003
5,1,17.0,0.038
5,3,17.0,0.031
12,1,25.0,0.006
6,1,7.0,0.004
3,3,18.0,0.0
5,2,17.0,0.042
6,2,7.0,0.006
6,3,3.0,0.021
9,3,3.0,0.268
2,2,25.0,0.0
12,2,7.0,0.054
10,2,2.0,0.122
8,2,9.0,0.0
3,3,7.0,0.023
7,1,8.0,0.003
2,1,17.0,0.03
4,1,18.0,0.01
8,2,17.0,0.029
4,1,5.0,0.008
7,3,2.0,0.025
6,1,18.0,0.002
5,2,2.0,0.144
1,1,1.0,0.186
7,1,25.0,0.001
10,3,2.0,0.107
2,2,8.0,0.016
3,1,17.0,0.094
6,1,17.0,0.006
2,3,25.0,0.0
10,1,17.0,0.016
1,2,18.0,0.004
1,2,5.0,0.038
11,2,1.0,0.261
3,3,8.0,0.011
1,3,3.0,0.247
8,3,3.0,0.121
6,3,17.0,0.003
5,1,8.0,0.058
11,2,3.0,0.286
5,3,9.0,0.009
6,3,2.0,0.051
6,1,25.0,0.001
7,3,3.0,0.01
6,2,3.0,0.235
2,1,2.0,0.164
1,3,5.0,0.047
11,1,2.0,0.15
11,3,18.0,0.004
3,1,7.0,0.037
7,3,9.0,0.0
5,2,9.0,0.019
11,2,18.0,0.003
6,3,7.0,0.0
6,1,3.0,0.275
8,1,3.0,0.021
12,3,2.0,0.212
6,3,9.0,0.0
10,1,1.0,0.618
8,1,2.0,0.092
10,2,7.0,0.015
12,2,18.0,0.001
11,2,8.0,0.071
5,3,2.0,0.165
1,1,2.0,0.252
12,3,17.0,0.025
6,2,8.0,0.007
7,3,17.0,0.0
10,3,25.0,0.0
6,3,25.0,0.0
11,3,25.0,0.0
11,1,9.0,0.028
11,1,18.0,0.004
2,2,2.0,0.162
9,2,7.0,0.018
8,1,9.0,0.0
4,1,1.0,0.36
2,1,18.0,0.0
3,1,18.0,0.0
3,1,2.0,0.158
12,1,8.0,0.134
7,1,7.0,0.0
9,2,8.0,0.022
8,3,5.0,0.022
7,2,17.0,0.004
1,1,18.0,0.004
11,3,7.0,0.035
1,2,9.0,0.072
6,1,8.0,0.008
8,3,17.0,0.027
8,3,9.0,0.0
9,1,2.0,0.129
9,2,17.0,0.04
5,2,18.0,0.004
12,1,9.0,0.082
1,3,25.0,0.001
7,3,5.0,0.008
10,2,8.0,0.015
7,1,18.0,0.0
11,1,17.0,0.017
2,2,5.0,0.0
3,2,9.0,0.006
7,1,1.0,0.871
8,3,2.0,0.151
12,3,1.0,0.309
4,1,7.0,0.025
12,1,2.0,0.111
10,1,2.0,0.105
3,2,1.0,0.347
10,3,9.0,0.0
10,1,8.0,0.01
4,2,5.0,0.017
4,2,1.0,0.353
11,1,1.0,0.432
6,2,2.0,0.156
5,3,18.0,0.002
7,2,8.0,0.0
2,1,9.0,0.0
8,2,18.0,0.001
2,3,5.0,0.009
8,3,8.0,0.001
10,3,1.0,0.62
4,2,25.0,0.0
6,3,18.0,0.0
12,3,18.0,0.0
12,1,1.0,0.086
5,1,18.0,0.004
9,2,25.0,0.0
1,1,5.0,0.088
11,2,2.0,0.181
3,3,5.0,0.004
4,3,17.0,0.015
4,1,2.0,0.125
4,2,8.0,0.035
8,2,3.0,0.049
10,1,18.0,0.001
7,3,18.0,0.0
11,1,3.0,0.278
3,2,8.0,0.012
12,3,5.0,0.091
10,3,5.0,0.047
1,3,1.0,0.39
3,1,9.0,0.033
6,2,18.0,0.001
7,2,18.0,0.0
5,2,1.0,0.202
12,2,25.0,0.004
12,2,2.0,0.127
12,2,8.0,0.051
4,3,7.0,0.019
3,3,9.0,0.005
6,2,5.0,0.001
2,2,18.0,0.0
10,2,1.0,0.493
1,1,9.0,0.018
1,2,7.0,0.046
10,3,18.0,0.0
4,3,18.0,0.0
9,1,25.0,0.0
8,2,8.0,0.001
10,3,7.0,0.01
12,1,17.0,0.07
6,3,1.0,0.91
8,1,5.0,0.001
12,3,8.0,0.014
8,1,25.0,0.0
1,3,8.0,0.06
6,3,5.0,0.015
12,2,17.0,0.028
2,3,2.0,0.15
12,1,3.0,0.429
5,1,3.0,0.367
4,2,9.0,0.019
9,2,2.0,0.139
6,1,2.0,0.153
8,3,7.0,0.0
1,3,7.0,0.046
9,3,8.0,0.011
11,1,7.0,0.015
7,2,2.0,0.053
9,3,9.0,0.004
2,2,9.0,0.01
10,1,25.0,0.0
5,3,5.0,0.035
7,2,1.0,0.935
3,1,25.0,0.0
8,2,25.0,0.0
1,1,7.0,0.039
9,1,9.0,0.035
1,1,8.0,0.033
3,2,17.0,0.058
12,1,7.0,0.076
10,1,3.0,0.219
7,3,25.0,0.0
12,2,5.0,0.065
4,2,2.0,0.152
4,3,8.0,0.013
3,2,3.0,0.397
8,2,2.0,0.118
4,3,2.0,0.14
5,3,3.0,0.271
12,3,25.0,0.0
4,2,3.0,0.349
3,3,2.0,0.169
9,1,5.0,0.007
9,3,2.0,0.167
11,2,5.0,0.014
3,2,2.0,0.139
8,1,1.0,0.881
3,2,25.0,0.001
5,3,25.0,0.0
5,1,5.0,0.008
11,3,5.0,0.002
2,2,3.0,0.275
8,3,25.0,0.0
7,3,8.0,0.0
4,3,9.0,0.01
10,1,5.0,0.008
2,2,17.0,0.017
7,2,5.0,0.001
5,2,25.0,0.0
9,3,17.0,0.053
2,1,3.0,0.401
12,2,3.0,0.349
10,2,25.0,0.0
9,3,7.0,0.011
12,3,9.0,0.008
3,2,5.0,0.023
9,2,3.0,0.166
11,2,7.0,0.034
4,3,3.0,0.3
5,1,1.0,0.313
9,3,25.0,0.001
11,3,8.0,0.053
4,2,17.0,0.056
6,2,17.0,0.046
1,1,25.0,0.002
1,2,1.0,0.172
12,1,18.0,0.006
11,2,17.0,0.062
1,2,3.0,0.401
3,3,25.0,0.0
10,2,9.0,0.02
1,2,8.0,0.071
1,3,17.0,0.051
1,3,2.0,0.11
8,2,7.0,0.0
5,3,7.0,0.018
2,3,7.0,0.046
10,3,17.0,0.013
9,1,1.0,0.515
4,2,18.0,0.0
9,2,9.0,0.004
12,2,1.0,0.289
11,3,17.0,0.073
12,2,9.0,0.031
2,1,25.0,0.001
2,2,1.0,0.489
10,2,3.0,0.298
4,1,3.0,0.39
2,1,1.0,0.333
7,1,3.0,0.043
8,1,18.0,0.001
9,1,17.0,0.035
4,3,1.0,0.448
11,3,1.0,0.217
7,3,7.0,0.0
9,1,18.0,0.003
3,1,3.0,0.378
6,2,25.0,0.0
2,3,8.0,0.089
7,3,1.0,0.957
1,1,3.0,0.324
2,3,1.0,0.117
12,1,5.0,0.0
7,1,5.0,0.006
5,2,5.0,0.035
11,1,25.0,0.0
5,1,7.0,0.046
6,1,9.0,0.0
10,3,8.0,0.001
9,1,7.0,0.008
2,1,8.0,0.004
5,1,9.0,0.035
8,1,8.0,0.0
4,1,25.0,0.0
7,2,9.0,0.0
1,1,17.0,0.054
1,2,17.0,0.047
1,2,25.0,0.0
9,3,18.0,0.003
5,1,2.0,0.131
8,3,1.0,0.674
9,2,1.0,0.6
7,1,9.0,0.0
11,1,5.0,0.062
9,1,3.0,0.258
7,2,3.0,0.007
3,1,5.0,0.029
5,2,3.0,0.506
2,3,17.0,0.037
5,2,8.0,0.031
8,1,17.0,0.004
2,3,3.0,0.486
3,2,7.0,0.015
5,3,1.0,0.459
2,3,9.0,0.064
4,1,8.0,0.023
7,1,17.0,0.015
7,1,2.0,0.062
9,1,8.0,0.008
11,3,9.0,0.058
7,2,7.0,0.0
11,1,8.0,0.014
5,1,25.0,0.0
4,1,9.0,0.012
3,1,8.0,0.033
1,3,18.0,0.006
