m,coco,coco_pct
8,9.0,0.0
8,17.0,0.02
10,25.0,0.0
7,25.0,0.0
2,18.0,0.001
7,17.0,0.006
12,17.0,0.041
9,8.0,0.014
4,5.0,0.027
6,8.0,0.005
5,8.0,0.032
5,18.0,0.003
7,18.0,0.0
11,8.0,0.046
3,18.0,0.001
2,5.0,0.016
11,5.0,0.026
6,18.0,0.001
9,9.0,0.014
2,9.0,0.046
2,3.0,0.341
11,3.0,0.304
8,18.0,0.002
9,1.0,0.522
7,5.0,0.005
11,17.0,0.05
4,1.0,0.387
10,1.0,0.578
6,9.0,0.001
6,3.0,0.177
6,7.0,0.003
9,7.0,0.012
12,2.0,0.152
12,5.0,0.053
11,1.0,0.303
8,2.0,0.121
5,1.0,0.329
3,9.0,0.011
5,9.0,0.021
7,1.0,0.922
8,7.0,0.0
12,7.0,0.05
9,18.0,0.003
1,25.0,0.001
2,1.0,0.305
12,9.0,0.039
9,5.0,0.016
4,2.0,0.139
3,3.0,0.362
12,25.0,0.003
11,9.0,0.058
5,17.0,0.037
10,9.0,0.008
8,1.0,0.781
5,25.0,0.0
3,5.0,0.015
1,18.0,0.005
10,7.0,0.014
7,2.0,0.046
10,17.0,0.013
5,3.0,0.378
2,7.0,0.039
3,7.0,0.023
7,3.0,0.02
11,2.0,0.18
9,2.0,0.145
1,7.0,0.045
12,18.0,0.002
5,7.0,0.027
9,25.0,0.0
2,17.0,0.033
3,1.0,0.374
1,3.0,0.33
12,1.0,0.231
10,18.0,0.001
1,5.0,0.061
4,18.0,0.003
5,5.0,0.026
10,5.0,0.027
3,2.0,0.152
8,25.0,0.0
6,2.0,0.12
6,1.0,0.662
11,25.0,0.0
4,8.0,0.024
2,8.0,0.045
1,17.0,0.054
2,2.0,0.173
10,3.0,0.238
11,7.0,0.028
1,2.0,0.172
7,8.0,0.001
7,9.0,0.0
6,17.0,0.018
4,17.0,0.039
9,17.0,0.043
1,1.0,0.233
12,3.0,0.365
4,9.0,0.014
3,25.0,0.0
7,7.0,0.0
10,2.0,0.112
8,3.0,0.065
12,8.0,0.064
6,5.0,0.011
2,25.0,0.0
4,7.0,0.021
8,8.0,0.001
11,18.0,0.004
3,17.0,0.047
4,3.0,0.346
1,9.0,0.044
5,2.0,0.147
4,25.0,0.0
6,25.0,0.0
9,3.0,0.231
10,8.0,0.008
8,5.0,0.009
1,8.0,0.055
3,8.0,0.015
