m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,12.0,13.3,12.7,88.0,9.6,0.21
1,1,1,11.4,13.1,12.4,88.0,8.5,0.21
1,1,2,11.0,13.2,11.8,90.0,9.6,0.2
1,1,3,11.6,12.6,12.0,90.8,10.9,0.22
1,1,4,11.5,13.0,12.1,90.3,11.0,0.18
1,1,5,9.0,12.5,11.0,93.3,8.7,0.18
1,1,6,6.5,12.5,9.8,89.5,7.0,0.1
1,1,7,7.5,13.7,10.5,85.8,6.6,0.1
1,1,8,10.0,14.7,11.8,86.0,7.0,0.16
1,1,9,12.0,16.0,14.0,75.8,9.6,0.2
1,1,10,12.0,17.0,14.5,75.3,12.4,0.36
1,1,11,13.0,17.0,15.0,73.8,11.2,0.33
1,1,12,13.0,17.5,15.5,73.5,12.0,0.34
1,1,13,13.0,17.0,15.0,72.3,14.0,0.36
1,1,14,13.0,17.0,14.8,74.5,12.6,0.32
1,1,15,11.6,16.0,13.8,76.0,10.7,0.2
1,1,16,11.3,15.0,12.9,81.5,8.8,0.2
1,1,17,10.0,14.5,12.5,86.8,9.8,0.2
1,1,18,9.5,14.0,11.8,87.0,9.2,0.14
1,1,19,12.1,13.8,13.1,87.0,11.4,0.2
1,1,20,12.1,13.5,12.8,86.8,10.7,0.24
1,1,21,11.9,13.7,12.9,86.3,10.9,0.2
1,1,22,11.8,13.7,12.6,87.0,10.2,0.22
1,1,23,11.8,13.2,12.2,86.3,10.2,0.22
1,2,0,9.8,12.0,11.0,81.0,17.3,0.26
1,2,1,9.7,12.1,11.0,82.5,17.0,0.28
1,2,2,9.7,12.3,11.1,82.3,17.8,0.22
1,2,3,9.9,12.1,11.0,83.5,16.9,0.2
1,2,4,10.1,12.0,11.1,83.0,17.2,0.22
1,2,5,8.0,11.7,10.3,85.5,11.3,0.18
1,2,6,7.0,12.0,9.5,85.3,5.6,0.12
1,2,7,7.5,13.0,10.8,82.3,5.6,0.14
1,2,8,9.0,14.5,11.8,77.3,7.0,0.2
1,2,9,11.0,15.5,13.0,72.0,10.3,0.2
1,2,10,11.7,16.0,13.6,67.8,11.9,0.26
1,2,11,12.5,16.0,14.3,66.3,13.9,0.22
1,2,12,12.0,16.0,14.3,66.0,13.0,0.22
1,2,13,12.5,16.5,14.3,67.3,13.0,0.14
1,2,14,12.0,16.5,14.3,66.8,12.0,0.1
1,2,15,11.5,15.0,13.5,70.5,10.8,0.18
1,2,16,10.0,15.0,12.5,77.3,9.6,0.2
1,2,17,10.0,13.5,11.3,80.3,7.9,0.2
1,2,18,9.0,13.5,11.0,83.5,8.8,0.2
1,2,19,10.8,12.9,11.7,76.3,16.5,0.2
1,2,20,10.7,12.8,12.0,76.5,16.2,0.2
1,2,21,10.1,12.6,11.6,77.5,15.6,0.22
1,2,22,10.0,12.5,11.5,79.0,16.1,0.3
1,2,23,10.1,12.4,11.5,80.0,16.8,0.32
1,3,0,9.0,11.7,10.2,80.5,16.2,0.22
1,3,1,8.9,11.6,10.3,82.0,15.1,0.31
1,3,2,9.0,12.2,10.3,79.5,14.4,0.33
1,3,3,8.8,12.1,10.6,79.0,13.5,0.25
1,3,4,8.6,12.1,10.5,77.5,15.1,0.24
1,3,5,6.0,12.0,9.0,83.0,11.0,0.2
1,3,6,6.0,12.0,9.0,85.0,8.3,0.18
1,3,7,7.0,14.0,10.5,77.5,8.3,0.2
1,3,8,9.0,15.0,12.0,74.5,10.6,0.2
1,3,9,11.4,15.0,13.2,68.0,12.1,0.22
1,3,10,11.0,16.0,14.0,67.0,13.8,0.27
1,3,11,12.0,16.0,14.0,65.5,15.0,0.25
1,3,12,12.0,16.0,14.5,66.0,16.8,0.31
1,3,13,12.0,16.0,14.5,65.5,16.5,0.29
1,3,14,12.0,16.0,14.0,65.0,14.7,0.25
1,3,15,12.0,15.0,13.5,70.0,14.6,0.22
1,3,16,11.0,14.0,12.5,75.0,12.5,0.15
1,3,17,10.0,14.0,11.5,80.5,10.1,0.16
1,3,18,9.0,13.5,11.0,82.0,11.2,0.18
1,3,19,9.3,12.7,11.3,76.0,16.4,0.18
1,3,20,9.4,12.2,11.0,76.5,15.9,0.22
1,3,21,9.1,11.9,10.6,78.5,15.9,0.2
1,3,22,9.1,11.8,10.5,80.0,15.9,0.18
1,3,23,9.1,11.5,10.5,79.0,15.0,0.22
2,1,0,9.5,11.5,10.1,83.3,14.3,0.08
2,1,1,9.1,11.3,10.2,84.0,14.1,0.08
2,1,2,8.9,11.0,10.0,82.3,14.1,0.06
2,1,3,8.7,11.7,10.0,83.0,15.5,0.04
2,1,4,8.4,11.6,9.8,83.8,15.2,0.08
2,1,5,4.5,11.0,7.8,80.8,12.3,0.1
2,1,6,5.0,11.0,8.5,79.3,8.3,0.08
2,1,7,6.5,13.1,10.0,76.5,9.6,0.12
2,1,8,10.0,14.7,12.5,73.3,8.6,0.16
2,1,9,11.0,16.0,13.8,66.5,12.0,0.2
2,1,10,12.0,17.0,14.3,63.5,13.3,0.22
2,1,11,12.0,17.0,14.5,62.3,14.9,0.24
2,1,12,12.5,17.0,14.8,64.8,14.9,0.28
2,1,13,12.5,17.0,15.0,62.3,14.7,0.32
2,1,14,12.0,17.0,14.6,62.8,13.2,0.18
2,1,15,11.8,16.0,13.8,65.3,11.0,0.14
2,1,16,11.0,15.0,12.5,69.3,8.5,0.12
2,1,17,8.5,14.0,11.3,74.5,10.1,0.02
2,1,18,8.2,14.0,10.9,76.3,9.6,0.06
2,1,19,9.6,12.5,11.2,80.0,13.5,0.08
2,1,20,9.6,12.0,11.0,80.3,13.3,0.1
2,1,21,9.3,11.8,10.5,81.0,14.2,0.08
2,1,22,9.1,11.5,10.5,80.8,14.6,0.1
2,1,23,9.3,11.7,10.3,82.5,13.7,0.06
2,2,0,10.2,11.4,10.6,84.5,12.0,0.12
2,2,1,10.0,11.5,10.8,85.0,10.5,0.12
2,2,2,10.0,11.3,10.7,86.5,11.9,0.12
2,2,3,9.5,11.2,10.5,87.5,13.4,0.12
2,2,4,9.1,11.3,10.6,86.5,14.0,0.12
2,2,5,5.0,10.0,7.5,87.5,9.6,0.12
2,2,6,5.0,10.0,7.8,84.5,8.3,0.12
2,2,7,8.0,13.0,10.5,81.8,8.0,0.12
2,2,8,10.5,14.0,12.5,76.3,9.3,0.2
2,2,9,12.0,15.0,13.8,66.8,12.5,0.28
2,2,10,12.0,15.3,14.0,64.0,13.6,0.3
2,2,11,13.0,16.0,14.8,63.5,14.4,0.34
2,2,12,13.0,16.0,15.0,65.5,12.5,0.32
2,2,13,13.0,16.0,15.0,65.3,15.4,0.28
2,2,14,13.0,16.0,14.8,63.5,13.9,0.22
2,2,15,13.0,16.0,14.3,67.3,14.3,0.14
2,2,16,12.0,15.0,13.0,72.0,11.3,0.12
2,2,17,10.0,13.5,11.8,75.8,8.3,0.14
2,2,18,9.7,12.5,11.1,76.8,9.2,0.12
2,2,19,10.3,12.2,11.4,81.3,11.4,0.1
2,2,20,10.6,11.9,11.2,83.8,12.2,0.12
2,2,21,10.5,11.8,11.1,84.3,11.6,0.14
2,2,22,10.6,11.3,11.0,85.0,11.1,0.14
2,2,23,10.4,11.4,10.9,84.8,10.8,0.16
2,3,0,10.7,11.7,11.6,87.5,11.7,0.2
2,3,1,9.9,12.0,10.6,89.0,11.9,0.18
2,3,2,9.9,11.5,10.7,90.0,11.7,0.16
2,3,3,10.3,11.6,11.2,90.0,11.7,0.22
2,3,4,10.2,11.6,10.9,89.5,12.5,0.2
2,3,5,6.0,11.0,8.0,88.0,10.2,0.18
2,3,6,5.0,11.0,8.0,87.5,8.3,0.16
2,3,7,9.0,13.0,11.0,82.0,8.5,0.16
2,3,8,12.0,14.0,13.0,77.5,9.9,0.29
2,3,9,13.3,16.0,14.7,71.5,13.9,0.2
2,3,10,14.0,17.0,15.5,68.0,14.8,0.13
2,3,11,13.0,17.0,15.5,68.0,15.6,0.22
2,3,12,13.0,17.0,15.5,66.0,15.7,0.16
2,3,13,13.0,17.0,15.0,66.5,13.9,0.31
2,3,14,13.0,17.0,15.0,66.0,13.0,0.29
2,3,15,13.0,17.0,15.0,68.5,13.0,0.24
2,3,16,12.0,16.0,14.5,72.5,10.4,0.2
2,3,17,11.0,15.0,13.0,77.5,6.5,0.07
2,3,18,10.0,13.0,12.0,79.5,7.4,0.16
2,3,19,11.6,13.5,12.5,85.5,12.3,0.18
2,3,20,11.2,13.4,12.3,85.5,10.6,0.31
2,3,21,11.1,12.8,11.8,87.5,10.8,0.29
2,3,22,10.7,12.6,11.7,88.5,12.3,0.29
2,3,23,10.5,12.3,11.3,87.5,11.5,0.22
3,1,0,10.0,11.6,10.9,86.3,9.1,0.18
3,1,1,10.2,11.3,10.8,87.3,9.2,0.24
3,1,2,10.2,11.5,10.9,87.5,10.0,0.22
3,1,3,10.2,11.1,10.6,87.8,9.9,0.24
3,1,4,10.0,11.4,10.5,89.0,10.1,0.3
3,1,5,7.0,10.0,8.8,90.8,7.6,0.2
3,1,6,7.0,11.0,9.0,90.5,5.6,0.2
3,1,7,10.0,13.5,11.8,84.8,7.4,0.2
3,1,8,12.9,15.0,14.0,79.5,9.4,0.26
3,1,9,14.0,17.0,15.5,73.0,10.8,0.34
3,1,10,14.5,17.0,15.8,68.5,12.6,0.38
3,1,11,14.5,17.0,16.0,68.3,13.5,0.3
3,1,12,15.0,17.0,16.0,66.5,14.9,0.3
3,1,13,15.0,17.0,16.0,65.8,12.8,0.4
3,1,14,15.0,17.0,16.0,67.0,12.9,0.2
3,1,15,15.0,17.0,16.0,67.8,11.8,0.12
3,1,16,14.0,16.0,14.8,74.5,9.5,0.16
