m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,9.6,13.0,16.3,8.3,16.0,0.52,41.0
2,10.4,13.5,17.3,8.3,7.0,0.24,34.0
3,11.5,14.7,18.5,7.8,14.0,0.44,58.0
4,14.6,17.7,22.5,8.2,10.0,0.33,51.0
5,18.6,22.3,27.1,7.0,10.0,0.31,27.0
6,22.6,27.1,32.3,7.2,3.0,0.1,0.0
7,25.7,30.4,36.3,8.1,0.0,0.0,0.0
8,25.5,29.7,35.6,6.3,2.0,0.05,0.0
9,23.2,27.1,32.2,6.4,3.0,0.11,1.0
10,19.4,22.5,27.2,5.1,3.0,0.1,0.0
11,16.0,18.5,22.1,6.9,15.0,0.49,74.0
12,11.7,14.4,18.2,7.3,14.0,0.46,93.0
