m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,11.8,13.6,16.9,0.0,5.5,0.33
1,1,2,10.9,13.0,16.6,0.0,5.9,0.33
1,1,3,10.3,13.8,17.8,1.3,5.9,0.67
1,1,4,11.3,13.9,17.8,1.8,7.5,0.67
1,1,5,10.9,14.5,17.7,0.2,6.1,0.67
1,1,6,12.0,14.2,16.7,0.0,8.3,0.33
1,1,7,11.1,13.2,16.8,0.1,7.0,0.67
1,1,8,11.4,14.0,16.8,1.0,8.3,0.67
1,1,9,9.4,12.8,16.0,0.0,7.8,0.33
1,1,10,11.8,13.8,17.3,0.9,11.6,0.67
1,2,11,12.0,14.8,17.8,6.0,12.6,0.67
1,2,12,12.7,15.1,17.5,3.9,9.8,1.0
1,2,13,9.5,13.0,15.9,1.5,8.4,0.67
1,2,14,8.7,11.6,15.0,0.3,5.3,0.67
1,2,15,9.3,12.3,16.5,5.7,6.3,1.0
1,2,16,8.7,11.4,14.9,0.0,9.1,0.33
1,2,17,8.5,12.4,16.1,0.0,7.3,0.33
1,2,18,9.1,13.1,15.4,0.0,7.2,0.33
1,2,19,10.4,12.0,14.4,0.0,10.9,0.33
1,2,20,8.8,11.7,16.2,0.0,8.1,0.33
1,3,21,9.7,13.4,15.5,8.3,8.1,1.0
1,3,22,9.1,12.7,15.9,0.8,7.5,0.67
1,3,23,9.6,12.9,16.8,0.0,8.7,0.0
1,3,24,9.2,12.3,15.8,0.0,11.5,0.33
1,3,25,8.8,13.5,16.9,0.5,14.2,0.67
1,3,26,9.6,13.5,16.9,0.3,12.2,1.0
1,3,27,9.9,13.7,16.3,0.0,12.0,0.33
1,3,28,7.8,10.8,14.8,0.0,6.6,0.33
1,3,29,9.3,11.6,15.9,0.6,10.5,0.67
1,3,30,10.3,13.1,15.3,0.0,12.6,0.33
1,3,31,9.1,12.8,16.9,0.0,8.1,0.0
2,1,1,9.4,13.5,17.3,0.0,9.6,0.0
2,1,2,11.7,13.8,17.2,0.0,12.6,0.0
2,1,3,11.8,14.0,17.2,0.0,8.1,0.33
2,1,4,10.9,13.4,16.0,0.4,8.1,0.67
2,1,5,9.8,12.8,16.5,0.0,11.5,0.33
2,1,6,8.4,11.4,15.0,0.0,9.7,0.0
2,1,7,8.9,12.4,15.0,0.0,10.4,0.33
2,1,8,9.4,12.1,14.5,0.0,14.1,0.33
2,1,9,7.6,11.7,14.7,0.0,10.4,0.0
2,1,10,10.4,13.1,16.8,0.0,9.9,0.0
2,2,11,10.4,13.1,15.7,0.0,11.3,0.0
2,2,12,9.7,12.9,15.9,0.0,9.7,0.33
2,2,13,8.9,12.5,17.1,0.0,6.8,0.33
2,2,14,10.1,13.2,17.0,0.0,9.2,0.33
2,2,15,9.3,12.0,15.4,0.0,8.9,0.33
2,2,16,9.4,12.5,17.0,0.0,7.4,0.33
2,2,17,9.4,13.1,17.2,0.0,6.8,0.33
2,2,18,10.2,13.5,17.9,0.0,6.9,0.33
2,2,19,10.1,13.4,17.1,0.0,6.0,0.0
2,2,20,9.2,12.7,16.6,0.0,6.2,0.33
2,3,21,9.8,13.3,17.2,0.0,8.1,0.0
2,3,22,9.8,12.9,16.9,0.0,7.8,0.33
2,3,23,9.9,13.5,17.1,0.0,6.4,0.0
2,3,24,11.0,14.3,17.8,0.0,5.7,0.0
2,3,25,11.0,13.6,17.5,0.4,7.6,0.67
2,3,26,12.3,14.7,18.2,0.0,10.5,0.33
2,3,27,12.5,15.2,18.2,4.7,12.6,1.0
2,3,28,11.5,15.3,18.4,0.1,8.4,0.67
2,3,29,12.8,14.8,17.3,0.0,12.5,0.0
3,1,1,12.1,15.1,18.2,0.0,9.1,0.33
3,1,2,11.5,14.0,16.7,0.0,7.4,0.33
3,1,3,10.3,14.3,18.8,0.0,9.5,0.0
3,1,4,10.5,14.0,17.9,0.0,6.5,0.33
3,1,5,11.0,14.4,19.4,2.6,7.2,0.67
3,1,6,11.9,15.1,20.9,0.9,6.4,0.67
3,1,7,12.0,15.1,19.0,0.0,6.2,0.33
3,1,8,11.7,14.4,18.1,0.3,7.0,0.67
3,1,9,11.5,15.1,18.4,0.0,7.3,0.33
3,1,10,12.5,15.8,19.6,0.0,6.4,0.33
3,2,11,12.1,15.3,19.0,0.0,13.2,0.33
3,2,12,11.3,14.3,18.6,4.0,12.2,1.0
3,2,13,11.4,14.7,17.6,6.7,8.1,0.5
3,2,14,11.5,14.4,18.7,0.7,5.8,0.5
3,2,15,11.7,13.3,16.8,1.5,7.8,0.5
3,2,16,10.6,13.5,17.2,4.0,9.4,0.5
3,2,17,10.1,13.8,18.3,0.3,5.7,0.5
3,2,18,10.8,13.9,18.2,0.0,11.3,0.0
3,2,19,9.9,13.1,16.8,0.0,10.7,0.0
3,2,20,10.2,13.7,18.5,0.2,9.7,0.5
3,3,21,11.8,15.6,19.6,0.0,8.4,0.0
3,3,22,12.5,16.0,19.7,7.2,6.9,1.0
3,3,23,11.2,15.3,19.0,0.0,6.5,0.0
3,3,24,10.2,13.8,18.3,0.0,9.3,0.0
3,3,25,11.4,15.7,21.2,2.4,8.6,0.5
3,3,26,12.1,16.0,20.0,0.0,5.2,0.0
3,3,27,12.1,16.3,20.2,0.3,7.2,0.5
3,3,28,11.5,15.5,19.2,2.2,9.3,0.5
3,3,29,12.5,15.3,20.5,2.1,8.4,0.5
3,3,30,9.8,15.3,19.6,0.0,8.3,0.0
3,3,31,11.7,15.4,18.5,0.0,6.7,0.0
4,1,1,14.1,17.6,21.0,0.4,8.9,0.5
4,1,2,14.0,16.9,20.8,0.4,7.1,0.5
4,1,3,14.5,17.3,20.6,0.0,6.2,0.0
4,1,4,14.2,17.3,20.0,4.8,11.0,0.5
4,1,5,14.7,18.1,22.4,3.6,11.4,0.5
