m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,9.6,15.2,12.2,70.5,7.4,0.1
1,1,9.3,14.6,12.1,71.5,7.4,0.13
1,2,9.2,14.7,12.1,70.5,7.6,0.14
1,3,9.1,15.0,12.1,70.0,7.4,0.15
1,4,8.7,15.0,12.0,70.0,8.4,0.15
1,5,9.0,15.1,12.0,69.5,7.6,0.12
1,6,8.4,15.3,11.8,72.0,8.3,0.12
1,7,9.1,15.5,12.1,71.5,6.5,0.13
1,8,10.9,16.5,13.5,67.5,8.3,0.18
1,9,11.9,17.7,14.4,61.0,9.4,0.29
1,10,12.5,18.0,14.9,59.0,10.1,0.28
1,11,12.6,18.2,15.2,58.5,10.1,0.28
1,12,12.2,18.2,15.4,57.5,10.3,0.26
1,13,13.0,18.4,15.6,56.5,10.3,0.25
1,14,12.6,17.8,15.2,59.5,9.9,0.19
1,15,11.9,17.4,14.6,60.5,8.3,0.21
1,16,10.8,16.7,13.7,65.5,7.5,0.15
1,17,10.9,15.9,13.2,66.0,7.4,0.18
1,18,10.1,15.6,12.8,66.5,6.7,0.12
1,19,9.8,15.3,12.5,67.0,7.5,0.14
1,20,9.5,15.4,12.5,68.0,8.3,0.12
1,21,9.7,15.3,12.5,69.5,6.5,0.12
1,22,8.9,15.2,12.1,69.5,7.4,0.12
1,23,9.4,14.9,12.0,70.0,8.4,0.13
2,0,9.5,13.9,11.5,67.0,6.5,0.07
2,1,9.0,13.7,11.2,68.5,6.5,0.07
2,2,8.7,13.5,11.1,69.0,6.5,0.08
2,3,8.8,13.3,10.8,68.5,6.5,0.07
2,4,8.6,13.1,10.9,69.0,6.5,0.06
2,5,8.7,13.5,10.9,68.0,6.7,0.09
2,6,8.6,13.9,11.0,67.0,6.5,0.07
2,7,9.7,14.6,12.2,65.0,7.5,0.09
2,8,10.7,16.5,13.7,59.0,10.1,0.07
2,9,12.4,17.7,15.0,55.0,11.2,0.11
2,10,13.0,18.0,15.7,52.5,11.2,0.1
2,11,13.7,18.4,16.2,50.5,11.2,0.13
2,12,13.4,18.7,16.2,52.0,12.1,0.11
2,13,13.4,18.8,16.2,52.0,11.3,0.1
2,14,13.4,18.7,16.1,54.0,11.2,0.09
2,15,13.1,17.9,15.6,54.0,10.2,0.07
2,16,12.3,17.0,14.4,57.5,8.4,0.09
2,17,11.5,16.4,13.6,60.0,7.4,0.07
2,18,11.2,15.6,13.2,60.5,7.4,0.07
2,19,10.2,15.2,12.2,63.0,7.4,0.05
2,20,9.8,14.8,12.0,65.0,7.4,0.06
2,21,10.1,15.0,12.0,66.0,7.3,0.02
2,22,9.6,14.7,11.6,66.5,7.4,0.03
2,23,9.4,14.2,11.5,67.5,7.4,0.03
3,0,10.9,14.5,12.8,66.5,5.6,0.05
3,1,10.4,13.9,12.3,68.0,5.6,0.09
3,2,10.2,13.7,12.0,70.0,6.5,0.13
3,3,10.1,13.9,12.1,69.5,6.5,0.14
3,4,10.0,13.9,11.9,69.5,6.5,0.06
3,5,10.5,14.2,12.6,68.0,6.5,0.11
3,6,10.8,15.3,13.0,68.5,6.5,0.11
3,7,12.6,16.8,14.8,62.5,8.3,0.1
3,8,13.0,18.0,15.6,56.5,8.4,0.11
3,9,14.0,18.7,16.4,51.5,9.2,0.11
3,10,15.1,19.1,17.3,50.5,11.0,0.13
3,11,15.8,19.6,17.7,49.5,11.2,0.14
3,12,16.3,19.7,18.0,47.5,11.0,0.18
3,13,16.1,20.0,18.1,49.5,11.2,0.11
3,14,16.4,19.7,17.8,49.5,11.0,0.14
3,15,15.6,19.0,17.3,50.5,10.3,0.13
3,16,14.5,17.9,16.3,54.5,9.2,0.09
3,17,13.0,16.9,15.2,58.0,7.4,0.09
3,18,12.5,16.6,14.6,59.5,6.5,0.12
3,19,12.2,15.4,13.9,63.0,6.5,0.11
3,20,11.9,14.9,13.4,64.0,6.5,0.09
3,21,11.8,14.9,13.2,65.0,6.5,0.09
3,22,11.5,14.6,13.1,66.0,5.6,0.06
3,23,11.2,14.4,12.8,67.5,6.5,0.07
4,0,14.1,17.4,15.6,65.0,4.7,0.08
4,1,13.6,17.1,15.2,67.5,5.1,0.12
4,2,13.3,16.8,15.0,68.8,4.6,0.12
4,3,13.3,16.8,14.9,69.0,4.7,0.07
4,4,13.8,16.9,15.3,69.3,5.6,0.08
4,5,14.9,17.9,16.3,66.5,6.5,0.07
4,6,16.1,19.3,17.7,62.0,6.5,0.13
4,7,17.3,20.3,19.0,57.8,7.9,0.13
4,8,18.6,21.9,20.2,57.8,9.2,0.13
4,9,18.8,22.5,20.5,52.0,10.1,0.17
4,10,19.1,23.6,21.4,48.8,12.1,0.12
4,11,19.5,24.1,21.8,45.8,12.5,0.1
4,12,19.7,24.4,22.0,44.8,11.9,0.07
4,13,20.0,24.2,22.1,43.8,13.0,0.1
4,14,19.5,24.9,22.4,45.5,12.1,0.08
4,15,19.0,24.6,22.0,44.5,11.0,0.03
4,16,18.4,22.5,20.3,51.3,10.1,0.02
4,17,17.4,20.9,18.9,55.3,7.9,0.02
4,18,16.8,20.2,18.4,55.8,6.5,0.03
4,19,15.5,18.4,16.8,61.5,7.0,0.05
4,20,15.3,18.3,16.6,64.0,6.5,0.05
4,21,15.3,18.5,16.8,63.0,6.5,0.07
4,22,14.8,18.0,16.2,66.3,5.6,0.03
4,23,14.3,17.5,15.9,66.5,5.6,0.07
5,0,17.7,21.4,19.7,65.5,3.6,0.06
