m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,11.0,13.7,16.1,11.5,17.0,0.54,23.0
2,11.5,14.0,16.8,12.3,9.0,0.29,30.0
3,12.5,15.1,17.8,13.1,15.0,0.47,43.0
4,14.9,17.8,21.3,15.1,8.0,0.27,25.0
5,18.9,21.9,25.5,15.7,11.0,0.35,13.0
6,22.5,25.3,28.5,18.2,3.0,0.1,0.0
7,25.4,28.1,31.5,19.5,0.0,0.01,0.0
8,25.4,28.1,31.0,20.1,2.0,0.05,0.0
9,24.0,26.2,29.3,17.7,4.0,0.15,1.0
10,20.4,22.8,25.6,12.4,4.0,0.14,0.0
11,16.3,19.0,22.0,9.6,13.0,0.43,16.0
12,12.9,15.3,18.0,10.8,16.0,0.52,53.0
