m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,7.5,11.3,17.3,15.5,4.0,0.12,3.0
2,8.2,13.0,18.6,14.4,3.0,0.11,1.0
3,10.0,14.3,19.5,16.1,9.0,0.29,37.0
4,12.1,16.6,21.3,13.6,8.0,0.27,31.0
5,15.2,20.0,24.8,12.5,5.0,0.17,23.0
6,19.5,24.2,28.7,11.6,3.0,0.11,1.0
7,22.3,27.0,31.8,12.1,1.0,0.02,0.0
8,22.9,27.3,32.0,10.9,2.0,0.07,1.0
9,20.2,24.1,28.9,12.0,7.0,0.24,24.0
10,15.5,20.4,25.5,11.4,5.0,0.15,33.0
11,11.8,15.8,21.1,14.1,6.0,0.2,12.0
12,9.0,13.1,18.8,12.1,4.0,0.12,2.0
