m,coco,coco_pct
5,2.0,0.507
9,27.0,0.0
11,27.0,0.0
6,26.0,0.0
7,3.0,0.001
6,2.0,0.398
6,4.0,0.002
1,2.0,0.489
9,17.0,0.001
2,7.0,0.091
5,17.0,0.0
12,5.0,0.001
9,25.0,0.0
3,1.0,0.1
5,4.0,0.025
5,25.0,0.001
6,9.0,0.0
7,17.0,0.001
3,7.0,0.054
1,9.0,0.004
9,5.0,0.0
9,18.0,0.0
11,25.0,0.003
4,26.0,0.0
8,5.0,0.0
7,27.0,0.0
5,3.0,0.134
3,5.0,0.0
4,2.0,0.523
12,2.0,0.556
5,9.0,0.0
10,5.0,0.0
12,4.0,0.021
10,7.0,0.015
3,27.0,0.0
12,7.0,0.099
4,4.0,0.032
8,18.0,0.0
10,25.0,0.004
5,8.0,0.001
12,25.0,0.005
11,18.0,0.003
12,8.0,0.029
1,18.0,0.007
1,27.0,0.0
7,1.0,0.867
11,9.0,0.004
6,8.0,0.001
1,7.0,0.125
10,4.0,0.009
8,17.0,0.0
12,1.0,0.019
1,1.0,0.029
11,5.0,0.001
12,26.0,0.0
2,25.0,0.001
10,18.0,0.001
12,27.0,0.0
11,26.0,0.0
9,9.0,0.0
10,8.0,0.003
7,5.0,0.0
9,7.0,0.001
8,27.0,0.0
1,5.0,0.002
1,26.0,0.0
1,3.0,0.285
3,3.0,0.216
8,3.0,0.0
6,25.0,0.0
9,3.0,0.021
7,8.0,0.0
10,26.0,0.0
10,3.0,0.068
3,9.0,0.007
6,3.0,0.015
8,4.0,0.0
10,2.0,0.591
2,27.0,0.0
12,18.0,0.005
10,1.0,0.307
9,26.0,0.0
8,1.0,0.7
6,18.0,0.0
1,25.0,0.003
8,26.0,0.0
8,9.0,0.0
3,26.0,0.0
12,17.0,0.0
7,25.0,0.0
5,27.0,0.0
5,18.0,0.0
10,27.0,0.0
4,3.0,0.199
3,8.0,0.009
2,1.0,0.043
11,3.0,0.185
4,18.0,0.004
8,8.0,0.0
2,26.0,0.0
7,9.0,0.0
3,18.0,0.004
8,7.0,0.001
10,17.0,0.001
2,17.0,0.001
2,18.0,0.004
2,5.0,0.0
2,4.0,0.028
6,1.0,0.578
12,9.0,0.004
5,5.0,0.0
11,1.0,0.104
7,26.0,0.0
4,5.0,0.002
4,25.0,0.0
11,8.0,0.013
7,4.0,0.0
1,17.0,0.001
11,4.0,0.018
8,25.0,0.0
6,7.0,0.004
4,7.0,0.011
9,1.0,0.522
6,27.0,0.0
12,3.0,0.26
9,4.0,0.003
11,7.0,0.043
5,7.0,0.008
2,2.0,0.57
2,8.0,0.023
9,2.0,0.451
4,9.0,0.002
9,8.0,0.0
3,4.0,0.035
1,8.0,0.029
11,17.0,0.001
4,8.0,0.004
7,18.0,0.0
2,9.0,0.003
3,25.0,0.001
8,2.0,0.3
6,17.0,0.001
10,9.0,0.002
3,17.0,0.0
11,2.0,0.626
4,1.0,0.221
5,1.0,0.324
6,5.0,0.001
1,4.0,0.025
2,3.0,0.234
5,26.0,0.0
4,27.0,0.0
7,7.0,0.002
4,17.0,0.0
3,2.0,0.573
7,2.0,0.129
