m,m3,coco,coco_pct
5,1,2.0,0.568
3,3,17.0,0.0
2,3,26.0,0.0
1,1,27.0,0.0
11,1,27.0,0.0
12,2,17.0,0.001
2,3,7.0,0.093
12,3,18.0,0.007
8,3,2.0,0.417
3,1,25.0,0.003
3,1,3.0,0.256
6,3,7.0,0.001
11,2,3.0,0.173
12,3,8.0,0.033
5,3,25.0,0.0
6,2,5.0,0.001
7,1,1.0,0.87
12,3,17.0,0.0
1,3,4.0,0.015
8,3,1.0,0.581
2,1,1.0,0.026
4,1,2.0,0.497
8,1,25.0,0.0
12,2,18.0,0.004
8,2,9.0,0.0
1,2,8.0,0.029
3,1,26.0,0.0
10,1,26.0,0.0
4,3,4.0,0.023
5,2,27.0,0.0
11,1,26.0,0.0
8,1,27.0,0.0
7,1,9.0,0.0
6,2,4.0,0.0
1,3,26.0,0.0
6,1,9.0,0.001
4,2,25.0,0.0
7,2,4.0,0.001
7,3,5.0,0.0
8,2,25.0,0.0
12,3,26.0,0.0
3,2,26.0,0.0
6,1,25.0,0.0
2,1,9.0,0.0
7,2,1.0,0.871
9,1,1.0,0.549
10,1,27.0,0.0
8,1,18.0,0.0
2,1,5.0,0.0
8,2,17.0,0.0
11,3,25.0,0.007
5,3,26.0,0.0
1,2,17.0,0.0
3,3,25.0,0.0
3,3,3.0,0.206
4,2,4.0,0.03
3,2,9.0,0.0
2,1,8.0,0.019
11,1,18.0,0.001
12,3,4.0,0.023
6,1,8.0,0.004
9,3,1.0,0.466
7,1,18.0,0.0
10,2,5.0,0.0
8,3,9.0,0.0
11,1,4.0,0.007
7,3,8.0,0.0
12,2,27.0,0.0
3,3,8.0,0.017
9,3,27.0,0.0
2,1,17.0,0.002
5,1,27.0,0.001
10,3,5.0,0.0
1,3,18.0,0.006
4,1,27.0,0.001
7,1,5.0,0.001
6,1,17.0,0.002
11,3,9.0,0.007
9,2,5.0,0.0
10,1,18.0,0.0
7,3,3.0,0.0
3,2,1.0,0.068
1,2,25.0,0.002
2,2,2.0,0.62
1,3,9.0,0.001
10,3,1.0,0.342
5,2,8.0,0.0
5,2,2.0,0.452
12,2,2.0,0.58
12,2,9.0,0.002
5,3,1.0,0.326
3,2,4.0,0.027
6,2,2.0,0.556
6,2,17.0,0.001
7,3,4.0,0.0
6,3,17.0,0.0
11,2,7.0,0.042
9,2,8.0,0.0
2,3,25.0,0.003
8,1,3.0,0.0
12,1,27.0,0.0
2,3,2.0,0.504
8,2,26.0,0.0
10,2,26.0,0.0
6,1,7.0,0.011
3,3,1.0,0.133
1,3,27.0,0.0
10,2,8.0,0.005
6,3,3.0,0.0
7,2,17.0,0.0
7,3,26.0,0.0
9,3,17.0,0.002
6,2,26.0,0.0
9,3,7.0,0.004
4,2,5.0,0.004
5,1,8.0,0.002
7,2,25.0,0.0
1,1,25.0,0.002
5,3,3.0,0.125
7,1,2.0,0.125
11,1,17.0,0.001
12,1,3.0,0.297
2,3,8.0,0.046
12,1,8.0,0.027
11,1,8.0,0.008
10,3,4.0,0.015
10,2,25.0,0.004
