m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,12.3,14.4,16.5,22.2,15.0,0.48,20.0
2,11.5,13.8,16.5,23.7,10.0,0.33,3.0
3,13.0,15.4,18.0,23.3,10.0,0.31,11.0
4,15.0,17.5,20.5,22.8,7.0,0.23,9.0
5,18.5,21.2,24.5,24.2,7.0,0.23,8.0
6,22.0,24.2,27.3,27.9,2.0,0.08,0.0
7,24.0,26.4,29.5,38.1,0.0,0.0,0.0
8,24.5,26.8,29.5,34.3,0.0,0.01,0.0
9,23.3,25.3,28.0,32.7,1.0,0.04,0.0
10,19.5,22.2,25.0,23.5,1.0,0.04,0.0
11,17.0,19.0,21.5,20.1,10.0,0.33,5.0
12,14.0,16.1,18.5,21.2,15.0,0.47,30.0
