m,coco,coco_pct
6,25.0,0.002
1,7.0,0.036
7,1.0,0.554
4,2.0,0.309
5,3.0,0.277
6,5.0,0.003
12,27.0,0.0
8,9.0,0.0
11,9.0,0.014
6,7.0,0.012
3,7.0,0.034
2,17.0,0.007
9,1.0,0.427
5,2.0,0.359
12,17.0,0.006
6,27.0,0.0
7,7.0,0.001
5,17.0,0.003
8,2.0,0.252
7,17.0,0.001
9,17.0,0.01
2,5.0,0.04
1,4.0,0.043
4,17.0,0.014
1,18.0,0.015
9,7.0,0.013
10,25.0,0.0
3,8.0,0.023
2,27.0,0.0
4,5.0,0.006
1,17.0,0.005
4,9.0,0.004
10,8.0,0.034
8,3.0,0.151
3,2.0,0.285
12,2.0,0.231
2,2.0,0.217
4,1.0,0.186
7,9.0,0.0
10,18.0,0.018
10,1.0,0.277
10,4.0,0.021
2,8.0,0.021
11,7.0,0.037
10,9.0,0.017
8,18.0,0.0
8,5.0,0.007
10,3.0,0.316
4,27.0,0.0
7,5.0,0.0
7,8.0,0.0
2,7.0,0.024
12,8.0,0.032
8,17.0,0.0
3,17.0,0.016
8,27.0,0.0
9,9.0,0.006
6,8.0,0.009
7,4.0,0.01
11,18.0,0.029
10,27.0,0.0
2,9.0,0.015
5,8.0,0.004
4,18.0,0.049
3,1.0,0.238
1,3.0,0.291
5,1.0,0.319
3,4.0,0.015
5,27.0,0.0
6,17.0,0.014
5,18.0,0.01
1,9.0,0.018
1,8.0,0.026
5,7.0,0.011
2,4.0,0.045
4,4.0,0.032
9,2.0,0.274
7,18.0,0.0
8,7.0,0.004
11,2.0,0.233
4,3.0,0.342
5,4.0,0.017
11,17.0,0.008
12,7.0,0.032
3,3.0,0.343
1,27.0,0.0
3,18.0,0.018
7,25.0,0.0
1,1.0,0.333
7,27.0,0.0
6,1.0,0.307
9,8.0,0.011
9,25.0,0.0
12,1.0,0.236
4,25.0,0.0
11,5.0,0.056
2,1.0,0.271
1,25.0,0.0
12,5.0,0.052
11,4.0,0.027
10,17.0,0.009
9,27.0,0.0
5,25.0,0.0
11,8.0,0.039
1,5.0,0.039
12,9.0,0.022
5,9.0,0.0
11,3.0,0.374
6,2.0,0.344
12,18.0,0.019
3,9.0,0.015
12,25.0,0.0
2,25.0,0.0
8,25.0,0.0
6,9.0,0.002
3,27.0,0.0
12,3.0,0.329
8,8.0,0.001
2,18.0,0.011
8,4.0,0.01
6,4.0,0.015
8,1.0,0.575
9,4.0,0.007
10,7.0,0.027
3,5.0,0.011
4,8.0,0.024
7,3.0,0.172
9,5.0,0.008
3,25.0,0.0
9,18.0,0.011
9,3.0,0.234
12,4.0,0.042
11,27.0,0.0
6,18.0,0.002
10,5.0,0.019
11,1.0,0.185
5,5.0,0.001
4,7.0,0.035
6,3.0,0.29
1,2.0,0.196
7,2.0,0.262
2,3.0,0.35
11,25.0,0.0
10,2.0,0.262
